end_day,alpha,beta,gamma,season,rss
-400,0.0761284029490182,0.008323196698419645,0.20710535011858824,17,0.01002970469852936
-380,0.0770694215543921,0.007866847682746642,0.20572081299495257,17,0.010156985155086817
-360,0.07696203029530235,0.00809082378277991,0.205335914944463,17,0.010245595660491269
-340,0.08472917802217834,0.00942363025501066,0.20327721065309284,17,0.01496446978895625
-320,0.0661586857845945,0.007008760406258174,0.28411314894266226,24,0.017446250931052072
-300,0.06463636370890634,0.007790833370707817,0.17194300875280144,17,0.019178969042804146
-280,0.064819814101786,0.007509905631967073,0.17764819300625295,17,0.020847811237332176
-260,0.05990420594293786,0.008287011623818851,0.17295426389115895,17,0.0225546413863187
-240,0.0680616161685404,0.008505319398151566,0.17726853414204607,17,0.02401360356669832
-220,0.06927292636885549,0.00850540876103181,0.1763292467633901,17,0.02436610563877
-200,0.07051162360691983,0.008861415637518544,0.1786215256377692,17,0.02487287027803164
-180,0.06686819819892587,0.0071407356952640335,0.18027782056168756,17,0.03338239288601587
-160,0.09587987478089509,0.005331581392492956,0.19184355432857256,17,0.03794485344644596
-140,0.10766761900665163,0.004823706125846403,0.19884674284730453,17,0.040481561551868495
-120,0.09948603896600598,0.005011014245416819,0.19475590857862948,17,0.04302864622878734
-100,0.09770386676464564,0.004982524483738897,0.19107346223278573,17,0.04348122447190024
-80,0.09811092138808557,0.004951888592679586,0.190695885981566,17,0.043898206732694595
-60,0.09626273170462318,0.0051122808323639385,0.19044251844337107,17,0.04529102099815383
-40,0.0962495566705063,0.00506910176487943,0.18873673210305306,17,0.04598049780708052
-20,0.09598748391863238,0.00507124001856405,0.18718697326534306,17,0.0461669884125054
-1,0.09560335946722134,0.005152982458638628,0.1863024480624205,17,0.046448791883265866
