end_day,alpha,beta,gamma,season,rss
-600,0.06416822460645175,0.02554279834922583,0.02704464801396173,17,0.2951253472923181
-580,0.08511577778705401,0.011666680490659389,0.03643044350580656,17,0.31672357951063934
-560,0.07874498283598774,0.01370068720144657,0.043970937623903215,17,0.32877274554256875
-540,0.07989949237811846,0.013302620922017287,0.042566899911051205,23,0.3326084105183591
-520,0.07924637822032479,0.013710217497677982,0.0459274739390824,17,0.34534800014624345
-500,0.07771924603218167,0.014168969016491203,0.05439232713206438,23,0.35478130745642905
-480,0.07641516260598395,0.013658295167821825,0.050191405223088764,23,0.3620549965182933
-460,0.0762437416351204,0.013441107948902513,0.05484662432432282,17,0.36550387198264533
-440,0.07734850302262965,0.01313343155401042,0.05384460129712101,17,0.4053153120928596
-420,0.07812242742461066,0.012973504580597903,0.05410357701376534,17,0.40818483625486474
-400,0.0763802359588539,0.013917561087676795,0.05504933898839081,17,0.413346722260977
-380,0.07411598658511828,0.01591119943799185,0.053162374475414914,17,0.4191671192886324
-360,0.07578910250387476,0.016559061172342956,0.04633699260866807,23,0.43004056675768637
-340,0.072801804549173,0.019548125219836385,0.048800315269084286,23,0.4608736826629777
-320,0.06835839842334107,0.01963218459948672,0.05399956020471707,17,0.491795811010166
-300,0.07080199917326228,0.01795711312215654,0.05486681851713386,17,0.5021875689623527
-280,0.07653687992767728,0.015307113460055501,0.041190879067955516,23,0.5288131299972935
-260,0.07777752118792451,0.015067935081659746,0.04357710995162735,23,0.5430045933384962
-240,0.07692147647783217,0.019561773888655938,0.04379729340871447,23,0.5985828067625476
-220,0.07557892940930913,0.02408419066908976,0.04112260133891061,23,0.6213324713039424
-200,0.07547008955629968,0.02526406090487935,0.04220803196792229,23,0.6245355526953222
-180,0.09104195063713813,0.009586565000695515,0.059650390732285126,24,0.7564744160287572
-160,0.09795888458181501,0.008872133471859986,0.04116998995259718,23,0.7633710843615569
-140,0.0986983366209598,0.008848555267247295,0.04004422928666414,23,0.7723633460924602
-120,0.09806436142784843,0.008840901949112764,0.04067910162525962,23,0.8035141714403918
-100,0.10051008414872512,0.008909517736910616,0.04059188955440894,23,0.8150339037177188
-80,0.09963589489191278,0.008816228943613513,0.03829741937543832,23,0.8294875936186104
-60,0.09952922743894013,0.009023505379463597,0.036541262729290785,23,0.8397532660741508
-40,0.09927241307720887,0.008922574622002402,0.03625565851403576,23,0.8441506864517023
-20,0.0993356168871161,0.008830546785225084,0.03637844637553358,23,0.8463211448546337
-1,0.0997034968653723,0.00872865901239383,0.035617761636029935,23,0.8495050578429599
