净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-03-03,1.6973,1.6973,0.78%,限制大额申购,开放赎回,
2025-02-28,1.6841,1.6841,-2.12%,限制大额申购,开放赎回,
2025-02-27,1.7205,1.7205,0.48%,限制大额申购,开放赎回,
2025-02-26,1.7123,1.7123,0.12%,限制大额申购,开放赎回,
2025-02-25,1.7102,1.7102,-0.94%,限制大额申购,开放赎回,
2025-02-24,1.7264,1.7264,0.19%,暂停申购,暂停赎回,
2025-02-21,1.7232,1.7232,0.90%,限制大额申购,开放赎回,
2025-02-20,1.7078,1.7078,-0.70%,限制大额申购,开放赎回,
2025-02-19,1.7199,1.7199,-0.27%,限制大额申购,开放赎回,
2025-02-18,1.7246,1.7246,0.46%,限制大额申购,开放赎回,
2025-02-17,1.7167,1.7167,0.79%,限制大额申购,开放赎回,
2025-02-14,1.7033,1.7033,0.33%,限制大额申购,开放赎回,
2025-02-13,1.6977,1.6977,0.33%,开放申购,开放赎回,
2025-02-12,1.6921,1.6921,-1.07%,限制大额申购,开放赎回,
2025-02-11,1.7104,1.7104,-0.12%,暂停申购,暂停赎回,
2025-02-10,1.7124,1.7124,-0.08%,限制大额申购,开放赎回,
2025-02-07,1.7137,1.7137,0.52%,限制大额申购,开放赎回,
2025-02-06,1.7048,1.7048,1.33%,限制大额申购,开放赎回,
2025-02-05,1.6824,1.6824,0.66%,限制大额申购,开放赎回,
2025-01-27,1.6714,1.6714,-0.08%,限制大额申购,开放赎回,
2025-01-24,1.6728,1.6728,0.14%,限制大额申购,开放赎回,
2025-01-23,1.6705,1.6705,0.13%,限制大额申购,开放赎回,
2025-01-22,1.6684,1.6684,0.65%,限制大额申购,开放赎回,
2025-01-21,1.6576,1.6576,0.33%,限制大额申购,开放赎回,
2025-01-20,1.6521,1.6521,0.60%,限制大额申购,开放赎回,
2025-01-17,1.6422,1.6422,0.33%,限制大额申购,开放赎回,
2025-01-16,1.6368,1.6368,0.90%,限制大额申购,开放赎回,
2025-01-15,1.6222,1.6222,-0.30%,限制大额申购,开放赎回,
2025-01-14,1.6270,1.6270,-1.15%,限制大额申购,开放赎回,
2025-01-13,1.6459,1.6459,0.19%,暂停申购,暂停赎回,
2025-01-10,1.6427,1.6427,-0.45%,限制大额申购,开放赎回,
2025-01-09,1.6501,1.6501,-1.20%,限制大额申购,开放赎回,
2025-01-08,1.6702,1.6702,-0.93%,限制大额申购,开放赎回,
2025-01-07,1.6859,1.6859,1.08%,限制大额申购,开放赎回,
2025-01-06,1.6679,1.6679,-0.77%,限制大额申购,开放赎回,
2025-01-03,1.6809,1.6809,-0.12%,暂停申购,暂停赎回,
2025-01-02,1.6829,1.6829,-0.23%,暂停申购,暂停赎回,
2024-12-31,1.6868,1.6868,0.56%,暂停申购,暂停赎回,
2024-12-30,1.6774,1.6774,-0.64%,限制大额申购,开放赎回,
2024-12-27,1.6882,1.6882,1.03%,限制大额申购,开放赎回,
2024-12-26,1.6710,1.6710,0.88%,限制大额申购,开放赎回,
2024-12-25,1.6565,1.6565,-0.01%,限制大额申购,开放赎回,
2024-12-24,1.6566,1.6566,-0.46%,限制大额申购,开放赎回,
2024-12-23,1.6642,1.6642,1.24%,限制大额申购,开放赎回,
2024-12-20,1.6438,1.6438,-2.46%,限制大额申购,开放赎回,
2024-12-19,1.6852,1.6852,-0.84%,限制大额申购,开放赎回,
2024-12-18,1.6994,1.6994,-0.04%,限制大额申购,开放赎回,
2024-12-17,1.7000,1.7000,-0.72%,限制大额申购,开放赎回,
2024-12-16,1.7123,1.7123,-0.94%,限制大额申购,开放赎回,
2024-12-13,1.7286,1.7286,-1.16%,限制大额申购,开放赎回,
2024-12-12,1.7489,1.7489,0.66%,限制大额申购,开放赎回,
2024-12-11,1.7375,1.7375,-0.13%,限制大额申购,开放赎回,
2024-12-10,1.7397,1.7397,-0.61%,限制大额申购,开放赎回,
2024-12-09,1.7504,1.7504,0.72%,限制大额申购,开放赎回,
2024-12-06,1.7379,1.7379,-0.89%,限制大额申购,开放赎回,
2024-12-05,1.7535,1.7535,-0.52%,限制大额申购,开放赎回,
2024-12-04,1.7627,1.7627,-0.07%,限制大额申购,开放赎回,
2024-12-03,1.7640,1.7640,2.08%,限制大额申购,开放赎回,
2024-12-02,1.7281,1.7281,2.07%,限制大额申购,开放赎回,
2024-11-29,1.6930,1.6930,-0.24%,限制大额申购,开放赎回,
2024-11-28,1.6970,1.6970,1.95%,限制大额申购,开放赎回,
2024-11-27,1.6646,1.6646,0.04%,限制大额申购,开放赎回,
2024-11-26,1.6639,1.6639,-0.84%,限制大额申购,开放赎回,
2024-11-25,1.6780,1.6780,0.65%,限制大额申购,开放赎回,
2024-11-22,1.6671,1.6671,1.26%,限制大额申购,开放赎回,
2024-11-21,1.6463,1.6463,-1.04%,限制大额申购,开放赎回,
2024-11-20,1.6636,1.6636,-0.57%,限制大额申购,开放赎回,
2024-11-19,1.6732,1.6732,0.88%,限制大额申购,开放赎回,
2024-11-18,1.6586,1.6586,0.24%,限制大额申购,开放赎回,
2024-11-15,1.6546,1.6546,-0.02%,限制大额申购,开放赎回,
2024-11-14,1.6549,1.6549,-1.39%,限制大额申购,开放赎回,
2024-11-13,1.6782,1.6782,-1.35%,限制大额申购,开放赎回,
2024-11-12,1.7012,1.7012,-0.46%,限制大额申购,开放赎回,
2024-11-11,1.7090,1.7090,0.82%,限制大额申购,开放赎回,
2024-11-08,1.6951,1.6951,0.98%,限制大额申购,开放赎回,
2024-11-07,1.6786,1.6786,0.31%,限制大额申购,开放赎回,
2024-11-06,1.6734,1.6734,2.58%,限制大额申购,开放赎回,
2024-11-05,1.6313,1.6313,,限制大额申购,开放赎回,
2024-11-01,1.6231,1.6231,-1.56%,限制大额申购,开放赎回,
2024-10-31,1.6489,1.6489,-0.38%,限制大额申购,开放赎回,
2024-10-30,1.6552,1.6552,1.19%,限制大额申购,开放赎回,
2024-10-29,1.6357,1.6357,0.50%,限制大额申购,开放赎回,
2024-10-28,1.6276,1.6276,0.99%,限制大额申购,开放赎回,
2024-10-25,1.6117,1.6117,-0.41%,限制大额申购,开放赎回,
2024-10-24,1.6184,1.6184,-0.86%,限制大额申购,开放赎回,
2024-10-23,1.6324,1.6324,-0.96%,限制大额申购,开放赎回,
2024-10-22,1.6482,1.6482,-1.69%,限制大额申购,开放赎回,
2024-10-21,1.6766,1.6766,-0.10%,限制大额申购,开放赎回,
2024-10-18,1.6783,1.6783,-0.33%,限制大额申购,开放赎回,
2024-10-17,1.6839,1.6839,-0.58%,限制大额申购,开放赎回,
2024-10-16,1.6937,1.6937,-0.36%,限制大额申购,开放赎回,
2024-10-15,1.6998,1.6998,,限制大额申购,开放赎回,
2024-10-11,1.6960,1.6960,0.55%,限制大额申购,开放赎回,
2024-10-10,1.6867,1.6867,-0.21%,限制大额申购,开放赎回,
2024-10-09,1.6902,1.6902,0.05%,限制大额申购,开放赎回,
2024-10-08,1.6894,1.6894,-0.78%,限制大额申购,开放赎回,
2024-09-30,1.7026,1.7026,-2.12%,限制大额申购,开放赎回,
2024-09-27,1.7394,1.7394,0.88%,限制大额申购,开放赎回,
2024-09-26,1.7243,1.7243,2.19%,限制大额申购,开放赎回,
2024-09-25,1.6873,1.6873,-0.60%,限制大额申购,开放赎回,
2024-09-24,1.6974,1.6974,,限制大额申购,开放赎回,
2024-09-20,1.6956,1.6956,0.44%,限制大额申购,开放赎回,
2024-09-19,1.6882,1.6882,2.02%,限制大额申购,开放赎回,
2024-09-18,1.6547,1.6547,-1.20%,限制大额申购,开放赎回,
2024-09-13,1.6748,1.6748,-0.25%,限制大额申购,开放赎回,
2024-09-12,1.6790,1.6790,2.52%,限制大额申购,开放赎回,
2024-09-11,1.6377,1.6377,-0.84%,限制大额申购,开放赎回,
2024-09-10,1.6516,1.6516,-0.44%,限制大额申购,开放赎回,
2024-09-09,1.6589,1.6589,0.19%,限制大额申购,开放赎回,
2024-09-06,1.6557,1.6557,-1.15%,限制大额申购,开放赎回,
2024-09-05,1.6750,1.6750,0.37%,限制大额申购,开放赎回,
2024-09-04,1.6689,1.6689,-2.64%,限制大额申购,开放赎回,
2024-09-03,1.7142,1.7142,0.30%,限制大额申购,开放赎回,
2024-09-02,1.7091,1.7091,-0.81%,限制大额申购,开放赎回,
2024-08-30,1.7231,1.7231,-0.02%,限制大额申购,开放赎回,
2024-08-29,1.7234,1.7234,-0.11%,限制大额申购,开放赎回,
2024-08-28,1.7253,1.7253,0.82%,限制大额申购,开放赎回,
2024-08-27,1.7112,1.7112,0.09%,限制大额申购,开放赎回,
2024-08-26,1.7097,1.7097,0.54%,限制大额申购,开放赎回,
2024-08-23,1.7006,1.7006,-0.05%,限制大额申购,开放赎回,
2024-08-22,1.7015,1.7015,0.32%,限制大额申购,开放赎回,
2024-08-21,1.6961,1.6961,0.89%,限制大额申购,开放赎回,
2024-08-20,1.6812,1.6812,1.82%,限制大额申购,开放赎回,
2024-08-19,1.6512,1.6512,-1.01%,限制大额申购,开放赎回,
2024-08-16,1.6681,1.6681,2.08%,限制大额申购,开放赎回,
2024-08-15,1.6341,1.6341,-0.34%,限制大额申购,开放赎回,
2024-08-14,1.6396,1.6396,0.68%,限制大额申购,开放赎回,
2024-08-13,1.6286,1.6286,,限制大额申购,开放赎回,
2024-08-09,1.5707,1.5707,0.36%,限制大额申购,开放赎回,
2024-08-08,1.5650,1.5650,-2.52%,限制大额申购,开放赎回,
2024-08-07,1.6055,1.6055,2.61%,限制大额申购,开放赎回,
2024-08-06,1.5646,1.5646,11.55%,限制大额申购,开放赎回,
2024-08-05,1.4026,1.4026,-10.62%,限制大额申购,开放赎回,
2024-08-02,1.5692,1.5692,-6.23%,限制大额申购,开放赎回,
2024-08-01,1.6734,1.6734,-0.91%,限制大额申购,开放赎回,
2024-07-31,1.6887,1.6887,2.05%,限制大额申购,开放赎回,
2024-07-30,1.6547,1.6547,0.16%,限制大额申购,开放赎回,
2024-07-29,1.6521,1.6521,2.41%,限制大额申购,开放赎回,
2024-07-26,1.6133,1.6133,-0.55%,限制大额申购,开放赎回,
2024-07-25,1.6223,1.6223,-2.35%,限制大额申购,开放赎回,
2024-07-24,1.6614,1.6614,-0.60%,限制大额申购,开放赎回,
2024-07-23,1.6714,1.6714,0.42%,限制大额申购,开放赎回,
2024-07-22,1.6644,1.6644,-1.52%,限制大额申购,开放赎回,
2024-07-19,1.6901,1.6901,-0.69%,限制大额申购,开放赎回,
2024-07-18,1.7018,1.7018,-0.36%,限制大额申购,开放赎回,
2024-07-17,1.7080,1.7080,0.39%,限制大额申购,开放赎回,
2024-07-16,1.7013,1.7013,,限制大额申购,开放赎回,
2024-07-12,1.6898,1.6898,0.23%,限制大额申购,开放赎回,
2024-07-11,1.6859,1.6859,0.27%,限制大额申购,开放赎回,
2024-07-10,1.6814,1.6814,0.63%,限制大额申购,开放赎回,
2024-07-09,1.6708,1.6708,1.45%,限制大额申购,开放赎回,
2024-07-08,1.6469,1.6469,-0.24%,限制大额申购,开放赎回,
2024-07-05,1.6508,1.6508,-0.07%,限制大额申购,开放赎回,
2024-07-04,1.6520,1.6520,0.76%,限制大额申购,开放赎回,
2024-07-03,1.6396,1.6396,0.32%,限制大额申购,开放赎回,
2024-07-02,1.6343,1.6343,0.99%,限制大额申购,开放赎回,
2024-07-01,1.6182,1.6182,0.44%,限制大额申购,开放赎回,
2024-06-30,1.6111,1.6111,-0.01%,限制大额申购,开放赎回,
2024-06-28,1.6112,1.6112,0.73%,限制大额申购,开放赎回,
2024-06-27,1.5996,1.5996,-0.57%,限制大额申购,开放赎回,
2024-06-26,1.6088,1.6088,1.04%,限制大额申购,开放赎回,
2024-06-25,1.5923,1.5923,1.97%,限制大额申购,开放赎回,
2024-06-24,1.5616,1.5616,-0.36%,限制大额申购,开放赎回,
2024-06-21,1.5672,1.5672,-0.57%,限制大额申购,开放赎回,
2024-06-20,1.5762,1.5762,0.03%,限制大额申购,开放赎回,
2024-06-19,1.5758,1.5758,0.63%,限制大额申购,开放赎回,
2024-06-18,1.5660,1.5660,0.42%,限制大额申购,开放赎回,
2024-06-17,1.5594,1.5594,-1.89%,限制大额申购,开放赎回,
2024-06-14,1.5894,1.5894,0.14%,限制大额申购,开放赎回,
2024-06-13,1.5871,1.5871,-0.56%,限制大额申购,开放赎回,
2024-06-12,1.5960,1.5960,-0.71%,限制大额申购,开放赎回,
2024-06-11,1.6074,1.6074,0.01%,限制大额申购,开放赎回,
2024-06-07,1.6072,1.6072,0.16%,限制大额申购,开放赎回,
2024-06-06,1.6046,1.6046,-0.32%,限制大额申购,开放赎回,
2024-06-05,1.6097,1.6097,-0.70%,限制大额申购,开放赎回,
2024-06-04,1.6211,1.6211,0.29%,限制大额申购,开放赎回,
2024-06-03,1.6164,1.6164,1.09%,限制大额申购,开放赎回,
2024-05-31,1.5990,1.5990,1.83%,限制大额申购,开放赎回,
2024-05-30,1.5703,1.5703,-0.80%,限制大额申购,开放赎回,
2024-05-29,1.5829,1.5829,-0.81%,限制大额申购,开放赎回,
2024-05-28,1.5958,1.5958,0.11%,限制大额申购,开放赎回,
2024-05-27,1.5940,1.5940,0.75%,限制大额申购,开放赎回,
2024-05-24,1.5821,1.5821,-0.58%,限制大额申购,开放赎回,
2024-05-23,1.5913,1.5913,0.33%,限制大额申购,开放赎回,
2024-05-22,1.5860,1.5860,-0.60%,限制大额申购,开放赎回,
2024-05-21,1.5955,1.5955,-0.08%,限制大额申购,开放赎回,
2024-05-20,1.5968,1.5968,0.32%,限制大额申购,开放赎回,
2024-05-17,1.5917,1.5917,-0.55%,限制大额申购,开放赎回,
2024-05-16,1.6005,1.6005,2.07%,限制大额申购,开放赎回,
2024-05-15,1.5680,1.5680,0.11%,限制大额申购,开放赎回,
2024-05-14,1.5663,1.5663,-0.30%,限制大额申购,开放赎回,
2024-05-13,1.5710,1.5710,-0.41%,限制大额申购,开放赎回,
2024-05-10,1.5774,1.5774,0.66%,限制大额申购,开放赎回,
2024-05-09,1.5670,1.5670,0.03%,限制大额申购,开放赎回,
2024-05-08,1.5666,1.5666,-1.71%,限制大额申购,开放赎回,
2024-05-07,1.5939,1.5939,,限制大额申购,开放赎回,
2024-04-30,1.5754,1.5754,,限制大额申购,开放赎回,
2024-04-26,1.5475,1.5475,0.60%,限制大额申购,开放赎回,
2024-04-25,1.5383,1.5383,-1.67%,限制大额申购,开放赎回,
2024-04-24,1.5644,1.5644,1.94%,限制大额申购,开放赎回,
2024-04-23,1.5347,1.5347,0.06%,限制大额申购,开放赎回,
2024-04-22,1.5338,1.5338,1.31%,限制大额申购,开放赎回,
2024-04-19,1.5140,1.5140,-2.02%,限制大额申购,开放赎回,
2024-04-18,1.5452,1.5452,0.53%,限制大额申购,开放赎回,
2024-04-17,1.5371,1.5371,-1.25%,限制大额申购,开放赎回,
2024-04-16,1.5565,1.5565,-2.30%,限制大额申购,开放赎回,
2024-04-15,1.5932,1.5932,-0.26%,限制大额申购,开放赎回,
2024-04-12,1.5973,1.5973,0.30%,限制大额申购,开放赎回,
2024-04-11,1.5926,1.5926,-0.41%,限制大额申购,开放赎回,
2024-04-10,1.5991,1.5991,-0.45%,限制大额申购,开放赎回,
2024-04-09,1.6063,1.6063,0.62%,限制大额申购,开放赎回,
2024-04-08,1.5964,1.5964,0.35%,限制大额申购,开放赎回,
2024-04-03,1.5908,1.5908,-0.31%,限制大额申购,开放赎回,
2024-04-02,1.5958,1.5958,-0.30%,限制大额申购,开放赎回,
2024-04-01,1.6006,1.6006,-1.57%,限制大额申购,开放赎回,
2024-03-29,1.6261,1.6261,0.31%,限制大额申购,开放赎回,
2024-03-28,1.6211,1.6211,-0.87%,限制大额申购,开放赎回,
2024-03-27,1.6353,1.6353,0.62%,限制大额申购,开放赎回,
2024-03-26,1.6252,1.6252,-0.14%,限制大额申购,开放赎回,
2024-03-25,1.6275,1.6275,-0.92%,限制大额申购,开放赎回,
2024-03-22,1.6426,1.6426,-0.12%,限制大额申购,开放赎回,
2024-03-21,1.6445,1.6445,,限制大额申购,开放赎回,
2024-03-19,1.6428,1.6428,0.53%,限制大额申购,开放赎回,
2024-03-18,1.6341,1.6341,1.28%,限制大额申购,开放赎回,
2024-03-15,1.6135,1.6135,-0.12%,限制大额申购,开放赎回,
2024-03-14,1.6155,1.6155,0.19%,限制大额申购,开放赎回,
2024-03-13,1.6125,1.6125,-0.92%,限制大额申购,开放赎回,
2024-03-12,1.6274,1.6274,-0.26%,限制大额申购,开放赎回,
2024-03-11,1.6317,1.6317,-1.22%,限制大额申购,开放赎回,
2024-03-08,1.6518,1.6518,1.40%,限制大额申购,开放赎回,
2024-03-07,1.6290,1.6290,0.12%,限制大额申购,开放赎回,
2024-03-06,1.6271,1.6271,0.51%,限制大额申购,开放赎回,
2024-03-05,1.6189,1.6189,0.20%,限制大额申购,开放赎回,
2024-03-04,1.6156,1.6156,-0.06%,限制大额申购,开放赎回,
2024-03-01,1.6165,1.6165,1.39%,限制大额申购,开放赎回,
2024-02-29,1.5944,1.5944,-0.16%,限制大额申购,开放赎回,
2024-02-28,1.5970,1.5970,-0.09%,限制大额申购,开放赎回,
2024-02-27,1.5985,1.5985,0.06%,开放申购,开放赎回,
2024-02-26,1.5975,1.5975,0.35%,开放申购,开放赎回,
2024-02-23,1.5919,1.5919,0.00%,暂停申购,暂停赎回,
2024-02-22,1.5919,1.5919,0.70%,开放申购,开放赎回,
2024-02-21,1.5808,1.5808,0.03%,开放申购,开放赎回,
2024-02-20,1.5803,1.5803,-0.30%,开放申购,开放赎回,
2024-02-19,1.5850,1.5850,1.08%,开放申购,开放赎回,
2024-02-08,1.5680,1.5680,0.19%,开放申购,开放赎回,
2024-02-07,1.5651,1.5651,0.53%,开放申购,开放赎回,
2024-02-06,1.5568,1.5568,-0.85%,开放申购,开放赎回,
2024-02-05,1.5702,1.5702,-0.74%,开放申购,开放赎回,
2024-02-02,1.5819,1.5819,0.50%,开放申购,开放赎回,
2024-02-01,1.5740,1.5740,0.04%,开放申购,开放赎回,
2024-01-31,1.5734,1.5734,0.56%,开放申购,开放赎回,
2024-01-30,1.5646,1.5646,0.57%,开放申购,开放赎回,
2024-01-29,1.5557,1.5557,0.68%,开放申购,开放赎回,
2024-01-26,1.5452,1.5452,-1.08%,开放申购,开放赎回,
2024-01-25,1.5621,1.5621,0.31%,开放申购,开放赎回,
2024-01-24,1.5572,1.5572,-0.52%,开放申购,开放赎回,
2024-01-23,1.5654,1.5654,-0.02%,开放申购,开放赎回,
2024-01-22,1.5657,1.5657,1.10%,开放申购,开放赎回,
2024-01-19,1.5487,1.5487,0.84%,开放申购,开放赎回,
2024-01-18,1.5358,1.5358,-0.86%,开放申购,开放赎回,
2024-01-17,1.5491,1.5491,-0.97%,开放申购,开放赎回,
2024-01-16,1.5642,1.5642,-1.31%,开放申购,开放赎回,
2024-01-15,1.5850,1.5850,1.06%,开放申购,开放赎回,
2024-01-12,1.5684,1.5684,0.98%,开放申购,开放赎回,
2024-01-11,1.5532,1.5532,0.68%,开放申购,开放赎回,
2024-01-10,1.5427,1.5427,0.94%,开放申购,开放赎回,
2024-01-09,1.5284,1.5284,,开放申购,开放赎回,
2024-01-05,1.5161,1.5161,-1.01%,开放申购,开放赎回,
2024-01-04,1.5315,1.5315,-0.70%,开放申购,开放赎回,
2024-01-03,1.5423,1.5423,-0.37%,暂停申购,暂停赎回,
2024-01-02,1.5480,1.5480,0.10%,暂停申购,暂停赎回,
2023-12-31,1.5464,1.5464,-0.01%,开放申购,开放赎回,
2023-12-29,1.5466,1.5466,0.08%,开放申购,开放赎回,
2023-12-28,1.5453,1.5453,0.53%,开放申购,开放赎回,
2023-12-27,1.5371,1.5371,0.88%,开放申购,开放赎回,
2023-12-26,1.5237,1.5237,0.20%,开放申购,开放赎回,
2023-12-25,1.5207,1.5207,-0.06%,开放申购,开放赎回,
2023-12-22,1.5216,1.5216,1.20%,开放申购,开放赎回,
2023-12-21,1.5035,1.5035,-0.46%,开放申购,开放赎回,
2023-12-20,1.5104,1.5104,-0.02%,开放申购,开放赎回,
2023-12-19,1.5107,1.5107,0.47%,开放申购,开放赎回,
2023-12-18,1.5036,1.5036,-0.61%,开放申购,开放赎回,
2023-12-15,1.5128,1.5128,0.68%,开放申购,开放赎回,
2023-12-14,1.5026,1.5026,0.71%,开放申购,开放赎回,
2023-12-13,1.4920,1.4920,0.44%,开放申购,开放赎回,
2023-12-12,1.4855,1.4855,-0.73%,开放申购,开放赎回,
2023-12-11,1.4964,1.4964,0.74%,开放申购,开放赎回,
2023-12-08,1.4854,1.4854,0.42%,开放申购,开放赎回,
2023-12-07,1.4792,1.4792,-1.33%,开放申购,开放赎回,
2023-12-06,1.4991,1.4991,2.08%,开放申购,开放赎回,
2023-12-05,1.4685,1.4685,-1.25%,开放申购,开放赎回,
2023-12-04,1.4871,1.4871,0.09%,开放申购,开放赎回,
2023-12-01,1.4857,1.4857,-0.34%,开放申购,开放赎回,
2023-11-30,1.4907,1.4907,0.40%,开放申购,开放赎回,
2023-11-29,1.4847,1.4847,0.01%,开放申购,开放赎回,
2023-11-28,1.4845,1.4845,0.47%,开放申购,开放赎回,
2023-11-27,1.4776,1.4776,-0.32%,开放申购,开放赎回,
2023-11-24,1.4823,1.4823,,开放申购,开放赎回,
2023-11-22,1.4926,1.4926,0.32%,开放申购,开放赎回,
