end_day,alpha,beta,gamma,season,rss
-600,0.10887932188851467,0.004801494504834839,0.03425762017270952,18,0.019881554085503454
-580,0.11181030721215354,0.004932852088510882,0.03732943399096916,18,0.02015568210313718
-560,0.10961169788522955,0.004582359209543323,0.036841343133072545,18,0.020593620003146688
-540,0.10950648942416351,0.0045629790786791205,0.04092566676468426,18,0.02132088307880966
-520,0.11185632630151084,0.004271692023557875,0.04727100162922895,18,0.023079920512922153
-500,0.1124981510173625,0.004295255438850795,0.04845171625157889,18,0.023341007227897788
-480,0.11233604415690025,0.004484661533218058,0.05028410540197737,18,0.024132248270258515
-460,0.1189365502065016,0.004499581303726171,0.10664801411962511,17,0.02676666688136241
-440,0.10679956630818258,0.004430882300317968,0.049067239835027136,18,0.027517831442435234
-420,0.10891331426304705,0.004178686363950974,0.05061601992883929,18,0.028627034748390942
-400,0.1072100920487705,0.004291027510259044,0.05452048569037322,18,0.02936919596207083
-380,0.10624444844249271,0.004329573981361719,0.053498877095644735,18,0.030070054888149192
-360,0.11466766337892145,0.0047029268150137,0.1059516311913146,17,0.0318332455056428
-340,0.10732308281540696,0.004165947134661736,0.0644226425450403,18,0.03614247373458769
-320,0.10593904983543492,0.003967298087884028,0.0630673706002412,18,0.037710008400261334
-300,0.108686656228446,0.00399772688078081,0.06413572354480146,18,0.038151540005173595
-280,0.10856984527161692,0.004154041890186032,0.0623193414969064,18,0.03935784640926772
-260,0.1064790479108279,0.003915403515435003,0.06222586529795026,18,0.04005360577127867
-240,0.10732221085358631,0.0038698860517931448,0.0633377048900792,18,0.04023674694134132
-220,0.10812332447070466,0.003734987777015691,0.06395946721574274,18,0.04128000891471259
-200,0.11080360613702243,0.0036413005177997507,0.06379631627997685,18,0.042553473679431894
-180,0.08691071143173387,0.0017755433707327198,0.19058995195316586,24,0.07187951051197092
-160,0.11205047178759937,0.0041413643160918,0.10919779467057689,17,0.07843780231768814
-140,0.11040737879141237,0.004164035531821738,0.07999084983692949,18,0.08029370122383532
-120,0.10920005960543577,0.0033354284882534655,0.07941836455000972,18,0.08476695476970414
-100,0.10596648264298728,0.003621808457230711,0.07799896490192396,18,0.08572739512150399
-80,0.10688596247564507,0.003964245720036993,0.10651048892411924,17,0.08634044332826821
-60,0.1057238877163157,0.0036524662370304196,0.10703200069550839,17,0.09114112599971108
-40,0.10368876211262143,0.003765361021911059,0.10498500992033855,17,0.09171142346714853
-20,0.10419515424921236,0.0038113431297185766,0.1042511250178235,17,0.09223954761965655
-1,0.10458999563942188,0.003831969354559919,0.10195514972307866,17,0.09333737868466163
