end_day,alpha,beta,gamma,season,rss
-400,0.05,0.01,0.2,7,0.0
-380,0.05,0.01,0.2,7,0.0
-360,0.05,0.01,0.2,7,0.0
-340,0.024016378935878657,0.01,0.2,14,0.0015734827305845772
-320,0.0001,0.5,0.2,21,0.004607665467441848
-300,0.0001,0.0001,0.07166649313675583,22,0.007529475908565596
-280,0.0001,0.0001,0.2361834239737611,22,0.010637499526817138
-260,0.0013483395635669735,0.5,0.532536487017708,23,0.018513920808488297
-240,0.0036938821302847434,0.4610695171088565,0.18579083569848082,24,0.024568351115880058
-220,0.003409168771907439,0.5,0.164275459362897,20,0.02850649386298746
-200,0.003636727930967,0.5,0.12310727098590106,24,0.03167435092624602
-180,0.004224259468646436,0.5,0.11019966281486417,20,0.08359633691899226
-160,0.0574564912674962,0.016033914612739408,0.5244239608785662,21,0.09418205895748523
-140,0.05728479033678916,0.015579110578086634,0.07796046337345132,24,0.10448216414344523
-120,0.058083906171380026,0.016226411665244155,0.057675530242493785,24,0.11045312744514979
-100,0.05928759728200867,0.01590278593039076,0.11664677712646858,24,0.11966304828687487
-80,0.06043721108706613,0.015239405469144781,0.12700975990589158,24,0.1225421087329738
-60,0.05139201678577639,0.016992863144422027,0.13329416994491988,24,0.14362805665704192
-40,0.055081826957807785,0.016598202273714578,0.1282646136938875,24,0.15540919497617117
-20,0.05549318137888289,0.015819158837797446,0.13206006031932613,24,0.16076467716044207
-1,0.055114161591560684,0.015387035060782267,0.11615019806958497,24,0.1693870890707417
