end_day,alpha,beta,gamma,season,rss
-400,0.1265613979135703,0.0044076068544928486,0.07802866665868986,20,0.3255128917351685
-380,0.12433644051202514,0.004209514965429977,0.08210611243647102,21,0.33700190913840955
-360,0.12879965201289878,0.003859955902218703,0.08375022601439114,21,0.34511127766686844
-340,0.13780475448163573,0.0031379522136553094,0.0801400002796585,20,0.3770120690105503
-320,0.11833120550406383,0.0037041398825081013,0.07861992521539886,20,0.4092718930894574
-300,0.11754541341843441,0.0037011432317968153,0.08065139384162325,20,0.4221709497446139
-280,0.11615736090165507,0.004010428199264442,0.07729847909452547,20,0.455660788288181
-260,0.1131249317604925,0.0039036494276176326,0.07739341868149907,20,0.4739720884133025
-240,0.11469964732710362,0.003744732103922276,0.07857716543486813,20,0.47963149449257136
-220,0.11417611193511079,0.003860083226181754,0.08005610297005311,20,0.4864725187671509
-200,0.11443056276464932,0.003948298076739014,0.08038327549812825,20,0.49092871247372016
-180,0.11861456766434236,0.004249491094310919,0.07950068838186039,20,0.5360657181422217
-160,0.11748625423797014,0.0041986228778334465,0.07977189991989286,20,0.5443779026616855
-140,0.11784630446417751,0.0042764960603458736,0.07813585158895796,20,0.5530821543161281
-120,0.11713533792823283,0.003948628704269779,0.07646032872028627,20,0.5760779614740273
-100,0.11526916164745217,0.0039968318581278545,0.07408998392466712,20,0.5825851572883176
-80,0.10753951425931765,0.004825523319992833,0.15129001488614874,16,0.619170405173834
-60,0.11477367720445474,0.005047805930791624,0.16287552863181465,16,0.6522779902598953
-40,0.12364393093871716,0.0050935205007054925,0.15752689342127885,16,0.6863907829601839
-20,0.12327160826449325,0.005838425542450269,0.15562162450487563,16,0.7483110559593311
-1,0.12468285538992416,0.005113177475639518,0.08942684306917102,21,0.7782489558176111
