end_day,alpha,beta,gamma,season,rss
-400,0.09472903019612373,0.03395637399275668,0.5973119519448779,14,0.03929251600820291
-380,0.09496841051784384,0.03341475081962146,0.5736573343519575,14,0.040110006975629164
-360,0.09488101047715253,0.0331992895034106,0.5614687085855321,14,0.04070395999530258
-340,0.09171468116411233,0.03398372383380107,0.5824575132324983,14,0.04209142104780596
-320,0.13578192030464026,0.022814559924324573,0.2213048475636677,16,0.05015013601637157
-300,0.08797491142122174,0.03111407482320321,0.5086474388192426,14,0.05124002256134095
-280,0.1308059365880287,0.023653533507686748,0.20704816786860433,16,0.05184818637597938
-260,0.13210269863806892,0.023134829286990406,0.2016274214421605,16,0.05238538201802077
-240,0.1316913632840852,0.023093572352681207,0.20919103253885557,16,0.052929444115897006
-220,0.13134400075039293,0.02309514449910649,0.20226888635684334,16,0.05402263932054842
-200,0.1332170281117579,0.023308073714886864,0.213748618702801,16,0.055603078191261104
-180,0.057949666908952674,0.03592363256764671,0.6290641402933786,14,0.07389826956717371
-160,0.06578907914082374,0.032829975292028,0.5347707586280056,14,0.0761085825017963
-140,0.10564966039001908,0.0224302542555059,0.19724936704948123,16,0.07806383237064134
-120,0.10481592083178368,0.02267974191633029,0.1873459345069332,16,0.07918257944247929
-100,0.10431433812771544,0.022794438119449253,0.1996866129085832,16,0.08066601013554912
-80,0.10497893245232458,0.023018677101205202,0.20919739161918638,16,0.08407157289082642
-60,0.10228738666080141,0.021214852263733305,0.204403377882116,16,0.09854073437255995
-40,0.09409526454196442,0.02156335602383298,0.19143380899107232,16,0.10386615305799982
-20,0.09495274554361575,0.02218805735029503,0.18761675724051197,16,0.10505478627000456
-1,0.09597606877064092,0.021984065225767135,0.1822242957201649,16,0.10591914062598096
