end_day,alpha,beta,gamma,season,rss
-400,0.12460008245478148,0.005504804566331205,0.19458258031990097,16,0.0691248383021972
-380,0.11496245350917446,0.005878398236721905,0.2942302450645954,15,0.0692468827654595
-360,0.12403686584108917,0.0055910714269752585,0.1934896051480833,16,0.07000250190537934
-340,0.11584840666992582,0.005891820050936054,0.2826030448050355,15,0.07035760995625975
-320,0.11410129952963612,0.006487433109529186,0.2699464193181878,15,0.07297892643684743
-300,0.12392032392072064,0.006263645045107564,0.19163035691045952,16,0.07377700909790857
-280,0.11737114197448534,0.007299273774109403,0.2852701307763314,15,0.07667847796217457
-260,0.11432289335700473,0.0069412508172526565,0.27926254757704216,15,0.07766494140786179
-240,0.12257057762135531,0.006142700854004654,0.19012949006226385,16,0.07862377872029905
-220,0.12336326723251635,0.006160228658972373,0.18878419209480596,16,0.07927651244320397
-200,0.12310900208965665,0.006298675438000771,0.18728189877390433,16,0.07983453118204453
-180,0.12728474166248746,0.006729818571012334,0.19019450083955236,16,0.0872944132066346
-160,0.13092312906689266,0.0067377665472275645,0.191010241596317,16,0.08833357958630744
-140,0.12995320933715554,0.007079276993614432,0.19081594514240452,16,0.09031000949182685
-120,0.1286152228764101,0.006998425158583288,0.1864999286461108,16,0.09121077880992613
-100,0.12743997154341075,0.007193304481645525,0.18489624458486806,16,0.09194412361916449
-80,0.12792154867345282,0.007367068279866445,0.18624498916939702,16,0.09271702995117038
-60,0.11596335545365936,0.007867899167997442,0.28719005108981205,15,0.09428744155980043
-40,0.1279645735348914,0.007697486887121408,0.18554444082936164,16,0.09834683232030078
-20,0.11953325089877286,0.008765951867785103,0.2952139416780533,15,0.1014339932344276
-1,0.11643043510436812,0.008517362828137023,0.2859521979881139,15,0.10349412617602251
