end_day,alpha,beta,gamma,season,rss
-400,0.12098917668463624,0.0024681151110751203,0.01997497408083172,21,0.23683339355138733
-380,0.12445336728331012,0.002348089970972336,0.019947665280681943,21,0.23864681051585268
-360,0.12836971622895035,0.002271273118852691,0.021175753613273285,21,0.24331606509243
-340,0.108328442472943,0.0026110063008408855,0.015307626023394003,21,0.46266371012949625
-320,0.02401340692573027,0.009221518153052357,0.44913943086704566,8,0.5722672195151014
-300,0.09125668349369867,0.002714402259190871,0.012426852155178624,21,0.5851802302673299
-280,0.0963869567647026,0.0023915335604512465,0.01287324090701573,21,0.640037060429801
-260,0.0914396268249137,0.0026401664278696926,0.012716755866285654,21,0.658464810885121
-240,0.09377867865107292,0.0026364957503633695,0.013017392387450982,21,0.6662264090092807
-220,0.09367892593909732,0.002538237553900166,0.012995641718439678,21,0.6747027822553645
-200,0.0949495969280665,0.002463081360649157,0.013351943107334943,21,0.6787042402228332
-180,0.09896027505203378,0.002119535710200695,0.012479852587655469,21,0.7814176384927505
-160,0.11450132104488693,0.001858742949587235,0.012429756702776105,21,0.840412558780495
-140,0.13149410889105634,0.001710203379867898,0.012824196729563486,21,0.8999605963452393
-120,0.11810626560131984,0.0017581549184462906,0.013058680730269246,21,0.9787905976665718
-100,0.11356470486028093,0.0017876760703661719,0.01313193110992442,21,1.0090510543591913
-80,0.11537556116497948,0.0017817093421209703,0.012891460414903745,21,1.0264685469021884
-60,0.11398038118815138,0.001767987072504237,0.01299069767897203,21,1.0508042541161795
-40,0.10906577716901333,0.0042748302891788045,0.013207496078850729,21,1.1183007072689433
-20,0.10918082056847828,0.0053628580745401855,0.012922440942579948,21,1.1340523484860696
-1,0.10992170976366812,0.005190259234219205,0.013036235170167219,21,1.1422930218189797
