end_day,alpha,beta,gamma,season,rss
-600,0.09237716584247165,0.005418594560596993,0.029816094825171634,22,0.051764473860347715
-580,0.09123435300974927,0.005477511634727943,0.03586756203568722,22,0.052467696975561154
-560,0.09094033451242618,0.006142339134168606,0.03766637159110772,22,0.056764344903130884
-540,0.0883649617384099,0.006482592524990488,0.0457091927232971,22,0.06253173923540306
-520,0.0794648411402185,0.0071009843406237,0.11562702752087145,20,0.0658517258794551
-500,0.08185432987388229,0.006849313387113797,0.11078810447245184,20,0.06674665186398454
-480,0.08420828094578404,0.0063934198282856675,0.11504437902634666,20,0.06816845872757009
-460,0.08839090799856239,0.005895503722999134,0.11427626702290543,20,0.07106389525250567
-440,0.09225471885553953,0.005838360435013288,0.11568179153805365,20,0.07493338024324031
-420,0.09358318015348513,0.0058228351889584124,0.11417274537840331,20,0.07606177388612662
-400,0.08236817076264201,0.007337477869922066,0.22197774885204105,15,0.07825947590110083
-380,0.09463951130319824,0.0059446865479851055,0.1134424977952849,20,0.07873627570534741
-360,0.08425416450847655,0.007052383305262584,0.21720779592015516,15,0.08134757398924108
-340,0.09255832580721512,0.005832155181659747,0.1072495966806943,20,0.08814418587141341
-320,0.07849111420676956,0.007322922811113631,0.19512947591030044,15,0.090214359348269
-300,0.08650802231155794,0.006065145915250577,0.10092161409254112,20,0.09108387205611655
-280,0.07857902941653863,0.007384499995026172,0.18978740435417069,15,0.09233259341698115
-260,0.07836021136387086,0.007454331723667859,0.19482850539789626,15,0.09336014276169394
-240,0.07835681455605965,0.007498238424363539,0.1950782806388675,15,0.09537963104352627
-220,0.07869360805298112,0.007482145262033177,0.19579361208061935,15,0.09617417195265746
-200,0.0875936399779735,0.006144170861265965,0.10266115515119631,20,0.09646715432691223
-180,0.08097260071937194,0.006827820812560515,0.10085535701572831,20,0.16043019247002613
-160,0.10339240727953805,0.006643357220049197,0.1068622705973301,20,0.16881565050781627
-140,0.10414382311427617,0.006525581465407891,0.1028234322054807,20,0.17217059852413746
-120,0.10482645303777147,0.006114920577655019,0.09993209699024377,20,0.17618115977527926
-100,0.10191433277189824,0.006539670882953591,0.09891784314940444,20,0.17841353616788658
-80,0.10035187401351088,0.006531227692074167,0.09543786928740217,20,0.1833029573196307
-60,0.09912413816820102,0.006230720867542692,0.09544718149210948,20,0.18818719089025054
-40,0.10125811450499204,0.006042950818494344,0.09582912735900714,20,0.18967324419820777
-20,0.10217639487297106,0.005952826630905519,0.09536186214802493,20,0.19064753400595066
-1,0.10199177411386086,0.005957130946251448,0.09501669311996883,20,0.1914973539864679
