end_day,alpha,beta,gamma,season,rss
-200,0.08329140435479288,0.00869169651476731,0.037011475569493815,9,0.0800550733182277
-400,0.06450624348134369,0.010482915530512761,0.05053305331550566,7,0.05509535155183267
-500,0.06310237432872054,0.01069840100278161,0.10475913335638382,13,0.043925354908577956
-450,0.06420050842869841,0.010697386862542548,0.050594965036516074,7,0.04704952362170631
-100,0.03577830283794756,0.01580178083415635,0.5167200954611711,14,0.11830309832541483
-1,0.07205142725776402,0.009389898907308975,0.03975318462694425,9,0.14144765298353318
-350,0.06177777367207483,0.01089884263207434,0.04784423373532253,7,0.05994521393776474
-50,0.07143138573709412,0.009489611531129413,0.039551941001611336,9,0.13846963734880258
-300,0.06761055495653723,0.010177497965888361,0.047033970396636045,7,0.06518628821153119
-600,0.04642035343930017,0.014884826135722846,0.10136792871375808,13,0.021335062908785125
-150,0.08056666512351172,0.009080004236022784,0.03755896581450303,9,0.08603522915607215
-250,0.07198026683941117,0.00866960316089478,0.03650950752250737,9,0.07497517753327732
-550,0.03921034806319711,0.015957351499864145,0.09876055444696252,13,0.026978896889041475
