end_day,alpha,beta,gamma,season,rss
-360,0.05,0.01,0.2,7,0.0
-400,0.05,0.01,0.2,7,0.0
-320,0.0001,0.010022571796025666,0.2,22,0.002262908377529975
-280,0.0001,0.0001,0.03299569967853335,21,0.009376014084597043
-1,0.05415646363564508,0.01628971614745183,0.11825347743872804,24,0.1626047229822224
-40,0.05336605616251796,0.016621521993452414,0.12158031641254971,24,0.1545468082947601
-240,0.0025271248448605938,0.5,0.28123933154253783,24,0.020177044161069226
-120,0.05627463276543614,0.016087887509731082,0.046177649006337335,24,0.10654890072074436
-200,0.003488417230599854,0.5,0.17047908925071326,20,0.029617122930464736
-80,0.0584498757573484,0.015838579164623563,0.11806102697646692,24,0.12051304550669531
-160,0.004087004069668171,0.5,0.11005708654627146,16,0.09136567247748964
