end_day,alpha,beta,gamma,season,rss
-240,0.0972547707392826,0.014481582916495787,0.17946922400939125,17,0.030421548605627936
-120,0.1214185730286522,0.01261181436563649,0.1967801701342501,17,0.04573902677136518
-160,0.11110022899663057,0.011409901362654535,0.18667234702318528,17,0.042412032173724905
-280,0.10395611624353363,0.014142711743470792,0.18615729439318504,17,0.026842817176990698
-200,0.09878497196193449,0.014592621498764974,0.18026752625903705,17,0.03153221129672017
-400,0.14485242953607716,0.01731909044046481,0.23171445861524737,17,0.014075741182466777
-360,0.14137493118418382,0.016524465211991156,0.22702430257731315,17,0.014652675935559056
-320,0.11864520680836571,0.015846914992926366,0.20868300959287464,17,0.02305746305154399
-40,0.11447744049300287,0.009559223150273277,0.19064564290053118,17,0.05160573442193363
-80,0.11460134687549885,0.010133277106489537,0.18928311823215319,17,0.04914351181329929
-1,0.11285371585353045,0.009594652489170808,0.1860150617197166,17,0.05220913831498106
