end_day,alpha,beta,gamma,season,rss
-400,0.05,0.01,0.2,7,0.0
-320,0.05,0.01,0.2,7,0.0
-280,0.05,0.01,0.2,7,0.0
-360,0.05,0.01,0.2,7,0.0
-240,0.0001,0.0001,0.2895201156904869,15,0.019804831161969447
-160,0.052031600362789296,0.3834017581477891,0.943585329690771,24,0.050889821176681574
-200,0.014844861629622487,0.5,1.0,19,0.02519682413774204
-80,0.05173883639624551,0.01089727423748477,0.11346593139953579,22,0.09511157781830774
-120,0.00046433292351834564,0.44839941728883903,0.0001,22,0.08020762523846395
-40,0.05080462177448451,0.0149113878865419,0.08281352547423529,22,0.11137839607724288
-1,0.04830589665769486,0.012473058932553339,0.10976944366464092,22,0.11685946635172603
