净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-03-04,1.7420,1.7420,-2.88%,暂停申购,开放赎回,
2025-03-03,1.7936,1.7936,2.64%,暂停申购,开放赎回,
2025-02-28,1.7475,1.7475,-0.62%,暂停申购,开放赎回,
2025-02-27,1.7584,1.7584,-1.22%,暂停申购,开放赎回,
2025-02-26,1.7802,1.7802,2.18%,暂停申购,开放赎回,
2025-02-25,1.7422,1.7422,-0.25%,暂停申购,开放赎回,
2025-02-24,1.7466,1.7466,0.73%,暂停申购,开放赎回,
2025-02-21,1.7339,1.7339,0.28%,暂停申购,开放赎回,
2025-02-20,1.7290,1.7290,-0.69%,暂停申购,开放赎回,
2025-02-19,1.7410,1.7410,-1.80%,暂停申购,开放赎回,
2025-02-18,1.7730,1.7730,0.11%,暂停申购,开放赎回,
2025-02-17,1.7711,1.7711,1.27%,暂停申购,开放赎回,
2025-02-14,1.7489,1.7489,-0.15%,暂停申购,开放赎回,
2025-02-13,1.7515,1.7515,2.37%,暂停申购,开放赎回,
2025-02-12,1.7109,1.7109,0.94%,暂停申购,开放赎回,
2025-02-11,1.6949,1.6949,0.58%,暂停申购,开放赎回,
2025-02-10,1.6851,1.6851,-0.08%,暂停申购,开放赎回,
2025-02-07,1.6865,1.6865,-0.43%,暂停申购,开放赎回,
2025-02-06,1.6938,1.6938,1.44%,暂停申购,开放赎回,
2025-02-05,1.6698,1.6698,0.64%,暂停申购,开放赎回,
2025-01-27,1.6591,1.6591,-0.19%,暂停申购,开放赎回,
2025-01-24,1.6623,1.6623,-0.04%,暂停申购,开放赎回,
2025-01-23,1.6630,1.6630,0.72%,暂停申购,开放赎回,
2025-01-22,1.6511,1.6511,0.83%,暂停申购,开放赎回,
2025-01-21,1.6375,1.6375,1.11%,暂停申购,开放赎回,
2025-01-20,1.6196,1.6196,-0.02%,暂停申购,开放赎回,
2025-01-17,1.6200,1.6200,1.19%,暂停申购,开放赎回,
2025-01-16,1.6009,1.6009,0.21%,暂停申购,开放赎回,
2025-01-15,1.5975,1.5975,1.70%,暂停申购,开放赎回,
2025-01-14,1.5708,1.5708,0.58%,暂停申购,开放赎回,
2025-01-13,1.5618,1.5618,-0.71%,限制大额申购,开放赎回,
2025-01-10,1.5730,1.5730,-0.63%,限制大额申购,开放赎回,
2025-01-09,1.5829,1.5829,-0.30%,限制大额申购,开放赎回,
2025-01-08,1.5876,1.5876,-0.21%,限制大额申购,开放赎回,
2025-01-07,1.5909,1.5909,1.24%,限制大额申购,开放赎回,
2025-01-06,1.5714,1.5714,1.61%,限制大额申购,开放赎回,
2025-01-03,1.5465,1.5465,-1.29%,限制大额申购,开放赎回,
2025-01-02,1.5667,1.5667,0.10%,限制大额申购,开放赎回,
2024-12-31,1.5651,1.5651,-0.19%,暂停申购,暂停赎回,
2024-12-30,1.5681,1.5681,-0.28%,限制大额申购,开放赎回,
2024-12-27,1.5725,1.5725,0.82%,限制大额申购,开放赎回,
2024-12-26,1.5597,1.5597,-0.03%,暂停申购,暂停赎回,
2024-12-25,1.5601,1.5601,-0.08%,暂停申购,暂停赎回,
2024-12-24,1.5613,1.5613,-0.10%,暂停申购,暂停赎回,
2024-12-23,1.5629,1.5629,0.21%,限制大额申购,开放赎回,
2024-12-20,1.5597,1.5597,-0.42%,限制大额申购,开放赎回,
2024-12-19,1.5662,1.5662,-2.23%,限制大额申购,开放赎回,
2024-12-18,1.6019,1.6019,-0.17%,限制大额申购,开放赎回,
2024-12-17,1.6047,1.6047,-0.22%,限制大额申购,开放赎回,
2024-12-16,1.6082,1.6082,-0.18%,限制大额申购,开放赎回,
2024-12-13,1.6111,1.6111,-0.24%,限制大额申购,开放赎回,
2024-12-12,1.6150,1.6150,-0.15%,限制大额申购,开放赎回,
2024-12-11,1.6174,1.6174,0.06%,限制大额申购,开放赎回,
2024-12-10,1.6165,1.6165,-0.06%,限制大额申购,开放赎回,
2024-12-09,1.6174,1.6174,-0.25%,限制大额申购,开放赎回,
2024-12-06,1.6215,1.6215,0.52%,限制大额申购,开放赎回,
2024-12-05,1.6131,1.6131,0.51%,限制大额申购,开放赎回,
2024-12-04,1.6049,1.6049,1.14%,限制大额申购,开放赎回,
2024-12-03,1.5868,1.5868,0.27%,限制大额申购,开放赎回,
2024-12-02,1.5825,1.5825,1.20%,限制大额申购,开放赎回,
2024-11-29,1.5637,1.5637,0.86%,限制大额申购,开放赎回,
2024-11-28,1.5503,1.5503,1.31%,限制大额申购,开放赎回,
2024-11-27,1.5302,1.5302,-0.03%,限制大额申购,开放赎回,
2024-11-26,1.5307,1.5307,-0.56%,限制大额申购,开放赎回,
2024-11-25,1.5393,1.5393,0.39%,限制大额申购,开放赎回,
2024-11-22,1.5333,1.5333,0.19%,限制大额申购,开放赎回,
2024-11-21,1.5304,1.5304,0.28%,限制大额申购,开放赎回,
2024-11-20,1.5261,1.5261,-0.12%,限制大额申购,开放赎回,
2024-11-19,1.5280,1.5280,-0.20%,限制大额申购,开放赎回,
2024-11-18,1.5311,1.5311,-0.24%,限制大额申购,开放赎回,
2024-11-15,1.5348,1.5348,-0.48%,限制大额申购,开放赎回,
2024-11-14,1.5422,1.5422,0.61%,限制大额申购,开放赎回,
2024-11-13,1.5328,1.5328,0.12%,限制大额申购,开放赎回,
2024-11-12,1.5310,1.5310,-2.34%,限制大额申购,开放赎回,
2024-11-11,1.5677,1.5677,0.92%,限制大额申购,开放赎回,
2024-11-08,1.5534,1.5534,-0.45%,限制大额申购,开放赎回,
2024-11-07,1.5605,1.5605,0.93%,限制大额申购,开放赎回,
2024-11-06,1.5461,1.5461,-0.87%,限制大额申购,开放赎回,
2024-11-05,1.5596,1.5596,0.31%,限制大额申购,开放赎回,
2024-11-04,1.5548,1.5548,-0.54%,限制大额申购,开放赎回,
2024-11-01,1.5633,1.5633,0.95%,限制大额申购,开放赎回,
2024-10-31,1.5486,1.5486,-0.77%,限制大额申购,开放赎回,
2024-10-30,1.5606,1.5606,-0.86%,限制大额申购,开放赎回,
2024-10-29,1.5741,1.5741,-0.16%,限制大额申购,开放赎回,
2024-10-28,1.5766,1.5766,0.38%,限制大额申购,开放赎回,
2024-10-25,1.5707,1.5707,0.17%,限制大额申购,开放赎回,
2024-10-24,1.5680,1.5680,0.25%,限制大额申购,开放赎回,
2024-10-23,1.5641,1.5641,-0.34%,限制大额申购,开放赎回,
2024-10-22,1.5694,1.5694,-0.31%,限制大额申购,开放赎回,
2024-10-21,1.5743,1.5743,-0.99%,限制大额申购,开放赎回,
2024-10-18,1.5901,1.5901,0.15%,限制大额申购,开放赎回,
2024-10-17,1.5877,1.5877,0.51%,限制大额申购,开放赎回,
2024-10-16,1.5796,1.5796,0.03%,限制大额申购,开放赎回,
2024-10-15,1.5792,1.5792,-0.09%,限制大额申购,开放赎回,
2024-10-14,1.5807,1.5807,0.55%,限制大额申购,开放赎回,
2024-10-11,1.5721,1.5721,0.68%,限制大额申购,开放赎回,
2024-10-10,1.5615,1.5615,-0.32%,限制大额申购,开放赎回,
2024-10-09,1.5665,1.5665,0.69%,限制大额申购,开放赎回,
2024-10-08,1.5557,1.5557,-1.99%,限制大额申购,开放赎回,
2024-09-30,1.5873,1.5873,-0.78%,限制大额申购,开放赎回,
2024-09-27,1.5998,1.5998,1.13%,限制大额申购,开放赎回,
2024-09-26,1.5820,1.5820,1.28%,限制大额申购,开放赎回,
2024-09-25,1.5620,1.5620,-0.19%,限制大额申购,开放赎回,
2024-09-24,1.5650,1.5650,0.32%,限制大额申购,开放赎回,
2024-09-23,1.5600,1.5600,0.45%,限制大额申购,开放赎回,
2024-09-20,1.5530,1.5530,-1.40%,限制大额申购,开放赎回,
2024-09-19,1.5750,1.5750,1.48%,限制大额申购,开放赎回,
2024-09-18,1.5520,1.5520,0.19%,限制大额申购,开放赎回,
2024-09-13,1.5490,1.5490,1.18%,限制大额申购,开放赎回,
2024-09-12,1.5310,1.5310,0.99%,限制大额申购,开放赎回,
2024-09-11,1.5160,1.5160,0.20%,限制大额申购,开放赎回,
2024-09-10,1.5130,1.5130,-1.11%,限制大额申购,开放赎回,
2024-09-09,1.5300,1.5300,0.66%,限制大额申购,开放赎回,
2024-09-06,1.5200,1.5200,-1.30%,限制大额申购,开放赎回,
2024-09-05,1.5400,1.5400,0.00%,限制大额申购,开放赎回,
2024-09-04,1.5400,1.5400,-0.84%,限制大额申购,开放赎回,
2024-09-03,1.5530,1.5530,-0.70%,限制大额申购,开放赎回,
2024-09-02,1.5640,1.5640,-0.26%,限制大额申购,开放赎回,
2024-08-30,1.5680,1.5680,-0.63%,限制大额申购,开放赎回,
2024-08-29,1.5780,1.5780,0.32%,限制大额申购,开放赎回,
2024-08-28,1.5730,1.5730,0.58%,限制大额申购,开放赎回,
2024-08-27,1.5640,1.5640,0.26%,限制大额申购,开放赎回,
2024-08-26,1.5600,1.5600,0.19%,限制大额申购,开放赎回,
2024-08-23,1.5570,1.5570,0.58%,限制大额申购,开放赎回,
2024-08-22,1.5480,1.5480,0.39%,限制大额申购,开放赎回,
2024-08-21,1.5420,1.5420,0.78%,限制大额申购,开放赎回,
2024-08-20,1.5300,1.5300,-0.07%,限制大额申购,开放赎回,
2024-08-19,1.5310,1.5310,0.86%,限制大额申购,开放赎回,
2024-08-16,1.5180,1.5180,0.53%,限制大额申购,开放赎回,
2024-08-15,1.5100,1.5100,1.68%,限制大额申购,开放赎回,
2024-08-14,1.4850,1.4850,0.68%,限制大额申购,开放赎回,
2024-08-13,1.4750,1.4750,0.61%,限制大额申购,开放赎回,
2024-08-12,1.4660,1.4660,0.00%,限制大额申购,开放赎回,
2024-08-09,1.4660,1.4660,0.14%,限制大额申购,开放赎回,
2024-08-08,1.4640,1.4640,0.48%,限制大额申购,开放赎回,
2024-08-07,1.4570,1.4570,1.25%,限制大额申购,开放赎回,
2024-08-06,1.4390,1.4390,0.42%,限制大额申购,开放赎回,
2024-08-05,1.4330,1.4330,-1.04%,限制大额申购,开放赎回,
2024-08-02,1.4480,1.4480,-2.29%,限制大额申购,开放赎回,
2024-08-01,1.4820,1.4820,-2.24%,限制大额申购,开放赎回,
2024-07-31,1.5160,1.5160,0.40%,限制大额申购,开放赎回,
2024-07-30,1.5100,1.5100,0.33%,限制大额申购,开放赎回,
2024-07-29,1.5050,1.5050,-0.46%,限制大额申购,开放赎回,
2024-07-26,1.5120,1.5120,0.60%,限制大额申购,开放赎回,
2024-07-25,1.5030,1.5030,-0.60%,限制大额申购,开放赎回,
2024-07-24,1.5120,1.5120,-1.18%,限制大额申购,开放赎回,
2024-07-23,1.5300,1.5300,0.72%,限制大额申购,开放赎回,
2024-07-22,1.5190,1.5190,1.13%,限制大额申购,开放赎回,
2024-07-19,1.5020,1.5020,-1.12%,限制大额申购,开放赎回,
2024-07-18,1.5190,1.5190,-0.26%,限制大额申购,开放赎回,
2024-07-17,1.5230,1.5230,-0.33%,限制大额申购,开放赎回,
2024-07-16,1.5280,1.5280,-0.26%,限制大额申购,开放赎回,
2024-07-15,1.5320,1.5320,-0.52%,限制大额申购,开放赎回,
2024-07-12,1.5400,1.5400,1.12%,限制大额申购,开放赎回,
2024-07-11,1.5230,1.5230,0.79%,限制大额申购,开放赎回,
2024-07-10,1.5110,1.5110,0.87%,限制大额申购,开放赎回,
2024-07-09,1.4980,1.4980,-1.12%,限制大额申购,开放赎回,
2024-07-08,1.5150,1.5150,0.07%,限制大额申购,开放赎回,
2024-07-05,1.5140,1.5140,0.26%,限制大额申购,开放赎回,
2024-07-04,1.5100,1.5100,0.73%,限制大额申购,开放赎回,
2024-07-03,1.4990,1.4990,1.08%,限制大额申购,开放赎回,
2024-07-02,1.4830,1.4830,-0.54%,限制大额申购,开放赎回,
2024-07-01,1.4910,1.4910,0.54%,限制大额申购,开放赎回,
2024-06-30,1.4830,1.4830,-0.07%,限制大额申购,开放赎回,
2024-06-28,1.4840,1.4840,0.27%,限制大额申购,开放赎回,
2024-06-27,1.4800,1.4800,0.14%,限制大额申购,开放赎回,
2024-06-26,1.4780,1.4780,-0.27%,限制大额申购,开放赎回,
2024-06-25,1.4820,1.4820,-0.47%,限制大额申购,开放赎回,
2024-06-24,1.4890,1.4890,0.68%,限制大额申购,开放赎回,
2024-06-21,1.4790,1.4790,-0.67%,限制大额申购,开放赎回,
2024-06-20,1.4890,1.4890,1.02%,限制大额申购,开放赎回,
2024-06-19,1.4740,1.4740,-0.41%,限制大额申购,开放赎回,
2024-06-18,1.4800,1.4800,0.54%,限制大额申购,开放赎回,
2024-06-17,1.4720,1.4720,0.00%,限制大额申购,开放赎回,
2024-06-14,1.4720,1.4720,-1.80%,限制大额申购,开放赎回,
2024-06-13,1.4990,1.4990,-1.38%,限制大额申购,开放赎回,
2024-06-12,1.5200,1.5200,1.13%,限制大额申购,开放赎回,
2024-06-11,1.5030,1.5030,-1.89%,限制大额申购,开放赎回,
2024-06-07,1.5320,1.5320,-0.39%,限制大额申购,开放赎回,
2024-06-06,1.5380,1.5380,0.39%,限制大额申购,开放赎回,
2024-06-05,1.5320,1.5320,0.72%,限制大额申购,开放赎回,
2024-06-04,1.5210,1.5210,-0.65%,限制大额申购,开放赎回,
2024-06-03,1.5310,1.5310,0.72%,限制大额申购,开放赎回,
2024-05-31,1.5200,1.5200,0.13%,限制大额申购,开放赎回,
2024-05-30,1.5180,1.5180,-0.33%,限制大额申购,开放赎回,
2024-05-29,1.5230,1.5230,-0.98%,限制大额申购,开放赎回,
2024-05-28,1.5380,1.5380,-0.32%,限制大额申购,开放赎回,
2024-05-27,1.5430,1.5430,0.52%,限制大额申购,开放赎回,
2024-05-24,1.5350,1.5350,-0.07%,限制大额申购,开放赎回,
2024-05-23,1.5360,1.5360,-0.13%,限制大额申购,开放赎回,
2024-05-22,1.5380,1.5380,-0.26%,限制大额申购,开放赎回,
2024-05-21,1.5420,1.5420,-0.26%,限制大额申购,开放赎回,
2024-05-20,1.5460,1.5460,0.39%,限制大额申购,开放赎回,
2024-05-17,1.5400,1.5400,-0.32%,限制大额申购,开放赎回,
2024-05-16,1.5450,1.5450,-0.32%,限制大额申购,开放赎回,
2024-05-15,1.5500,1.5500,0.98%,限制大额申购,开放赎回,
2024-05-14,1.5350,1.5350,0.00%,限制大额申购,开放赎回,
2024-05-13,1.5350,1.5350,-0.13%,限制大额申购,开放赎回,
2024-05-10,1.5370,1.5370,0.59%,限制大额申购,开放赎回,
2024-05-09,1.5280,1.5280,0.79%,限制大额申购,开放赎回,
2024-05-08,1.5160,1.5160,0.26%,限制大额申购,开放赎回,
2024-05-07,1.5120,1.5120,1.41%,限制大额申购,开放赎回,
2024-05-06,1.4910,1.4910,1.29%,限制大额申购,开放赎回,
2024-04-30,1.4720,1.4720,-0.94%,限制大额申购,开放赎回,
2024-04-29,1.4860,1.4860,-0.40%,限制大额申购,开放赎回,
2024-04-26,1.4920,1.4920,1.43%,限制大额申购,开放赎回,
2024-04-25,1.4710,1.4710,-0.81%,限制大额申购,开放赎回,
2024-04-24,1.4830,1.4830,0.07%,限制大额申购,开放赎回,
2024-04-23,1.4820,1.4820,1.58%,限制大额申购,开放赎回,
2024-04-22,1.4590,1.4590,0.76%,限制大额申购,开放赎回,
2024-04-19,1.4480,1.4480,-0.75%,限制大额申购,开放赎回,
2024-04-18,1.4590,1.4590,0.34%,限制大额申购,开放赎回,
2024-04-17,1.4540,1.4540,0.07%,限制大额申购,开放赎回,
2024-04-16,1.4530,1.4530,-1.62%,限制大额申购,开放赎回,
2024-04-15,1.4770,1.4770,0.07%,限制大额申购,开放赎回,
2024-04-12,1.4760,1.4760,-0.27%,限制大额申购,开放赎回,
2024-04-11,1.4800,1.4800,-1.60%,限制大额申购,开放赎回,
2024-04-10,1.5040,1.5040,0.13%,限制大额申购,开放赎回,
2024-04-09,1.5020,1.5020,-0.92%,限制大额申购,开放赎回,
2024-04-08,1.5160,1.5160,0.13%,限制大额申购,开放赎回,
2024-04-03,1.5140,1.5140,0.60%,限制大额申购,开放赎回,
2024-04-02,1.5050,1.5050,-1.38%,限制大额申购,开放赎回,
2024-04-01,1.5260,1.5260,0.13%,暂停申购,暂停赎回,
2024-03-29,1.5240,1.5240,-0.33%,暂停申购,暂停赎回,
2024-03-28,1.5290,1.5290,-0.13%,限制大额申购,开放赎回,
2024-03-27,1.5310,1.5310,0.39%,限制大额申购,开放赎回,
2024-03-26,1.5250,1.5250,0.73%,限制大额申购,开放赎回,
2024-03-25,1.5140,1.5140,-0.07%,限制大额申购,开放赎回,
2024-03-22,1.5150,1.5150,-0.33%,限制大额申购,开放赎回,
2024-03-21,1.5200,1.5200,1.20%,限制大额申购,开放赎回,
2024-03-20,1.5020,1.5020,0.13%,限制大额申购,开放赎回,
2024-03-19,1.5000,1.5000,0.13%,限制大额申购,开放赎回,
2024-03-18,1.4980,1.4980,-0.07%,限制大额申购,开放赎回,
2024-03-15,1.4990,1.4990,-0.40%,限制大额申购,开放赎回,
2024-03-14,1.5050,1.5050,0.00%,限制大额申购,开放赎回,
2024-03-13,1.5050,1.5050,-0.07%,限制大额申购,开放赎回,
2024-03-12,1.5060,1.5060,1.01%,限制大额申购,开放赎回,
2024-03-11,1.4910,1.4910,-0.33%,限制大额申购,开放赎回,
2024-03-08,1.4960,1.4960,0.20%,限制大额申购,开放赎回,
2024-03-07,1.4930,1.4930,1.01%,限制大额申购,开放赎回,
2024-03-06,1.4780,1.4780,0.07%,限制大额申购,开放赎回,
2024-03-05,1.4770,1.4770,0.07%,限制大额申购,开放赎回,
2024-03-04,1.4760,1.4760,0.14%,限制大额申购,开放赎回,
2024-03-01,1.4740,1.4740,0.00%,限制大额申购,开放赎回,
2024-02-29,1.4740,1.4740,0.27%,限制大额申购,开放赎回,
2024-02-28,1.4700,1.4700,0.20%,限制大额申购,开放赎回,
2024-02-27,1.4670,1.4670,0.89%,限制大额申购,开放赎回,
2024-02-26,1.4540,1.4540,0.07%,限制大额申购,开放赎回,
2024-02-23,1.4530,1.4530,0.28%,限制大额申购,开放赎回,
2024-02-22,1.4490,1.4490,1.61%,限制大额申购,开放赎回,
2024-02-21,1.4260,1.4260,0.49%,限制大额申购,开放赎回,
2024-02-20,1.4190,1.4190,-0.14%,限制大额申购,开放赎回,
2024-02-19,1.4210,1.4210,0.57%,限制大额申购,开放赎回,
2024-02-08,1.4130,1.4130,0.43%,限制大额申购,开放赎回,
2024-02-07,1.4070,1.4070,-0.64%,限制大额申购,开放赎回,
2024-02-06,1.4160,1.4160,0.57%,限制大额申购,开放赎回,
2024-02-05,1.4080,1.4080,-0.78%,限制大额申购,开放赎回,
2024-02-02,1.4190,1.4190,0.78%,限制大额申购,开放赎回,
2024-02-01,1.4080,1.4080,-0.49%,限制大额申购,开放赎回,
2024-01-31,1.4150,1.4150,-0.49%,限制大额申购,开放赎回,
2024-01-30,1.4220,1.4220,0.21%,限制大额申购,开放赎回,
2024-01-29,1.4190,1.4190,-0.28%,限制大额申购,开放赎回,
2024-01-26,1.4230,1.4230,0.07%,限制大额申购,开放赎回,
2024-01-25,1.4220,1.4220,0.14%,限制大额申购,开放赎回,
2024-01-24,1.4200,1.4200,1.21%,限制大额申购,开放赎回,
2024-01-23,1.4030,1.4030,-0.43%,限制大额申购,开放赎回,
2024-01-22,1.4090,1.4090,0.93%,限制大额申购,开放赎回,
2024-01-19,1.3960,1.3960,-0.36%,限制大额申购,开放赎回,
2024-01-18,1.4010,1.4010,0.79%,限制大额申购,开放赎回,
2024-01-17,1.3900,1.3900,-1.14%,限制大额申购,开放赎回,
2024-01-16,1.4060,1.4060,-0.21%,限制大额申购,开放赎回,
2024-01-15,1.4090,1.4090,-0.70%,限制大额申购,开放赎回,
2024-01-12,1.4190,1.4190,0.85%,限制大额申购,开放赎回,
2024-01-11,1.4070,1.4070,-0.35%,限制大额申购,开放赎回,
2024-01-10,1.4120,1.4120,-0.14%,限制大额申购,开放赎回,
2024-01-09,1.4140,1.4140,-0.07%,限制大额申购,开放赎回,
2024-01-08,1.4150,1.4150,0.57%,限制大额申购,开放赎回,
2024-01-05,1.4070,1.4070,0.00%,限制大额申购,开放赎回,
2024-01-04,1.4070,1.4070,0.36%,限制大额申购,开放赎回,
2024-01-03,1.4020,1.4020,-1.75%,限制大额申购,开放赎回,
2024-01-02,1.4270,1.4270,-0.35%,限制大额申购,开放赎回,
2023-12-31,1.4320,1.4320,0.00%,限制大额申购,开放赎回,
2023-12-29,1.4320,1.4320,-0.07%,限制大额申购,开放赎回,
2023-12-28,1.4330,1.4330,0.28%,限制大额申购,开放赎回,
2023-12-27,1.4290,1.4290,0.28%,限制大额申购,开放赎回,
2023-12-26,1.4250,1.4250,0.14%,暂停申购,暂停赎回,
2023-12-25,1.4230,1.4230,0.07%,暂停申购,暂停赎回,
2023-12-22,1.4220,1.4220,0.49%,限制大额申购,开放赎回,
2023-12-21,1.4150,1.4150,-0.42%,限制大额申购,开放赎回,
2023-12-20,1.4210,1.4210,0.35%,限制大额申购,开放赎回,
2023-12-19,1.4160,1.4160,0.78%,限制大额申购,开放赎回,
2023-12-18,1.4050,1.4050,-1.26%,限制大额申购,开放赎回,
2023-12-15,1.4230,1.4230,0.71%,限制大额申购,开放赎回,
2023-12-14,1.4130,1.4130,0.36%,限制大额申购,开放赎回,
2023-12-13,1.4080,1.4080,0.00%,限制大额申购,开放赎回,
2023-12-12,1.4080,1.4080,0.14%,限制大额申购,开放赎回,
2023-12-11,1.4060,1.4060,0.14%,限制大额申购,开放赎回,
2023-12-08,1.4040,1.4040,0.72%,限制大额申购,开放赎回,
2023-12-07,1.3940,1.3940,-0.36%,限制大额申购,开放赎回,
2023-12-06,1.3990,1.3990,0.43%,限制大额申购,开放赎回,
