,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-16,1.9669,1.9669,-0.32,开放申购,开放赎回,
1,2025-07-15,1.9724,1.9724,-0.83,开放申购,开放赎回,
2,2025-07-14,1.9866,1.9866,0.62,开放申购,开放赎回,
3,2025-07-11,1.9761,1.9761,-0.83,开放申购,开放赎回,
4,2025-07-10,1.9903,1.9903,0.47,开放申购,开放赎回,
5,2025-07-09,1.9823,1.9823,0.49,开放申购,开放赎回,
6,2025-07-08,1.9739,1.9739,-0.2,开放申购,开放赎回,
7,2025-07-07,1.9774,1.9774,0.47,开放申购,开放赎回,
8,2025-07-04,1.9694,1.9694,0.87,开放申购,开放赎回,
9,2025-07-03,1.9547,1.9547,0.02,限制大额申购,开放赎回,每份派现金0.0050元
10,2025-07-02,1.9543,1.9543,0.19,限制大额申购,开放赎回,
11,2025-07-01,1.9511,1.9511,0.9,开放申购,开放赎回,
12,2025-06-30,1.936,1.936,-0.16,开放申购,开放赎回,
13,2025-06-27,1.9387,1.9387,-1.41,开放申购,开放赎回,
14,2025-06-26,1.9627,1.9627,0.41,开放申购,开放赎回,
15,2025-06-25,1.9557,1.9557,0.7,开放申购,开放赎回,
16,2025-06-24,1.944,1.944,0.2,开放申购,开放赎回,
17,2025-06-23,1.9406,1.9406,0.53,开放申购,开放赎回,
18,2025-06-20,1.9318,1.9318,0.46,开放申购,开放赎回,
19,2025-06-19,1.9242,1.9242,-0.23,开放申购,开放赎回,
20,2025-06-18,1.9281,1.9281,0.53,开放申购,开放赎回,
21,2025-06-17,1.9194,1.9194,-0.21,开放申购,开放赎回,
22,2025-06-16,1.9228,1.9228,0.48,开放申购,开放赎回,
23,2025-06-13,1.9148,1.9148,-0.61,开放申购,开放赎回,
24,2025-06-12,1.925,1.925,0.33,开放申购,开放赎回,
25,2025-06-11,1.9196,1.9196,0.16,开放申购,开放赎回,
26,2025-06-10,1.9169,1.9169,0.13,开放申购,开放赎回,
27,2025-06-09,1.9147,1.9147,0.04,开放申购,开放赎回,
28,2025-06-06,1.914,1.914,0.2,开放申购,开放赎回,
29,2025-06-05,1.9107,1.9107,-0.69,限制大额申购,开放赎回,每份派现金0.0050元
30,2025-06-04,1.9221,1.9221,0.41,限制大额申购,开放赎回,
31,2025-06-03,1.9153,1.9153,0.94,开放申购,开放赎回,
32,2025-05-30,1.8999,1.8999,0.31,开放申购,开放赎回,
33,2025-05-29,1.8949,1.8949,-0.1,开放申购,开放赎回,
34,2025-05-28,1.8965,1.8965,0.44,开放申购,开放赎回,
35,2025-05-27,1.8893,1.8893,0.17,开放申购,开放赎回,
36,2025-05-26,1.8865,1.8865,-0.35,开放申购,开放赎回,
37,2025-05-23,1.8922,1.8922,-0.71,开放申购,开放赎回,
38,2025-05-22,1.9039,1.9039,0.43,开放申购,开放赎回,
39,2025-05-21,1.8968,1.8968,0.57,开放申购,开放赎回,
40,2025-05-20,1.8876,1.8876,0.33,开放申购,开放赎回,
41,2025-05-19,1.8823,1.8823,0.17,开放申购,开放赎回,
42,2025-05-16,1.8795,1.8795,-0.58,开放申购,开放赎回,
43,2025-05-15,1.889,1.889,-0.37,开放申购,开放赎回,
44,2025-05-14,1.895,1.895,0.53,开放申购,开放赎回,
45,2025-05-13,1.8863,1.8863,0.95,开放申购,开放赎回,
46,2025-05-12,1.871,1.871,0.03,限制大额申购,开放赎回,每份派现金0.0100元
47,2025-05-09,1.8705,1.8705,0.71,限制大额申购,开放赎回,
48,2025-05-08,1.859,1.859,0.47,限制大额申购,开放赎回,
49,2025-05-07,1.8514,1.8514,0.81,开放申购,开放赎回,
50,2025-05-06,1.8386,1.8386,0.11,开放申购,开放赎回,
51,2025-04-30,1.8368,1.8368,-1.56,开放申购,开放赎回,
52,2025-04-29,1.862,1.862,-0.26,开放申购,开放赎回,
53,2025-04-28,1.8662,1.8662,0.45,开放申购,开放赎回,
54,2025-04-25,1.859,1.859,-0.11,开放申购,开放赎回,
55,2025-04-24,1.8608,1.8608,0.91,开放申购,开放赎回,
56,2025-04-23,1.8462,1.8462,-0.46,开放申购,开放赎回,
57,2025-04-22,1.8535,1.8535,0.51,开放申购,开放赎回,
58,2025-04-21,1.8453,1.8453,-0.61,开放申购,开放赎回,
59,2025-04-18,1.8551,1.8551,0.26,开放申购,开放赎回,
60,2025-04-17,1.8509,1.8509,0.09,开放申购,开放赎回,
61,2025-04-16,1.8494,1.8494,0.79,开放申购,开放赎回,
62,2025-04-15,1.8368,1.8368,1.03,开放申购,开放赎回,
63,2025-04-14,1.8207,1.8207,0.72,开放申购,开放赎回,
64,2025-04-11,1.8094,1.8094,-0.44,开放申购,开放赎回,
65,2025-04-10,1.8163,1.8163,0.51,限制大额申购,开放赎回,每份派现金0.0100元
66,2025-04-09,1.8083,1.8083,-0.23,限制大额申购,开放赎回,
67,2025-04-08,1.8119,1.8119,2.0,限制大额申购,开放赎回,
68,2025-04-07,1.7811,1.7811,-4.92,开放申购,开放赎回,
69,2025-04-03,1.8609,1.8609,0.21,开放申购,开放赎回,
70,2025-04-02,1.8575,1.8575,0.68,开放申购,开放赎回,
71,2025-04-01,1.8465,1.8465,0.22,开放申购,开放赎回,
72,2025-03-31,1.843,1.843,0.06,开放申购,开放赎回,
73,2025-03-28,1.8421,1.8421,-0.29,开放申购,开放赎回,
74,2025-03-27,1.8467,1.8467,0.2,开放申购,开放赎回,
75,2025-03-26,1.8435,1.8435,-0.29,开放申购,开放赎回,
76,2025-03-25,1.8482,1.8482,0.63,开放申购,开放赎回,
77,2025-03-24,1.8381,1.8381,0.61,开放申购,开放赎回,
78,2025-03-21,1.8284,1.8284,-0.3,开放申购,开放赎回,
79,2025-03-20,1.8332,1.8332,-0.42,开放申购,开放赎回,
80,2025-03-19,1.84,1.84,0.6,开放申购,开放赎回,
81,2025-03-18,1.8304,1.8304,-0.09,开放申购,开放赎回,
82,2025-03-17,1.8319,1.8319,0.29,开放申购,开放赎回,
83,2025-03-14,1.8273,1.8273,0.79,开放申购,开放赎回,
84,2025-03-13,1.8148,1.8148,0.48,开放申购,开放赎回,
85,2025-03-12,1.8072,1.8072,-0.14,开放申购,开放赎回,
86,2025-03-11,1.8094,1.8094,0.62,开放申购,开放赎回,
87,2025-03-10,1.7998,1.7998,-0.46,限制大额申购,开放赎回,每份派现金0.0050元
88,2025-03-07,1.8071,1.8071,-0.15,限制大额申购,开放赎回,
89,2025-03-06,1.8095,1.8095,-0.46,限制大额申购,开放赎回,
90,2025-03-05,1.8168,1.8168,0.8,开放申购,开放赎回,
91,2025-03-04,1.8042,1.8042,-0.02,开放申购,开放赎回,
92,2025-03-03,1.8045,1.8045,0.1,开放申购,开放赎回,
93,2025-02-28,1.8029,1.8029,-0.46,开放申购,开放赎回,
94,2025-02-27,1.8101,1.8101,0.79,开放申购,开放赎回,
95,2025-02-26,1.7977,1.7977,0.66,开放申购,开放赎回,
96,2025-02-25,1.7874,1.7874,-0.81,开放申购,开放赎回,
97,2025-02-24,1.8001,1.8001,-0.08,开放申购,开放赎回,
98,2025-02-21,1.8013,1.8013,-0.85,开放申购,开放赎回,
99,2025-02-20,1.8147,1.8147,-0.17,开放申购,开放赎回,
100,2025-02-19,1.8174,1.8174,-0.01,开放申购,开放赎回,
101,2025-02-18,1.8175,1.8175,-0.01,开放申购,开放赎回,
102,2025-02-17,1.8176,1.8176,-0.1,开放申购,开放赎回,
103,2025-02-14,1.8192,1.8192,0.1,开放申购,开放赎回,
104,2025-02-13,1.8176,1.8176,0.11,限制大额申购,开放赎回,每份派现金0.0050元
105,2025-02-12,1.8159,1.8159,0.25,限制大额申购,开放赎回,
106,2025-02-11,1.8119,1.8119,0.96,限制大额申购,开放赎回,
107,2025-02-10,1.7968,1.7968,-0.11,开放申购,开放赎回,
108,2025-02-07,1.7986,1.7986,0.09,开放申购,开放赎回,
109,2025-02-06,1.7972,1.7972,0.04,开放申购,开放赎回,
110,2025-02-05,1.7966,1.7966,-1.68,开放申购,开放赎回,
111,2025-01-27,1.8234,1.8234,1.32,开放申购,开放赎回,
112,2025-01-24,1.8027,1.8027,0.32,开放申购,开放赎回,
113,2025-01-23,1.7977,1.7977,1.46,开放申购,开放赎回,
114,2025-01-22,1.7752,1.7752,-1.35,开放申购,开放赎回,
115,2025-01-21,1.7963,1.7963,-0.63,开放申购,开放赎回,
116,2025-01-20,1.8062,1.8062,-0.03,开放申购,开放赎回,
117,2025-01-17,1.8067,1.8067,-0.13,开放申购,开放赎回,
118,2025-01-16,1.8088,1.8088,0.82,开放申购,开放赎回,
119,2025-01-15,1.796,1.796,0.13,开放申购,开放赎回,
120,2025-01-14,1.7939,1.7939,1.31,开放申购,开放赎回,
121,2025-01-13,1.7737,1.7737,-0.91,开放申购,开放赎回,
122,2025-01-10,1.7878,1.7878,-0.97,开放申购,开放赎回,
123,2025-01-09,1.803,1.803,-1.14,限制大额申购,开放赎回,每份派现金0.0200元
124,2025-01-08,1.8214,1.8214,0.44,限制大额申购,开放赎回,
125,2025-01-07,1.8143,1.8143,0.2,限制大额申购,开放赎回,
126,2025-01-06,1.8111,1.8111,0.23,开放申购,开放赎回,
127,2025-01-03,1.8074,1.8074,-1.02,开放申购,开放赎回,
128,2025-01-02,1.8238,1.8238,-1.99,开放申购,开放赎回,
129,2024-12-31,1.8566,1.8566,-0.71,开放申购,开放赎回,
130,2024-12-30,1.8683,1.8683,0.72,开放申购,开放赎回,
131,2024-12-27,1.8564,1.8564,0.21,开放申购,开放赎回,
132,2024-12-26,1.853,1.853,-0.38,开放申购,开放赎回,
133,2024-12-25,1.8592,1.8592,0.59,开放申购,开放赎回,
134,2024-12-24,1.8496,1.8496,0.93,开放申购,开放赎回,
135,2024-12-23,1.8345,1.8345,0.29,开放申购,开放赎回,
136,2024-12-20,1.8298,1.8298,-0.64,开放申购,开放赎回,
137,2024-12-19,1.8402,1.8402,-0.89,开放申购,开放赎回,
138,2024-12-18,1.8549,1.8549,0.69,开放申购,开放赎回,
139,2024-12-17,1.8436,1.8436,-0.23,开放申购,开放赎回,
140,2024-12-16,1.8474,1.8474,0.94,开放申购,开放赎回,
141,2024-12-13,1.8321,1.8321,-1.79,开放申购,开放赎回,
142,2024-12-12,1.8617,1.8617,0.41,开放申购,开放赎回,
143,2024-12-11,1.8549,1.8549,0.02,开放申购,开放赎回,
144,2024-12-10,1.8545,1.8545,0.1,开放申购,开放赎回,
145,2024-12-09,1.8529,1.8529,0.31,开放申购,开放赎回,
146,2024-12-06,1.8479,1.8479,1.15,限制大额申购,开放赎回,每份派现金0.0100元
147,2024-12-05,1.8291,1.8291,-0.06,限制大额申购,开放赎回,
148,2024-12-04,1.8301,1.8301,0.23,限制大额申购,开放赎回,
149,2024-12-03,1.8263,1.8263,1.16,开放申购,开放赎回,
150,2024-12-02,1.8076,1.8076,0.11,开放申购,开放赎回,
151,2024-11-29,1.8059,1.8059,0.26,开放申购,开放赎回,
152,2024-11-28,1.8018,1.8018,-0.34,开放申购,开放赎回,
153,2024-11-27,1.8073,1.8073,1.14,开放申购,开放赎回,
154,2024-11-26,1.7892,1.7892,0.25,开放申购,开放赎回,
155,2024-11-25,1.7852,1.7852,0.16,开放申购,开放赎回,
156,2024-11-22,1.7827,1.7827,-2.33,开放申购,开放赎回,
157,2024-11-21,1.8205,1.8205,-0.24,开放申购,开放赎回,
158,2024-11-20,1.8244,1.8244,0.18,开放申购,开放赎回,
159,2024-11-19,1.8215,1.8215,0.22,开放申购,开放赎回,
160,2024-11-18,1.818,1.818,1.56,开放申购,开放赎回,
161,2024-11-15,1.7932,1.7932,-0.21,开放申购,开放赎回,
162,2024-11-14,1.7966,1.7966,-0.66,开放申购,开放赎回,
163,2024-11-13,1.8072,1.8072,0.53,开放申购,开放赎回,
164,2024-11-12,1.7987,1.7987,-0.83,开放申购,开放赎回,
165,2024-11-11,1.8121,1.8121,-0.69,开放申购,开放赎回,
166,2024-11-08,1.8233,1.8233,-1.35,开放申购,开放赎回,
167,2024-11-07,1.8455,1.8455,1.53,限制大额申购,开放赎回,每份派现金0.0100元
168,2024-11-06,1.8205,1.8205,-0.28,限制大额申购,开放赎回,
169,2024-11-05,1.8251,1.8251,1.13,限制大额申购,开放赎回,
170,2024-11-04,1.8068,1.8068,0.9,开放申购,开放赎回,
171,2024-11-01,1.7924,1.7924,0.95,开放申购,开放赎回,
172,2024-10-31,1.7773,1.7773,-0.17,开放申购,开放赎回,
173,2024-10-30,1.78,1.78,-0.71,开放申购,开放赎回,
174,2024-10-29,1.7913,1.7913,-1.34,开放申购,开放赎回,
175,2024-10-28,1.813,1.813,0.34,开放申购,开放赎回,
176,2024-10-25,1.8075,1.8075,-0.32,开放申购,开放赎回,
177,2024-10-24,1.8127,1.8127,-0.48,开放申购,开放赎回,
178,2024-10-23,1.8206,1.8206,-0.15,开放申购,开放赎回,
179,2024-10-22,1.823,1.823,0.46,开放申购,开放赎回,
180,2024-10-21,1.8155,1.8155,-0.65,开放申购,开放赎回,
181,2024-10-18,1.8261,1.8261,0.56,开放申购,开放赎回,
182,2024-10-17,1.817,1.817,-1.23,开放申购,开放赎回,
183,2024-10-16,1.8372,1.8372,1.6,限制大额申购,开放赎回,每份派现金0.0100元
184,2024-10-15,1.8111,1.8111,-2.03,限制大额申购,开放赎回,
185,2024-10-14,1.8449,1.8449,2.96,开放申购,开放赎回,
186,2024-10-11,1.797,1.797,-1.88,开放申购,开放赎回,
187,2024-10-10,1.828,1.828,3.94,开放申购,开放赎回,
188,2024-10-09,1.7655,1.7655,-6.94,开放申购,开放赎回,
189,2024-10-08,1.8838,1.8838,1.13,开放申购,开放赎回,
190,2024-09-30,1.8647,1.8647,5.44,开放申购,开放赎回,
191,2024-09-27,1.7778,1.7778,0.21,开放申购,开放赎回,
192,2024-09-26,1.7745,1.7745,2.84,开放申购,开放赎回,
193,2024-09-25,1.7305,1.7305,1.46,开放申购,开放赎回,
194,2024-09-24,1.7082,1.7082,4.14,开放申购,开放赎回,
195,2024-09-23,1.6475,1.6475,1.12,开放申购,开放赎回,
196,2024-09-20,1.6313,1.6313,-0.1,开放申购,开放赎回,
197,2024-09-19,1.6328,1.6328,0.14,开放申购,开放赎回,
198,2024-09-18,1.6307,1.6307,1.3,开放申购,开放赎回,
199,2024-09-13,1.6121,1.6121,-0.29,开放申购,开放赎回,
200,2024-09-12,1.6162,1.6162,0.46,开放申购,开放赎回,
201,2024-09-11,1.6096,1.6096,-2.3,开放申购,开放赎回,
202,2024-09-10,1.6433,1.6433,0.14,开放申购,开放赎回,
203,2024-09-09,1.6413,1.6413,-1.61,限制大额申购,开放赎回,每份派现金0.0100元
204,2024-09-06,1.6653,1.6653,-0.61,限制大额申购,开放赎回,
205,2024-09-05,1.6745,1.6745,-0.24,限制大额申购,开放赎回,
206,2024-09-04,1.6781,1.6781,-0.31,开放申购,开放赎回,
207,2024-09-03,1.6828,1.6828,-1.12,开放申购,开放赎回,
208,2024-09-02,1.7,1.7,0.49,开放申购,开放赎回,
209,2024-08-30,1.6926,1.6926,-0.56,开放申购,开放赎回,
210,2024-08-29,1.7011,1.7011,-1.95,开放申购,开放赎回,
211,2024-08-28,1.7316,1.7316,-0.58,开放申购,开放赎回,
212,2024-08-27,1.7407,1.7407,0.52,开放申购,开放赎回,
213,2024-08-26,1.7326,1.7326,0.03,开放申购,开放赎回,
214,2024-08-23,1.7322,1.7322,-0.16,开放申购,开放赎回,
215,2024-08-22,1.7347,1.7347,0.26,开放申购,开放赎回,
216,2024-08-21,1.7306,1.7306,-0.69,开放申购,开放赎回,
217,2024-08-20,1.7414,1.7414,-0.91,开放申购,开放赎回,
218,2024-08-19,1.7559,1.7559,1.34,开放申购,开放赎回,
219,2024-08-16,1.735,1.735,0.33,开放申购,开放赎回,
220,2024-08-15,1.7298,1.7298,0.93,开放申购,开放赎回,
221,2024-08-14,1.7154,1.7154,-0.14,开放申购,开放赎回,
222,2024-08-13,1.7175,1.7175,0.34,限制大额申购,开放赎回,每份派现金0.0100元
223,2024-08-12,1.7122,1.7122,0.3,限制大额申购,开放赎回,
224,2024-08-09,1.7076,1.7076,0.04,限制大额申购,开放赎回,
225,2024-08-08,1.707,1.707,0.09,开放申购,开放赎回,
226,2024-08-07,1.7056,1.7056,0.43,开放申购,开放赎回,
227,2024-08-06,1.699,1.699,-0.39,开放申购,开放赎回,
228,2024-08-05,1.7051,1.7051,-1.09,开放申购,开放赎回,
229,2024-08-02,1.7221,1.7221,-0.09,开放申购,开放赎回,
230,2024-08-01,1.7235,1.7235,0.04,开放申购,开放赎回,
231,2024-07-31,1.7228,1.7228,0.9,开放申购,开放赎回,
232,2024-07-30,1.7089,1.7089,-0.73,开放申购,开放赎回,
