,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
27,2025-05-07,0.6505,0.6505,-1.23%,开放申购,开放赎回,
28,2025-05-06,0.6586,0.6586,0.92%,开放申购,开放赎回,
29,2025-04-30,0.6526,0.6526,-0.78%,开放申购,开放赎回,
30,2025-04-29,0.6577,0.6577,1.98%,开放申购,开放赎回,
31,2025-04-28,0.6449,0.6449,1.64%,开放申购,开放赎回,
32,2025-04-25,0.6345,0.6345,-0.77%,开放申购,开放赎回,
33,2025-04-24,0.6394,0.6394,0.17%,开放申购,开放赎回,
34,2025-04-23,0.6383,0.6383,-0.20%,开放申购,开放赎回,
35,2025-04-22,0.6396,0.6396,1.43%,开放申购,开放赎回,
36,2025-04-21,0.6306,0.6306,1.76%,暂停申购,暂停赎回,
37,2025-04-18,0.6197,0.6197,-0.59%,暂停申购,暂停赎回,
38,2025-04-17,0.6234,0.6234,0.37%,开放申购,开放赎回,
39,2025-04-16,0.6211,0.6211,-2.02%,开放申购,开放赎回,
40,2025-04-15,0.6339,0.6339,0.89%,开放申购,开放赎回,
41,2025-04-14,0.6283,0.6283,2.21%,开放申购,开放赎回,
42,2025-04-11,0.6147,0.6147,1.04%,开放申购,开放赎回,
43,2025-04-10,0.6084,0.6084,3.84%,开放申购,开放赎回,
44,2025-04-09,0.5859,0.5859,1.68%,开放申购,开放赎回,
45,2025-04-08,0.5762,0.5762,2.73%,开放申购,开放赎回,
46,2025-04-07,0.5609,0.5609,-11.32%,开放申购,开放赎回,
47,2025-04-03,0.6325,0.6325,-1.43%,开放申购,开放赎回,
48,2025-04-02,0.6417,0.6417,-0.08%,开放申购,开放赎回,
49,2025-04-01,0.6422,0.6422,2.11%,开放申购,开放赎回,
50,2025-03-31,0.6289,0.6289,-0.32%,开放申购,开放赎回,
51,2025-03-28,0.6309,0.6309,-0.50%,开放申购,开放赎回,
52,2025-03-27,0.6341,0.6341,2.01%,开放申购,开放赎回,
53,2025-03-26,0.6216,0.6216,1.17%,开放申购,开放赎回,
54,2025-03-25,0.6144,0.6144,-2.41%,开放申购,开放赎回,
55,2025-03-24,0.6296,0.6296,0.99%,开放申购,开放赎回,
56,2025-03-21,0.6234,0.6234,-1.52%,开放申购,开放赎回,
57,2025-03-20,0.6330,0.6330,-1.16%,开放申购,开放赎回,
58,2025-03-19,0.6404,0.6404,0.09%,开放申购,开放赎回,
59,2025-03-18,0.6398,0.6398,1.25%,开放申购,开放赎回,
60,2025-03-17,0.6319,0.6319,0.41%,开放申购,开放赎回,
61,2025-03-14,0.6293,0.6293,3.40%,开放申购,开放赎回,
62,2025-03-13,0.6086,0.6086,-0.25%,开放申购,开放赎回,
63,2025-03-12,0.6101,0.6101,-0.85%,开放申购,开放赎回,
64,2025-03-11,0.6153,0.6153,1.40%,开放申购,开放赎回,
65,2025-03-10,0.6068,0.6068,-1.16%,开放申购,开放赎回,
66,2025-03-07,0.6139,0.6139,0.21%,开放申购,开放赎回,
67,2025-03-06,0.6126,0.6126,1.49%,开放申购,开放赎回,
68,2025-03-05,0.6036,0.6036,1.65%,开放申购,开放赎回,
69,2025-03-04,0.5938,0.5938,-0.30%,开放申购,开放赎回,
70,2025-03-03,0.5956,0.5956,0.81%,开放申购,开放赎回,
71,2025-02-28,0.5908,0.5908,-1.80%,开放申购,开放赎回,
72,2025-02-27,0.6016,0.6016,2.30%,开放申购,开放赎回,
73,2025-02-26,0.5881,0.5881,0.70%,开放申购,开放赎回,
74,2025-02-25,0.5840,0.5840,-0.87%,开放申购,开放赎回,
75,2025-02-24,0.5891,0.5891,0.41%,开放申购,开放赎回,
76,2025-02-21,0.5867,0.5867,-0.15%,开放申购,开放赎回,
77,2025-02-20,0.5876,0.5876,-0.44%,开放申购,开放赎回,
78,2025-02-19,0.5902,0.5902,0.15%,开放申购,开放赎回,
79,2025-02-18,0.5893,0.5893,-0.86%,开放申购,开放赎回,
80,2025-02-17,0.5944,0.5944,-0.55%,开放申购,开放赎回,
81,2025-02-14,0.5977,0.5977,1.17%,开放申购,开放赎回,
82,2025-02-13,0.5908,0.5908,-0.66%,开放申购,开放赎回,
83,2025-02-12,0.5947,0.5947,0.34%,开放申购,开放赎回,
84,2025-02-11,0.5927,0.5927,-0.30%,开放申购,开放赎回,
85,2025-02-10,0.5945,0.5945,0.66%,开放申购,开放赎回,
86,2025-02-07,0.5906,0.5906,0.91%,开放申购,开放赎回,
87,2025-02-06,0.5853,0.5853,0.76%,开放申购,开放赎回,
88,2025-02-05,0.5809,0.5809,-0.46%,开放申购,开放赎回,
89,2025-01-27,0.5836,0.5836,0.29%,开放申购,开放赎回,
90,2025-01-24,0.5819,0.5819,0.97%,开放申购,开放赎回,
91,2025-01-23,0.5763,0.5763,-0.86%,开放申购,开放赎回,
92,2025-01-22,0.5813,0.5813,-1.14%,开放申购,开放赎回,
93,2025-01-21,0.5880,0.5880,0.77%,开放申购,开放赎回,
94,2025-01-20,0.5835,0.5835,0.66%,开放申购,开放赎回,
95,2025-01-17,0.5797,0.5797,0.85%,开放申购,开放赎回,
96,2025-01-16,0.5748,0.5748,1.14%,开放申购,开放赎回,
97,2025-01-15,0.5683,0.5683,-0.79%,开放申购,开放赎回,
98,2025-01-14,0.5728,0.5728,2.58%,开放申购,开放赎回,
99,2025-01-13,0.5584,0.5584,-0.52%,开放申购,开放赎回,
100,2025-01-10,0.5613,0.5613,-2.13%,开放申购,开放赎回,
101,2025-01-09,0.5735,0.5735,-0.54%,开放申购,开放赎回,
102,2025-01-08,0.5766,0.5766,0.42%,开放申购,开放赎回,
103,2025-01-07,0.5742,0.5742,0.79%,开放申购,开放赎回,
104,2025-01-06,0.5697,0.5697,-0.49%,开放申购,开放赎回,
105,2025-01-03,0.5725,0.5725,-1.00%,开放申购,开放赎回,
106,2025-01-02,0.5783,0.5783,-0.48%,开放申购,开放赎回,
107,2024-12-31,0.5811,0.5811,0.29%,暂停申购,暂停赎回,
108,2024-12-30,0.5794,0.5794,-0.03%,开放申购,开放赎回,
109,2024-12-27,0.5796,0.5796,-0.14%,开放申购,开放赎回,
110,2024-12-26,0.5804,0.5804,0.16%,暂停申购,暂停赎回,
111,2024-12-25,0.5795,0.5795,-0.52%,暂停申购,暂停赎回,
112,2024-12-24,0.5825,0.5825,0.21%,暂停申购,暂停赎回,
113,2024-12-23,0.5813,0.5813,-1.61%,开放申购,开放赎回,
114,2024-12-20,0.5908,0.5908,0.39%,开放申购,开放赎回,
115,2024-12-19,0.5885,0.5885,-0.12%,开放申购,开放赎回,
116,2024-12-18,0.5892,0.5892,0.41%,开放申购,开放赎回,
117,2024-12-17,0.5868,0.5868,-0.98%,开放申购,开放赎回,
118,2024-12-16,0.5926,0.5926,-0.54%,开放申购,开放赎回,
119,2024-12-13,0.5958,0.5958,-0.91%,开放申购,开放赎回,
120,2024-12-12,0.6013,0.6013,1.52%,开放申购,开放赎回,
121,2024-12-11,0.5923,0.5923,0.97%,开放申购,开放赎回,
122,2024-12-10,0.5866,0.5866,0.89%,开放申购,开放赎回,
123,2024-12-09,0.5814,0.5814,0.71%,开放申购,开放赎回,
124,2024-12-06,0.5773,0.5773,1.73%,开放申购,开放赎回,
125,2024-12-05,0.5675,0.5675,0.07%,开放申购,开放赎回,
126,2024-12-04,0.5671,0.5671,-0.94%,开放申购,开放赎回,
127,2024-12-03,0.5725,0.5725,-0.07%,开放申购,开放赎回,
128,2024-12-02,0.5729,0.5729,1.34%,开放申购,开放赎回,
129,2024-11-29,0.5653,0.5653,1.62%,开放申购,开放赎回,
130,2024-11-28,0.5563,0.5563,-0.73%,开放申购,开放赎回,
131,2024-11-27,0.5604,0.5604,2.86%,开放申购,开放赎回,
132,2024-11-26,0.5448,0.5448,0.20%,开放申购,开放赎回,
133,2024-11-25,0.5437,0.5437,0.44%,开放申购,开放赎回,
134,2024-11-22,0.5413,0.5413,-2.29%,开放申购,开放赎回,
135,2024-11-21,0.5540,0.5540,-0.05%,开放申购,开放赎回,
136,2024-11-20,0.5543,0.5543,1.06%,开放申购,开放赎回,
137,2024-11-19,0.5485,0.5485,1.59%,开放申购,开放赎回,
138,2024-11-18,0.5399,0.5399,-1.24%,开放申购,开放赎回,
139,2024-11-15,0.5467,0.5467,-0.07%,开放申购,开放赎回,
140,2024-11-14,0.5471,0.5471,-1.46%,开放申购,开放赎回,
141,2024-11-13,0.5552,0.5552,0.51%,开放申购,开放赎回,
142,2024-11-12,0.5524,0.5524,-1.27%,开放申购,开放赎回,
143,2024-11-11,0.5595,0.5595,0.07%,开放申购,开放赎回,
144,2024-11-08,0.5591,0.5591,-0.57%,开放申购,开放赎回,
145,2024-11-07,0.5623,0.5623,1.68%,开放申购,开放赎回,
146,2024-11-06,0.5530,0.5530,-1.44%,开放申购,开放赎回,
147,2024-11-05,0.5611,0.5611,0.61%,开放申购,开放赎回,
148,2024-11-04,0.5577,0.5577,1.40%,开放申购,开放赎回,
149,2024-11-01,0.5500,0.5500,-0.43%,开放申购,开放赎回,
150,2024-10-31,0.5524,0.5524,-1.07%,开放申购,开放赎回,
151,2024-10-30,0.5584,0.5584,-0.92%,开放申购,开放赎回,
152,2024-10-29,0.5636,0.5636,0.12%,开放申购,开放赎回,
153,2024-10-28,0.5629,0.5629,1.11%,开放申购,开放赎回,
154,2024-10-25,0.5567,0.5567,-0.16%,开放申购,开放赎回,
155,2024-10-24,0.5576,0.5576,-0.71%,开放申购,开放赎回,
156,2024-10-23,0.5616,0.5616,1.76%,开放申购,开放赎回,
157,2024-10-22,0.5519,0.5519,0.82%,开放申购,开放赎回,
158,2024-10-21,0.5474,0.5474,0.20%,开放申购,开放赎回,
159,2024-10-18,0.5463,0.5463,3.52%,开放申购,开放赎回,
160,2024-10-17,0.5277,0.5277,-0.88%,开放申购,开放赎回,
161,2024-10-16,0.5324,0.5324,-0.24%,开放申购,开放赎回,
162,2024-10-15,0.5337,0.5337,-2.82%,开放申购,开放赎回,
163,2024-10-14,0.5492,0.5492,0.99%,开放申购,开放赎回,
164,2024-10-11,0.5438,0.5438,-1.88%,暂停申购,暂停赎回,
165,2024-10-10,0.5542,0.5542,1.76%,开放申购,开放赎回,
166,2024-10-09,0.5446,0.5446,-6.07%,开放申购,开放赎回,
167,2024-10-08,0.5798,0.5798,3.55%,开放申购,开放赎回,
168,2024-09-30,0.5599,0.5599,7.74%,开放申购,开放赎回,
169,2024-09-27,0.5197,0.5197,2.99%,开放申购,开放赎回,
170,2024-09-26,0.5046,0.5046,4.39%,开放申购,开放赎回,
171,2024-09-25,0.4834,0.4834,0.06%,开放申购,开放赎回,
172,2024-09-24,0.4831,0.4831,0.50%,开放申购,开放赎回,
173,2024-09-23,0.4807,0.4807,-0.43%,开放申购,开放赎回,
174,2024-09-20,0.4828,0.4828,0.33%,开放申购,开放赎回,
175,2024-09-19,0.4812,0.4812,1.16%,开放申购,开放赎回,
176,2024-09-18,0.4757,0.4757,0.74%,暂停申购,暂停赎回,
177,2024-09-13,0.4722,0.4722,-0.51%,开放申购,开放赎回,
178,2024-09-12,0.4746,0.4746,-0.63%,开放申购,开放赎回,
179,2024-09-11,0.4776,0.4776,0.65%,开放申购,开放赎回,
180,2024-09-10,0.4745,0.4745,0.27%,开放申购,开放赎回,
181,2024-09-09,0.4732,0.4732,-0.73%,开放申购,开放赎回,
182,2024-09-06,0.4767,0.4767,-1.22%,暂停申购,暂停赎回,
183,2024-09-05,0.4826,0.4826,0.15%,开放申购,开放赎回,
184,2024-09-04,0.4819,0.4819,-0.04%,开放申购,开放赎回,
185,2024-09-03,0.4821,0.4821,0.88%,开放申购,开放赎回,
186,2024-09-02,0.4779,0.4779,-0.44%,开放申购,开放赎回,
187,2024-08-30,0.4800,0.4800,1.63%,开放申购,开放赎回,
188,2024-08-29,0.4723,0.4723,0.98%,开放申购,开放赎回,
189,2024-08-28,0.4677,0.4677,-0.32%,开放申购,开放赎回,
190,2024-08-27,0.4692,0.4692,-0.66%,开放申购,开放赎回,
191,2024-08-26,0.4723,0.4723,0.02%,开放申购,开放赎回,
192,2024-08-23,0.4722,0.4722,0.32%,开放申购,开放赎回,
193,2024-08-22,0.4707,0.4707,0.51%,开放申购,开放赎回,
194,2024-08-21,0.4683,0.4683,0.47%,开放申购,开放赎回,
195,2024-08-20,0.4661,0.4661,-0.89%,开放申购,开放赎回,
196,2024-08-19,0.4703,0.4703,0.23%,开放申购,开放赎回,
197,2024-08-16,0.4692,0.4692,-0.23%,开放申购,开放赎回,
198,2024-08-15,0.4703,0.4703,-0.74%,开放申购,开放赎回,
199,2024-08-14,0.4738,0.4738,-1.44%,开放申购,开放赎回,
200,2024-08-13,0.4807,0.4807,-0.08%,开放申购,开放赎回,
201,2024-08-12,0.4811,0.4811,0.52%,开放申购,开放赎回,
202,2024-08-09,0.4786,0.4786,-0.48%,开放申购,开放赎回,
203,2024-08-08,0.4809,0.4809,0.54%,开放申购,开放赎回,
204,2024-08-07,0.4783,0.4783,0.78%,开放申购,开放赎回,
205,2024-08-06,0.4746,0.4746,0.53%,开放申购,开放赎回,
206,2024-08-05,0.4721,0.4721,-0.86%,开放申购,开放赎回,
207,2024-08-02,0.4762,0.4762,-0.36%,开放申购,开放赎回,
208,2024-08-01,0.4779,0.4779,-1.57%,开放申购,开放赎回,
209,2024-07-31,0.4855,0.4855,3.89%,开放申购,开放赎回,
210,2024-07-30,0.4673,0.4673,-0.55%,开放申购,开放赎回,
211,2024-07-29,0.4699,0.4699,-1.18%,开放申购,开放赎回,
212,2024-07-26,0.4755,0.4755,0.30%,开放申购,开放赎回,
213,2024-07-25,0.4741,0.4741,-0.94%,开放申购,开放赎回,
214,2024-07-24,0.4786,0.4786,-2.03%,开放申购,开放赎回,
215,2024-07-23,0.4885,0.4885,-2.69%,开放申购,开放赎回,
216,2024-07-22,0.5020,0.5020,-0.38%,开放申购,开放赎回,
217,2024-07-19,0.5039,0.5039,0.22%,开放申购,开放赎回,
218,2024-07-18,0.5028,0.5028,1.02%,开放申购,开放赎回,
219,2024-07-17,0.4977,0.4977,0.22%,开放申购,开放赎回,
220,2024-07-16,0.4966,0.4966,-0.88%,开放申购,开放赎回,
221,2024-07-15,0.5010,0.5010,-0.44%,开放申购,开放赎回,
222,2024-07-12,0.5032,0.5032,0.06%,开放申购,开放赎回,
223,2024-07-11,0.5029,0.5029,0.86%,开放申购,开放赎回,
224,2024-07-10,0.4986,0.4986,0.91%,开放申购,开放赎回,
225,2024-07-09,0.4941,0.4941,-0.32%,开放申购,开放赎回,
226,2024-07-08,0.4957,0.4957,-0.62%,开放申购,开放赎回,
227,2024-07-05,0.4988,0.4988,0.63%,开放申购,开放赎回,
228,2024-07-04,0.4957,0.4957,-0.74%,开放申购,开放赎回,
229,2024-07-03,0.4994,0.4994,-1.40%,开放申购,开放赎回,
230,2024-07-02,0.5065,0.5065,-1.57%,开放申购,开放赎回,
231,2024-07-01,0.5146,0.5146,0.72%,暂停申购,暂停赎回,
232,2024-06-30,0.5109,0.5109,0.00%,开放申购,开放赎回,
233,2024-06-28,0.5109,0.5109,-0.12%,开放申购,开放赎回,
234,2024-06-27,0.5115,0.5115,-1.22%,开放申购,开放赎回,
235,2024-06-26,0.5178,0.5178,0.21%,开放申购,开放赎回,
236,2024-06-25,0.5167,0.5167,-0.56%,开放申购,开放赎回,
237,2024-06-24,0.5196,0.5196,-1.85%,开放申购,开放赎回,
238,2024-06-21,0.5294,0.5294,-0.28%,开放申购,开放赎回,
239,2024-06-20,0.5309,0.5309,-0.58%,开放申购,开放赎回,
240,2024-06-19,0.5340,0.5340,-0.98%,开放申购,开放赎回,
241,2024-06-18,0.5393,0.5393,-0.79%,开放申购,开放赎回,
242,2024-06-17,0.5436,0.5436,-0.02%,开放申购,开放赎回,
243,2024-06-14,0.5437,0.5437,-0.89%,开放申购,开放赎回,
244,2024-06-13,0.5486,0.5486,-1.68%,开放申购,开放赎回,
245,2024-06-12,0.5580,0.5580,-0.52%,开放申购,开放赎回,
246,2024-06-11,0.5609,0.5609,-0.87%,开放申购,开放赎回,
247,2024-06-07,0.5658,0.5658,-0.46%,开放申购,开放赎回,
248,2024-06-06,0.5684,0.5684,-1.04%,开放申购,开放赎回,
249,2024-06-05,0.5744,0.5744,-1.39%,开放申购,开放赎回,
250,2024-06-04,0.5825,0.5825,0.19%,开放申购,开放赎回,
251,2024-06-03,0.5814,0.5814,1.13%,开放申购,开放赎回,
252,2024-05-31,0.5749,0.5749,-0.73%,开放申购,开放赎回,
253,2024-05-30,0.5791,0.5791,-0.58%,开放申购,开放赎回,
254,2024-05-29,0.5825,0.5825,0.05%,开放申购,开放赎回,
255,2024-05-28,0.5822,0.5822,-0.80%,开放申购,开放赎回,
256,2024-05-27,0.5869,0.5869,0.43%,开放申购,开放赎回,
257,2024-05-24,0.5844,0.5844,-0.38%,开放申购,开放赎回,
258,2024-05-23,0.5866,0.5866,-1.36%,开放申购,开放赎回,
259,2024-05-22,0.5947,0.5947,-1.10%,开放申购,开放赎回,
260,2024-05-21,0.6013,0.6013,-0.61%,开放申购,开放赎回,
261,2024-05-20,0.6050,0.6050,0.93%,开放申购,开放赎回,
262,2024-05-17,0.5994,0.5994,0.37%,开放申购,开放赎回,
263,2024-05-16,0.5972,0.5972,-0.23%,开放申购,开放赎回,
264,2024-05-15,0.5986,0.5986,-1.19%,暂停申购,暂停赎回,
265,2024-05-14,0.6058,0.6058,0.35%,开放申购,开放赎回,
266,2024-05-13,0.6037,0.6037,-0.30%,开放申购,开放赎回,
267,2024-05-10,0.6055,0.6055,0.25%,开放申购,开放赎回,
268,2024-05-09,0.6040,0.6040,0.85%,开放申购,开放赎回,
269,2024-05-08,0.5989,0.5989,0.77%,开放申购,开放赎回,
270,2024-05-07,0.5943,0.5943,0.20%,开放申购,开放赎回,
271,2024-05-06,0.5931,0.5931,1.94%,开放申购,开放赎回,
272,2024-04-30,0.5818,0.5818,0.36%,开放申购,开放赎回,
273,2024-04-29,0.5797,0.5797,0.52%,开放申购,开放赎回,
274,2024-04-26,0.5767,0.5767,1.42%,开放申购,开放赎回,
275,2024-04-25,0.5686,0.5686,-0.56%,开放申购,开放赎回,
276,2024-04-24,0.5718,0.5718,0.39%,开放申购,开放赎回,
277,2024-04-23,0.5696,0.5696,0.35%,开放申购,开放赎回,
278,2024-04-22,0.5676,0.5676,1.67%,开放申购,开放赎回,
279,2024-04-19,0.5583,0.5583,-0.59%,开放申购,开放赎回,
280,2024-04-18,0.5616,0.5616,0.74%,开放申购,开放赎回,
281,2024-04-17,0.5575,0.5575,0.11%,开放申购,开放赎回,
282,2024-04-16,0.5569,0.5569,-1.80%,开放申购,开放赎回,
283,2024-04-15,0.5671,0.5671,0.80%,开放申购,开放赎回,
284,2024-04-12,0.5626,0.5626,0.18%,开放申购,开放赎回,
285,2024-04-11,0.5616,0.5616,-0.64%,开放申购,开放赎回,
286,2024-04-10,0.5652,0.5652,-1.19%,开放申购,开放赎回,
287,2024-04-09,0.5720,0.5720,-0.03%,开放申购,开放赎回,
288,2024-04-08,0.5722,0.5722,-0.97%,开放申购,开放赎回,
289,2024-04-03,0.5778,0.5778,0.40%,开放申购,开放赎回,
290,2024-04-02,0.5755,0.5755,-0.43%,开放申购,开放赎回,
291,2024-04-01,0.5780,0.5780,1.53%,暂停申购,暂停赎回,
292,2024-03-29,0.5693,0.5693,1.75%,暂停申购,暂停赎回,
293,2024-03-28,0.5595,0.5595,-0.62%,开放申购,开放赎回,
294,2024-03-27,0.5630,0.5630,-0.51%,开放申购,开放赎回,
295,2024-03-26,0.5659,0.5659,0.12%,开放申购,开放赎回,
296,2024-03-25,0.5652,0.5652,-0.44%,开放申购,开放赎回,
297,2024-03-22,0.5677,0.5677,-0.87%,开放申购,开放赎回,
298,2024-03-21,0.5727,0.5727,1.15%,开放申购,开放赎回,
299,2024-03-20,0.5662,0.5662,0.12%,开放申购,开放赎回,
300,2024-03-19,0.5655,0.5655,0.44%,开放申购,开放赎回,
301,2024-03-18,0.5630,0.5630,0.54%,开放申购,开放赎回,
302,2024-03-15,0.5600,0.5600,0.13%,开放申购,开放赎回,
303,2024-03-14,0.5593,0.5593,-0.37%,开放申购,开放赎回,
304,2024-03-13,0.5614,0.5614,-0.83%,开放申购,开放赎回,
305,2024-03-12,0.5661,0.5661,1.20%,开放申购,开放赎回,
306,2024-03-11,0.5594,0.5594,1.25%,开放申购,开放赎回,
307,2024-03-08,0.5525,0.5525,-0.29%,开放申购,开放赎回,
308,2024-03-07,0.5541,0.5541,0.09%,开放申购,开放赎回,
309,2024-03-06,0.5536,0.5536,-0.57%,开放申购,开放赎回,
310,2024-03-05,0.5568,0.5568,1.00%,开放申购,开放赎回,
311,2024-03-04,0.5513,0.5513,0.13%,开放申购,开放赎回,
312,2024-03-01,0.5506,0.5506,-0.51%,开放申购,开放赎回,
313,2024-02-29,0.5534,0.5534,1.36%,开放申购,开放赎回,
314,2024-02-28,0.5460,0.5460,-1.48%,开放申购,开放赎回,
315,2024-02-27,0.5542,0.5542,0.69%,开放申购,开放赎回,
316,2024-02-26,0.5504,0.5504,0.27%,开放申购,开放赎回,
317,2024-02-23,0.5489,0.5489,-0.25%,开放申购,开放赎回,
318,2024-02-22,0.5503,0.5503,-0.05%,开放申购,开放赎回,
319,2024-02-21,0.5506,0.5506,0.64%,开放申购,开放赎回,
320,2024-02-20,0.5471,0.5471,0.31%,开放申购,开放赎回,
321,2024-02-19,0.5454,0.5454,-0.11%,开放申购,开放赎回,
322,2024-02-08,0.5460,0.5460,-0.18%,开放申购,开放赎回,
323,2024-02-07,0.5470,0.5470,2.13%,开放申购,开放赎回,
324,2024-02-06,0.5356,0.5356,2.41%,开放申购,开放赎回,
325,2024-02-05,0.5230,0.5230,0.06%,开放申购,开放赎回,
326,2024-02-02,0.5227,0.5227,-1.34%,开放申购,开放赎回,
327,2024-02-01,0.5298,0.5298,0.09%,开放申购,开放赎回,
328,2024-01-31,0.5293,0.5293,-0.86%,开放申购,开放赎回,
329,2024-01-30,0.5339,0.5339,-2.00%,开放申购,开放赎回,
330,2024-01-29,0.5448,0.5448,-1.91%,开放申购,开放赎回,
331,2024-01-26,0.5554,0.5554,-1.47%,开放申购,开放赎回,
332,2024-01-25,0.5637,0.5637,1.15%,开放申购,开放赎回,
333,2024-01-24,0.5573,0.5573,0.04%,开放申购,开放赎回,
334,2024-01-23,0.5571,0.5571,0.47%,开放申购,开放赎回,
335,2024-01-22,0.5545,0.5545,-2.15%,开放申购,开放赎回,
336,2024-01-19,0.5667,0.5667,-0.19%,开放申购,开放赎回,
337,2024-01-18,0.5678,0.5678,0.94%,开放申购,开放赎回,
338,2024-01-17,0.5625,0.5625,-2.36%,开放申购,开放赎回,
339,2024-01-16,0.5761,0.5761,0.30%,开放申购,开放赎回,
340,2024-01-15,0.5744,0.5744,-0.54%,开放申购,开放赎回,
341,2024-01-12,0.5775,0.5775,-0.19%,开放申购,开放赎回,
342,2024-01-11,0.5786,0.5786,0.87%,开放申购,开放赎回,
343,2024-01-10,0.5736,0.5736,-0.02%,开放申购,开放赎回,
344,2024-01-09,0.5737,0.5737,0.09%,开放申购,开放赎回,
345,2024-01-08,0.5732,0.5732,-1.34%,开放申购,开放赎回,
346,2024-01-05,0.5810,0.5810,-1.06%,开放申购,开放赎回,
347,2024-01-04,0.5872,0.5872,-1.06%,开放申购,开放赎回,
348,2024-01-03,0.5935,0.5935,-0.72%,开放申购,开放赎回,
349,2024-01-02,0.5978,0.5978,-1.60%,开放申购,开放赎回,
350,2023-12-31,0.6075,0.6075,-0.02%,开放申购,开放赎回,
351,2023-12-29,0.6076,0.6076,0.83%,开放申购,开放赎回,
352,2023-12-28,0.6026,0.6026,2.27%,开放申购,开放赎回,
353,2023-12-27,0.5892,0.5892,0.86%,开放申购,开放赎回,
354,2023-12-26,0.5842,0.5842,-0.81%,暂停申购,暂停赎回,
355,2023-12-25,0.5890,0.5890,0.51%,暂停申购,暂停赎回,
356,2023-12-22,0.5860,0.5860,-0.98%,开放申购,开放赎回,
357,2023-12-21,0.5918,0.5918,0.77%,开放申购,开放赎回,
358,2023-12-20,0.5873,0.5873,-0.78%,开放申购,开放赎回,
359,2023-12-19,0.5919,0.5919,0.17%,开放申购,开放赎回,
360,2023-12-18,0.5909,0.5909,-0.81%,开放申购,开放赎回,
361,2023-12-15,0.5957,0.5957,-0.33%,开放申购,开放赎回,
362,2023-12-14,0.5977,0.5977,-0.71%,开放申购,开放赎回,
363,2023-12-13,0.6020,0.6020,-1.44%,开放申购,开放赎回,
364,2023-12-12,0.6108,0.6108,0.03%,开放申购,开放赎回,
365,2023-12-11,0.6106,0.6106,0.93%,开放申购,开放赎回,
366,2023-12-08,0.6050,0.6050,0.62%,开放申购,开放赎回,
367,2023-12-07,0.6013,0.6013,-0.23%,开放申购,开放赎回,
368,2023-12-06,0.6027,0.6027,0.12%,开放申购,开放赎回,
369,2023-12-05,0.6020,0.6020,-1.83%,开放申购,开放赎回,
370,2023-12-04,0.6132,0.6132,-1.13%,开放申购,开放赎回,
371,2023-12-01,0.6202,0.6202,-0.78%,开放申购,开放赎回,
372,2023-11-30,0.6251,0.6251,0.24%,开放申购,开放赎回,
373,2023-11-29,0.6236,0.6236,-0.29%,开放申购,开放赎回,
374,2023-11-28,0.6254,0.6254,0.29%,开放申购,开放赎回,
375,2023-11-27,0.6236,0.6236,-0.30%,开放申购,开放赎回,
376,2023-11-24,0.6255,0.6255,-1.01%,开放申购,开放赎回,
377,2023-11-23,0.6319,0.6319,0.78%,开放申购,开放赎回,
378,2023-11-22,0.6270,0.6270,-1.17%,开放申购,开放赎回,
379,2023-11-21,0.6344,0.6344,-0.20%,开放申购,开放赎回,
