,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,2.0627,2.0627,0.32,暂停申购,开放赎回,
1,2025-07-07,2.0562,2.0562,1.18,暂停申购,开放赎回,
2,2025-07-04,2.0323,2.0323,-0.83,暂停申购,开放赎回,
3,2025-07-03,2.0494,2.0494,0.57,暂停申购,开放赎回,
4,2025-07-02,2.0377,2.0377,0.6,暂停申购,开放赎回,
5,2025-07-01,2.0255,2.0255,-0.6,暂停申购,开放赎回,
6,2025-06-30,2.0378,2.0378,-0.22,暂停申购,开放赎回,
7,2025-06-27,2.0422,2.0422,1.7,暂停申购,开放赎回,
8,2025-06-26,2.0081,2.0081,0.99,暂停申购,开放赎回,
9,2025-06-25,1.9884,1.9884,-0.44,暂停申购,开放赎回,
10,2025-06-24,1.9972,1.9972,2.15,暂停申购,开放赎回,
11,2025-06-23,1.9551,1.9551,-0.43,暂停申购,开放赎回,
12,2025-06-20,1.9635,1.9635,1.4,暂停申购,开放赎回,
13,2025-06-19,1.9363,1.9363,-1.21,暂停申购,开放赎回,
14,2025-06-18,1.9601,1.9601,-0.86,暂停申购,开放赎回,
15,2025-06-17,1.9772,1.9772,-0.97,暂停申购,开放赎回,
16,2025-06-16,1.9965,1.9965,0.48,暂停申购,开放赎回,
17,2025-06-13,1.987,1.987,-0.44,暂停申购,开放赎回,
18,2025-06-12,1.9958,1.9958,-0.16,暂停申购,开放赎回,
19,2025-06-11,1.9989,1.9989,-0.15,暂停申购,开放赎回,
20,2025-06-10,2.0019,2.0019,-0.59,暂停申购,开放赎回,
21,2025-06-09,2.0137,2.0137,-0.7,暂停申购,开放赎回,
22,2025-06-06,2.0278,2.0278,0.06,暂停申购,开放赎回,
23,2025-06-05,2.0266,2.0266,0.41,暂停申购,开放赎回,
24,2025-06-04,2.0184,2.0184,0.36,暂停申购,开放赎回,
25,2025-06-03,2.0111,2.0111,0.95,暂停申购,开放赎回,
26,2025-05-30,1.9922,1.9922,0.89,暂停申购,开放赎回,
27,2025-05-29,1.9746,1.9746,-1.0,暂停申购,开放赎回,
28,2025-05-28,1.9946,1.9946,-1.06,暂停申购,开放赎回,
29,2025-05-27,2.016,2.016,0.99,暂停申购,开放赎回,
30,2025-05-26,1.9962,1.9962,2.09,暂停申购,开放赎回,
31,2025-05-23,1.9553,1.9553,-1.69,暂停申购,开放赎回,
32,2025-05-22,1.989,1.989,-0.27,暂停申购,开放赎回,
33,2025-05-21,1.9943,1.9943,0.85,暂停申购,开放赎回,
34,2025-05-20,1.9774,1.9774,0.69,暂停申购,开放赎回,
35,2025-05-19,1.9639,1.9639,0.64,暂停申购,开放赎回,
