,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-11,2.4788,2.4788,-0.01%,开放申购,开放赎回,
1,2025-07-10,2.4790,2.4790,0.78%,开放申购,开放赎回,
2,2025-07-09,2.4597,2.4597,-1.00%,开放申购,开放赎回,
3,2025-07-08,2.4845,2.4845,0.46%,开放申购,开放赎回,
4,2025-07-07,2.4732,2.4732,-0.51%,开放申购,开放赎回,
5,2025-07-04,2.4860,2.4860,-0.52%,开放申购,开放赎回,
6,2025-07-03,2.4990,2.4990,0.66%,开放申购,开放赎回,
7,2025-07-02,2.4827,2.4827,-0.25%,开放申购,开放赎回,
8,2025-07-01,2.4888,2.4888,1.05%,开放申购,开放赎回,
9,2025-06-30,2.4630,2.4630,0.11%,开放申购,开放赎回,
10,2025-06-27,2.4603,2.4603,-1.25%,开放申购,开放赎回,
11,2025-06-26,2.4915,2.4915,0.26%,开放申购,开放赎回,
12,2025-06-25,2.4850,2.4850,0.29%,开放申购,开放赎回,
13,2025-06-24,2.4778,2.4778,-1.09%,开放申购,开放赎回,
14,2025-06-23,2.5051,2.5051,0.06%,开放申购,开放赎回,
15,2025-06-20,2.5035,2.5035,-0.01%,开放申购,开放赎回,
16,2025-06-19,2.5038,2.5038,-0.53%,开放申购,开放赎回,
17,2025-06-18,2.5172,2.5172,-0.17%,开放申购,开放赎回,
18,2025-06-17,2.5214,2.5214,-0.61%,开放申购,开放赎回,
19,2025-06-16,2.5370,2.5370,-0.47%,开放申购,开放赎回,
20,2025-06-13,2.5490,2.5490,1.40%,开放申购,开放赎回,
21,2025-06-12,2.5137,2.5137,0.72%,开放申购,开放赎回,
22,2025-06-11,2.4957,2.4957,0.26%,开放申购,开放赎回,
23,2025-06-10,2.4893,2.4893,0.04%,开放申购,开放赎回,
24,2025-06-09,2.4884,2.4884,-0.94%,开放申购,开放赎回,
25,2025-06-06,2.5120,2.5120,-0.17%,开放申购,开放赎回,
26,2025-06-05,2.5162,2.5162,0.22%,开放申购,开放赎回,
27,2025-06-04,2.5108,2.5108,0.10%,开放申购,开放赎回,
28,2025-06-03,2.5082,2.5082,1.20%,开放申购,开放赎回,
29,2025-05-30,2.4785,2.4785,0.72%,开放申购,开放赎回,
30,2025-05-29,2.4608,2.4608,-0.83%,开放申购,开放赎回,
31,2025-05-28,2.4813,2.4813,0.10%,开放申购,开放赎回,
32,2025-05-27,2.4787,2.4787,-0.64%,开放申购,开放赎回,
33,2025-05-26,2.4946,2.4946,-0.30%,开放申购,开放赎回,
34,2025-05-23,2.5021,2.5021,-0.26%,开放申购,开放赎回,
35,2025-05-22,2.5085,2.5085,0.57%,开放申购,开放赎回,
36,2025-05-21,2.4944,2.4944,2.55%,开放申购,开放赎回,
37,2025-05-20,2.4323,2.4323,-0.12%,开放申购,开放赎回,
38,2025-05-19,2.4353,2.4353,1.02%,开放申购,开放赎回,
39,2025-05-16,2.4107,2.4107,1.39%,开放申购,开放赎回,
40,2025-05-15,2.3776,2.3776,-2.90%,开放申购,开放赎回,
41,2025-05-14,2.4487,2.4487,-0.67%,开放申购,开放赎回,
42,2025-05-13,2.4653,2.4653,0.49%,开放申购,开放赎回,
43,2025-05-12,2.4533,2.4533,-3.18%,开放申购,开放赎回,
44,2025-05-09,2.5338,2.5338,-0.26%,开放申购,开放赎回,
45,2025-05-08,2.5403,2.5403,-1.37%,开放申购,开放赎回,
46,2025-05-07,2.5756,2.5756,0.76%,开放申购,开放赎回,
47,2025-05-06,2.5561,2.5561,1.51%,开放申购,开放赎回,
48,2025-04-30,2.5181,2.5181,0.00%,开放申购,开放赎回,
49,2025-04-29,2.5182,2.5182,0.25%,开放申购,开放赎回,
50,2025-04-28,2.5119,2.5119,-0.94%,开放申购,开放赎回,
51,2025-04-25,2.5358,2.5358,-0.79%,开放申购,开放赎回,
52,2025-04-24,2.5559,2.5559,0.54%,开放申购,开放赎回,
53,2025-04-23,2.5421,2.5421,-4.19%,开放申购,开放赎回,
54,2025-04-22,2.6533,2.6533,2.57%,开放申购,开放赎回,
55,2025-04-21,2.5868,2.5868,1.90%,开放申购,开放赎回,
56,2025-04-18,2.5386,2.5386,0.26%,开放申购,开放赎回,
57,2025-04-17,2.5321,2.5321,0.63%,开放申购,开放赎回,
58,2025-04-16,2.5162,2.5162,2.41%,开放申购,开放赎回,
59,2025-04-15,2.4571,2.4571,0.05%,开放申购,开放赎回,
60,2025-04-14,2.4559,2.4559,0.71%,开放申购,开放赎回,
61,2025-04-11,2.4385,2.4385,2.09%,开放申购,开放赎回,
62,2025-04-10,2.3886,2.3886,1.69%,开放申购,开放赎回,
63,2025-04-09,2.3490,2.3490,1.48%,开放申购,开放赎回,
