,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-30,1.8646,1.9391,-1.26%,开放申购,开放赎回,
1,2025-06-27,1.8883,1.9628,-1.06%,开放申购,开放赎回,
2,2025-06-26,1.9085,1.9830,-0.05%,开放申购,开放赎回,
3,2025-06-25,1.9094,1.9839,1.06%,开放申购,开放赎回,
4,2025-06-24,1.8893,1.9638,1.68%,开放申购,开放赎回,
5,2025-06-23,1.8580,1.9325,0.73%,开放申购,开放赎回,
6,2025-06-20,1.8445,1.9190,1.84%,开放申购,开放赎回,
7,2025-06-19,1.8112,1.8857,-1.41%,开放申购,开放赎回,
8,2025-06-18,1.8371,1.9116,-0.02%,限制大额申购,开放赎回,每份派现金0.0745元
9,2025-06-17,1.9119,1.9119,-0.65%,限制大额申购,开放赎回,
10,2025-06-16,1.9245,1.9245,0.97%,限制大额申购,开放赎回,
11,2025-06-13,1.9061,1.9061,-0.25%,限制大额申购,开放赎回,
12,2025-06-12,1.9109,1.9109,-0.48%,限制大额申购,开放赎回,
13,2025-06-11,1.9202,1.9202,1.21%,限制大额申购,开放赎回,
14,2025-06-10,1.8972,1.8972,0.67%,限制大额申购,开放赎回,
15,2025-06-09,1.8845,1.8845,1.22%,限制大额申购,开放赎回,
16,2025-06-06,1.8617,1.8617,-0.08%,开放申购,开放赎回,
17,2025-06-05,1.8631,1.8631,0.47%,开放申购,开放赎回,
18,2025-06-04,1.8544,1.8544,0.43%,开放申购,开放赎回,
19,2025-06-03,1.8464,1.8464,1.34%,开放申购,开放赎回,
20,2025-05-30,1.8220,1.8220,-0.26%,开放申购,开放赎回,
21,2025-05-29,1.8267,1.8267,0.36%,开放申购,开放赎回,
22,2025-05-28,1.8202,1.8202,-0.13%,开放申购,开放赎回,
23,2025-05-27,1.8226,1.8226,0.04%,开放申购,开放赎回,
24,2025-05-26,1.8218,1.8218,-0.76%,开放申购,开放赎回,
25,2025-05-23,1.8357,1.8357,0.25%,开放申购,开放赎回,
26,2025-05-22,1.8311,1.8311,0.22%,开放申购,开放赎回,
27,2025-05-21,1.8270,1.8270,0.29%,开放申购,开放赎回,
28,2025-05-20,1.8218,1.8218,0.89%,开放申购,开放赎回,
29,2025-05-19,1.8057,1.8057,-0.54%,开放申购,开放赎回,
30,2025-05-16,1.8155,1.8155,-0.31%,开放申购,开放赎回,
31,2025-05-15,1.8212,1.8212,-0.29%,开放申购,开放赎回,
32,2025-05-14,1.8265,1.8265,1.34%,开放申购,开放赎回,
33,2025-05-13,1.8024,1.8024,0.39%,开放申购,开放赎回,
34,2025-05-12,1.7954,1.7954,1.40%,开放申购,开放赎回,
35,2025-05-09,1.7706,1.7706,0.92%,开放申购,开放赎回,
36,2025-05-08,1.7545,1.7545,0.01%,开放申购,开放赎回,
37,2025-05-07,1.7544,1.7544,0.89%,开放申购,开放赎回,
38,2025-05-06,1.7389,1.7389,0.67%,开放申购,开放赎回,
39,2025-04-30,1.7274,1.7274,-1.14%,开放申购,开放赎回,
40,2025-04-29,1.7474,1.7474,-0.02%,开放申购,开放赎回,
41,2025-04-28,1.7478,1.7478,1.09%,开放申购,开放赎回,
42,2025-04-25,1.7289,1.7289,0.09%,开放申购,开放赎回,
43,2025-04-24,1.7274,1.7274,0.21%,开放申购,开放赎回,
