,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-13,1.3393,1.3393,-0.84%,开放申购,开放赎回,
1,2025-06-12,1.3507,1.3507,0.44%,开放申购,开放赎回,
2,2025-06-11,1.3448,1.3448,-0.14%,开放申购,开放赎回,
3,2025-06-10,1.3467,1.3467,-1.28%,开放申购,开放赎回,
4,2025-06-09,1.3641,1.3641,0.78%,开放申购,开放赎回,
5,2025-06-06,1.3535,1.3535,0.09%,开放申购,开放赎回,
6,2025-06-05,1.3523,1.3523,4.34%,开放申购,开放赎回,
7,2025-06-04,1.2960,1.2960,1.83%,开放申购,开放赎回,
8,2025-06-03,1.2727,1.2727,-0.09%,开放申购,开放赎回,
9,2025-05-30,1.2739,1.2739,-1.77%,开放申购,开放赎回,
10,2025-05-29,1.2968,1.2968,1.74%,开放申购,开放赎回,
11,2025-05-28,1.2746,1.2746,0.31%,开放申购,开放赎回,
12,2025-05-27,1.2707,1.2707,-1.47%,开放申购,开放赎回,
13,2025-05-26,1.2897,1.2897,1.34%,开放申购,开放赎回,
14,2025-05-23,1.2727,1.2727,-1.63%,开放申购,开放赎回,
15,2025-05-22,1.2938,1.2938,-0.69%,开放申购,开放赎回,
16,2025-05-21,1.3028,1.3028,-0.99%,开放申购,开放赎回,
17,2025-05-20,1.3158,1.3158,0.94%,开放申购,开放赎回,
18,2025-05-19,1.3036,1.3036,-0.35%,开放申购,开放赎回,
19,2025-05-16,1.3082,1.3082,-0.02%,开放申购,开放赎回,
20,2025-05-15,1.3084,1.3084,-2.95%,开放申购,开放赎回,
21,2025-05-14,1.3482,1.3482,0.13%,开放申购,开放赎回,
22,2025-05-13,1.3464,1.3464,-0.68%,开放申购,开放赎回,
23,2025-05-12,1.3556,1.3556,2.07%,开放申购,开放赎回,
24,2025-05-09,1.3281,1.3281,-2.26%,开放申购,开放赎回,
25,2025-05-08,1.3588,1.3588,1.09%,开放申购,开放赎回,
26,2025-05-07,1.3442,1.3442,-0.46%,开放申购,开放赎回,
27,2025-05-06,1.3504,1.3504,3.96%,开放申购,开放赎回,
28,2025-04-30,1.2989,1.2989,1.52%,开放申购,开放赎回,
29,2025-04-29,1.2794,1.2794,0.62%,开放申购,开放赎回,
30,2025-04-28,1.2715,1.2715,-0.60%,开放申购,开放赎回,
31,2025-04-25,1.2792,1.2792,1.37%,开放申购,开放赎回,
32,2025-04-24,1.2619,1.2619,-2.41%,开放申购,开放赎回,
33,2025-04-23,1.2931,1.2931,1.74%,开放申购,开放赎回,
34,2025-04-22,1.2710,1.2710,-2.69%,开放申购,开放赎回,
35,2025-04-21,1.3062,1.3062,2.62%,开放申购,开放赎回,
36,2025-04-18,1.2729,1.2729,0.38%,开放申购,开放赎回,
37,2025-04-17,1.2681,1.2681,0.45%,开放申购,开放赎回,
38,2025-04-16,1.2624,1.2624,-2.80%,开放申购,开放赎回,
39,2025-04-15,1.2987,1.2987,-0.64%,开放申购,开放赎回,
40,2025-04-14,1.3070,1.3070,1.26%,开放申购,开放赎回,
41,2025-04-11,1.2907,1.2907,2.40%,开放申购,开放赎回,
42,2025-04-10,1.2605,1.2605,3.93%,开放申购,开放赎回,
43,2025-04-09,1.2128,1.2128,2.16%,开放申购,开放赎回,
44,2025-04-08,1.1871,1.1871,-3.42%,开放申购,开放赎回,
45,2025-04-07,1.2291,1.2291,-9.53%,开放申购,开放赎回,
46,2025-04-03,1.3585,1.3585,-3.52%,开放申购,开放赎回,
47,2025-04-02,1.4080,1.4080,1.25%,开放申购,开放赎回,
48,2025-04-01,1.3906,1.3906,-0.17%,开放申购,开放赎回,
49,2025-03-31,1.3930,1.3930,0.85%,开放申购,开放赎回,
50,2025-03-28,1.3813,1.3813,-0.56%,开放申购,开放赎回,
51,2025-03-27,1.3891,1.3891,-0.54%,开放申购,开放赎回,
52,2025-03-26,1.3967,1.3967,-0.04%,开放申购,开放赎回,
53,2025-03-25,1.3973,1.3973,-3.94%,开放申购,开放赎回,
54,2025-03-24,1.4546,1.4546,0.96%,开放申购,开放赎回,
55,2025-03-21,1.4407,1.4407,-1.81%,开放申购,开放赎回,
56,2025-03-20,1.4673,1.4673,-1.40%,开放申购,开放赎回,
57,2025-03-19,1.4882,1.4882,-2.90%,开放申购,开放赎回,
58,2025-03-18,1.5327,1.5327,0.72%,开放申购,开放赎回,
59,2025-03-17,1.5217,1.5217,-0.32%,开放申购,开放赎回,
60,2025-03-14,1.5266,1.5266,1.94%,开放申购,开放赎回,
61,2025-03-13,1.4976,1.4976,-1.62%,开放申购,开放赎回,
62,2025-03-12,1.5223,1.5223,1.07%,开放申购,开放赎回,
63,2025-03-11,1.5062,1.5062,0.70%,开放申购,开放赎回,
64,2025-03-10,1.4957,1.4957,0.92%,开放申购,开放赎回,
65,2025-03-07,1.4821,1.4821,-1.09%,开放申购,开放赎回,
66,2025-03-06,1.4985,1.4985,3.28%,开放申购,开放赎回,
67,2025-03-05,1.4509,1.4509,2.46%,开放申购,开放赎回,
68,2025-03-04,1.4160,1.4160,1.44%,开放申购,开放赎回,
69,2025-03-03,1.3959,1.3959,-2.52%,开放申购,开放赎回,
70,2025-02-28,1.4320,1.4320,-5.25%,开放申购,开放赎回,
71,2025-02-27,1.5113,1.5113,-2.38%,开放申购,开放赎回,
72,2025-02-26,1.5482,1.5482,0.81%,开放申购,开放赎回,
73,2025-02-25,1.5357,1.5357,-1.06%,开放申购,开放赎回,
74,2025-02-24,1.5522,1.5522,-0.79%,开放申购,开放赎回,
75,2025-02-21,1.5645,1.5645,5.80%,开放申购,开放赎回,
76,2025-02-20,1.4787,1.4787,0.87%,开放申购,开放赎回,
77,2025-02-19,1.4660,1.4660,1.54%,开放申购,开放赎回,
78,2025-02-18,1.4438,1.4438,-2.41%,开放申购,开放赎回,
79,2025-02-17,1.4794,1.4794,4.40%,开放申购,开放赎回,
80,2025-02-14,1.4170,1.4170,0.86%,开放申购,开放赎回,
81,2025-02-13,1.4049,1.4049,-3.28%,开放申购,开放赎回,
82,2025-02-12,1.4526,1.4526,2.04%,开放申购,开放赎回,
83,2025-02-11,1.4235,1.4235,-0.18%,开放申购,开放赎回,
84,2025-02-10,1.4260,1.4260,1.25%,开放申购,开放赎回,
85,2025-02-07,1.4084,1.4084,1.98%,开放申购,开放赎回,
86,2025-02-06,1.3810,1.3810,2.30%,开放申购,开放赎回,
87,2025-02-05,1.3500,1.3500,-4.09%,开放申购,开放赎回,
88,2025-01-27,1.4075,1.4075,-5.05%,开放申购,开放赎回,
89,2025-01-24,1.4824,1.4824,1.40%,开放申购,开放赎回,
90,2025-01-23,1.4619,1.4619,-2.31%,开放申购,开放赎回,
91,2025-01-22,1.4964,1.4964,3.48%,开放申购,开放赎回,
92,2025-01-21,1.4461,1.4461,2.07%,开放申购,开放赎回,
93,2025-01-20,1.4168,1.4168,2.88%,开放申购,开放赎回,
94,2025-01-17,1.3771,1.3771,1.19%,开放申购,开放赎回,
95,2025-01-16,1.3609,1.3609,0.44%,开放申购,开放赎回,
96,2025-01-15,1.3550,1.3550,-2.49%,开放申购,开放赎回,
97,2025-01-14,1.3896,1.3896,4.46%,开放申购,开放赎回,
98,2025-01-13,1.3303,1.3303,-1.34%,开放申购,开放赎回,
99,2025-01-10,1.3484,1.3484,-2.52%,开放申购,开放赎回,
100,2025-01-09,1.3833,1.3833,1.00%,开放申购,开放赎回,
101,2025-01-08,1.3696,1.3696,0.18%,开放申购,开放赎回,
102,2025-01-07,1.3672,1.3672,5.19%,开放申购,开放赎回,
103,2025-01-06,1.2997,1.2997,-0.32%,开放申购,开放赎回,
104,2025-01-03,1.3039,1.3039,-2.07%,开放申购,开放赎回,
105,2025-01-02,1.3314,1.3314,-3.17%,开放申购,开放赎回,
106,2024-12-31,1.3750,1.3750,-3.22%,开放申购,开放赎回,
107,2024-12-30,1.4208,1.4208,-0.59%,开放申购,开放赎回,
108,2024-12-27,1.4292,1.4292,-1.87%,开放申购,开放赎回,
109,2024-12-26,1.4565,1.4565,3.88%,开放申购,开放赎回,
110,2024-12-25,1.4021,1.4021,0.85%,开放申购,开放赎回,
111,2024-12-24,1.3903,1.3903,0.77%,开放申购,开放赎回,
112,2024-12-23,1.3797,1.3797,-0.85%,开放申购,开放赎回,
113,2024-12-20,1.3915,1.3915,2.32%,开放申购,开放赎回,
114,2024-12-19,1.3599,1.3599,4.33%,开放申购,开放赎回,
115,2024-12-18,1.3035,1.3035,0.56%,开放申购,开放赎回,
116,2024-12-17,1.2963,1.2963,0.96%,开放申购,开放赎回,
117,2024-12-16,1.2840,1.2840,0.46%,开放申购,开放赎回,
118,2024-12-13,1.2781,1.2781,-0.75%,开放申购,开放赎回,
119,2024-12-12,1.2878,1.2878,2.00%,开放申购,开放赎回,
120,2024-12-11,1.2625,1.2625,2.33%,开放申购,开放赎回,
121,2024-12-10,1.2337,1.2337,-0.62%,开放申购,开放赎回,
122,2024-12-09,1.2414,1.2414,-1.77%,开放申购,开放赎回,
123,2024-12-06,1.2638,1.2638,0.79%,开放申购,开放赎回,
124,2024-12-05,1.2539,1.2539,1.55%,开放申购,开放赎回,
125,2024-12-04,1.2348,1.2348,-0.81%,开放申购,开放赎回,
126,2024-12-03,1.2449,1.2449,-1.20%,开放申购,开放赎回,
127,2024-12-02,1.2600,1.2600,2.27%,开放申购,开放赎回,
128,2024-11-29,1.2320,1.2320,1.70%,开放申购,开放赎回,
129,2024-11-28,1.2114,1.2114,-1.53%,开放申购,开放赎回,
130,2024-11-27,1.2302,1.2302,3.67%,开放申购,开放赎回,
131,2024-11-26,1.1867,1.1867,0.56%,开放申购,开放赎回,
132,2024-11-25,1.1801,1.1801,-3.12%,开放申购,开放赎回,
