,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-16,1.3558,1.3558,0.50%,开放申购,开放赎回,
1,2025-06-13,1.3491,1.3491,1.11%,开放申购,开放赎回,
2,2025-06-12,1.3343,1.3343,-0.51%,开放申购,开放赎回,
3,2025-06-11,1.3412,1.3412,1.50%,开放申购,开放赎回,
4,2025-06-10,1.3214,1.3214,0.99%,开放申购,开放赎回,
5,2025-06-09,1.3085,1.3085,0.65%,开放申购,开放赎回,
6,2025-06-06,1.3000,1.3000,0.27%,开放申购,开放赎回,
7,2025-06-05,1.2965,1.2965,0.19%,开放申购,开放赎回,
8,2025-06-04,1.2941,1.2941,0.23%,开放申购,开放赎回,
9,2025-06-03,1.2911,1.2911,0.70%,开放申购,开放赎回,
10,2025-05-30,1.2821,1.2821,-0.90%,开放申购,开放赎回,
11,2025-05-29,1.2937,1.2937,0.33%,开放申购,开放赎回,
12,2025-05-28,1.2894,1.2894,0.37%,开放申购,开放赎回,
13,2025-05-27,1.2846,1.2846,0.30%,开放申购,开放赎回,
14,2025-05-26,1.2807,1.2807,-0.36%,开放申购,开放赎回,
15,2025-05-23,1.2853,1.2853,0.18%,开放申购,开放赎回,
16,2025-05-22,1.2830,1.2830,-0.36%,开放申购,开放赎回,
17,2025-05-21,1.2877,1.2877,0.74%,开放申购,开放赎回,
18,2025-05-20,1.2782,1.2782,0.92%,开放申购,开放赎回,
19,2025-05-19,1.2665,1.2665,0.31%,开放申购,开放赎回,
20,2025-05-16,1.2626,1.2626,-0.50%,开放申购,开放赎回,
21,2025-05-15,1.2689,1.2689,-0.30%,开放申购,开放赎回,
22,2025-05-14,1.2727,1.2727,1.88%,开放申购,开放赎回,
23,2025-05-13,1.2492,1.2492,-0.21%,开放申购,开放赎回,
24,2025-05-12,1.2518,1.2518,2.25%,开放申购,开放赎回,
25,2025-05-09,1.2243,1.2243,0.35%,开放申购,开放赎回,
26,2025-05-08,1.2200,1.2200,0.12%,开放申购,开放赎回,
27,2025-05-07,1.2185,1.2185,0.60%,开放申购,开放赎回,
28,2025-05-06,1.2112,1.2112,1.06%,开放申购,开放赎回,
29,2025-04-30,1.1985,1.1985,0.17%,开放申购,开放赎回,
30,2025-04-29,1.1965,1.1965,-0.24%,开放申购,开放赎回,
31,2025-04-28,1.1994,1.1994,0.32%,开放申购,开放赎回,
32,2025-04-25,1.1956,1.1956,0.14%,开放申购,开放赎回,
