,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,1.2934,1.2934,0.6,开放申购,开放赎回,
1,2025-07-07,1.2857,1.2857,-0.21,开放申购,开放赎回,
2,2025-07-04,1.2884,1.2884,0.55,开放申购,开放赎回,
3,2025-07-03,1.2814,1.2814,0.06,开放申购,开放赎回,
4,2025-07-02,1.2806,1.2806,0.16,开放申购,开放赎回,
5,2025-07-01,1.2786,1.2786,0.19,开放申购,开放赎回,
6,2025-06-30,1.2762,1.2762,0.34,开放申购,开放赎回,
7,2025-06-27,1.2719,1.2719,-1.0,开放申购,开放赎回,
8,2025-06-26,1.2848,1.2848,-0.14,开放申购,开放赎回,
9,2025-06-25,1.2866,1.2866,1.27,开放申购,开放赎回,
10,2025-06-24,1.2705,1.2705,1.09,开放申购,开放赎回,
11,2025-06-23,1.2568,1.2568,0.39,开放申购,开放赎回,
12,2025-06-20,1.2519,1.2519,0.51,开放申购,开放赎回,
13,2025-06-19,1.2455,1.2455,-0.52,开放申购,开放赎回,
14,2025-06-18,1.252,1.252,-0.12,开放申购,开放赎回,
15,2025-06-17,1.2535,1.2535,-0.04,开放申购,开放赎回,
16,2025-06-16,1.254,1.254,0.25,开放申购,开放赎回,
17,2025-06-13,1.2509,1.2509,-0.49,开放申购,开放赎回,
18,2025-06-12,1.257,1.257,-0.02,开放申购,开放赎回,
19,2025-06-11,1.2572,1.2572,0.7,开放申购,开放赎回,
20,2025-06-10,1.2485,1.2485,-0.37,开放申购,开放赎回,
21,2025-06-09,1.2531,1.2531,-0.08,开放申购,开放赎回,
22,2025-06-06,1.2541,1.2541,0.0,开放申购,开放赎回,
23,2025-06-05,1.2541,1.2541,0.06,开放申购,开放赎回,
24,2025-06-04,1.2534,1.2534,0.12,开放申购,开放赎回,
25,2025-06-03,1.2519,1.2519,0.29,开放申购,开放赎回,
26,2025-05-30,1.2483,1.2483,-0.41,开放申购,开放赎回,
27,2025-05-29,1.2535,1.2535,0.27,开放申购,开放赎回,
28,2025-05-28,1.2501,1.2501,-0.08,开放申购,开放赎回,
29,2025-05-27,1.2511,1.2511,-0.49,开放申购,开放赎回,
30,2025-05-26,1.2572,1.2572,-0.44,开放申购,开放赎回,
31,2025-05-23,1.2628,1.2628,-0.74,开放申购,开放赎回,
32,2025-05-22,1.2722,1.2722,0.17,开放申购,开放赎回,
33,2025-05-21,1.27,1.27,0.44,开放申购,开放赎回,
34,2025-05-20,1.2644,1.2644,0.4,开放申购,开放赎回,
35,2025-05-19,1.2593,1.2593,-0.4,开放申购,开放赎回,
36,2025-05-16,1.2644,1.2644,-0.8,开放申购,开放赎回,
37,2025-05-15,1.2746,1.2746,-0.47,开放申购,开放赎回,
38,2025-05-14,1.2806,1.2806,1.59,开放申购,开放赎回,
39,2025-05-13,1.2606,1.2606,0.19,开放申购,开放赎回,
40,2025-05-12,1.2582,1.2582,0.66,开放申购,开放赎回,
41,2025-05-09,1.25,1.25,0.15,开放申购,开放赎回,
42,2025-05-08,1.2481,1.2481,0.33,开放申购,开放赎回,
43,2025-05-07,1.244,1.244,0.8,开放申购,开放赎回,
44,2025-05-06,1.2341,1.2341,0.51,开放申购,开放赎回,
45,2025-04-30,1.2278,1.2278,-0.43,开放申购,开放赎回,
46,2025-04-29,1.2331,1.2331,-0.2,开放申购,开放赎回,
47,2025-04-28,1.2356,1.2356,0.07,开放申购,开放赎回,
48,2025-04-25,1.2347,1.2347,-0.21,开放申购,开放赎回,
49,2025-04-24,1.2373,1.2373,0.23,开放申购,开放赎回,
50,2025-04-23,1.2344,1.2344,-0.27,开放申购,开放赎回,
51,2025-04-22,1.2377,1.2377,0.13,开放申购,开放赎回,
52,2025-04-21,1.2361,1.2361,-0.2,开放申购,开放赎回,
53,2025-04-18,1.2386,1.2386,-0.05,开放申购,开放赎回,
54,2025-04-17,1.2392,1.2392,0.05,开放申购,开放赎回,
55,2025-04-16,1.2386,1.2386,0.81,开放申购,开放赎回,
56,2025-04-15,1.2286,1.2286,0.24,开放申购,开放赎回,
57,2025-04-14,1.2256,1.2256,0.27,开放申购,开放赎回,
58,2025-04-11,1.2223,1.2223,0.24,开放申购,开放赎回,
59,2025-04-10,1.2194,1.2194,0.57,开放申购,开放赎回,
60,2025-04-09,1.2125,1.2125,0.8,开放申购,开放赎回,
61,2025-04-08,1.2029,1.2029,2.19,开放申购,开放赎回,
62,2025-04-07,1.1771,1.1771,-5.16,开放申购,开放赎回,
63,2025-04-03,1.2412,1.2412,0.13,开放申购,开放赎回,
64,2025-04-02,1.2396,1.2396,-0.15,开放申购,开放赎回,
65,2025-04-01,1.2415,1.2415,-0.1,开放申购,开放赎回,
66,2025-03-31,1.2428,1.2428,-0.5,开放申购,开放赎回,
67,2025-03-28,1.2491,1.2491,-0.39,开放申购,开放赎回,
68,2025-03-27,1.254,1.254,0.47,开放申购,开放赎回,
69,2025-03-26,1.2481,1.2481,-0.51,开放申购,开放赎回,
70,2025-03-25,1.2545,1.2545,0.0,开放申购,开放赎回,
71,2025-03-24,1.2545,1.2545,0.61,开放申购,开放赎回,
72,2025-03-21,1.2469,1.2469,-1.46,开放申购,开放赎回,
73,2025-03-20,1.2654,1.2654,-0.96,开放申购,开放赎回,
74,2025-03-19,1.2777,1.2777,0.27,开放申购,开放赎回,
75,2025-03-18,1.2743,1.2743,0.05,开放申购,开放赎回,
76,2025-03-17,1.2736,1.2736,-0.09,开放申购,开放赎回,
77,2025-03-14,1.2747,1.2747,2.69,开放申购,开放赎回,
78,2025-03-13,1.2413,1.2413,-0.14,开放申购,开放赎回,
79,2025-03-12,1.2431,1.2431,-0.46,开放申购,开放赎回,
80,2025-03-11,1.2488,1.2488,0.48,开放申购,开放赎回,
81,2025-03-10,1.2428,1.2428,-0.47,开放申购,开放赎回,
82,2025-03-07,1.2487,1.2487,-0.06,开放申购,开放赎回,
83,2025-03-06,1.2495,1.2495,1.48,开放申购,开放赎回,
84,2025-03-05,1.2313,1.2313,0.7,开放申购,开放赎回,
85,2025-03-04,1.2227,1.2227,-0.25,开放申购,开放赎回,
86,2025-03-03,1.2258,1.2258,-0.37,开放申购,开放赎回,
87,2025-02-28,1.2304,1.2304,-1.41,开放申购,开放赎回,
88,2025-02-27,1.248,1.248,0.43,开放申购,开放赎回,
89,2025-02-26,1.2426,1.2426,0.84,开放申购,开放赎回,
90,2025-02-25,1.2323,1.2323,-1.09,开放申购,开放赎回,
91,2025-02-24,1.2459,1.2459,-0.3,开放申购,开放赎回,
92,2025-02-21,1.2497,1.2497,1.19,开放申购,开放赎回,
93,2025-02-20,1.235,1.235,-0.56,开放申购,开放赎回,
94,2025-02-19,1.2419,1.2419,0.45,开放申购,开放赎回,
95,2025-02-18,1.2363,1.2363,-0.47,开放申购,开放赎回,
96,2025-02-17,1.2422,1.2422,0.11,开放申购,开放赎回,
97,2025-02-14,1.2408,1.2408,0.71,开放申购,开放赎回,
98,2025-02-13,1.2321,1.2321,0.03,开放申购,开放赎回,
99,2025-02-12,1.2317,1.2317,0.93,开放申购,开放赎回,
100,2025-02-11,1.2204,1.2204,-0.25,开放申购,开放赎回,
101,2025-02-10,1.2234,1.2234,0.46,开放申购,开放赎回,
102,2025-02-07,1.2178,1.2178,1.01,开放申购,开放赎回,
103,2025-02-06,1.2056,1.2056,0.68,开放申购,开放赎回,
104,2025-02-05,1.1975,1.1975,-0.84,开放申购,开放赎回,
105,2025-01-27,1.2076,1.2076,0.23,开放申购,开放赎回,
106,2025-01-24,1.2048,1.2048,0.52,开放申购,开放赎回,
107,2025-01-23,1.1986,1.1986,0.62,开放申购,开放赎回,
108,2025-01-22,1.1912,1.1912,-1.17,开放申购,开放赎回,
109,2025-01-21,1.2053,1.2053,-0.15,开放申购,开放赎回,
110,2025-01-20,1.2071,1.2071,0.22,开放申购,开放赎回,
111,2025-01-17,1.2044,1.2044,0.08,开放申购,开放赎回,
112,2025-01-16,1.2034,1.2034,-0.41,开放申购,开放赎回,
113,2025-01-15,1.2084,1.2084,-0.22,开放申购,开放赎回,
114,2025-01-14,1.2111,1.2111,1.67,开放申购,开放赎回,
115,2025-01-13,1.1912,1.1912,-0.26,开放申购,开放赎回,
116,2025-01-10,1.1943,1.1943,-0.67,开放申购,开放赎回,
117,2025-01-09,1.2023,1.2023,-0.64,开放申购,开放赎回,
118,2025-01-08,1.2101,1.2101,0.19,开放申购,开放赎回,
119,2025-01-07,1.2078,1.2078,0.57,开放申购,开放赎回,
120,2025-01-06,1.2009,1.2009,-0.29,开放申购,开放赎回,
121,2025-01-03,1.2044,1.2044,-0.81,开放申购,开放赎回,
122,2025-01-02,1.2142,1.2142,-2.62,开放申购,开放赎回,
123,2024-12-31,1.2469,1.2469,-1.17,开放申购,开放赎回,
124,2024-12-30,1.2617,1.2617,0.58,开放申购,开放赎回,
125,2024-12-27,1.2544,1.2544,-0.03,开放申购,开放赎回,
126,2024-12-26,1.2548,1.2548,-0.24,开放申购,开放赎回,
127,2024-12-25,1.2578,1.2578,0.24,开放申购,开放赎回,
128,2024-12-24,1.2548,1.2548,1.16,开放申购,开放赎回,
129,2024-12-23,1.2404,1.2404,0.76,开放申购,开放赎回,
130,2024-12-20,1.231,1.231,-0.25,开放申购,开放赎回,
131,2024-12-19,1.2341,1.2341,-0.34,开放申购,开放赎回,
132,2024-12-18,1.2383,1.2383,0.66,开放申购,开放赎回,
133,2024-12-17,1.2302,1.2302,0.38,开放申购,开放赎回,
134,2024-12-16,1.2256,1.2256,0.08,开放申购,开放赎回,
135,2024-12-13,1.2246,1.2246,-2.34,开放申购,开放赎回,
136,2024-12-12,1.254,1.254,1.08,开放申购,开放赎回,
137,2024-12-11,1.2406,1.2406,-0.46,开放申购,开放赎回,
138,2024-12-10,1.2463,1.2463,0.78,开放申购,开放赎回,
139,2024-12-09,1.2366,1.2366,0.06,开放申购,开放赎回,
140,2024-12-06,1.2359,1.2359,1.06,开放申购,开放赎回,
141,2024-12-05,1.2229,1.2229,-0.42,开放申购,开放赎回,
142,2024-12-04,1.228,1.228,-0.15,开放申购,开放赎回,
143,2024-12-03,1.2299,1.2299,0.48,开放申购,开放赎回,
144,2024-12-02,1.224,1.224,0.45,开放申购,开放赎回,
145,2024-11-29,1.2185,1.2185,0.67,开放申购,开放赎回,
146,2024-11-28,1.2104,1.2104,-0.57,开放申购,开放赎回,
147,2024-11-27,1.2173,1.2173,1.18,开放申购,开放赎回,
148,2024-11-26,1.2031,1.2031,0.44,开放申购,开放赎回,
149,2024-11-25,1.1978,1.1978,-0.71,开放申购,开放赎回,
150,2024-11-22,1.2064,1.2064,-2.8,开放申购,开放赎回,
151,2024-11-21,1.2411,1.2411,0.12,开放申购,开放赎回,
152,2024-11-20,1.2396,1.2396,0.31,开放申购,开放赎回,
153,2024-11-19,1.2358,1.2358,-0.24,开放申购,开放赎回,
154,2024-11-18,1.2388,1.2388,0.23,开放申购,开放赎回,
155,2024-11-15,1.236,1.236,-1.16,开放申购,开放赎回,
156,2024-11-14,1.2505,1.2505,-0.83,开放申购,开放赎回,
157,2024-11-13,1.261,1.261,0.56,开放申购,开放赎回,
158,2024-11-12,1.254,1.254,-1.43,开放申购,开放赎回,
159,2024-11-11,1.2722,1.2722,-0.38,开放申购,开放赎回,
160,2024-11-08,1.277,1.277,-1.05,开放申购,开放赎回,
