,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-02-21,1.4740,1.4740,-1.19%,开放申购,开放赎回,
1,2025-02-20,1.4917,1.4917,-0.12%,开放申购,开放赎回,
2,2025-02-19,1.4935,1.4935,-0.43%,开放申购,开放赎回,
3,2025-02-18,1.4999,1.4999,1.00%,开放申购,开放赎回,
4,2025-02-17,1.4850,1.4850,-0.28%,开放申购,开放赎回,
5,2025-02-14,1.4891,1.4891,0.40%,开放申购,开放赎回,
6,2025-02-13,1.4832,1.4832,0.06%,开放申购,开放赎回,
7,2025-02-12,1.4823,1.4823,0.75%,开放申购,开放赎回,
8,2025-02-11,1.4713,1.4713,0.86%,开放申购,开放赎回,
9,2025-02-10,1.4587,1.4587,0.11%,开放申购,开放赎回,
10,2025-02-07,1.4571,1.4571,-0.30%,开放申购,开放赎回,
11,2025-02-06,1.4615,1.4615,0.03%,开放申购,开放赎回,
12,2025-02-05,1.4611,1.4611,-1.58%,开放申购,开放赎回,
13,2025-01-27,1.4846,1.4846,1.31%,开放申购,开放赎回,
14,2025-01-24,1.4654,1.4654,0.22%,开放申购,开放赎回,
15,2025-01-23,1.4622,1.4622,2.32%,开放申购,开放赎回,
16,2025-01-22,1.4291,1.4291,-1.64%,开放申购,开放赎回,
17,2025-01-21,1.4530,1.4530,-0.01%,开放申购,开放赎回,
18,2025-01-20,1.4532,1.4532,-0.34%,开放申购,开放赎回,
19,2025-01-17,1.4582,1.4582,-0.61%,开放申购,开放赎回,
20,2025-01-16,1.4671,1.4671,0.87%,开放申购,开放赎回,
21,2025-01-15,1.4544,1.4544,0.78%,开放申购,开放赎回,
22,2025-01-14,1.4432,1.4432,1.28%,开放申购,开放赎回,
23,2025-01-13,1.4250,1.4250,-1.08%,开放申购,开放赎回,
24,2025-01-10,1.4405,1.4405,-0.45%,开放申购,开放赎回,
25,2025-01-09,1.4470,1.4470,-0.78%,开放申购,开放赎回,
26,2025-01-08,1.4584,1.4584,0.79%,开放申购,开放赎回,
27,2025-01-07,1.4469,1.4469,0.62%,开放申购,开放赎回,
28,2025-01-06,1.4380,1.4380,0.75%,开放申购,开放赎回,
29,2025-01-03,1.4273,1.4273,-0.65%,开放申购,开放赎回,
30,2025-01-02,1.4366,1.4366,-2.07%,开放申购,开放赎回,
31,2024-12-31,1.4670,1.4670,-1.03%,开放申购,开放赎回,
32,2024-12-30,1.4822,1.4822,1.16%,开放申购,开放赎回,
33,2024-12-27,1.4652,1.4652,-0.04%,开放申购,开放赎回,
34,2024-12-26,1.4658,1.4658,-0.22%,开放申购,开放赎回,
35,2024-12-25,1.4691,1.4691,1.02%,开放申购,开放赎回,
36,2024-12-24,1.4542,1.4542,1.28%,开放申购,开放赎回,
37,2024-12-23,1.4358,1.4358,1.56%,开放申购,开放赎回,
38,2024-12-20,1.4137,1.4137,-0.12%,开放申购,开放赎回,
39,2024-12-19,1.4154,1.4154,-0.88%,开放申购,开放赎回,
40,2024-12-18,1.4280,1.4280,1.10%,开放申购,开放赎回,
41,2024-12-17,1.4125,1.4125,-0.21%,开放申购,开放赎回,
42,2024-12-16,1.4155,1.4155,0.91%,开放申购,开放赎回,
43,2024-12-13,1.4028,1.4028,-1.90%,开放申购,开放赎回,
44,2024-12-12,1.4300,1.4300,1.21%,开放申购,开放赎回,
45,2024-12-11,1.4129,1.4129,-1.11%,开放申购,开放赎回,
46,2024-12-10,1.4288,1.4288,1.05%,开放申购,开放赎回,
47,2024-12-09,1.4139,1.4139,0.28%,开放申购,开放赎回,
48,2024-12-06,1.4100,1.4100,1.10%,开放申购,开放赎回,
49,2024-12-05,1.3946,1.3946,-0.19%,开放申购,开放赎回,
50,2024-12-04,1.3972,1.3972,0.11%,开放申购,开放赎回,
51,2024-12-03,1.3957,1.3957,1.48%,开放申购,开放赎回,
52,2024-12-02,1.3753,1.3753,-0.36%,开放申购,开放赎回,
53,2024-11-29,1.3802,1.3802,0.01%,开放申购,开放赎回,
54,2024-11-28,1.3801,1.3801,-0.16%,开放申购,开放赎回,
55,2024-11-27,1.3823,1.3823,0.97%,开放申购,开放赎回,
56,2024-11-26,1.3690,1.3690,0.92%,开放申购,开放赎回,
57,2024-11-25,1.3565,1.3565,0.15%,开放申购,开放赎回,
58,2024-11-22,1.3545,1.3545,-2.08%,开放申购,开放赎回,
59,2024-11-21,1.3833,1.3833,-0.11%,开放申购,开放赎回,
60,2024-11-20,1.3848,1.3848,-0.46%,开放申购,开放赎回,
61,2024-11-19,1.3912,1.3912,-0.26%,开放申购,开放赎回,
62,2024-11-18,1.3948,1.3948,1.90%,开放申购,开放赎回,
63,2024-11-15,1.3688,1.3688,-0.34%,开放申购,开放赎回,
64,2024-11-14,1.3735,1.3735,0.20%,开放申购,开放赎回,
65,2024-11-13,1.3707,1.3707,0.62%,开放申购,开放赎回,
66,2024-11-12,1.3622,1.3622,-0.93%,开放申购,开放赎回,
67,2024-11-11,1.3750,1.3750,-1.34%,开放申购,开放赎回,
68,2024-11-08,1.3937,1.3937,-1.30%,开放申购,开放赎回,
69,2024-11-07,1.4121,1.4121,1.96%,开放申购,开放赎回,
70,2024-11-06,1.3850,1.3850,-0.81%,开放申购,开放赎回,
71,2024-11-05,1.3963,1.3963,0.71%,开放申购,开放赎回,
