,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-02,1.6664,1.7257,0.08%,限制大额申购,开放赎回,
1,2025-07-01,1.6651,1.7244,0.08%,限制大额申购,开放赎回,
2,2025-06-30,1.6638,1.7231,0.20%,限制大额申购,开放赎回,
3,2025-06-27,1.6604,1.7197,0.03%,开放申购,开放赎回,
4,2025-06-26,1.6599,1.7192,0.00%,开放申购,开放赎回,
5,2025-06-25,1.6599,1.7192,0.10%,开放申购,开放赎回,
6,2025-06-24,1.6583,1.7176,0.27%,开放申购,开放赎回,
7,2025-06-23,1.6538,1.7131,0.22%,开放申购,开放赎回,
8,2025-06-20,1.6501,1.7094,-0.02%,开放申购,开放赎回,
9,2025-06-19,1.6505,1.7098,-0.24%,开放申购,开放赎回,
10,2025-06-18,1.6545,1.7138,-0.08%,开放申购,开放赎回,
11,2025-06-17,1.6558,1.7151,0.04%,开放申购,开放赎回,
12,2025-06-16,1.6551,1.7144,0.14%,开放申购,开放赎回,
13,2025-06-13,1.6528,1.7121,-0.19%,开放申购,开放赎回,
14,2025-06-12,1.6559,1.7152,0.01%,开放申购,开放赎回,
15,2025-06-11,1.6557,1.7150,0.19%,开放申购,开放赎回,
16,2025-06-10,1.6525,1.7118,-0.15%,开放申购,开放赎回,
17,2025-06-09,1.6550,1.7143,0.21%,开放申购,开放赎回,
18,2025-06-06,1.6516,1.7109,0.13%,开放申购,开放赎回,
19,2025-06-05,1.6495,1.7088,0.00%,开放申购,开放赎回,
20,2025-06-04,1.6495,1.7088,0.16%,开放申购,开放赎回,
21,2025-06-03,1.6469,1.7062,0.18%,开放申购,开放赎回,
22,2025-05-30,1.6439,1.7032,-0.18%,开放申购,开放赎回,
23,2025-05-29,1.6469,1.7062,0.18%,开放申购,开放赎回,
24,2025-05-28,1.6439,1.7032,0.00%,开放申购,开放赎回,
25,2025-05-27,1.6439,1.7032,0.02%,开放申购,开放赎回,
26,2025-05-26,1.6435,1.7028,-0.01%,开放申购,开放赎回,
27,2025-05-23,1.6437,1.7030,-0.10%,开放申购,开放赎回,
28,2025-05-22,1.6454,1.7047,-0.15%,开放申购,开放赎回,
29,2025-05-21,1.6479,1.7072,0.01%,开放申购,开放赎回,
30,2025-05-20,1.6477,1.7070,0.37%,开放申购,开放赎回,
31,2025-05-19,1.6416,1.7009,0.15%,开放申购,开放赎回,
32,2025-05-16,1.6391,1.6984,0.03%,开放申购,开放赎回,
33,2025-05-15,1.6386,1.6979,0.07%,开放申购,开放赎回,
34,2025-05-14,1.6374,1.6967,0.00%,开放申购,开放赎回,
35,2025-05-13,1.6374,1.6967,-0.02%,开放申购,开放赎回,
36,2025-05-12,1.6378,1.6971,0.22%,开放申购,开放赎回,
37,2025-05-09,1.6342,1.6935,-0.07%,开放申购,开放赎回,
38,2025-05-08,1.6354,1.6947,0.23%,开放申购,开放赎回,
39,2025-05-07,1.6316,1.6909,0.30%,开放申购,开放赎回,
40,2025-05-06,1.6268,1.6861,0.48%,开放申购,开放赎回,
41,2025-04-30,1.6191,1.6784,0.25%,开放申购,开放赎回,
42,2025-04-29,1.6150,1.6743,0.29%,开放申购,开放赎回,
43,2025-04-28,1.6104,1.6697,-0.17%,开放申购,开放赎回,
44,2025-04-25,1.6132,1.6725,0.02%,开放申购,开放赎回,
45,2025-04-24,1.6128,1.6721,-0.13%,开放申购,开放赎回,
46,2025-04-23,1.6149,1.6742,-0.04%,开放申购,开放赎回,
47,2025-04-22,1.6156,1.6749,0.19%,开放申购,开放赎回,
48,2025-04-21,1.6125,1.6718,0.18%,开放申购,开放赎回,
49,2025-04-18,1.6096,1.6689,-0.10%,开放申购,开放赎回,
50,2025-04-17,1.6112,1.6705,0.21%,开放申购,开放赎回,
