,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-30,1.8157,1.8157,-0.30%,开放申购,开放赎回,
1,2025-06-27,1.8211,1.8211,-2.69%,开放申购,开放赎回,
2,2025-06-26,1.8714,1.8714,1.01%,开放申购,开放赎回,
3,2025-06-25,1.8526,1.8526,0.97%,开放申购,开放赎回,
4,2025-06-24,1.8348,1.8348,0.37%,开放申购,开放赎回,
5,2025-06-23,1.8281,1.8281,1.17%,开放申购,开放赎回,
6,2025-06-20,1.8069,1.8069,1.12%,开放申购,开放赎回,
7,2025-06-19,1.7869,1.7869,-0.13%,开放申购,开放赎回,
8,2025-06-18,1.7892,1.7892,0.83%,开放申购,开放赎回,
9,2025-06-17,1.7744,1.7744,-0.19%,开放申购,开放赎回,
10,2025-06-16,1.7777,1.7777,1.22%,开放申购,开放赎回,
11,2025-06-13,1.7562,1.7562,-0.84%,开放申购,开放赎回,
12,2025-06-12,1.7711,1.7711,0.47%,开放申购,开放赎回,
13,2025-06-11,1.7628,1.7628,0.29%,开放申购,开放赎回,
14,2025-06-10,1.7577,1.7577,0.46%,开放申购,开放赎回,
15,2025-06-09,1.7497,1.7497,0.25%,开放申购,开放赎回,
16,2025-06-06,1.7453,1.7453,0.30%,开放申购,开放赎回,
17,2025-06-05,1.7400,1.7400,-0.66%,开放申购,开放赎回,
18,2025-06-04,1.7516,1.7516,0.06%,开放申购,开放赎回,
19,2025-06-03,1.7506,1.7506,1.87%,开放申购,开放赎回,
20,2025-05-30,1.7184,1.7184,0.60%,开放申购,开放赎回,
21,2025-05-29,1.7082,1.7082,-0.21%,开放申购,开放赎回,
22,2025-05-28,1.7118,1.7118,-0.12%,开放申购,开放赎回,
23,2025-05-27,1.7138,1.7138,0.50%,开放申购,开放赎回,
24,2025-05-26,1.7053,1.7053,-0.71%,开放申购,开放赎回,
25,2025-05-23,1.7175,1.7175,-0.92%,开放申购,开放赎回,
26,2025-05-22,1.7335,1.7335,0.95%,开放申购,开放赎回,
27,2025-05-21,1.7172,1.7172,0.66%,开放申购,开放赎回,
28,2025-05-20,1.7059,1.7059,0.19%,开放申购,开放赎回,
29,2025-05-19,1.7027,1.7027,-0.32%,开放申购,开放赎回,
30,2025-05-16,1.7081,1.7081,-0.89%,开放申购,开放赎回,
31,2025-05-15,1.7235,1.7235,-0.10%,开放申购,开放赎回,
32,2025-05-14,1.7253,1.7253,0.77%,开放申购,开放赎回,
