,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-15,7.0597,7.0597,0.13,限制大额申购,开放赎回,
1,2025-07-14,7.0511,7.0511,0.32,限制大额申购,开放赎回,
2,2025-07-11,7.0294,7.0294,-0.25,限制大额申购,开放赎回,
3,2025-07-10,7.0465,7.0465,-0.19,限制大额申购,开放赎回,
4,2025-07-09,7.0592,7.0592,0.7,限制大额申购,开放赎回,
5,2025-07-08,7.0117,7.0117,0.11,限制大额申购,开放赎回,
6,2025-07-07,7.0042,7.0042,-0.83,限制大额申购,开放赎回,
7,2025-07-04,7.0605,7.0605,0.01,暂停申购,暂停赎回,
8,2025-07-03,7.0596,7.0596,0.94,限制大额申购,开放赎回,
9,2025-07-02,6.9962,6.9962,0.73,限制大额申购,开放赎回,
10,2025-07-01,6.9475,6.9475,-0.94,限制大额申购,开放赎回,
11,2025-06-30,7.0107,7.0107,0.57,限制大额申购,开放赎回,
12,2025-06-27,6.9724,6.9724,0.35,限制大额申购,开放赎回,
13,2025-06-26,6.9491,6.9491,0.84,限制大额申购,开放赎回,
14,2025-06-25,6.8933,6.8933,0.23,限制大额申购,开放赎回,
15,2025-06-24,6.8781,6.8781,1.31,限制大额申购,开放赎回,
16,2025-06-23,6.7926,6.7926,0.94,限制大额申购,开放赎回,
17,2025-06-20,6.7321,6.7321,-0.35,限制大额申购,开放赎回,
18,2025-06-19,6.7549,6.7549,-0.04,暂停申购,暂停赎回,
19,2025-06-18,6.7576,6.7576,0.02,限制大额申购,开放赎回,
20,2025-06-17,6.7563,6.7563,-1.04,限制大额申购,开放赎回,
21,2025-06-16,6.8245,6.8245,1.41,限制大额申购,开放赎回,
22,2025-06-13,6.7336,6.7336,-1.29,限制大额申购,开放赎回,
23,2025-06-12,6.8178,6.8178,0.24,限制大额申购,开放赎回,
24,2025-06-11,6.8021,6.8021,-0.42,限制大额申购,开放赎回,
25,2025-06-10,6.8294,6.8294,0.62,限制大额申购,开放赎回,
26,2025-06-09,6.7892,6.7892,0.22,限制大额申购,开放赎回,
