,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-09,1.0977,1.0977,-1.0,开放申购,开放赎回,
1,2025-07-08,1.1088,1.1088,1.05,开放申购,开放赎回,
2,2025-07-07,1.0973,1.0973,-0.16,开放申购,开放赎回,
3,2025-07-04,1.0991,1.0991,-0.61,开放申购,开放赎回,
4,2025-07-03,1.1058,1.1058,-0.54,开放申购,开放赎回,
5,2025-07-02,1.1118,1.1118,0.63,开放申购,开放赎回,
6,2025-07-01,1.1048,1.1048,-0.07,暂停申购,暂停赎回,
7,2025-06-30,1.1056,1.1056,-0.94,开放申购,开放赎回,
8,2025-06-27,1.1161,1.1161,-0.11,开放申购,开放赎回,
9,2025-06-26,1.1173,1.1173,-0.58,开放申购,开放赎回,
10,2025-06-25,1.1238,1.1238,1.12,开放申购,开放赎回,
11,2025-06-24,1.1113,1.1113,1.84,开放申购,开放赎回,
12,2025-06-23,1.0912,1.0912,0.64,开放申购,开放赎回,
13,2025-06-20,1.0843,1.0843,1.14,开放申购,开放赎回,
14,2025-06-19,1.0721,1.0721,-2.02,开放申购,开放赎回,
15,2025-06-18,1.0942,1.0942,-1.03,开放申购,开放赎回,
16,2025-06-17,1.1056,1.1056,-0.35,开放申购,开放赎回,
17,2025-06-16,1.1095,1.1095,0.68,开放申购,开放赎回,
18,2025-06-13,1.102,1.102,-0.56,开放申购,开放赎回,
19,2025-06-12,1.1082,1.1082,-1.28,开放申购,开放赎回,
20,2025-06-11,1.1226,1.1226,0.85,开放申购,开放赎回,
21,2025-06-10,1.1131,1.1131,-0.07,开放申购,开放赎回,
22,2025-06-09,1.1139,1.1139,1.49,开放申购,开放赎回,
23,2025-06-06,1.0975,1.0975,-0.36,开放申购,开放赎回,
24,2025-06-05,1.1015,1.1015,1.02,开放申购,开放赎回,
25,2025-06-04,1.0904,1.0904,0.66,开放申购,开放赎回,
26,2025-06-03,1.0833,1.0833,0.84,开放申购,开放赎回,
27,2025-05-30,1.0743,1.0743,-1.25,开放申购,开放赎回,
28,2025-05-29,1.0879,1.0879,1.34,开放申购,开放赎回,
29,2025-05-28,1.0735,1.0735,-0.46,开放申购,开放赎回,
30,2025-05-27,1.0785,1.0785,0.51,开放申购,开放赎回,
31,2025-05-26,1.073,1.073,-1.49,开放申购,开放赎回,
32,2025-05-23,1.0892,1.0892,0.23,开放申购,开放赎回,
33,2025-05-22,1.0867,1.0867,-1.16,开放申购,开放赎回,
34,2025-05-21,1.0995,1.0995,0.59,开放申购,开放赎回,
35,2025-05-20,1.0931,1.0931,1.35,开放申购,开放赎回,
36,2025-05-19,1.0785,1.0785,-0.19,开放申购,开放赎回,
37,2025-05-16,1.0806,1.0806,-0.6,开放申购,开放赎回,
38,2025-05-15,1.0871,1.0871,-0.72,开放申购,开放赎回,
39,2025-05-14,1.095,1.095,2.13,开放申购,开放赎回,
40,2025-05-13,1.0722,1.0722,-2.12,开放申购,开放赎回,
41,2025-05-12,1.0954,1.0954,2.67,开放申购,开放赎回,
42,2025-05-09,1.0669,1.0669,0.27,开放申购,开放赎回,
43,2025-05-08,1.064,1.064,0.42,开放申购,开放赎回,
44,2025-05-07,1.0595,1.0595,0.05,开放申购,开放赎回,
45,2025-05-06,1.059,1.059,2.48,开放申购,开放赎回,
46,2025-04-30,1.0334,1.0334,0.55,开放申购,开放赎回,
47,2025-04-29,1.0277,1.0277,0.09,开放申购,开放赎回,
48,2025-04-28,1.0268,1.0268,-0.06,开放申购,开放赎回,
49,2025-04-25,1.0274,1.0274,0.27,开放申购,开放赎回,
50,2025-04-24,1.0246,1.0246,-0.7,开放申购,开放赎回,
51,2025-04-23,1.0318,1.0318,2.32,开放申购,开放赎回,
52,2025-04-22,1.0084,1.0084,0.9,开放申购,开放赎回,
53,2025-04-21,0.9994,0.9994,0.01,暂停申购,暂停赎回,
54,2025-04-18,0.9993,0.9993,-0.06,暂停申购,暂停赎回,
55,2025-04-17,0.9999,0.9999,1.38,开放申购,开放赎回,
56,2025-04-16,0.9863,0.9863,-1.75,开放申购,开放赎回,
57,2025-04-15,1.0039,1.0039,0.23,开放申购,开放赎回,
58,2025-04-14,1.0016,1.0016,2.26,开放申购,开放赎回,
59,2025-04-11,0.9795,0.9795,1.03,开放申购,开放赎回,
60,2025-04-10,0.9695,0.9695,1.93,开放申购,开放赎回,
61,2025-04-09,0.9511,0.9511,0.88,开放申购,开放赎回,
62,2025-04-08,0.9428,0.9428,1.4,开放申购,开放赎回,
63,2025-04-07,0.9298,0.9298,-11.84,开放申购,开放赎回,
64,2025-04-03,1.0547,1.0547,-1.28,开放申购,开放赎回,
65,2025-04-02,1.0684,1.0684,-0.05,开放申购,开放赎回,
66,2025-04-01,1.0689,1.0689,0.34,开放申购,开放赎回,
67,2025-03-31,1.0653,1.0653,-1.25,开放申购,开放赎回,
68,2025-03-28,1.0788,1.0788,-0.63,开放申购,开放赎回,
69,2025-03-27,1.0856,1.0856,0.41,开放申购,开放赎回,
70,2025-03-26,1.0812,1.0812,0.5,开放申购,开放赎回,
71,2025-03-25,1.0758,1.0758,-2.28,开放申购,开放赎回,
72,2025-03-24,1.1009,1.1009,0.82,开放申购,开放赎回,
73,2025-03-21,1.0919,1.0919,-2.05,开放申购,开放赎回,
74,2025-03-20,1.1148,1.1148,-2.06,开放申购,开放赎回,
75,2025-03-19,1.1382,1.1382,0.07,开放申购,开放赎回,
76,2025-03-18,1.1374,1.1374,2.31,开放申购,开放赎回,
77,2025-03-17,1.1117,1.1117,0.65,开放申购,开放赎回,
78,2025-03-14,1.1045,1.1045,1.98,开放申购,开放赎回,
79,2025-03-13,1.0831,1.0831,-0.59,开放申购,开放赎回,
80,2025-03-12,1.0895,1.0895,-0.74,开放申购,开放赎回,
81,2025-03-11,1.0976,1.0976,0.06,开放申购,开放赎回,
82,2025-03-10,1.0969,1.0969,-1.82,开放申购,开放赎回,
83,2025-03-07,1.1172,1.1172,-0.41,开放申购,开放赎回,
84,2025-03-06,1.1218,1.1218,3.36,开放申购,开放赎回,
85,2025-03-05,1.0853,1.0853,2.77,开放申购,开放赎回,
86,2025-03-04,1.056,1.056,-0.3,开放申购,开放赎回,
87,2025-03-03,1.0592,1.0592,0.3,开放申购,开放赎回,
