,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,0.7944,0.7944,1.26,开放申购,开放赎回,
1,2025-07-07,0.7845,0.7845,-0.32,开放申购,开放赎回,
2,2025-07-04,0.787,0.787,-0.14,开放申购,开放赎回,
3,2025-07-03,0.7881,0.7881,0.18,开放申购,开放赎回,
4,2025-07-02,0.7867,0.7867,-1.93,开放申购,开放赎回,
5,2025-07-01,0.8022,0.8022,-0.53,开放申购,开放赎回,
6,2025-06-30,0.8065,0.8065,1.41,开放申购,开放赎回,
7,2025-06-27,0.7953,0.7953,0.32,开放申购,开放赎回,
8,2025-06-26,0.7928,0.7928,-0.91,开放申购,开放赎回,
9,2025-06-25,0.8001,0.8001,1.77,开放申购,开放赎回,
10,2025-06-24,0.7862,0.7862,1.8,开放申购,开放赎回,
11,2025-06-23,0.7723,0.7723,0.94,开放申购,开放赎回,
12,2025-06-20,0.7651,0.7651,-0.7,开放申购,开放赎回,
13,2025-06-19,0.7705,0.7705,-0.06,开放申购,开放赎回,
14,2025-06-18,0.771,0.771,0.61,开放申购,开放赎回,
15,2025-06-17,0.7663,0.7663,-0.42,开放申购,开放赎回,
16,2025-06-16,0.7695,0.7695,0.18,开放申购,开放赎回,
17,2025-06-13,0.7681,0.7681,-0.09,开放申购,开放赎回,
18,2025-06-12,0.7688,0.7688,-0.92,开放申购,开放赎回,
19,2025-06-11,0.7759,0.7759,-0.06,开放申购,开放赎回,
20,2025-06-10,0.7764,0.7764,-1.93,开放申购,开放赎回,
21,2025-06-09,0.7917,0.7917,-0.1,开放申购,开放赎回,
22,2025-06-06,0.7925,0.7925,0.09,开放申购,开放赎回,
23,2025-06-05,0.7918,0.7918,1.66,开放申购,开放赎回,
24,2025-06-04,0.7789,0.7789,0.45,开放申购,开放赎回,
25,2025-06-03,0.7754,0.7754,0.64,开放申购,开放赎回,
26,2025-05-30,0.7705,0.7705,-1.38,开放申购,开放赎回,
27,2025-05-29,0.7813,0.7813,1.82,开放申购,开放赎回,
28,2025-05-28,0.7673,0.7673,-0.6,开放申购,开放赎回,
29,2025-05-27,0.7719,0.7719,-1.24,开放申购,开放赎回,
30,2025-05-26,0.7816,0.7816,0.48,开放申购,开放赎回,
31,2025-05-23,0.7779,0.7779,-1.42,开放申购,开放赎回,
32,2025-05-22,0.7891,0.7891,-0.19,开放申购,开放赎回,
33,2025-05-21,0.7906,0.7906,-1.0,开放申购,开放赎回,
34,2025-05-20,0.7986,0.7986,0.36,开放申购,开放赎回,
35,2025-05-19,0.7957,0.7957,0.34,开放申购,开放赎回,
36,2025-05-16,0.793,0.793,-0.24,开放申购,开放赎回,
37,2025-05-15,0.7949,0.7949,-1.88,开放申购,开放赎回,
38,2025-05-14,0.8101,0.8101,0.41,开放申购,开放赎回,
39,2025-05-13,0.8068,0.8068,-0.43,开放申购,开放赎回,
40,2025-05-12,0.8103,0.8103,0.42,开放申购,开放赎回,
41,2025-05-09,0.8069,0.8069,-2.08,开放申购,开放赎回,
42,2025-05-08,0.824,0.824,-0.6,开放申购,开放赎回,
43,2025-05-07,0.829,0.829,-0.43,开放申购,开放赎回,
44,2025-05-06,0.8326,0.8326,1.39,开放申购,开放赎回,
45,2025-04-30,0.8212,0.8212,1.03,开放申购,开放赎回,
46,2025-04-29,0.8128,0.8128,0.96,开放申购,开放赎回,
47,2025-04-28,0.8051,0.8051,0.22,开放申购,开放赎回,
48,2025-04-25,0.8033,0.8033,-0.21,开放申购,开放赎回,
49,2025-04-24,0.805,0.805,-1.11,开放申购,开放赎回,
50,2025-04-23,0.814,0.814,-0.06,开放申购,开放赎回,
51,2025-04-22,0.8145,0.8145,-0.39,开放申购,开放赎回,
52,2025-04-21,0.8177,0.8177,1.0,开放申购,开放赎回,
53,2025-04-18,0.8096,0.8096,-1.01,开放申购,开放赎回,
54,2025-04-17,0.8179,0.8179,0.36,开放申购,开放赎回,
55,2025-04-16,0.815,0.815,1.03,开放申购,开放赎回,
56,2025-04-15,0.8067,0.8067,-1.13,开放申购,开放赎回,
57,2025-04-14,0.8159,0.8159,0.1,开放申购,开放赎回,
58,2025-04-11,0.8151,0.8151,4.03,开放申购,开放赎回,
59,2025-04-10,0.7835,0.7835,0.99,开放申购,开放赎回,
60,2025-04-09,0.7758,0.7758,4.82,开放申购,开放赎回,
61,2025-04-08,0.7401,0.7401,-0.09,开放申购,开放赎回,
62,2025-04-07,0.7408,0.7408,-8.07,开放申购,开放赎回,
63,2025-04-03,0.8058,0.8058,-0.33,开放申购,开放赎回,
64,2025-04-02,0.8085,0.8085,-0.11,开放申购,开放赎回,
65,2025-04-01,0.8094,0.8094,0.04,开放申购,开放赎回,
66,2025-03-31,0.8091,0.8091,-0.02,开放申购,开放赎回,
67,2025-03-28,0.8093,0.8093,-1.53,开放申购,开放赎回,
68,2025-03-27,0.8219,0.8219,1.01,开放申购,开放赎回,
69,2025-03-26,0.8137,0.8137,-0.06,开放申购,开放赎回,
70,2025-03-25,0.8142,0.8142,-1.79,开放申购,开放赎回,
71,2025-03-24,0.829,0.829,0.7,开放申购,开放赎回,
72,2025-03-21,0.8232,0.8232,-2.42,开放申购,开放赎回,
73,2025-03-20,0.8436,0.8436,-0.85,开放申购,开放赎回,
74,2025-03-19,0.8508,0.8508,-1.25,开放申购,开放赎回,
75,2025-03-18,0.8616,0.8616,0.64,开放申购,开放赎回,
76,2025-03-17,0.8561,0.8561,-0.42,开放申购,开放赎回,
77,2025-03-14,0.8597,0.8597,1.69,开放申购,开放赎回,
78,2025-03-13,0.8454,0.8454,-2.66,开放申购,开放赎回,
79,2025-03-12,0.8685,0.8685,-0.34,开放申购,开放赎回,
80,2025-03-11,0.8715,0.8715,-0.66,开放申购,开放赎回,
81,2025-03-10,0.8773,0.8773,-0.23,开放申购,开放赎回,
82,2025-03-07,0.8793,0.8793,-1.4,开放申购,开放赎回,
83,2025-03-06,0.8918,0.8918,2.77,开放申购,开放赎回,
84,2025-03-05,0.8678,0.8678,0.4,开放申购,开放赎回,
85,2025-03-04,0.8643,0.8643,2.19,开放申购,开放赎回,
86,2025-03-03,0.8458,0.8458,-1.46,开放申购,开放赎回,
87,2025-02-28,0.8583,0.8583,-4.51,开放申购,开放赎回,
88,2025-02-27,0.8988,0.8988,-0.33,开放申购,开放赎回,
89,2025-02-26,0.9018,0.9018,1.68,开放申购,开放赎回,
90,2025-02-25,0.8869,0.8869,-0.26,开放申购,开放赎回,
91,2025-02-24,0.8892,0.8892,0.29,开放申购,开放赎回,
92,2025-02-21,0.8866,0.8866,5.13,开放申购,开放赎回,
93,2025-02-20,0.8433,0.8433,-0.51,开放申购,开放赎回,
94,2025-02-19,0.8476,0.8476,3.82,开放申购,开放赎回,
95,2025-02-18,0.8164,0.8164,-1.96,开放申购,开放赎回,
96,2025-02-17,0.8327,0.8327,1.22,开放申购,开放赎回,
97,2025-02-14,0.8227,0.8227,-0.01,开放申购,开放赎回,
98,2025-02-13,0.8228,0.8228,-2.7,开放申购,开放赎回,
99,2025-02-12,0.8456,0.8456,2.98,开放申购,开放赎回,
100,2025-02-11,0.8211,0.8211,-1.06,开放申购,开放赎回,
101,2025-02-10,0.8299,0.8299,0.99,开放申购,开放赎回,
102,2025-02-07,0.8218,0.8218,0.31,开放申购,开放赎回,
103,2025-02-06,0.8193,0.8193,3.92,开放申购,开放赎回,
104,2025-02-05,0.7884,0.7884,2.94,开放申购,开放赎回,
105,2025-01-27,0.7659,0.7659,-2.53,开放申购,开放赎回,
106,2025-01-24,0.7858,0.7858,0.8,开放申购,开放赎回,
107,2025-01-23,0.7796,0.7796,-1.37,开放申购,开放赎回,
108,2025-01-22,0.7904,0.7904,-0.05,开放申购,开放赎回,
109,2025-01-21,0.7908,0.7908,1.13,开放申购,开放赎回,
110,2025-01-20,0.782,0.782,-0.04,开放申购,开放赎回,
111,2025-01-17,0.7823,0.7823,2.13,开放申购,开放赎回,
112,2025-01-16,0.766,0.766,-2.3,开放申购,开放赎回,
113,2025-01-15,0.784,0.784,-0.19,开放申购,开放赎回,
114,2025-01-14,0.7855,0.7855,3.59,开放申购,开放赎回,
115,2025-01-13,0.7583,0.7583,-0.39,开放申购,开放赎回,
116,2025-01-10,0.7613,0.7613,-0.39,开放申购,开放赎回,
117,2025-01-09,0.7643,0.7643,0.32,开放申购,开放赎回,
118,2025-01-08,0.7619,0.7619,0.12,开放申购,开放赎回,
119,2025-01-07,0.761,0.761,4.2,开放申购,开放赎回,
120,2025-01-06,0.7303,0.7303,-0.75,开放申购,开放赎回,
121,2025-01-03,0.7358,0.7358,-1.96,开放申购,开放赎回,
122,2025-01-02,0.7505,0.7505,-4.21,开放申购,开放赎回,
123,2024-12-31,0.7835,0.7835,-3.84,开放申购,开放赎回,
124,2024-12-30,0.8148,0.8148,0.2,开放申购,开放赎回,
125,2024-12-27,0.8132,0.8132,-1.06,开放申购,开放赎回,
126,2024-12-26,0.8219,0.8219,1.88,开放申购,开放赎回,
127,2024-12-25,0.8067,0.8067,0.06,开放申购,开放赎回,
128,2024-12-24,0.8062,0.8062,1.51,开放申购,开放赎回,
