,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-13,1.0909,1.0909,-0.67%,开放申购,开放赎回,
1,2025-06-12,1.0983,1.0983,0.37%,开放申购,开放赎回,
2,2025-06-11,1.0942,1.0942,0.17%,开放申购,开放赎回,
3,2025-06-10,1.0923,1.0923,0.15%,开放申购,开放赎回,
4,2025-06-09,1.0907,1.0907,0.04%,开放申购,开放赎回,
5,2025-06-06,1.0903,1.0903,0.20%,开放申购,开放赎回,
6,2025-06-05,1.0881,1.0881,-0.72%,开放申购,开放赎回,
7,2025-06-04,1.0960,1.0960,0.43%,开放申购,开放赎回,
8,2025-06-03,1.0913,1.0913,0.98%,开放申购,开放赎回,
9,2025-05-30,1.0807,1.0807,0.32%,开放申购,开放赎回,
10,2025-05-29,1.0773,1.0773,-0.10%,开放申购,开放赎回,
11,2025-05-28,1.0784,1.0784,0.46%,开放申购,开放赎回,
12,2025-05-27,1.0735,1.0735,0.18%,开放申购,开放赎回,
13,2025-05-26,1.0716,1.0716,-0.36%,开放申购,开放赎回,
14,2025-05-23,1.0755,1.0755,-0.75%,开放申购,开放赎回,
15,2025-05-22,1.0836,1.0836,0.44%,开放申购,开放赎回,
16,2025-05-21,1.0789,1.0789,0.59%,开放申购,开放赎回,
17,2025-05-20,1.0726,1.0726,0.33%,开放申购,开放赎回,
18,2025-05-19,1.0691,1.0691,0.18%,开放申购,开放赎回,
19,2025-05-16,1.0672,1.0672,-0.56%,开放申购,开放赎回,
20,2025-05-15,1.0732,1.0732,-0.40%,开放申购,开放赎回,
21,2025-05-14,1.0775,1.0775,0.55%,开放申购,开放赎回,
22,2025-05-13,1.0716,1.0716,0.97%,开放申购,开放赎回,
23,2025-05-12,1.0613,1.0613,0.03%,开放申购,开放赎回,
24,2025-05-09,1.0610,1.0610,0.72%,开放申购,开放赎回,
25,2025-05-08,1.0534,1.0534,0.51%,开放申购,开放赎回,
26,2025-05-07,1.0481,1.0481,0.83%,开放申购,开放赎回,
27,2025-05-06,1.0395,1.0395,0.14%,开放申购,开放赎回,
28,2025-04-30,1.0380,1.0380,-1.60%,开放申购,开放赎回,
29,2025-04-29,1.0549,1.0549,-0.28%,开放申购,开放赎回,
30,2025-04-28,1.0579,1.0579,0.47%,开放申购,开放赎回,
31,2025-04-25,1.0530,1.0530,-0.13%,开放申购,开放赎回,
32,2025-04-24,1.0544,1.0544,0.96%,开放申购,开放赎回,
33,2025-04-23,1.0444,1.0444,-0.44%,开放申购,开放赎回,
34,2025-04-22,1.0490,1.0490,0.50%,开放申购,开放赎回,
35,2025-04-21,1.0438,1.0438,-0.62%,开放申购,开放赎回,
36,2025-04-18,1.0503,1.0503,0.26%,开放申购,开放赎回,
37,2025-04-17,1.0476,1.0476,0.11%,开放申购,开放赎回,
38,2025-04-16,1.0465,1.0465,0.83%,开放申购,开放赎回,
39,2025-04-15,1.0379,1.0379,1.07%,开放申购,开放赎回,
40,2025-04-14,1.0269,1.0269,0.68%,开放申购,开放赎回,
41,2025-04-11,1.0200,1.0200,-0.41%,开放申购,开放赎回,
42,2025-04-10,1.0242,1.0242,0.54%,开放申购,开放赎回,
43,2025-04-09,1.0187,1.0187,-0.23%,开放申购,开放赎回,
44,2025-04-08,1.0210,1.0210,2.04%,开放申购,开放赎回,
45,2025-04-07,1.0006,1.0006,-4.99%,开放申购,开放赎回,
46,2025-04-03,1.0532,1.0532,0.19%,开放申购,开放赎回,
47,2025-04-02,1.0512,1.0512,0.67%,开放申购,开放赎回,
48,2025-04-01,1.0442,1.0442,0.23%,开放申购,开放赎回,
