,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,1.1901,1.1901,1.13,开放申购,开放赎回,
1,2025-07-07,1.1768,1.1768,0.08,开放申购,开放赎回,
2,2025-07-04,1.1759,1.1759,0.0,开放申购,开放赎回,
3,2025-07-03,1.1759,1.1759,0.62,开放申购,开放赎回,
4,2025-07-02,1.1687,1.1687,-0.4,开放申购,开放赎回,
5,2025-07-01,1.1734,1.1734,-0.44,开放申购,开放赎回,
6,2025-06-30,1.1786,1.1786,-0.38,开放申购,开放赎回,
7,2025-06-27,1.1831,1.1831,-0.08,开放申购,开放赎回,
8,2025-06-26,1.184,1.184,-1.64,开放申购,开放赎回,
9,2025-06-25,1.2038,1.2038,5.2,开放申购,开放赎回,
10,2025-06-24,1.1443,1.1443,2.46,开放申购,开放赎回,
11,2025-06-23,1.1168,1.1168,1.09,开放申购,开放赎回,
12,2025-06-20,1.1048,1.1048,-0.26,开放申购,开放赎回,
13,2025-06-19,1.1077,1.1077,-1.75,开放申购,开放赎回,
14,2025-06-18,1.1274,1.1274,-1.17,开放申购,开放赎回,
15,2025-06-17,1.1408,1.1408,0.33,开放申购,开放赎回,
16,2025-06-16,1.137,1.137,1.33,开放申购,开放赎回,
17,2025-06-13,1.1221,1.1221,-0.99,开放申购,开放赎回,
18,2025-06-12,1.1333,1.1333,-0.14,开放申购,开放赎回,
19,2025-06-11,1.1349,1.1349,1.85,开放申购,开放赎回,
20,2025-06-10,1.1143,1.1143,-1.32,开放申购,开放赎回,
21,2025-06-09,1.1292,1.1292,1.44,开放申购,开放赎回,
22,2025-06-06,1.1132,1.1132,-0.78,开放申购,开放赎回,
23,2025-06-05,1.1219,1.1219,0.9,开放申购,开放赎回,
24,2025-06-04,1.1119,1.1119,1.27,开放申购,开放赎回,
25,2025-06-03,1.098,1.098,0.91,开放申购,开放赎回,
26,2025-05-30,1.0881,1.0881,-0.48,开放申购,开放赎回,
27,2025-05-29,1.0934,1.0934,1.08,开放申购,开放赎回,
28,2025-05-28,1.0817,1.0817,-0.48,开放申购,开放赎回,
29,2025-05-27,1.0869,1.0869,-0.15,开放申购,开放赎回,
30,2025-05-26,1.0885,1.0885,-0.06,开放申购,开放赎回,
31,2025-05-23,1.0892,1.0892,-1.33,开放申购,开放赎回,
32,2025-05-22,1.1039,1.1039,-0.54,开放申购,开放赎回,
