,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-12,1.8820,1.8820,-0.31%,限制大额申购,开放赎回,
1,2025-06-11,1.8878,1.8878,-0.21%,限制大额申购,开放赎回,
2,2025-06-10,1.8918,1.8918,0.76%,限制大额申购,开放赎回,
3,2025-06-09,1.8775,1.8775,0.58%,限制大额申购,开放赎回,
4,2025-06-06,1.8666,1.8666,0.89%,限制大额申购,开放赎回,
5,2025-06-05,1.8502,1.8502,-2.18%,限制大额申购,开放赎回,
6,2025-06-04,1.8914,1.8914,1.13%,限制大额申购,开放赎回,
7,2025-06-03,1.8702,1.8702,2.13%,限制大额申购,开放赎回,
8,2025-05-30,1.8312,1.8312,-0.85%,限制大额申购,开放赎回,
9,2025-05-29,1.8469,1.8469,0.08%,限制大额申购,开放赎回,
10,2025-05-28,1.8455,1.8455,-0.11%,限制大额申购,开放赎回,
11,2025-05-27,1.8475,1.8475,3.13%,限制大额申购,开放赎回,
12,2025-05-26,1.7914,1.7914,-0.13%,暂停申购,暂停赎回,
13,2025-05-23,1.7938,1.7938,-1.29%,限制大额申购,开放赎回,
14,2025-05-22,1.8172,1.8172,0.55%,限制大额申购,开放赎回,
15,2025-05-21,1.8073,1.8073,-1.01%,限制大额申购,开放赎回,
16,2025-05-20,1.8258,1.8258,-0.62%,限制大额申购,开放赎回,
17,2025-05-19,1.8371,1.8371,-0.32%,限制大额申购,开放赎回,
18,2025-05-16,1.8430,1.8430,0.62%,限制大额申购,开放赎回,
19,2025-05-15,1.8316,1.8316,-0.89%,限制大额申购,开放赎回,
20,2025-05-14,1.8480,1.8480,1.78%,限制大额申购,开放赎回,
21,2025-05-13,1.8157,1.8157,2.45%,限制大额申购,开放赎回,
22,2025-05-12,1.7723,1.7723,4.89%,限制大额申购,开放赎回,
23,2025-05-09,1.6897,1.6897,0.37%,限制大额申购,开放赎回,
24,2025-05-08,1.6834,1.6834,1.73%,限制大额申购,开放赎回,
25,2025-05-07,1.6548,1.6548,-0.01%,限制大额申购,开放赎回,
26,2025-05-06,1.6550,1.6550,1.66%,限制大额申购,开放赎回,
27,2025-04-30,1.6279,1.6279,-1.06%,限制大额申购,开放赎回,
28,2025-04-29,1.6453,1.6453,0.10%,限制大额申购,开放赎回,
29,2025-04-28,1.6436,1.6436,0.55%,限制大额申购,开放赎回,
30,2025-04-25,1.6346,1.6346,1.96%,限制大额申购,开放赎回,
31,2025-04-24,1.6032,1.6032,3.74%,限制大额申购,开放赎回,
32,2025-04-23,1.5454,1.5454,3.47%,限制大额申购,开放赎回,
33,2025-04-22,1.4936,1.4936,3.11%,限制大额申购,开放赎回,
34,2025-04-21,1.4486,1.4486,-2.75%,限制大额申购,开放赎回,
35,2025-04-18,1.4895,1.4895,-0.03%,暂停申购,暂停赎回,
36,2025-04-17,1.4899,1.4899,-0.47%,限制大额申购,开放赎回,
37,2025-04-16,1.4969,1.4969,-3.21%,限制大额申购,开放赎回,
38,2025-04-15,1.5465,1.5465,0.45%,限制大额申购,开放赎回,
39,2025-04-14,1.5396,1.5396,-0.05%,限制大额申购,开放赎回,
40,2025-04-11,1.5403,1.5403,1.91%,限制大额申购,开放赎回,
41,2025-04-10,1.5114,1.5114,-5.34%,限制大额申购,开放赎回,
42,2025-04-09,1.5966,1.5966,14.42%,限制大额申购,开放赎回,
43,2025-04-08,1.3954,1.3954,-1.86%,限制大额申购,开放赎回,
44,2025-04-07,1.4219,1.4219,-5.12%,限制大额申购,开放赎回,
45,2025-04-03,1.4986,1.4986,-6.66%,限制大额申购,开放赎回,
46,2025-04-02,1.6056,1.6056,1.10%,限制大额申购,开放赎回,
47,2025-04-01,1.5882,1.5882,1.24%,限制大额申购,开放赎回,
48,2025-03-31,1.5688,1.5688,-0.25%,限制大额申购,开放赎回,
49,2025-03-28,1.5728,1.5728,-2.94%,限制大额申购,开放赎回,
50,2025-03-27,1.6204,1.6204,-1.21%,限制大额申购,开放赎回,
51,2025-03-26,1.6402,1.6402,-3.57%,限制大额申购,开放赎回,
52,2025-03-25,1.7010,1.7010,0.66%,限制大额申购,开放赎回,
53,2025-03-24,1.6899,1.6899,2.63%,限制大额申购,开放赎回,
54,2025-03-21,1.6466,1.6466,1.18%,限制大额申购,开放赎回,
55,2025-03-20,1.6274,1.6274,-0.56%,限制大额申购,开放赎回,
56,2025-03-19,1.6366,1.6366,1.97%,限制大额申购,开放赎回,
57,2025-03-18,1.6050,1.6050,-2.58%,限制大额申购,开放赎回,
58,2025-03-17,1.6475,1.6475,-0.07%,限制大额申购,开放赎回,
59,2025-03-14,1.6486,1.6486,2.87%,限制大额申购,开放赎回,
60,2025-03-13,1.6026,1.6026,-2.85%,限制大额申购,开放赎回,
61,2025-03-12,1.6496,1.6496,2.31%,限制大额申购,开放赎回,
62,2025-03-11,1.6123,1.6123,1.65%,限制大额申购,开放赎回,
63,2025-03-10,1.5862,1.5862,-5.10%,限制大额申购,开放赎回,
64,2025-03-07,1.6714,1.6714,0.70%,限制大额申购,开放赎回,
65,2025-03-06,1.6597,1.6597,-5.08%,限制大额申购,开放赎回,
66,2025-03-05,1.7486,1.7486,1.57%,限制大额申购,开放赎回,
67,2025-03-04,1.7215,1.7215,-0.02%,限制大额申购,开放赎回,
68,2025-03-03,1.7218,1.7218,-4.04%,限制大额申购,开放赎回,
69,2025-02-28,1.7943,1.7943,1.71%,限制大额申购,开放赎回,
70,2025-02-27,1.7642,1.7642,-4.18%,限制大额申购,开放赎回,
71,2025-02-26,1.8412,1.8412,1.30%,限制大额申购,开放赎回,
72,2025-02-25,1.8175,1.8175,-2.56%,限制大额申购,开放赎回,
73,2025-02-24,1.8652,1.8652,-2.21%,限制大额申购,开放赎回,
74,2025-02-21,1.9073,1.9073,-2.90%,限制大额申购,开放赎回,
75,2025-02-20,1.9642,1.9642,-1.34%,限制大额申购,开放赎回,
76,2025-02-19,1.9909,1.9909,0.60%,限制大额申购,开放赎回,
77,2025-02-18,1.9791,1.9791,0.19%,限制大额申购,开放赎回,
78,2025-02-17,1.9753,1.9753,-0.02%,暂停申购,暂停赎回,
79,2025-02-14,1.9757,1.9757,1.83%,限制大额申购,开放赎回,
80,2025-02-13,1.9402,1.9402,1.19%,限制大额申购,开放赎回,
81,2025-02-12,1.9173,1.9173,0.26%,限制大额申购,开放赎回,
82,2025-02-11,1.9123,1.9123,-1.21%,限制大额申购,开放赎回,
83,2025-02-10,1.9357,1.9357,1.75%,限制大额申购,开放赎回,
84,2025-02-07,1.9025,1.9025,-1.13%,限制大额申购,开放赎回,
85,2025-02-06,1.9242,1.9242,1.03%,限制大额申购,开放赎回,
86,2025-02-05,1.9045,1.9045,2.90%,限制大额申购,开放赎回,
87,2025-01-27,1.8509,1.8509,-4.91%,限制大额申购,开放赎回,
88,2025-01-24,1.9464,1.9464,-0.37%,限制大额申购,开放赎回,
89,2025-01-23,1.9536,1.9536,0.36%,限制大额申购,开放赎回,
90,2025-01-22,1.9466,1.9466,1.66%,限制大额申购,开放赎回,
91,2025-01-21,1.9149,1.9149,0.08%,限制大额申购,开放赎回,
92,2025-01-20,1.9133,1.9133,-0.02%,暂停申购,暂停赎回,
93,2025-01-17,1.9137,1.9137,1.98%,限制大额申购,开放赎回,
94,2025-01-16,1.8765,1.8765,-0.76%,限制大额申购,开放赎回,
95,2025-01-15,1.8908,1.8908,2.60%,限制大额申购,开放赎回,
96,2025-01-14,1.8428,1.8428,-0.68%,限制大额申购,开放赎回,
97,2025-01-13,1.8555,1.8555,-0.47%,限制大额申购,开放赎回,
98,2025-01-10,1.8643,1.8643,-1.65%,限制大额申购,开放赎回,
99,2025-01-09,1.8956,1.8956,-0.01%,暂停申购,暂停赎回,
100,2025-01-08,1.8957,1.8957,-0.23%,限制大额申购,开放赎回,
101,2025-01-07,1.9000,1.9000,-2.27%,限制大额申购,开放赎回,
102,2025-01-06,1.9441,1.9441,1.73%,限制大额申购,开放赎回,
103,2025-01-03,1.9111,1.9111,1.75%,限制大额申购,开放赎回,
104,2025-01-02,1.8782,1.8782,-0.10%,限制大额申购,开放赎回,
105,2024-12-31,1.8800,1.8800,-1.29%,限制大额申购,开放赎回,
106,2024-12-30,1.9045,1.9045,-1.33%,限制大额申购,开放赎回,
107,2024-12-27,1.9301,1.9301,-1.90%,限制大额申购,开放赎回,
108,2024-12-26,1.9675,1.9675,-0.13%,限制大额申购,开放赎回,
109,2024-12-25,1.9700,1.9700,-0.02%,暂停申购,暂停赎回,
110,2024-12-24,1.9703,1.9703,1.78%,限制大额申购,开放赎回,
111,2024-12-23,1.9359,1.9359,1.19%,限制大额申购,开放赎回,
112,2024-12-20,1.9132,1.9132,0.68%,限制大额申购,开放赎回,
113,2024-12-19,1.9002,1.9002,0.07%,限制大额申购,开放赎回,
114,2024-12-18,1.8989,1.8989,-3.82%,限制大额申购,开放赎回,
115,2024-12-17,1.9744,1.9744,-0.79%,限制大额申购,开放赎回,
116,2024-12-16,1.9902,1.9902,1.93%,限制大额申购,开放赎回,
117,2024-12-13,1.9526,1.9526,1.98%,限制大额申购,开放赎回,
118,2024-12-12,1.9147,1.9147,-0.78%,限制大额申购,开放赎回,
119,2024-12-11,1.9298,1.9298,2.07%,开放申购,开放赎回,
120,2024-12-10,1.8907,1.8907,-0.83%,开放申购,开放赎回,
121,2024-12-09,1.9066,1.9066,-0.69%,开放申购,开放赎回,
122,2024-12-06,1.9199,1.9199,1.36%,开放申购,开放赎回,
123,2024-12-05,1.8941,1.8941,-0.25%,开放申购,开放赎回,
124,2024-12-04,1.8988,1.8988,2.53%,开放申购,开放赎回,
125,2024-12-03,1.8519,1.8519,0.72%,开放申购,开放赎回,
126,2024-12-02,1.8386,1.8386,2.22%,开放申购,开放赎回,
127,2024-11-29,1.7987,1.7987,0.96%,开放申购,开放赎回,
128,2024-11-28,1.7816,1.7816,-0.11%,暂停申购,暂停赎回,
129,2024-11-27,1.7836,1.7836,-0.60%,开放申购,开放赎回,
130,2024-11-26,1.7944,1.7944,-0.06%,开放申购,开放赎回,
131,2024-11-25,1.7954,1.7954,-0.14%,开放申购,开放赎回,
132,2024-11-22,1.7979,1.7979,0.57%,开放申购,开放赎回,
133,2024-11-21,1.7877,1.7877,0.26%,开放申购,开放赎回,
134,2024-11-20,1.7831,1.7831,-0.50%,开放申购,开放赎回,
135,2024-11-19,1.7920,1.7920,1.55%,开放申购,开放赎回,
136,2024-11-18,1.7646,1.7646,1.27%,开放申购,开放赎回,
