,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-27,1.1586,1.7216,-0.95%,开放申购,开放赎回,
1,2025-06-26,1.1697,1.7327,0.19%,开放申购,开放赎回,
2,2025-06-25,1.1675,1.7305,0.43%,开放申购,开放赎回,
3,2025-06-24,1.1625,1.7255,0.32%,开放申购,开放赎回,
4,2025-06-23,1.1588,1.7218,0.10%,开放申购,开放赎回,
5,2025-06-20,1.1576,1.7206,0.69%,开放申购,开放赎回,
6,2025-06-19,1.1497,1.7127,-0.33%,开放申购,开放赎回,
7,2025-06-18,1.1535,1.7165,0.25%,开放申购,开放赎回,
8,2025-06-17,1.1506,1.7136,-0.06%,开放申购,开放赎回,
9,2025-06-16,1.1513,1.7143,0.27%,开放申购,开放赎回,
10,2025-06-13,1.1482,1.7112,-0.50%,限制大额申购,开放赎回,每份派现金0.0170元
11,2025-06-12,1.1710,1.7170,0.06%,限制大额申购,开放赎回,
12,2025-06-11,1.1703,1.7163,0.26%,限制大额申购,开放赎回,
13,2025-06-10,1.1673,1.7133,-0.02%,限制大额申购,开放赎回,
14,2025-06-09,1.1675,1.7135,0.18%,开放申购,开放赎回,
15,2025-06-06,1.1654,1.7114,0.13%,开放申购,开放赎回,
16,2025-06-05,1.1639,1.7099,-0.62%,开放申购,开放赎回,
17,2025-06-04,1.1712,1.7172,0.24%,开放申购,开放赎回,
18,2025-06-03,1.1684,1.7144,0.46%,开放申购,开放赎回,
19,2025-05-30,1.1631,1.7091,0.41%,开放申购,开放赎回,
20,2025-05-29,1.1583,1.7043,-0.12%,开放申购,开放赎回,
21,2025-05-28,1.1597,1.7057,0.30%,开放申购,开放赎回,
22,2025-05-27,1.1562,1.7022,0.10%,开放申购,开放赎回,
23,2025-05-26,1.1550,1.7010,-0.59%,开放申购,开放赎回,
24,2025-05-23,1.1619,1.7079,-0.82%,开放申购,开放赎回,
25,2025-05-22,1.1715,1.7175,0.27%,开放申购,开放赎回,
26,2025-05-21,1.1684,1.7144,0.67%,开放申购,开放赎回,
27,2025-05-20,1.1606,1.7066,0.31%,开放申购,开放赎回,
28,2025-05-19,1.1570,1.7030,0.30%,开放申购,开放赎回,
29,2025-05-16,1.1535,1.6995,-0.62%,限制大额申购,开放赎回,每份派现金0.0160元
30,2025-05-15,1.1768,1.7068,-0.21%,限制大额申购,开放赎回,
31,2025-05-14,1.1793,1.7093,0.36%,限制大额申购,开放赎回,
32,2025-05-13,1.1751,1.7051,0.69%,限制大额申购,开放赎回,
33,2025-05-12,1.1671,1.6971,-0.06%,开放申购,开放赎回,
34,2025-05-09,1.1678,1.6978,0.68%,开放申购,开放赎回,
35,2025-05-08,1.1599,1.6899,0.14%,开放申购,开放赎回,
36,2025-05-07,1.1583,1.6883,0.92%,开放申购,开放赎回,
37,2025-05-06,1.1477,1.6777,-0.04%,开放申购,开放赎回,
38,2025-04-30,1.1482,1.6782,-1.09%,开放申购,开放赎回,
39,2025-04-29,1.1608,1.6908,-0.24%,开放申购,开放赎回,
40,2025-04-28,1.1636,1.6936,0.76%,开放申购,开放赎回,
41,2025-04-25,1.1548,1.6848,-0.40%,开放申购,开放赎回,
42,2025-04-24,1.1594,1.6894,0.57%,开放申购,开放赎回,
43,2025-04-23,1.1528,1.6828,-0.60%,开放申购,开放赎回,
44,2025-04-22,1.1598,1.6898,0.36%,开放申购,开放赎回,
45,2025-04-21,1.1556,1.6856,-0.47%,开放申购,开放赎回,
46,2025-04-18,1.1610,1.6910,0.10%,开放申购,开放赎回,
47,2025-04-17,1.1598,1.6898,-0.12%,开放申购,开放赎回,
48,2025-04-16,1.1612,1.6912,0.97%,开放申购,开放赎回,
49,2025-04-15,1.1500,1.6800,0.81%,限制大额申购,开放赎回,每份派现金0.0170元
50,2025-04-14,1.1576,1.6706,0.39%,限制大额申购,开放赎回,
51,2025-04-11,1.1531,1.6661,-0.55%,限制大额申购,开放赎回,
52,2025-04-10,1.1595,1.6725,0.09%,限制大额申购,开放赎回,
53,2025-04-09,1.1584,1.6714,0.14%,开放申购,开放赎回,
54,2025-04-08,1.1568,1.6698,2.39%,开放申购,开放赎回,
55,2025-04-07,1.1298,1.6428,-4.33%,开放申购,开放赎回,
56,2025-04-03,1.1809,1.6939,0.11%,开放申购,开放赎回,
57,2025-04-02,1.1796,1.6926,0.31%,开放申购,开放赎回,
58,2025-04-01,1.1760,1.6890,0.41%,开放申购,开放赎回,
59,2025-03-31,1.1712,1.6842,0.11%,开放申购,开放赎回,
60,2025-03-28,1.1699,1.6829,-0.04%,开放申购,开放赎回,
61,2025-03-27,1.1704,1.6834,0.34%,开放申购,开放赎回,
62,2025-03-26,1.1664,1.6794,-0.31%,开放申购,开放赎回,
63,2025-03-25,1.1700,1.6830,0.67%,开放申购,开放赎回,
64,2025-03-24,1.1622,1.6752,0.56%,开放申购,开放赎回,
65,2025-03-21,1.1557,1.6687,0.01%,开放申购,开放赎回,
66,2025-03-20,1.1556,1.6686,-0.56%,开放申购,开放赎回,
67,2025-03-19,1.1621,1.6751,0.38%,开放申购,开放赎回,
68,2025-03-18,1.1577,1.6707,-0.04%,开放申购,开放赎回,
69,2025-03-17,1.1582,1.6712,-0.07%,开放申购,开放赎回,
70,2025-03-14,1.1590,1.6720,0.94%,限制大额申购,开放赎回,每份派现金0.0170元
71,2025-03-13,1.1651,1.6611,0.48%,限制大额申购,开放赎回,
72,2025-03-12,1.1595,1.6555,-0.60%,限制大额申购,开放赎回,
73,2025-03-11,1.1665,1.6625,0.59%,限制大额申购,开放赎回,
74,2025-03-10,1.1597,1.6557,-0.45%,开放申购,开放赎回,
75,2025-03-07,1.1650,1.6610,-0.09%,开放申购,开放赎回,
76,2025-03-06,1.1661,1.6621,-0.26%,开放申购,开放赎回,
77,2025-03-05,1.1691,1.6651,0.72%,开放申购,开放赎回,
78,2025-03-04,1.1607,1.6567,-0.09%,开放申购,开放赎回,
79,2025-03-03,1.1618,1.6578,-0.12%,开放申购,开放赎回,
80,2025-02-28,1.1632,1.6592,-0.59%,开放申购,开放赎回,
81,2025-02-27,1.1701,1.6661,1.03%,开放申购,开放赎回,
82,2025-02-26,1.1582,1.6542,0.64%,开放申购,开放赎回,
83,2025-02-25,1.1508,1.6468,-0.76%,开放申购,开放赎回,
84,2025-02-24,1.1596,1.6556,-0.06%,开放申购,开放赎回,
85,2025-02-21,1.1603,1.6563,-0.45%,开放申购,开放赎回,
86,2025-02-20,1.1656,1.6616,-0.37%,开放申购,开放赎回,
87,2025-02-19,1.1699,1.6659,-0.21%,开放申购,开放赎回,
88,2025-02-18,1.1724,1.6684,0.11%,开放申购,开放赎回,
89,2025-02-17,1.1711,1.6671,-0.13%,开放申购,开放赎回,
90,2025-02-14,1.1726,1.6686,0.34%,限制大额申购,开放赎回,每份派现金0.0200元
91,2025-02-13,1.1886,1.6646,-0.06%,限制大额申购,开放赎回,
92,2025-02-12,1.1893,1.6653,-0.05%,限制大额申购,开放赎回,
93,2025-02-11,1.1899,1.6659,0.41%,开放申购,开放赎回,
94,2025-02-10,1.1851,1.6611,-0.08%,开放申购,开放赎回,
95,2025-02-07,1.1861,1.6621,0.34%,开放申购,开放赎回,
96,2025-02-06,1.1821,1.6581,0.03%,开放申购,开放赎回,
97,2025-02-05,1.1818,1.6578,-1.79%,开放申购,开放赎回,
98,2025-01-27,1.2034,1.6794,1.02%,开放申购,开放赎回,
99,2025-01-24,1.1913,1.6673,0.54%,开放申购,开放赎回,
100,2025-01-23,1.1849,1.6609,1.29%,开放申购,开放赎回,
101,2025-01-22,1.1698,1.6458,-0.86%,开放申购,开放赎回,
102,2025-01-21,1.1800,1.6560,-0.58%,开放申购,开放赎回,
103,2025-01-20,1.1869,1.6629,-0.20%,开放申购,开放赎回,
104,2025-01-17,1.1893,1.6653,0.00%,限制大额申购,开放赎回,每份派现金0.0250元
105,2025-01-16,1.2143,1.6653,0.42%,限制大额申购,开放赎回,
106,2025-01-15,1.2092,1.6602,0.06%,限制大额申购,开放赎回,
107,2025-01-14,1.2085,1.6595,1.44%,限制大额申购,开放赎回,
108,2025-01-13,1.1913,1.6423,-0.84%,开放申购,开放赎回,
109,2025-01-10,1.2014,1.6524,-1.14%,开放申购,开放赎回,
110,2025-01-09,1.2153,1.6663,-1.04%,开放申购,开放赎回,
111,2025-01-08,1.2281,1.6791,0.43%,开放申购,开放赎回,
112,2025-01-07,1.2228,1.6738,0.09%,开放申购,开放赎回,
113,2025-01-06,1.2217,1.6727,0.07%,开放申购,开放赎回,
114,2025-01-03,1.2209,1.6719,-0.81%,开放申购,开放赎回,
115,2025-01-02,1.2309,1.6819,-1.93%,开放申购,开放赎回,
116,2024-12-31,1.2551,1.7061,-0.66%,开放申购,开放赎回,
117,2024-12-30,1.2635,1.7145,0.44%,开放申购,开放赎回,
118,2024-12-27,1.2580,1.7090,0.34%,开放申购,开放赎回,
119,2024-12-26,1.2537,1.7047,-0.56%,开放申购,开放赎回,
120,2024-12-25,1.2607,1.7117,0.52%,开放申购,开放赎回,
121,2024-12-24,1.2542,1.7052,0.78%,开放申购,开放赎回,
122,2024-12-23,1.2445,1.6955,0.26%,开放申购,开放赎回,
123,2024-12-20,1.2413,1.6923,-0.95%,开放申购,开放赎回,
124,2024-12-19,1.2532,1.7042,-1.13%,开放申购,开放赎回,
125,2024-12-18,1.2675,1.7185,0.96%,开放申购,开放赎回,
126,2024-12-17,1.2555,1.7065,0.38%,限制大额申购,开放赎回,每份派现金0.0300元
127,2024-12-16,1.2806,1.7016,1.03%,限制大额申购,开放赎回,
128,2024-12-13,1.2675,1.6885,-1.52%,限制大额申购,开放赎回,
129,2024-12-12,1.2871,1.7081,1.51%,限制大额申购,开放赎回,
130,2024-12-11,1.2680,1.6890,0.09%,开放申购,开放赎回,
131,2024-12-10,1.2669,1.6879,0.15%,开放申购,开放赎回,
132,2024-12-09,1.2650,1.6860,0.33%,开放申购,开放赎回,
133,2024-12-06,1.2608,1.6818,1.29%,开放申购,开放赎回,
134,2024-12-05,1.2448,1.6658,-0.11%,开放申购,开放赎回,
135,2024-12-04,1.2462,1.6672,0.10%,开放申购,开放赎回,
136,2024-12-03,1.2450,1.6660,1.17%,开放申购,开放赎回,
137,2024-12-02,1.2306,1.6516,0.22%,开放申购,开放赎回,
138,2024-11-29,1.2279,1.6489,0.71%,开放申购,开放赎回,
139,2024-11-28,1.2192,1.6402,-0.17%,开放申购,开放赎回,
140,2024-11-27,1.2213,1.6423,1.11%,开放申购,开放赎回,
141,2024-11-26,1.2079,1.6289,0.17%,开放申购,开放赎回,
142,2024-11-25,1.2058,1.6268,0.17%,开放申购,开放赎回,
143,2024-11-22,1.2037,1.6247,-2.28%,开放申购,开放赎回,
144,2024-11-21,1.2318,1.6528,-0.15%,开放申购,开放赎回,
145,2024-11-20,1.2336,1.6546,0.09%,开放申购,开放赎回,
146,2024-11-19,1.2325,1.6535,-0.03%,开放申购,开放赎回,
147,2024-11-18,1.2329,1.6539,0.83%,开放申购,开放赎回,
148,2024-11-15,1.2227,1.6437,-0.31%,限制大额申购,开放赎回,每份派现金0.0300元
149,2024-11-14,1.2566,1.6476,-1.27%,限制大额申购,开放赎回,
150,2024-11-13,1.2728,1.6638,0.60%,限制大额申购,开放赎回,
151,2024-11-12,1.2652,1.6562,0.03%,限制大额申购,开放赎回,
152,2024-11-11,1.2648,1.6558,-0.40%,开放申购,开放赎回,
153,2024-11-08,1.2699,1.6609,-0.91%,开放申购,开放赎回,
154,2024-11-07,1.2816,1.6726,2.19%,开放申购,开放赎回,
155,2024-11-06,1.2541,1.6451,-0.02%,开放申购,开放赎回,
156,2024-11-05,1.2544,1.6454,1.10%,开放申购,开放赎回,
157,2024-11-04,1.2408,1.6318,0.71%,开放申购,开放赎回,
158,2024-11-01,1.2320,1.6230,0.89%,开放申购,开放赎回,
159,2024-10-31,1.2211,1.6121,-0.25%,开放申购,开放赎回,
160,2024-10-30,1.2242,1.6152,-0.69%,开放申购,开放赎回,
161,2024-10-29,1.2327,1.6237,-0.89%,开放申购,开放赎回,
162,2024-10-28,1.2438,1.6348,0.25%,开放申购,开放赎回,
163,2024-10-25,1.2407,1.6317,-0.04%,开放申购,开放赎回,
164,2024-10-24,1.2412,1.6322,-0.74%,开放申购,开放赎回,
165,2024-10-23,1.2504,1.6414,0.25%,开放申购,开放赎回,
166,2024-10-22,1.2473,1.6383,0.62%,限制大额申购,开放赎回,每份派现金0.0240元
167,2024-10-21,1.2635,1.6305,-0.86%,限制大额申购,开放赎回,
168,2024-10-18,1.2745,1.6415,0.83%,限制大额申购,开放赎回,
169,2024-10-17,1.2640,1.6310,-1.31%,限制大额申购,开放赎回,
170,2024-10-16,1.2808,1.6478,1.31%,开放申购,开放赎回,
171,2024-10-15,1.2643,1.6313,-1.96%,开放申购,开放赎回,
172,2024-10-14,1.2896,1.6566,2.04%,开放申购,开放赎回,
173,2024-10-11,1.2638,1.6308,-1.50%,开放申购,开放赎回,
174,2024-10-10,1.2830,1.6500,2.97%,开放申购,开放赎回,
175,2024-10-09,1.2460,1.6130,-6.59%,开放申购,开放赎回,
176,2024-10-08,1.3339,1.7009,1.34%,开放申购,开放赎回,
177,2024-09-30,1.3163,1.6833,5.95%,开放申购,开放赎回,
178,2024-09-27,1.2424,1.6094,1.05%,开放申购,开放赎回,
179,2024-09-26,1.2295,1.5965,3.61%,开放申购,开放赎回,
180,2024-09-25,1.1867,1.5537,1.40%,开放申购,开放赎回,
181,2024-09-24,1.1703,1.5373,3.44%,开放申购,开放赎回,
182,2024-09-23,1.1314,1.4984,0.77%,开放申购,开放赎回,
183,2024-09-20,1.1228,1.4898,0.12%,开放申购,开放赎回,
184,2024-09-19,1.1214,1.4884,0.37%,限制大额申购,开放赎回,每份派现金0.0170元
185,2024-09-18,1.1342,1.4842,0.74%,限制大额申购,开放赎回,
186,2024-09-13,1.1259,1.4759,-0.10%,限制大额申购,开放赎回,
187,2024-09-12,1.1270,1.4770,-0.07%,限制大额申购,开放赎回,
188,2024-09-11,1.1278,1.4778,-1.29%,开放申购,开放赎回,
189,2024-09-10,1.1425,1.4925,0.24%,开放申购,开放赎回,
