,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-06-16,2.6140,2.6140,1.12%,限制大额申购,开放赎回,
1,2025-06-13,2.5850,2.5850,-1.56%,限制大额申购,开放赎回,
2,2025-06-12,2.6260,2.6260,0.61%,限制大额申购,开放赎回,
3,2025-06-11,2.6100,2.6100,0.69%,限制大额申购,开放赎回,
4,2025-06-10,2.5920,2.5920,-0.84%,限制大额申购,开放赎回,
5,2025-06-09,2.6140,2.6140,1.28%,限制大额申购,开放赎回,
6,2025-06-06,2.5810,2.5810,0.90%,限制大额申购,开放赎回,
7,2025-06-05,2.5580,2.5580,0.31%,限制大额申购,开放赎回,
8,2025-06-04,2.5500,2.5500,0.99%,开放申购,开放赎回,
9,2025-06-03,2.5250,2.5250,1.04%,开放申购,开放赎回,
10,2025-05-30,2.4990,2.4990,-1.03%,开放申购,开放赎回,
11,2025-05-29,2.5250,2.5250,1.90%,开放申购,开放赎回,
12,2025-05-28,2.4780,2.4780,-0.28%,开放申购,开放赎回,
13,2025-05-27,2.4850,2.4850,0.65%,开放申购,开放赎回,
14,2025-05-26,2.4690,2.4690,0.94%,开放申购,开放赎回,
15,2025-05-23,2.4460,2.4460,-0.77%,开放申购,开放赎回,
16,2025-05-22,2.4650,2.4650,-1.28%,开放申购,开放赎回,
17,2025-05-21,2.4970,2.4970,-0.83%,开放申购,开放赎回,
18,2025-05-20,2.5180,2.5180,1.61%,开放申购,开放赎回,
19,2025-05-19,2.4780,2.4780,1.27%,开放申购,开放赎回,
20,2025-05-16,2.4470,2.4470,0.53%,开放申购,开放赎回,
21,2025-05-15,2.4340,2.4340,0.33%,开放申购,开放赎回,
22,2025-05-14,2.4260,2.4260,-0.37%,开放申购,开放赎回,
23,2025-05-13,2.4350,2.4350,-0.33%,开放申购,开放赎回,
24,2025-05-12,2.4430,2.4430,0.83%,开放申购,开放赎回,
25,2025-05-09,2.4230,2.4230,-0.57%,开放申购,开放赎回,
26,2025-05-08,2.4370,2.4370,1.63%,开放申购,开放赎回,
27,2025-05-07,2.3980,2.3980,0.97%,开放申购,开放赎回,
28,2025-05-06,2.3750,2.3750,2.41%,开放申购,开放赎回,
29,2025-04-30,2.3190,2.3190,1.18%,开放申购,开放赎回,
30,2025-04-29,2.2920,2.2920,2.05%,开放申购,开放赎回,
31,2025-04-28,2.2460,2.2460,-0.97%,开放申购,开放赎回,
32,2025-04-25,2.2680,2.2680,0.22%,开放申购,开放赎回,
33,2025-04-24,2.2630,2.2630,-0.35%,开放申购,开放赎回,
34,2025-04-23,2.2710,2.2710,0.89%,开放申购,开放赎回,
35,2025-04-22,2.2510,2.2510,0.76%,开放申购,开放赎回,
36,2025-04-21,2.2340,2.2340,1.36%,开放申购,开放赎回,
37,2025-04-18,2.2040,2.2040,-0.05%,开放申购,开放赎回,
38,2025-04-17,2.2050,2.2050,1.43%,开放申购,开放赎回,
39,2025-04-16,2.1740,2.1740,-1.41%,开放申购,开放赎回,
40,2025-04-15,2.2050,2.2050,0.64%,开放申购,开放赎回,
41,2025-04-14,2.1910,2.1910,2.10%,开放申购,开放赎回,
42,2025-04-11,2.1460,2.1460,0.37%,开放申购,开放赎回,
43,2025-04-10,2.1380,2.1380,3.29%,开放申购,开放赎回,
44,2025-04-09,2.0700,2.0700,3.14%,开放申购,开放赎回,
45,2025-04-08,2.0070,2.0070,0.50%,开放申购,开放赎回,
46,2025-04-07,1.9970,1.9970,-11.20%,开放申购,开放赎回,
47,2025-04-03,2.2490,2.2490,0.13%,开放申购,开放赎回,
48,2025-04-02,2.2460,2.2460,0.49%,开放申购,开放赎回,
49,2025-04-01,2.2350,2.2350,2.10%,开放申购,开放赎回,
50,2025-03-31,2.1890,2.1890,-0.91%,开放申购,开放赎回,
51,2025-03-28,2.2090,2.2090,-1.73%,开放申购,开放赎回,
52,2025-03-27,2.2480,2.2480,-0.53%,开放申购,开放赎回,
53,2025-03-26,2.2600,2.2600,2.22%,开放申购,开放赎回,
54,2025-03-25,2.2110,2.2110,0.36%,开放申购,开放赎回,
55,2025-03-24,2.2030,2.2030,-3.72%,开放申购,开放赎回,
56,2025-03-21,2.2880,2.2880,-1.12%,开放申购,开放赎回,
57,2025-03-20,2.3140,2.3140,0.56%,开放申购,开放赎回,
58,2025-03-19,2.3010,2.3010,-0.39%,开放申购,开放赎回,
59,2025-03-18,2.3100,2.3100,0.87%,开放申购,开放赎回,
60,2025-03-17,2.2900,2.2900,0.88%,开放申购,开放赎回,
61,2025-03-14,2.2700,2.2700,2.02%,开放申购,开放赎回,
62,2025-03-13,2.2250,2.2250,-0.45%,开放申购,开放赎回,
63,2025-03-12,2.2350,2.2350,0.45%,开放申购,开放赎回,
64,2025-03-11,2.2250,2.2250,0.68%,开放申购,开放赎回,
65,2025-03-10,2.2100,2.2100,1.14%,开放申购,开放赎回,
66,2025-03-07,2.1850,2.1850,-0.41%,开放申购,开放赎回,
67,2025-03-06,2.1940,2.1940,1.43%,开放申购,开放赎回,
68,2025-03-05,2.1630,2.1630,-0.23%,开放申购,开放赎回,
69,2025-03-04,2.1680,2.1680,1.88%,开放申购,开放赎回,
70,2025-03-03,2.1280,2.1280,0.85%,开放申购,开放赎回,
71,2025-02-28,2.1100,2.1100,-2.22%,开放申购,开放赎回,
72,2025-02-27,2.1580,2.1580,-0.28%,开放申购,开放赎回,
73,2025-02-26,2.1640,2.1640,1.22%,开放申购,开放赎回,
74,2025-02-25,2.1380,2.1380,-0.47%,开放申购,开放赎回,
75,2025-02-24,2.1480,2.1480,1.08%,开放申购,开放赎回,
76,2025-02-21,2.1250,2.1250,-0.33%,开放申购,开放赎回,
77,2025-02-20,2.1320,2.1320,1.09%,开放申购,开放赎回,
78,2025-02-19,2.1090,2.1090,1.98%,开放申购,开放赎回,
79,2025-02-18,2.0680,2.0680,-2.41%,开放申购,开放赎回,
80,2025-02-17,2.1190,2.1190,1.92%,开放申购,开放赎回,
81,2025-02-14,2.0790,2.0790,0.24%,开放申购,开放赎回,
82,2025-02-13,2.0740,2.0740,-1.33%,开放申购,开放赎回,
83,2025-02-12,2.1020,2.1020,0.38%,开放申购,开放赎回,
84,2025-02-11,2.0940,2.0940,-0.10%,开放申购,开放赎回,
85,2025-02-10,2.0960,2.0960,1.80%,开放申购,开放赎回,
86,2025-02-07,2.0590,2.0590,0.64%,开放申购,开放赎回,
87,2025-02-06,2.0460,2.0460,1.14%,开放申购,开放赎回,
88,2025-02-05,2.0230,2.0230,1.86%,开放申购,开放赎回,
89,2025-01-27,1.9860,1.9860,0.25%,开放申购,开放赎回,
90,2025-01-24,1.9810,1.9810,1.17%,开放申购,开放赎回,
91,2025-01-23,1.9580,1.9580,0.67%,开放申购,开放赎回,
92,2025-01-22,1.9450,1.9450,-0.97%,开放申购,开放赎回,
93,2025-01-21,1.9640,1.9640,-1.06%,开放申购,开放赎回,
94,2025-01-20,1.9850,1.9850,2.21%,开放申购,开放赎回,
95,2025-01-17,1.9420,1.9420,-0.56%,开放申购,开放赎回,
96,2025-01-16,1.9530,1.9530,0.57%,开放申购,开放赎回,
97,2025-01-15,1.9420,1.9420,0.05%,开放申购,开放赎回,
98,2025-01-14,1.9410,1.9410,5.20%,开放申购,开放赎回,
99,2025-01-13,1.8450,1.8450,0.93%,开放申购,开放赎回,
100,2025-01-10,1.8280,1.8280,-3.02%,开放申购,开放赎回,
101,2025-01-09,1.8850,1.8850,0.32%,开放申购,开放赎回,
102,2025-01-08,1.8790,1.8790,-0.11%,开放申购,开放赎回,
103,2025-01-07,1.8810,1.8810,3.81%,开放申购,开放赎回,
104,2025-01-06,1.8120,1.8120,-0.49%,开放申购,开放赎回,
105,2025-01-03,1.8210,1.8210,-4.66%,开放申购,开放赎回,
106,2025-01-02,1.9100,1.9100,-1.04%,开放申购,开放赎回,
107,2024-12-31,1.9300,1.9300,-1.68%,开放申购,开放赎回,
108,2024-12-30,1.9630,1.9630,-1.55%,开放申购,开放赎回,
109,2024-12-27,1.9940,1.9940,1.73%,开放申购,开放赎回,
110,2024-12-26,1.9600,1.9600,1.45%,开放申购,开放赎回,
111,2024-12-25,1.9320,1.9320,-2.96%,开放申购,开放赎回,
112,2024-12-24,1.9910,1.9910,0.10%,开放申购,开放赎回,
113,2024-12-23,1.9890,1.9890,-6.58%,开放申购,开放赎回,
114,2024-12-20,2.1290,2.1290,1.82%,开放申购,开放赎回,
115,2024-12-19,2.0910,2.0910,-0.05%,开放申购,开放赎回,
116,2024-12-18,2.0920,2.0920,-0.19%,开放申购,开放赎回,
117,2024-12-17,2.0960,2.0960,-5.67%,开放申购,开放赎回,
118,2024-12-16,2.2220,2.2220,0.45%,开放申购,开放赎回,
119,2024-12-13,2.2120,2.2120,-1.21%,开放申购,开放赎回,
120,2024-12-12,2.2390,2.2390,2.42%,开放申购,开放赎回,
121,2024-12-11,2.1860,2.1860,1.16%,开放申购,开放赎回,
122,2024-12-10,2.1610,2.1610,0.05%,开放申购,开放赎回,
123,2024-12-09,2.1600,2.1600,0.70%,开放申购,开放赎回,
124,2024-12-06,2.1450,2.1450,0.75%,开放申购,开放赎回,
125,2024-12-05,2.1290,2.1290,1.57%,开放申购,开放赎回,
126,2024-12-04,2.0960,2.0960,-1.27%,开放申购,开放赎回,
127,2024-12-03,2.1230,2.1230,0.57%,开放申购,开放赎回,
128,2024-12-02,2.1110,2.1110,1.93%,开放申购,开放赎回,
129,2024-11-29,2.0710,2.0710,1.57%,开放申购,开放赎回,
130,2024-11-28,2.0390,2.0390,1.65%,开放申购,开放赎回,
131,2024-11-27,2.0060,2.0060,0.85%,开放申购,开放赎回,
132,2024-11-26,1.9890,1.9890,-0.15%,开放申购,开放赎回,
133,2024-11-25,1.9920,1.9920,3.43%,开放申购,开放赎回,
134,2024-11-22,1.9260,1.9260,-3.12%,开放申购,开放赎回,
135,2024-11-21,1.9880,1.9880,1.07%,开放申购,开放赎回,
136,2024-11-20,1.9670,1.9670,2.88%,开放申购,开放赎回,
137,2024-11-19,1.9120,1.9120,2.25%,开放申购,开放赎回,
138,2024-11-18,1.8700,1.8700,-2.35%,开放申购,开放赎回,
139,2024-11-15,1.9150,1.9150,-1.34%,开放申购,开放赎回,
140,2024-11-14,1.9410,1.9410,-2.76%,开放申购,开放赎回,
141,2024-11-13,1.9960,1.9960,0.71%,开放申购,开放赎回,
142,2024-11-12,1.9820,1.9820,-0.05%,开放申购,开放赎回,
143,2024-11-11,1.9830,1.9830,2.32%,开放申购,开放赎回,
144,2024-11-08,1.9380,1.9380,0.00%,开放申购,开放赎回,
145,2024-11-07,1.9380,1.9380,2.87%,开放申购,开放赎回,
146,2024-11-06,1.8840,1.8840,0.80%,开放申购,开放赎回,
147,2024-11-05,1.8690,1.8690,2.02%,开放申购,开放赎回,
148,2024-11-04,1.8320,1.8320,2.46%,开放申购,开放赎回,
149,2024-11-01,1.7880,1.7880,-3.46%,开放申购,开放赎回,
150,2024-10-31,1.8520,1.8520,1.93%,开放申购,开放赎回,
151,2024-10-30,1.8170,1.8170,-0.49%,开放申购,开放赎回,
152,2024-10-29,1.8260,1.8260,-2.51%,开放申购,开放赎回,
153,2024-10-28,1.8730,1.8730,3.31%,开放申购,开放赎回,
154,2024-10-25,1.8130,1.8130,2.43%,开放申购,开放赎回,
155,2024-10-24,1.7700,1.7700,0.28%,开放申购,开放赎回,
156,2024-10-23,1.7650,1.7650,0.00%,开放申购,开放赎回,
157,2024-10-22,1.7650,1.7650,1.38%,开放申购,开放赎回,
158,2024-10-21,1.7410,1.7410,1.28%,开放申购,开放赎回,
159,2024-10-18,1.7190,1.7190,2.32%,开放申购,开放赎回,
160,2024-10-17,1.6800,1.6800,-0.71%,开放申购,开放赎回,
161,2024-10-16,1.6920,1.6920,1.50%,开放申购,开放赎回,
162,2024-10-15,1.6670,1.6670,-0.71%,开放申购,开放赎回,
163,2024-10-14,1.6790,1.6790,2.94%,开放申购,开放赎回,
164,2024-10-11,1.6310,1.6310,-2.68%,开放申购,开放赎回,
165,2024-10-10,1.6760,1.6760,2.38%,开放申购,开放赎回,
166,2024-10-09,1.6370,1.6370,-10.25%,开放申购,开放赎回,
167,2024-10-08,1.8240,1.8240,6.54%,开放申购,开放赎回,
168,2024-09-30,1.7120,1.7120,9.39%,开放申购,开放赎回,
169,2024-09-27,1.5650,1.5650,3.85%,开放申购,开放赎回,
170,2024-09-26,1.5070,1.5070,2.45%,开放申购,开放赎回,
171,2024-09-25,1.4710,1.4710,1.03%,开放申购,开放赎回,
172,2024-09-24,1.4560,1.4560,2.90%,开放申购,开放赎回,
173,2024-09-23,1.4150,1.4150,0.28%,开放申购,开放赎回,
174,2024-09-20,1.4110,1.4110,-0.42%,开放申购,开放赎回,
175,2024-09-19,1.4170,1.4170,3.13%,开放申购,开放赎回,
176,2024-09-18,1.3740,1.3740,-1.22%,开放申购,开放赎回,
177,2024-09-13,1.3910,1.3910,-1.07%,开放申购,开放赎回,
178,2024-09-12,1.4060,1.4060,-0.07%,开放申购,开放赎回,
179,2024-09-11,1.4070,1.4070,-0.64%,开放申购,开放赎回,
180,2024-09-10,1.4160,1.4160,0.93%,开放申购,开放赎回,
181,2024-09-09,1.4030,1.4030,0.65%,开放申购,开放赎回,
182,2024-09-06,1.3940,1.3940,-1.90%,开放申购,开放赎回,
183,2024-09-05,1.4210,1.4210,1.43%,开放申购,开放赎回,
184,2024-09-04,1.4010,1.4010,-1.13%,开放申购,开放赎回,
185,2024-09-03,1.4170,1.4170,0.71%,开放申购,开放赎回,
186,2024-09-02,1.4070,1.4070,-0.99%,开放申购,开放赎回,
187,2024-08-30,1.4210,1.4210,1.86%,开放申购,开放赎回,
188,2024-08-29,1.3950,1.3950,1.16%,开放申购,开放赎回,
189,2024-08-28,1.3790,1.3790,1.25%,开放申购,开放赎回,
190,2024-08-27,1.3620,1.3620,-0.87%,开放申购,开放赎回,
191,2024-08-26,1.3740,1.3740,2.38%,开放申购,开放赎回,
192,2024-08-23,1.3420,1.3420,-0.96%,开放申购,开放赎回,
193,2024-08-22,1.3550,1.3550,-1.53%,开放申购,开放赎回,
194,2024-08-21,1.3760,1.3760,0.15%,开放申购,开放赎回,
195,2024-08-20,1.3740,1.3740,-2.00%,开放申购,开放赎回,
196,2024-08-19,1.4020,1.4020,-0.14%,开放申购,开放赎回,
197,2024-08-16,1.4040,1.4040,-0.85%,开放申购,开放赎回,
198,2024-08-15,1.4160,1.4160,0.64%,开放申购,开放赎回,
199,2024-08-14,1.4070,1.4070,0.07%,开放申购,开放赎回,
200,2024-08-13,1.4060,1.4060,1.52%,开放申购,开放赎回,
