,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,0.5836,0.5836,1.25,开放申购,开放赎回,
1,2025-07-07,0.5764,0.5764,0.05,开放申购,开放赎回,
2,2025-07-04,0.5761,0.5761,-1.01,开放申购,开放赎回,
3,2025-07-03,0.582,0.582,0.43,开放申购,开放赎回,
4,2025-07-02,0.5795,0.5795,0.47,开放申购,开放赎回,
5,2025-07-01,0.5768,0.5768,0.21,开放申购,开放赎回,
6,2025-06-30,0.5756,0.5756,0.4,开放申购,开放赎回,
7,2025-06-27,0.5733,0.5733,0.67,开放申购,开放赎回,
8,2025-06-26,0.5695,0.5695,-0.14,开放申购,开放赎回,
9,2025-06-25,0.5703,0.5703,0.33,开放申购,开放赎回,
10,2025-06-24,0.5684,0.5684,1.3,开放申购,开放赎回,
11,2025-06-23,0.5611,0.5611,0.12,开放申购,开放赎回,
12,2025-06-20,0.5604,0.5604,-0.39,开放申购,开放赎回,
13,2025-06-19,0.5626,0.5626,-0.71,开放申购,开放赎回,
14,2025-06-18,0.5666,0.5666,-0.51,开放申购,开放赎回,
15,2025-06-17,0.5695,0.5695,-0.12,开放申购,开放赎回,
16,2025-06-16,0.5702,0.5702,-0.3,开放申购,开放赎回,
17,2025-06-13,0.5719,0.5719,0.12,开放申购,开放赎回,
18,2025-06-12,0.5712,0.5712,0.16,开放申购,开放赎回,
19,2025-06-11,0.5703,0.5703,0.55,开放申购,开放赎回,
20,2025-06-10,0.5672,0.5672,-0.56,开放申购,开放赎回,
21,2025-06-09,0.5704,0.5704,0.51,开放申购,开放赎回,
22,2025-06-06,0.5675,0.5675,0.82,开放申购,开放赎回,
23,2025-06-05,0.5629,0.5629,0.21,开放申购,开放赎回,
24,2025-06-04,0.5617,0.5617,0.81,开放申购,开放赎回,
25,2025-06-03,0.5572,0.5572,0.11,开放申购,开放赎回,
26,2025-05-30,0.5566,0.5566,-0.84,开放申购,开放赎回,
27,2025-05-29,0.5613,0.5613,0.86,开放申购,开放赎回,
28,2025-05-28,0.5565,0.5565,-0.59,开放申购,开放赎回,
29,2025-05-27,0.5598,0.5598,-0.14,开放申购,开放赎回,
30,2025-05-26,0.5606,0.5606,-0.27,开放申购,开放赎回,
31,2025-05-23,0.5621,0.5621,-0.32,开放申购,开放赎回,
32,2025-05-22,0.5639,0.5639,-1.07,开放申购,开放赎回,
33,2025-05-21,0.57,0.57,0.33,开放申购,开放赎回,
34,2025-05-20,0.5681,0.5681,0.23,开放申购,开放赎回,
35,2025-05-19,0.5668,0.5668,-0.19,开放申购,开放赎回,
36,2025-05-16,0.5679,0.5679,-0.16,开放申购,开放赎回,
37,2025-05-15,0.5688,0.5688,-0.91,开放申购,开放赎回,
38,2025-05-14,0.574,0.574,0.6,开放申购,开放赎回,
39,2025-05-13,0.5706,0.5706,0.12,开放申购,开放赎回,
40,2025-05-12,0.5699,0.5699,1.26,开放申购,开放赎回,
41,2025-05-09,0.5628,0.5628,-0.58,开放申购,开放赎回,
42,2025-05-08,0.5661,0.5661,-0.47,开放申购,开放赎回,
43,2025-05-07,0.5688,0.5688,0.69,开放申购,开放赎回,
44,2025-05-06,0.5649,0.5649,1.55,开放申购,开放赎回,
45,2025-04-30,0.5563,0.5563,0.14,开放申购,开放赎回,
46,2025-04-29,0.5555,0.5555,0.2,开放申购,开放赎回,
47,2025-04-28,0.5544,0.5544,-0.73,开放申购,开放赎回,
48,2025-04-25,0.5585,0.5585,0.74,开放申购,开放赎回,
49,2025-04-24,0.5544,0.5544,-0.22,开放申购,开放赎回,
50,2025-04-23,0.5556,0.5556,0.78,开放申购,开放赎回,
51,2025-04-22,0.5513,0.5513,0.02,开放申购,开放赎回,
52,2025-04-21,0.5512,0.5512,0.99,开放申购,开放赎回,
53,2025-04-18,0.5458,0.5458,0.0,开放申购,开放赎回,
54,2025-04-17,0.5458,0.5458,-0.13,开放申购,开放赎回,
55,2025-04-16,0.5465,0.5465,-0.69,开放申购,开放赎回,
56,2025-04-15,0.5503,0.5503,-0.88,开放申购,开放赎回,
57,2025-04-14,0.5552,0.5552,0.4,开放申购,开放赎回,
58,2025-04-11,0.553,0.553,0.18,开放申购,开放赎回,
59,2025-04-10,0.552,0.552,1.43,开放申购,开放赎回,
60,2025-04-09,0.5442,0.5442,0.57,开放申购,开放赎回,
61,2025-04-08,0.5411,0.5411,1.44,开放申购,开放赎回,
62,2025-04-07,0.5334,0.5334,-8.19,开放申购,开放赎回,
63,2025-04-03,0.581,0.581,-1.21,开放申购,开放赎回,
64,2025-04-02,0.5881,0.5881,0.12,开放申购,开放赎回,
65,2025-04-01,0.5874,0.5874,0.48,开放申购,开放赎回,
66,2025-03-31,0.5846,0.5846,-0.97,开放申购,开放赎回,
67,2025-03-28,0.5903,0.5903,-1.37,开放申购,开放赎回,
68,2025-03-27,0.5985,0.5985,0.18,开放申购,开放赎回,
69,2025-03-26,0.5974,0.5974,-0.25,开放申购,开放赎回,
70,2025-03-25,0.5989,0.5989,0.91,开放申购,开放赎回,
71,2025-03-24,0.5935,0.5935,0.29,开放申购,开放赎回,
72,2025-03-21,0.5918,0.5918,-1.17,开放申购,开放赎回,
73,2025-03-20,0.5988,0.5988,-0.68,开放申购,开放赎回,
74,2025-03-19,0.6029,0.6029,-0.4,开放申购,开放赎回,
75,2025-03-18,0.6053,0.6053,-0.21,开放申购,开放赎回,
76,2025-03-17,0.6066,0.6066,0.23,开放申购,开放赎回,
77,2025-03-14,0.6052,0.6052,0.97,开放申购,开放赎回,
78,2025-03-13,0.5994,0.5994,-0.4,开放申购,开放赎回,
79,2025-03-12,0.6018,0.6018,-0.48,开放申购,开放赎回,
80,2025-03-11,0.6047,0.6047,0.92,开放申购,开放赎回,
81,2025-03-10,0.5992,0.5992,0.33,开放申购,开放赎回,
82,2025-03-07,0.5972,0.5972,0.25,开放申购,开放赎回,
83,2025-03-06,0.5957,0.5957,0.64,开放申购,开放赎回,
84,2025-03-05,0.5919,0.5919,-0.42,开放申购,开放赎回,
85,2025-03-04,0.5944,0.5944,-0.42,开放申购,开放赎回,
86,2025-03-03,0.5969,0.5969,1.29,开放申购,开放赎回,
87,2025-02-28,0.5893,0.5893,-1.16,开放申购,开放赎回,
88,2025-02-27,0.5962,0.5962,0.69,开放申购,开放赎回,
89,2025-02-26,0.5921,0.5921,1.08,开放申购,开放赎回,
90,2025-02-25,0.5858,0.5858,-1.35,开放申购,开放赎回,
91,2025-02-24,0.5938,0.5938,0.29,开放申购,开放赎回,
92,2025-02-21,0.5921,0.5921,0.03,开放申购,开放赎回,
93,2025-02-20,0.5919,0.5919,0.24,开放申购,开放赎回,
94,2025-02-19,0.5905,0.5905,0.56,开放申购,开放赎回,
95,2025-02-18,0.5872,0.5872,-0.36,开放申购,开放赎回,
