净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-01-07,0.5647,0.5647,0.14%,开放申购,开放赎回,
2025-01-06,0.5639,0.5639,0.64%,开放申购,开放赎回,
2025-01-03,0.5603,0.5603,-0.51%,开放申购,开放赎回,
2025-01-02,0.5632,0.5632,-2.34%,开放申购,开放赎回,
2024-12-31,0.5767,0.5767,-1.57%,开放申购,开放赎回,
2024-12-30,0.5859,0.5859,0.24%,开放申购,开放赎回,
2024-12-27,0.5845,0.5845,0.03%,开放申购,开放赎回,
2024-12-26,0.5843,0.5843,0.26%,开放申购,开放赎回,
2024-12-25,0.5828,0.5828,-1.09%,开放申购,开放赎回,
2024-12-24,0.5892,0.5892,1.27%,开放申购,开放赎回,
2024-12-23,0.5818,0.5818,-0.19%,开放申购,开放赎回,
2024-12-20,0.5829,0.5829,-0.43%,开放申购,开放赎回,
2024-12-19,0.5854,0.5854,-0.39%,开放申购,开放赎回,
2024-12-18,0.5877,0.5877,0.05%,开放申购,开放赎回,
2024-12-17,0.5874,0.5874,0.07%,开放申购,开放赎回,
2024-12-16,0.5870,0.5870,-1.08%,开放申购,开放赎回,
2024-12-13,0.5934,0.5934,-2.21%,开放申购,开放赎回,
2024-12-12,0.6068,0.6068,0.80%,开放申购,开放赎回,
2024-12-11,0.6020,0.6020,0.30%,开放申购,开放赎回,
2024-12-10,0.6002,0.6002,0.47%,开放申购,开放赎回,
2024-12-09,0.5974,0.5974,0.05%,开放申购,开放赎回,
2024-12-06,0.5971,0.5971,1.31%,开放申购,开放赎回,
2024-12-05,0.5894,0.5894,-0.24%,开放申购,开放赎回,
2024-12-04,0.5908,0.5908,-1.19%,开放申购,开放赎回,
2024-12-03,0.5979,0.5979,-0.32%,开放申购,开放赎回,
2024-12-02,0.5998,0.5998,0.86%,开放申购,开放赎回,
2024-11-29,0.5947,0.5947,0.98%,开放申购,开放赎回,
2024-11-28,0.5889,0.5889,-1.12%,开放申购,开放赎回,
2024-11-27,0.5956,0.5956,1.48%,开放申购,开放赎回,
2024-11-26,0.5869,0.5869,-0.76%,开放申购,开放赎回,
2024-11-25,0.5914,0.5914,0.03%,开放申购,开放赎回,
2024-11-22,0.5912,0.5912,-3.40%,开放申购,开放赎回,
2024-11-21,0.6120,0.6120,-0.07%,开放申购,开放赎回,
2024-11-20,0.6124,0.6124,0.92%,开放申购,开放赎回,
2024-11-19,0.6068,0.6068,1.97%,开放申购,开放赎回,
2024-11-18,0.5951,0.5951,-1.21%,开放申购,开放赎回,
2024-11-15,0.6024,0.6024,-1.38%,开放申购,开放赎回,
2024-11-14,0.6108,0.6108,-2.30%,开放申购,开放赎回,
2024-11-13,0.6252,0.6252,0.19%,开放申购,开放赎回,
2024-11-12,0.6240,0.6240,-0.53%,开放申购,开放赎回,
2024-11-11,0.6273,0.6273,1.18%,开放申购,开放赎回,
2024-11-08,0.6200,0.6200,0.08%,开放申购,开放赎回,
2024-11-07,0.6195,0.6195,1.37%,开放申购,开放赎回,
2024-11-06,0.6111,0.6111,0.63%,开放申购,开放赎回,
2024-11-05,0.6073,0.6073,2.36%,开放申购,开放赎回,
2024-11-04,0.5933,0.5933,1.09%,开放申购,开放赎回,
2024-11-01,0.5869,0.5869,0.55%,开放申购,开放赎回,
2024-10-31,0.5837,0.5837,-0.05%,开放申购,开放赎回,
2024-10-30,0.5840,0.5840,-0.39%,开放申购,开放赎回,
2024-10-29,0.5863,0.5863,-1.84%,开放申购,开放赎回,
2024-10-28,0.5973,0.5973,0.64%,开放申购,开放赎回,
2024-10-25,0.5935,0.5935,2.49%,开放申购,开放赎回,
2024-10-24,0.5791,0.5791,-1.61%,开放申购,开放赎回,
2024-10-23,0.5886,0.5886,1.41%,开放申购,开放赎回,
2024-10-22,0.5804,0.5804,1.29%,开放申购,开放赎回,
2024-10-21,0.5730,0.5730,0.39%,开放申购,开放赎回,
2024-10-18,0.5708,0.5708,2.68%,开放申购,开放赎回,
2024-10-17,0.5559,0.5559,-1.84%,开放申购,开放赎回,
2024-10-16,0.5663,0.5663,-0.40%,开放申购,开放赎回,
2024-10-15,0.5686,0.5686,-2.12%,开放申购,开放赎回,
2024-10-14,0.5809,0.5809,1.43%,开放申购,开放赎回,
2024-10-11,0.5727,0.5727,-3.16%,开放申购,开放赎回,
2024-10-10,0.5914,0.5914,0.14%,开放申购,开放赎回,
2024-10-09,0.5906,0.5906,-7.65%,开放申购,开放赎回,
2024-10-08,0.6395,0.6395,3.60%,开放申购,开放赎回,
2024-09-30,0.6173,0.6173,8.13%,开放申购,开放赎回,
2024-09-27,0.5709,0.5709,5.33%,开放申购,开放赎回,
2024-09-26,0.5420,0.5420,4.17%,开放申购,开放赎回,
2024-09-25,0.5203,0.5203,0.21%,开放申购,开放赎回,
2024-09-24,0.5192,0.5192,4.85%,开放申购,开放赎回,
2024-09-23,0.4952,0.4952,-0.12%,开放申购,开放赎回,
2024-09-20,0.4958,0.4958,-0.70%,开放申购,开放赎回,
2024-09-19,0.4993,0.4993,1.63%,开放申购,开放赎回,
2024-09-18,0.4913,0.4913,0.63%,开放申购,开放赎回,
2024-09-13,0.4882,0.4882,-1.05%,开放申购,开放赎回,
2024-09-12,0.4934,0.4934,-0.52%,开放申购,开放赎回,
2024-09-11,0.4960,0.4960,0.83%,开放申购,开放赎回,
2024-09-10,0.4919,0.4919,-0.83%,开放申购,开放赎回,
2024-09-09,0.4960,0.4960,-0.44%,开放申购,开放赎回,
2024-09-06,0.4982,0.4982,-1.54%,开放申购,开放赎回,
2024-09-05,0.5060,0.5060,-0.53%,开放申购,开放赎回,
2024-09-04,0.5087,0.5087,-0.49%,开放申购,开放赎回,
2024-09-03,0.5112,0.5112,1.13%,开放申购,开放赎回,
2024-09-02,0.5055,0.5055,-1.44%,开放申购,开放赎回,
2024-08-30,0.5129,0.5129,1.85%,开放申购,开放赎回,
2024-08-29,0.5036,0.5036,0.80%,开放申购,开放赎回,
2024-08-28,0.4996,0.4996,0.50%,开放申购,开放赎回,
2024-08-27,0.4971,0.4971,-0.24%,开放申购,开放赎回,
2024-08-26,0.4983,0.4983,0.30%,开放申购,开放赎回,
2024-08-23,0.4968,0.4968,0.38%,开放申购,开放赎回,
2024-08-22,0.4949,0.4949,-0.64%,开放申购,开放赎回,
2024-08-21,0.4981,0.4981,0.00%,开放申购,开放赎回,
2024-08-20,0.4981,0.4981,-1.33%,开放申购,开放赎回,
2024-08-19,0.5048,0.5048,0.16%,开放申购,开放赎回,
2024-08-16,0.5040,0.5040,-0.51%,开放申购,开放赎回,
2024-08-15,0.5066,0.5066,0.30%,开放申购,开放赎回,
2024-08-14,0.5051,0.5051,-2.32%,开放申购,开放赎回,
2024-08-13,0.5171,0.5171,-0.10%,开放申购,开放赎回,
2024-08-12,0.5176,0.5176,-0.21%,开放申购,开放赎回,
2024-08-09,0.5187,0.5187,-0.99%,开放申购,开放赎回,
2024-08-08,0.5239,0.5239,0.87%,开放申购,开放赎回,
2024-08-07,0.5194,0.5194,0.29%,开放申购,开放赎回,
2024-08-06,0.5179,0.5179,0.74%,开放申购,开放赎回,
2024-08-05,0.5141,0.5141,-1.87%,开放申购,开放赎回,
2024-08-02,0.5239,0.5239,-0.80%,开放申购,开放赎回,
2024-08-01,0.5281,0.5281,-1.80%,开放申购,开放赎回,
2024-07-31,0.5378,0.5378,3.60%,开放申购,开放赎回,
2024-07-30,0.5191,0.5191,-1.09%,开放申购,开放赎回,
2024-07-29,0.5248,0.5248,-1.15%,开放申购,开放赎回,
2024-07-26,0.5309,0.5309,1.32%,开放申购,开放赎回,
2024-07-25,0.5240,0.5240,0.13%,开放申购,开放赎回,
2024-07-24,0.5233,0.5233,-1.11%,开放申购,开放赎回,
2024-07-23,0.5292,0.5292,-3.31%,开放申购,开放赎回,
2024-07-22,0.5473,0.5473,-1.19%,开放申购,开放赎回,
2024-07-19,0.5539,0.5539,0.09%,开放申购,开放赎回,
2024-07-18,0.5534,0.5534,0.34%,开放申购,开放赎回,
2024-07-17,0.5515,0.5515,-0.42%,开放申购,开放赎回,
2024-07-16,0.5538,0.5538,-0.66%,开放申购,开放赎回,
2024-07-15,0.5575,0.5575,-0.75%,开放申购,开放赎回,
2024-07-12,0.5617,0.5617,0.21%,开放申购,开放赎回,
2024-07-11,0.5605,0.5605,2.83%,开放申购,开放赎回,
2024-07-10,0.5451,0.5451,-0.66%,开放申购,开放赎回,
2024-07-09,0.5487,0.5487,0.33%,开放申购,开放赎回,
2024-07-08,0.5469,0.5469,-1.99%,开放申购,开放赎回,
2024-07-05,0.5580,0.5580,0.49%,开放申购,开放赎回,
2024-07-04,0.5553,0.5553,-0.70%,开放申购,开放赎回,
2024-07-03,0.5592,0.5592,-0.52%,开放申购,开放赎回,
2024-07-02,0.5621,0.5621,-1.97%,开放申购,开放赎回,
2024-07-01,0.5734,0.5734,1.65%,开放申购,开放赎回,
2024-06-30,0.5641,0.5641,0.00%,开放申购,开放赎回,
2024-06-28,0.5641,0.5641,-0.05%,开放申购,开放赎回,
2024-06-27,0.5644,0.5644,-2.23%,开放申购,开放赎回,
2024-06-26,0.5773,0.5773,0.96%,开放申购,开放赎回,
2024-06-25,0.5718,0.5718,0.69%,开放申购,开放赎回,
2024-06-24,0.5679,0.5679,-0.73%,开放申购,开放赎回,
2024-06-21,0.5721,0.5721,0.23%,开放申购,开放赎回,
2024-06-20,0.5708,0.5708,-0.80%,开放申购,开放赎回,
2024-06-19,0.5754,0.5754,-0.79%,开放申购,开放赎回,
2024-06-18,0.5800,0.5800,0.40%,开放申购,开放赎回,
2024-06-17,0.5777,0.5777,-0.14%,开放申购,开放赎回,
2024-06-14,0.5785,0.5785,-0.17%,开放申购,开放赎回,
2024-06-13,0.5795,0.5795,-1.36%,开放申购,开放赎回,
2024-06-12,0.5875,0.5875,-0.14%,开放申购,开放赎回,
2024-06-11,0.5883,0.5883,0.05%,开放申购,开放赎回,
2024-06-07,0.5880,0.5880,-0.63%,开放申购,开放赎回,
2024-06-06,0.5917,0.5917,-0.25%,开放申购,开放赎回,
2024-06-05,0.5932,0.5932,-0.69%,开放申购,开放赎回,
2024-06-04,0.5973,0.5973,1.24%,开放申购,开放赎回,
2024-06-03,0.5900,0.5900,-0.89%,开放申购,开放赎回,
2024-05-31,0.5953,0.5953,-0.88%,开放申购,开放赎回,
2024-05-30,0.6006,0.6006,-0.15%,开放申购,开放赎回,
2024-05-29,0.6015,0.6015,0.35%,开放申购,开放赎回,
2024-05-28,0.5994,0.5994,-0.91%,开放申购,开放赎回,
2024-05-27,0.6049,0.6049,0.72%,开放申购,开放赎回,
2024-05-24,0.6006,0.6006,-0.40%,开放申购,开放赎回,
2024-05-23,0.6030,0.6030,-1.97%,开放申购,开放赎回,
2024-05-22,0.6151,0.6151,0.31%,开放申购,开放赎回,
2024-05-21,0.6132,0.6132,-1.22%,开放申购,开放赎回,
2024-05-20,0.6208,0.6208,0.21%,开放申购,开放赎回,
2024-05-17,0.6195,0.6195,1.34%,开放申购,开放赎回,
2024-05-16,0.6113,0.6113,-0.31%,开放申购,开放赎回,
2024-05-15,0.6132,0.6132,-0.47%,开放申购,开放赎回,
2024-05-14,0.6161,0.6161,-0.65%,开放申购,开放赎回,
2024-05-13,0.6201,0.6201,-0.56%,开放申购,开放赎回,
2024-05-10,0.6236,0.6236,-0.42%,开放申购,开放赎回,
2024-05-09,0.6262,0.6262,0.77%,开放申购,开放赎回,
2024-05-08,0.6214,0.6214,-1.22%,开放申购,开放赎回,
2024-05-07,0.6291,0.6291,0.93%,开放申购,开放赎回,
2024-05-06,0.6233,0.6233,3.49%,开放申购,开放赎回,
2024-04-30,0.6023,0.6023,-1.04%,开放申购,开放赎回,
2024-04-29,0.6086,0.6086,2.65%,开放申购,开放赎回,
2024-04-26,0.5929,0.5929,1.45%,开放申购,开放赎回,
2024-04-25,0.5844,0.5844,0.26%,开放申购,开放赎回,
2024-04-24,0.5829,0.5829,0.00%,开放申购,开放赎回,
2024-04-23,0.5829,0.5829,-1.98%,开放申购,开放赎回,
2024-04-22,0.5947,0.5947,-1.20%,开放申购,开放赎回,
2024-04-19,0.6019,0.6019,0.97%,开放申购,开放赎回,
2024-04-18,0.5961,0.5961,0.05%,开放申购,开放赎回,
2024-04-17,0.5958,0.5958,1.86%,开放申购,开放赎回,
2024-04-16,0.5849,0.5849,-2.79%,开放申购,开放赎回,
2024-04-15,0.6017,0.6017,1.59%,开放申购,开放赎回,
2024-04-12,0.5923,0.5923,-0.92%,开放申购,开放赎回,
2024-04-11,0.5978,0.5978,0.07%,开放申购,开放赎回,
2024-04-10,0.5974,0.5974,-0.60%,开放申购,开放赎回,
2024-04-09,0.6010,0.6010,1.16%,开放申购,开放赎回,
2024-04-08,0.5941,0.5941,-1.00%,开放申购,开放赎回,
2024-04-03,0.6001,0.6001,0.40%,开放申购,开放赎回,
2024-04-02,0.5977,0.5977,0.86%,开放申购,开放赎回,
2024-04-01,0.5926,0.5926,2.00%,开放申购,开放赎回,
2024-03-29,0.5810,0.5810,1.88%,开放申购,开放赎回,
2024-03-28,0.5703,0.5703,0.85%,开放申购,开放赎回,
2024-03-27,0.5655,0.5655,-1.64%,开放申购,开放赎回,
2024-03-26,0.5749,0.5749,1.46%,开放申购,开放赎回,
2024-03-25,0.5666,0.5666,-0.84%,开放申购,开放赎回,
2024-03-22,0.5714,0.5714,-1.33%,开放申购,开放赎回,
2024-03-21,0.5791,0.5791,-0.92%,开放申购,开放赎回,
2024-03-20,0.5845,0.5845,-0.05%,开放申购,开放赎回,
2024-03-19,0.5848,0.5848,-0.70%,开放申购,开放赎回,
2024-03-18,0.5889,0.5889,0.89%,开放申购,开放赎回,
2024-03-15,0.5837,0.5837,1.30%,开放申购,开放赎回,
2024-03-14,0.5762,0.5762,-0.84%,开放申购,开放赎回,
2024-03-13,0.5811,0.5811,-0.43%,开放申购,开放赎回,
2024-03-12,0.5836,0.5836,0.14%,开放申购,开放赎回,
2024-03-11,0.5828,0.5828,1.48%,开放申购,开放赎回,
2024-03-08,0.5743,0.5743,0.45%,开放申购,开放赎回,
2024-03-07,0.5717,0.5717,-0.16%,开放申购,开放赎回,
2024-03-06,0.5726,0.5726,0.09%,开放申购,开放赎回,
2024-03-05,0.5721,0.5721,-0.37%,开放申购,开放赎回,
2024-03-04,0.5742,0.5742,-0.64%,开放申购,开放赎回,
2024-03-01,0.5779,0.5779,0.30%,开放申购,开放赎回,
2024-02-29,0.5762,0.5762,2.44%,开放申购,开放赎回,
2024-02-28,0.5625,0.5625,-1.16%,开放申购,开放赎回,
2024-02-27,0.5691,0.5691,1.25%,开放申购,开放赎回,
2024-02-26,0.5621,0.5621,-0.37%,开放申购,开放赎回,
2024-02-23,0.5642,0.5642,0.07%,开放申购,开放赎回,
2024-02-22,0.5638,0.5638,0.77%,开放申购,开放赎回,
2024-02-21,0.5595,0.5595,0.90%,开放申购,开放赎回,
2024-02-20,0.5545,0.5545,0.36%,开放申购,开放赎回,
2024-02-19,0.5525,0.5525,0.00%,开放申购,开放赎回,
2024-02-08,0.5525,0.5525,1.19%,开放申购,开放赎回,
2024-02-07,0.5460,0.5460,4.02%,开放申购,开放赎回,
2024-02-06,0.5249,0.5249,5.98%,开放申购,开放赎回,
2024-02-05,0.4953,0.4953,-0.48%,开放申购,开放赎回,
2024-02-02,0.4977,0.4977,-2.41%,开放申购,开放赎回,
2024-02-01,0.5100,0.5100,-0.20%,开放申购,开放赎回,
2024-01-31,0.5110,0.5110,-1.88%,开放申购,开放赎回,
2024-01-30,0.5208,0.5208,-2.09%,开放申购,开放赎回,
2024-01-29,0.5319,0.5319,-1.54%,开放申购,开放赎回,
2024-01-26,0.5402,0.5402,-0.28%,开放申购,开放赎回,
2024-01-25,0.5417,0.5417,2.34%,开放申购,开放赎回,
2024-01-24,0.5293,0.5293,0.59%,开放申购,开放赎回,
2024-01-23,0.5262,0.5262,1.27%,开放申购,开放赎回,
2024-01-22,0.5196,0.5196,-3.67%,开放申购,开放赎回,
2024-01-19,0.5394,0.5394,-0.20%,开放申购,开放赎回,
2024-01-18,0.5405,0.5405,0.58%,开放申购,开放赎回,
2024-01-17,0.5374,0.5374,-2.61%,开放申购,开放赎回,
2024-01-16,0.5518,0.5518,0.07%,开放申购,开放赎回,
2024-01-15,0.5514,0.5514,-1.20%,开放申购,开放赎回,
2024-01-12,0.5581,0.5581,-0.02%,开放申购,开放赎回,
2024-01-11,0.5582,0.5582,0.07%,开放申购,开放赎回,
2024-01-10,0.5578,0.5578,0.02%,开放申购,开放赎回,
2024-01-09,0.5577,0.5577,-0.18%,开放申购,开放赎回,
2024-01-08,0.5587,0.5587,-1.90%,开放申购,开放赎回,
2024-01-05,0.5695,0.5695,-1.08%,开放申购,开放赎回,
2024-01-04,0.5757,0.5757,-0.76%,开放申购,开放赎回,
2024-01-03,0.5801,0.5801,0.38%,开放申购,开放赎回,
2024-01-02,0.5779,0.5779,-0.87%,开放申购,开放赎回,
2023-12-31,0.5830,0.5830,0.00%,开放申购,开放赎回,
2023-12-29,0.5830,0.5830,0.17%,开放申购,开放赎回,
2023-12-28,0.5820,0.5820,2.81%,开放申购,开放赎回,
2023-12-27,0.5661,0.5661,-0.28%,开放申购,开放赎回,
2023-12-26,0.5677,0.5677,-0.04%,开放申购,开放赎回,
2023-12-25,0.5679,0.5679,0.18%,开放申购,开放赎回,
2023-12-22,0.5669,0.5669,0.96%,开放申购,开放赎回,
2023-12-21,0.5615,0.5615,0.47%,开放申购,开放赎回,
2023-12-20,0.5589,0.5589,-0.66%,开放申购,开放赎回,
2023-12-19,0.5626,0.5626,0.09%,开放申购,开放赎回,
2023-12-18,0.5621,0.5621,-1.11%,开放申购,开放赎回,
2023-12-15,0.5684,0.5684,-0.26%,开放申购,开放赎回,
2023-12-14,0.5699,0.5699,-0.30%,开放申购,开放赎回,
2023-12-13,0.5716,0.5716,-1.92%,开放申购,开放赎回,
2023-12-12,0.5828,0.5828,0.15%,开放申购,开放赎回,
2023-12-11,0.5819,0.5819,0.85%,开放申购,开放赎回,
2023-12-08,0.5770,0.5770,-0.12%,开放申购,开放赎回,
2023-12-07,0.5777,0.5777,-0.81%,开放申购,开放赎回,
2023-12-06,0.5824,0.5824,0.88%,开放申购,开放赎回,
2023-12-05,0.5773,0.5773,-1.40%,开放申购,开放赎回,
2023-12-04,0.5855,0.5855,-0.22%,开放申购,开放赎回,
2023-12-01,0.5868,0.5868,-0.79%,开放申购,开放赎回,
2023-11-30,0.5915,0.5915,-0.45%,开放申购,开放赎回,
2023-11-29,0.5942,0.5942,-0.80%,开放申购,开放赎回,
2023-11-28,0.5990,0.5990,0.32%,开放申购,开放赎回,
2023-11-27,0.5971,0.5971,-0.70%,开放申购,开放赎回,
2023-11-24,0.6013,0.6013,-0.68%,开放申购,开放赎回,
2023-11-23,0.6054,0.6054,0.58%,开放申购,开放赎回,
2023-11-22,0.6019,0.6019,-1.47%,开放申购,开放赎回,
2023-11-21,0.6109,0.6109,0.10%,开放申购,开放赎回,
2023-11-20,0.6103,0.6103,-0.05%,开放申购,开放赎回,
2023-11-17,0.6106,0.6106,-0.13%,开放申购,开放赎回,
2023-11-16,0.6114,0.6114,-1.20%,开放申购,开放赎回,
2023-11-15,0.6188,0.6188,1.00%,开放申购,开放赎回,
2023-11-14,0.6127,0.6127,-0.26%,开放申购,开放赎回,
2023-11-13,0.6143,0.6143,0.20%,开放申购,开放赎回,
2023-11-10,0.6131,0.6131,-0.70%,开放申购,开放赎回,
