,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,1.1967,1.1967,3.89,开放申购,开放赎回,
1,2025-07-07,1.1519,1.1519,-1.34,开放申购,开放赎回,
2,2025-07-04,1.1675,1.1675,-0.43,开放申购,开放赎回,
3,2025-07-03,1.1725,1.1725,3.05,开放申购,开放赎回,
4,2025-07-02,1.1378,1.1378,-2.33,开放申购,开放赎回,
5,2025-07-01,1.165,1.165,0.15,开放申购,开放赎回,
6,2025-06-30,1.1632,1.1632,1.73,开放申购,开放赎回,
7,2025-06-27,1.1434,1.1434,2.06,开放申购,开放赎回,
8,2025-06-26,1.1203,1.1203,0.39,开放申购,开放赎回,
9,2025-06-25,1.1159,1.1159,1.3,开放申购,开放赎回,
10,2025-06-24,1.1016,1.1016,1.34,开放申购,开放赎回,
11,2025-06-23,1.087,1.087,-0.08,开放申购,开放赎回,
12,2025-06-20,1.0879,1.0879,-1.05,开放申购,开放赎回,
13,2025-06-19,1.0994,1.0994,-0.66,开放申购,开放赎回,
14,2025-06-18,1.1067,1.1067,2.08,开放申购,开放赎回,
15,2025-06-17,1.0842,1.0842,-0.13,开放申购,开放赎回,
16,2025-06-16,1.0856,1.0856,1.96,开放申购,开放赎回,
17,2025-06-13,1.0647,1.0647,-0.94,开放申购,开放赎回,
18,2025-06-12,1.0748,1.0748,1.07,开放申购,开放赎回,
19,2025-06-11,1.0634,1.0634,0.3,开放申购,开放赎回,
20,2025-06-10,1.0602,1.0602,-1.51,开放申购,开放赎回,
21,2025-06-09,1.0765,1.0765,1.1,开放申购,开放赎回,
22,2025-06-06,1.0648,1.0648,0.27,开放申购,开放赎回,
23,2025-06-05,1.0619,1.0619,3.01,开放申购,开放赎回,
24,2025-06-04,1.0309,1.0309,2.33,开放申购,开放赎回,
25,2025-06-03,1.0074,1.0074,-0.43,开放申购,开放赎回,
26,2025-05-30,1.0117,1.0117,-1.44,开放申购,开放赎回,
27,2025-05-29,1.0265,1.0265,2.68,开放申购,开放赎回,
28,2025-05-28,0.9997,0.9997,0.64,开放申购,开放赎回,
29,2025-05-27,0.9933,0.9933,-1.64,开放申购,开放赎回,
30,2025-05-26,1.0099,1.0099,0.6,开放申购,开放赎回,
31,2025-05-23,1.0039,1.0039,-1.65,开放申购,开放赎回,
32,2025-05-22,1.0207,1.0207,-0.6,开放申购,开放赎回,
33,2025-05-21,1.0269,1.0269,-0.48,开放申购,开放赎回,
34,2025-05-20,1.0319,1.0319,0.49,开放申购,开放赎回,
35,2025-05-19,1.0269,1.0269,-0.43,开放申购,开放赎回,
36,2025-05-16,1.0313,1.0313,0.46,开放申购,开放赎回,
37,2025-05-15,1.0266,1.0266,-2.48,开放申购,开放赎回,
38,2025-05-14,1.0527,1.0527,0.38,开放申购,开放赎回,
39,2025-05-13,1.0487,1.0487,-0.72,开放申购,开放赎回,
40,2025-05-12,1.0563,1.0563,2.72,开放申购,开放赎回,
41,2025-05-09,1.0283,1.0283,-1.7,开放申购,开放赎回,
42,2025-05-08,1.0461,1.0461,2.82,开放申购,开放赎回,
43,2025-05-07,1.0174,1.0174,-0.17,开放申购,开放赎回,
44,2025-05-06,1.0191,1.0191,3.19,开放申购,开放赎回,
45,2025-04-30,0.9876,0.9876,1.15,开放申购,开放赎回,
46,2025-04-29,0.9764,0.9764,0.37,开放申购,开放赎回,
47,2025-04-28,0.9728,0.9728,-1.21,开放申购,开放赎回,
48,2025-04-25,0.9847,0.9847,1.69,开放申购,开放赎回,
49,2025-04-24,0.9683,0.9683,-1.83,开放申购,开放赎回,
50,2025-04-23,0.9864,0.9864,2.4,开放申购,开放赎回,
51,2025-04-22,0.9633,0.9633,-1.13,开放申购,开放赎回,
52,2025-04-21,0.9743,0.9743,1.81,开放申购,开放赎回,
53,2025-04-18,0.957,0.957,1.39,开放申购,开放赎回,
54,2025-04-17,0.9439,0.9439,-0.33,开放申购,开放赎回,
55,2025-04-16,0.947,0.947,-1.98,开放申购,开放赎回,
56,2025-04-15,0.9661,0.9661,-1.19,开放申购,开放赎回,
57,2025-04-14,0.9777,0.9777,0.61,开放申购,开放赎回,
58,2025-04-11,0.9718,0.9718,2.03,开放申购,开放赎回,
59,2025-04-10,0.9525,0.9525,4.14,开放申购,开放赎回,
60,2025-04-09,0.9146,0.9146,1.59,开放申购,开放赎回,
61,2025-04-08,0.9003,0.9003,-3.64,开放申购,开放赎回,
62,2025-04-07,0.9343,0.9343,-11.05,开放申购,开放赎回,
63,2025-04-03,1.0504,1.0504,-4.18,开放申购,开放赎回,
64,2025-04-02,1.0962,1.0962,0.38,开放申购,开放赎回,
65,2025-04-01,1.092,1.092,-0.22,开放申购,开放赎回,
66,2025-03-31,1.0944,1.0944,-0.24,开放申购,开放赎回,
67,2025-03-28,1.097,1.097,-0.17,开放申购,开放赎回,
68,2025-03-27,1.0989,1.0989,-0.36,开放申购,开放赎回,
69,2025-03-26,1.1029,1.1029,-0.27,开放申购,开放赎回,
70,2025-03-25,1.1059,1.1059,-1.82,开放申购,开放赎回,
71,2025-03-24,1.1264,1.1264,0.45,开放申购,开放赎回,
72,2025-03-21,1.1213,1.1213,-2.09,开放申购,开放赎回,
73,2025-03-20,1.1452,1.1452,-0.97,开放申购,开放赎回,
74,2025-03-19,1.1564,1.1564,-2.02,开放申购,开放赎回,
75,2025-03-18,1.1802,1.1802,1.51,开放申购,开放赎回,
