,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,2.1549,2.1549,0.44,开放申购,开放赎回,
1,2025-07-07,2.1471,2.1471,-0.04,开放申购,开放赎回,
2,2025-07-04,2.1478,2.1478,0.01,开放申购,开放赎回,
3,2025-07-03,2.1477,2.1477,-0.59,开放申购,开放赎回,
4,2025-07-02,2.1582,2.1582,1.81,开放申购,开放赎回,
5,2025-07-01,2.1265,2.1265,-0.06,开放申购,开放赎回,
6,2025-06-30,2.1275,2.1275,0.07,开放申购,开放赎回,
7,2025-06-27,2.1262,2.1262,0.98,开放申购,开放赎回,
8,2025-06-26,2.1091,2.1091,-0.5,开放申购,开放赎回,
9,2025-06-25,2.1178,2.1178,-0.07,开放申购,开放赎回,
10,2025-06-24,2.1191,2.1191,-0.38,开放申购,开放赎回,
11,2025-06-23,2.1257,2.1257,1.46,开放申购,开放赎回,
12,2025-06-20,2.1005,2.1005,0.09,开放申购,开放赎回,
13,2025-06-19,2.0989,2.0989,-1.27,开放申购,开放赎回,
14,2025-06-18,2.1211,2.1211,-0.68,开放申购,开放赎回,
15,2025-06-17,2.1331,2.1331,0.72,开放申购,开放赎回,
16,2025-06-16,2.1205,2.1205,0.21,开放申购,开放赎回,
17,2025-06-13,2.1169,2.1169,-0.1,开放申购,开放赎回,
18,2025-06-12,2.1187,2.1187,-0.87,开放申购,开放赎回,
19,2025-06-11,2.134,2.134,0.73,开放申购,开放赎回,
20,2025-06-10,2.1212,2.1212,-0.29,开放申购,开放赎回,
21,2025-06-09,2.1263,2.1263,0.41,开放申购,开放赎回,
22,2025-06-06,2.1191,2.1191,0.32,开放申购,开放赎回,
23,2025-06-05,2.1135,2.1135,-0.63,开放申购,开放赎回,
24,2025-06-04,2.1245,2.1245,0.94,开放申购,开放赎回,
25,2025-06-03,2.1082,2.1082,-0.58,开放申购,开放赎回,
26,2025-05-30,2.1183,2.1183,-0.6,开放申购,开放赎回,
27,2025-05-29,2.1289,2.1289,0.44,开放申购,开放赎回,
28,2025-05-28,2.1212,2.1212,0.6,开放申购,开放赎回,
29,2025-05-27,2.1108,2.1108,-0.74,开放申购,开放赎回,
30,2025-05-26,2.1238,2.1238,-0.47,开放申购,开放赎回,
31,2025-05-23,2.132,2.132,-0.83,开放申购,开放赎回,
32,2025-05-22,2.1468,2.1468,-0.69,开放申购,开放赎回,
33,2025-05-21,2.1591,2.1591,2.22,开放申购,开放赎回,
34,2025-05-20,2.1203,2.1203,-0.14,开放申购,开放赎回,
35,2025-05-19,2.1228,2.1228,0.19,开放申购,开放赎回,
36,2025-05-16,2.1195,2.1195,-0.53,开放申购,开放赎回,
37,2025-05-15,2.1288,2.1288,0.0,开放申购,开放赎回,
38,2025-05-14,2.1288,2.1288,1.14,开放申购,开放赎回,
39,2025-05-13,2.109,2.109,0.56,开放申购,开放赎回,
40,2025-05-12,2.0994,2.0994,0.14,开放申购,开放赎回,
41,2025-05-09,2.0969,2.0969,-0.19,开放申购,开放赎回,
42,2025-05-08,2.1001,2.1001,-0.22,开放申购,开放赎回,
43,2025-05-07,2.1039,2.1039,0.81,开放申购,开放赎回,
44,2025-05-06,2.0899,2.0899,0.9,开放申购,开放赎回,
45,2025-04-30,2.0746,2.0746,-0.48,开放申购,开放赎回,
46,2025-04-29,2.0829,2.0829,-0.69,开放申购,开放赎回,
47,2025-04-28,2.0948,2.0948,-1.14,开放申购,开放赎回,
48,2025-04-25,2.1146,2.1146,-0.41,开放申购,开放赎回,
49,2025-04-24,2.1217,2.1217,0.49,开放申购,开放赎回,
50,2025-04-23,2.1131,2.1131,-0.24,开放申购,开放赎回,
51,2025-04-22,2.1173,2.1173,-0.11,开放申购,开放赎回,
52,2025-04-21,2.1193,2.1193,-0.21,开放申购,开放赎回,
53,2025-04-18,2.123,2.123,-0.4,开放申购,开放赎回,
54,2025-04-17,2.1301,2.1301,-0.24,开放申购,开放赎回,
55,2025-04-16,2.1344,2.1344,0.22,开放申购,开放赎回,
56,2025-04-15,2.1306,2.1306,-0.09,开放申购,开放赎回,
57,2025-04-14,2.1322,2.1322,2.43,开放申购,开放赎回,
58,2025-04-11,2.0905,2.0905,-0.68,开放申购,开放赎回,
59,2025-04-10,2.1022,2.1022,0.37,开放申购,开放赎回,
60,2025-04-09,2.0959,2.0959,0.01,开放申购,开放赎回,
61,2025-04-08,2.0957,2.0957,2.91,开放申购,开放赎回,
62,2025-04-07,2.047,2.047,-7.61,开放申购,开放赎回,
63,2025-04-03,2.1851,2.1851,-0.03,开放申购,开放赎回,
64,2025-04-02,2.1857,2.1857,-0.19,开放申购,开放赎回,
65,2025-04-01,2.1892,2.1892,1.41,开放申购,开放赎回,
66,2025-03-31,2.164,2.164,-1.11,开放申购,开放赎回,
67,2025-03-28,2.1842,2.1842,-1.69,开放申购,开放赎回,
68,2025-03-27,2.2154,2.2154,-0.88,开放申购,开放赎回,
69,2025-03-26,2.2318,2.2318,-0.11,开放申购,开放赎回,
70,2025-03-25,2.2339,2.2339,1.89,开放申购,开放赎回,
71,2025-03-24,2.1994,2.1994,0.07,开放申购,开放赎回,
72,2025-03-21,2.1982,2.1982,-0.37,开放申购,开放赎回,
73,2025-03-20,2.2049,2.2049,0.49,开放申购,开放赎回,
74,2025-03-19,2.196,2.196,-0.09,开放申购,开放赎回,
75,2025-03-18,2.1977,2.1977,-0.47,开放申购,开放赎回,
76,2025-03-17,2.2064,2.2064,-0.35,开放申购,开放赎回,
77,2025-03-14,2.2129,2.2129,-0.18,开放申购,开放赎回,
78,2025-03-13,2.2163,2.2163,4.0,开放申购,开放赎回,
79,2025-03-12,2.1453,2.1453,-0.66,开放申购,开放赎回,
80,2025-03-11,2.1571,2.1571,0.08,开放申购,开放赎回,
81,2025-03-10,2.1557,2.1557,1.4,开放申购,开放赎回,
82,2025-03-07,2.1311,2.1311,0.67,开放申购,开放赎回,
83,2025-03-06,2.1193,2.1193,0.59,开放申购,开放赎回,
84,2025-03-05,2.109,2.109,-0.56,开放申购,开放赎回,
85,2025-03-04,2.1188,2.1188,-1.03,开放申购,开放赎回,
86,2025-03-03,2.137,2.137,0.26,开放申购,开放赎回,
87,2025-02-28,2.1324,2.1324,-1.15,开放申购,开放赎回,
88,2025-02-27,2.1529,2.1529,-0.58,开放申购,开放赎回,
89,2025-02-26,2.1633,2.1633,0.79,开放申购,开放赎回,
90,2025-02-25,2.1492,2.1492,-0.31,开放申购,开放赎回,
91,2025-02-24,2.1548,2.1548,0.16,开放申购,开放赎回,
92,2025-02-21,2.152,2.152,-0.46,开放申购,开放赎回,
93,2025-02-20,2.1602,2.1602,0.08,开放申购,开放赎回,
94,2025-02-19,2.1588,2.1588,-0.61,开放申购,开放赎回,
95,2025-02-18,2.1697,2.1697,-1.31,开放申购,开放赎回,
96,2025-02-17,2.1935,2.1935,-0.8,开放申购,开放赎回,
97,2025-02-14,2.2082,2.2082,-0.22,开放申购,开放赎回,
98,2025-02-13,2.2122,2.2122,-0.14,开放申购,开放赎回,
99,2025-02-12,2.2148,2.2148,-0.29,开放申购,开放赎回,
100,2025-02-11,2.2201,2.2201,-0.56,开放申购,开放赎回,
101,2025-02-10,2.2306,2.2306,-0.14,开放申购,开放赎回,
102,2025-02-07,2.2333,2.2333,1.17,开放申购,开放赎回,
103,2025-02-06,2.2118,2.2118,0.49,开放申购,开放赎回,
104,2025-02-05,2.2029,2.2029,-1.63,开放申购,开放赎回,
105,2025-01-27,2.2332,2.2332,0.75,开放申购,开放赎回,
106,2025-01-24,2.2194,2.2194,0.83,开放申购,开放赎回,
107,2025-01-23,2.2042,2.2042,0.33,开放申购,开放赎回,
108,2025-01-22,2.1981,2.1981,-0.77,开放申购,开放赎回,
109,2025-01-21,2.2123,2.2123,-1.24,开放申购,开放赎回,
110,2025-01-20,2.2355,2.2355,-1.04,开放申购,开放赎回,
111,2025-01-17,2.2551,2.2551,-0.44,开放申购,开放赎回,
112,2025-01-16,2.2635,2.2635,1.34,开放申购,开放赎回,
113,2025-01-15,2.2384,2.2384,-0.61,开放申购,开放赎回,
