,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
0,2025-07-08,1.5701,1.5701,1.34,开放申购,开放赎回,
1,2025-07-07,1.5493,1.5493,-0.9,开放申购,开放赎回,
2,2025-07-04,1.5634,1.5634,-1.45,开放申购,开放赎回,
3,2025-07-03,1.5864,1.5864,1.59,开放申购,开放赎回,
4,2025-07-02,1.5616,1.5616,-0.24,开放申购,开放赎回,
5,2025-07-01,1.5654,1.5654,-0.48,开放申购,开放赎回,
6,2025-06-30,1.573,1.573,0.4,开放申购,开放赎回,
7,2025-06-27,1.5668,1.5668,-0.24,开放申购,开放赎回,
8,2025-06-26,1.5706,1.5706,-0.76,开放申购,开放赎回,
9,2025-06-25,1.5827,1.5827,1.61,开放申购,开放赎回,
10,2025-06-24,1.5576,1.5576,3.21,开放申购,开放赎回,
11,2025-06-23,1.5092,1.5092,1.34,开放申购,开放赎回,
12,2025-06-20,1.4893,1.4893,-0.59,开放申购,开放赎回,
13,2025-06-19,1.4982,1.4982,-0.6,开放申购,开放赎回,
14,2025-06-18,1.5073,1.5073,0.03,开放申购,开放赎回,
15,2025-06-17,1.5068,1.5068,0.41,开放申购,开放赎回,
16,2025-06-16,1.5006,1.5006,-0.48,开放申购,开放赎回,
17,2025-06-13,1.5079,1.5079,-1.28,开放申购,开放赎回,
18,2025-06-12,1.5274,1.5274,-0.21,开放申购,开放赎回,
19,2025-06-11,1.5306,1.5306,1.63,开放申购,开放赎回,
20,2025-06-10,1.5061,1.5061,-0.56,开放申购,开放赎回,
21,2025-06-09,1.5146,1.5146,-0.02,开放申购,开放赎回,
22,2025-06-06,1.5149,1.5149,-0.36,开放申购,开放赎回,
23,2025-06-05,1.5203,1.5203,0.18,开放申购,开放赎回,
24,2025-06-04,1.5176,1.5176,1.37,开放申购,开放赎回,
25,2025-06-03,1.4971,1.4971,0.09,开放申购,开放赎回,
26,2025-05-30,1.4958,1.4958,-1.62,开放申购,开放赎回,
27,2025-05-29,1.5204,1.5204,0.81,开放申购,开放赎回,
28,2025-05-28,1.5082,1.5082,-1.06,开放申购,开放赎回,
29,2025-05-27,1.5244,1.5244,-0.66,开放申购,开放赎回,
30,2025-05-26,1.5346,1.5346,-1.9,开放申购,开放赎回,
31,2025-05-23,1.5643,1.5643,-0.34,开放申购,开放赎回,
32,2025-05-22,1.5697,1.5697,-1.31,开放申购,开放赎回,
33,2025-05-21,1.5906,1.5906,1.66,开放申购,开放赎回,
34,2025-05-20,1.5647,1.5647,0.78,开放申购,开放赎回,
35,2025-05-19,1.5526,1.5526,-0.42,开放申购,开放赎回,
36,2025-05-16,1.5591,1.5591,0.75,开放申购,开放赎回,
37,2025-05-15,1.5475,1.5475,-1.41,开放申购,开放赎回,
38,2025-05-14,1.5696,1.5696,0.69,开放申购,开放赎回,
39,2025-05-13,1.5589,1.5589,-0.46,开放申购,开放赎回,
40,2025-05-12,1.5661,1.5661,2.23,开放申购,开放赎回,
41,2025-05-09,1.532,1.532,-0.27,开放申购,开放赎回,
42,2025-05-08,1.5361,1.5361,1.01,开放申购,开放赎回,
43,2025-05-07,1.5207,1.5207,-0.18,开放申购,开放赎回,
44,2025-05-06,1.5234,1.5234,1.66,开放申购,开放赎回,
45,2025-04-30,1.4985,1.4985,1.34,开放申购,开放赎回,
46,2025-04-29,1.4787,1.4787,0.42,开放申购,开放赎回,
47,2025-04-28,1.4725,1.4725,-1.4,开放申购,开放赎回,
48,2025-04-25,1.4934,1.4934,0.4,开放申购,开放赎回,
49,2025-04-24,1.4875,1.4875,-0.25,开放申购,开放赎回,
50,2025-04-23,1.4913,1.4913,1.77,开放申购,开放赎回,
51,2025-04-22,1.4653,1.4653,-0.46,开放申购,开放赎回,
52,2025-04-21,1.4721,1.4721,1.99,开放申购,开放赎回,
53,2025-04-18,1.4434,1.4434,0.4,开放申购,开放赎回,
54,2025-04-17,1.4377,1.4377,-0.3,开放申购,开放赎回,
55,2025-04-16,1.442,1.442,-1.39,开放申购,开放赎回,
56,2025-04-15,1.4624,1.4624,0.03,开放申购,开放赎回,
57,2025-04-14,1.4619,1.4619,0.54,开放申购,开放赎回,
58,2025-04-11,1.4541,1.4541,1.69,开放申购,开放赎回,
59,2025-04-10,1.43,1.43,2.62,开放申购,开放赎回,
60,2025-04-09,1.3935,1.3935,0.33,开放申购,开放赎回,
61,2025-04-08,1.3889,1.3889,-0.04,开放申购,开放赎回,
62,2025-04-07,1.3895,1.3895,-11.01,开放申购,开放赎回,
63,2025-04-03,1.5614,1.5614,-1.25,开放申购,开放赎回,
64,2025-04-02,1.5812,1.5812,0.26,开放申购,开放赎回,
65,2025-04-01,1.5771,1.5771,-0.62,开放申购,开放赎回,
66,2025-03-31,1.5869,1.5869,-1.38,开放申购,开放赎回,
67,2025-03-28,1.6091,1.6091,-1.0,开放申购,开放赎回,
68,2025-03-27,1.6253,1.6253,0.25,开放申购,开放赎回,
69,2025-03-26,1.6213,1.6213,0.13,开放申购,开放赎回,
70,2025-03-25,1.6192,1.6192,-0.36,开放申购,开放赎回,
71,2025-03-24,1.6251,1.6251,0.0,开放申购,开放赎回,
72,2025-03-21,1.6251,1.6251,-2.92,开放申购,开放赎回,
73,2025-03-20,1.674,1.674,-0.69,开放申购,开放赎回,
74,2025-03-19,1.6857,1.6857,0.53,开放申购,开放赎回,
75,2025-03-18,1.6768,1.6768,0.24,开放申购,开放赎回,
76,2025-03-17,1.6728,1.6728,-0.72,开放申购,开放赎回,
77,2025-03-14,1.6849,1.6849,2.31,开放申购,开放赎回,
78,2025-03-13,1.6468,1.6468,-1.03,开放申购,开放赎回,
79,2025-03-12,1.664,1.664,-0.76,开放申购,开放赎回,
80,2025-03-11,1.6767,1.6767,0.11,开放申购,开放赎回,
81,2025-03-10,1.6748,1.6748,0.2,开放申购,开放赎回,
82,2025-03-07,1.6714,1.6714,-1.02,开放申购,开放赎回,
83,2025-03-06,1.6887,1.6887,1.47,开放申购,开放赎回,
84,2025-03-05,1.6642,1.6642,0.11,开放申购,开放赎回,
85,2025-03-04,1.6623,1.6623,-1.44,开放申购,开放赎回,
86,2025-03-03,1.6866,1.6866,2.79,开放申购,开放赎回,
87,2025-02-28,1.6408,1.6408,-3.06,开放申购,开放赎回,
88,2025-02-27,1.6926,1.6926,0.62,开放申购,开放赎回,
89,2025-02-26,1.6821,1.6821,1.51,开放申购,开放赎回,
90,2025-02-25,1.6571,1.6571,-0.19,开放申购,开放赎回,
91,2025-02-24,1.6603,1.6603,-0.49,开放申购,开放赎回,
92,2025-02-21,1.6685,1.6685,2.25,开放申购,开放赎回,
93,2025-02-20,1.6318,1.6318,-0.27,开放申购,开放赎回,
94,2025-02-19,1.6362,1.6362,2.26,开放申购,开放赎回,
95,2025-02-18,1.6,1.6,0.26,开放申购,开放赎回,
96,2025-02-17,1.5958,1.5958,-0.47,开放申购,开放赎回,
97,2025-02-14,1.6034,1.6034,1.49,开放申购,开放赎回,
98,2025-02-13,1.5799,1.5799,-0.93,开放申购,开放赎回,
99,2025-02-12,1.5947,1.5947,1.75,开放申购,开放赎回,
100,2025-02-11,1.5672,1.5672,-0.91,开放申购,开放赎回,
101,2025-02-10,1.5816,1.5816,-0.46,开放申购,开放赎回,
102,2025-02-07,1.5889,1.5889,1.69,开放申购,开放赎回,
103,2025-02-06,1.5625,1.5625,4.44,开放申购,开放赎回,
104,2025-02-05,1.4961,1.4961,0.94,开放申购,开放赎回,
105,2025-01-27,1.4821,1.4821,-1.57,开放申购,开放赎回,
106,2025-01-24,1.5057,1.5057,1.48,开放申购,开放赎回,
107,2025-01-23,1.4838,1.4838,-0.64,开放申购,开放赎回,
108,2025-01-22,1.4933,1.4933,-1.34,开放申购,开放赎回,
109,2025-01-21,1.5136,1.5136,0.18,开放申购,开放赎回,
110,2025-01-20,1.5109,1.5109,1.34,开放申购,开放赎回,
