end_day,alpha,beta,gamma,season,rss
-600,0.07737959196316217,0.02403487563075904,0.8898307896367659,16,0.13045483253891943
-580,0.1290958940209414,0.01605511024748856,0.42190390469432293,19,0.13623304714897763
-560,0.13940985971918798,0.014033606245718545,0.36094637082095765,20,0.1448774730362351
-540,0.196709240288103,0.012456342905278448,0.34515371629109914,22,0.15731775698563305
-520,0.19721065678791222,0.012337126344244343,0.3398917451066182,22,0.15858903579780637
-500,0.07163963540465386,0.023201975152644865,1.0,16,0.16906014871541222
-480,0.0724662225920439,0.022888851564469164,1.0,16,0.176945763828118
-460,0.0656414128116989,0.023752460223707823,1.0,16,0.1914679309099354
-440,0.05053691341504261,0.02942416877036949,1.0,15,0.19373929922595437
-420,0.048465893130071415,0.02961774856508907,1.0,15,0.20270775563105697
-400,0.04996598090491044,0.028344165161411014,0.9429928894465327,15,0.21105629582679344
-380,0.05728988917926166,0.02554376347963731,0.759664337532027,14,0.21807836528607646
-360,0.05198883063684424,0.027969418213736254,0.8170697209312391,14,0.22226022386856523
-340,0.058391915873312716,0.02441437072120758,0.7369695609144029,14,0.23334805563897631
-320,0.0676289658890498,0.021633564464899217,0.683302343682434,14,0.24086965029120505
-300,0.0669517105305493,0.021520193144190153,0.6703934242981806,14,0.24538201243771107
-280,0.06398764141566815,0.022369191551546416,0.6827971267321892,14,0.2505368473422708
-260,0.06726895456757079,0.020728240156499638,0.637197167214165,14,0.26021455879597266
-240,0.06908299124243704,0.020246503343619406,0.6262898621776728,14,0.2628744378215676
-220,0.07652162880380135,0.018910635231324205,0.5712855719462625,14,0.26610161497333756
-200,0.07846440947631192,0.018694650069624414,0.5549601418543981,14,0.26736113034831827
-180,0.08191936191002436,0.017525243065195963,0.5169877334014691,14,0.32516639933034497
-160,0.10076720585624807,0.015269586889313303,0.4087710894514765,15,0.3342168409241307
-140,0.12953908618427,0.010818213483113483,0.1290909054727338,24,0.341310583205513
-120,0.1312994538437997,0.010524618633291497,0.12847944668542935,24,0.3478561736015177
-100,0.09485195258547295,0.015429616147842357,0.39538213823688517,14,0.3503220413185319
-80,0.09519232248404347,0.015380330080985443,0.397756902704329,14,0.3546475956915396
-60,0.09320721532211276,0.015513082915659683,0.4083546563090556,14,0.35681344739266996
-40,0.09240281610515974,0.015569055170592438,0.41816200968998424,14,0.35808423442866744
-20,0.09248860342793602,0.015578031378824965,0.42367993037619395,14,0.3608485931386894
-1,0.09334798871020267,0.015412296676419876,0.41103006745988857,14,0.3616104814647818
