净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2024-10-22,0.9328,0.9328,0.41%,开放申购,开放赎回,
2024-10-21,0.9290,0.9290,-1.81%,开放申购,开放赎回,
2024-10-18,0.9461,0.9461,3.43%,开放申购,开放赎回,
2024-10-17,0.9147,0.9147,-0.99%,开放申购,开放赎回,
2024-10-16,0.9238,0.9238,0.37%,开放申购,开放赎回,
2024-10-15,0.9204,0.9204,-3.31%,开放申购,开放赎回,
2024-10-14,0.9519,0.9519,-0.82%,开放申购,开放赎回,
2024-10-11,0.9598,0.9598,0.02%,暂停申购,暂停赎回,
2024-10-10,0.9596,0.9596,3.13%,开放申购,开放赎回,
2024-10-09,0.9305,0.9305,-1.58%,开放申购,开放赎回,
2024-10-08,0.9454,0.9454,-0.25%,开放申购,开放赎回,
2024-09-30,0.9478,0.9478,2.16%,开放申购,开放赎回,
2024-09-27,0.9278,0.9278,2.83%,开放申购,开放赎回,
2024-09-26,0.9023,0.9023,4.20%,开放申购,开放赎回,
2024-09-25,0.8659,0.8659,0.25%,开放申购,开放赎回,
2024-09-24,0.8637,0.8637,3.91%,开放申购,开放赎回,
2024-09-23,0.8312,0.8312,-0.23%,开放申购,开放赎回,
2024-09-20,0.8331,0.8331,0.87%,开放申购,开放赎回,
2024-09-19,0.8259,0.8259,1.99%,开放申购,开放赎回,
2024-09-18,0.8098,0.8098,1.47%,暂停申购,暂停赎回,
2024-09-13,0.7981,0.7981,0.43%,开放申购,开放赎回,
2024-09-12,0.7947,0.7947,0.84%,开放申购,开放赎回,
2024-09-11,0.7881,0.7881,-0.61%,开放申购,开放赎回,
2024-09-10,0.7929,0.7929,-0.04%,开放申购,开放赎回,
2024-09-09,0.7932,0.7932,-1.12%,开放申购,开放赎回,
2024-09-06,0.8022,0.8022,-0.09%,暂停申购,暂停赎回,
2024-09-05,0.8029,0.8029,-0.17%,开放申购,开放赎回,
2024-09-04,0.8043,0.8043,-1.05%,开放申购,开放赎回,
2024-09-03,0.8128,0.8128,0.01%,开放申购,开放赎回,
2024-09-02,0.8127,0.8127,-1.53%,开放申购,开放赎回,
2024-08-30,0.8253,0.8253,0.72%,开放申购,开放赎回,
2024-08-29,0.8194,0.8194,1.11%,开放申购,开放赎回,
2024-08-28,0.8104,0.8104,-1.17%,开放申购,开放赎回,
2024-08-27,0.8200,0.8200,0.76%,开放申购,开放赎回,
2024-08-26,0.8138,0.8138,0.81%,开放申购,开放赎回,
2024-08-23,0.8073,0.8073,-0.09%,开放申购,开放赎回,
2024-08-22,0.8080,0.8080,1.11%,开放申购,开放赎回,
2024-08-21,0.7991,0.7991,-0.51%,开放申购,开放赎回,
2024-08-20,0.8032,0.8032,-0.30%,开放申购,开放赎回,
2024-08-19,0.8056,0.8056,0.56%,开放申购,开放赎回,
2024-08-16,0.8011,0.8011,1.56%,开放申购,开放赎回,
2024-08-15,0.7888,0.7888,0.11%,开放申购,开放赎回,
2024-08-14,0.7879,0.7879,-0.43%,开放申购,开放赎回,
2024-08-13,0.7913,0.7913,0.51%,开放申购,开放赎回,
2024-08-12,0.7873,0.7873,0.01%,开放申购,开放赎回,
2024-08-09,0.7872,0.7872,0.92%,开放申购,开放赎回,
2024-08-08,0.7800,0.7800,0.28%,开放申购,开放赎回,
2024-08-07,0.7778,0.7778,1.29%,开放申购,开放赎回,
2024-08-06,0.7679,0.7679,-0.66%,开放申购,开放赎回,
2024-08-05,0.7730,0.7730,-0.80%,开放申购,开放赎回,
2024-08-02,0.7792,0.7792,-1.93%,开放申购,开放赎回,
2024-08-01,0.7945,0.7945,-0.19%,开放申购,开放赎回,
2024-07-31,0.7960,0.7960,1.97%,开放申购,开放赎回,
2024-07-30,0.7806,0.7806,-1.38%,开放申购,开放赎回,
2024-07-29,0.7915,0.7915,0.97%,开放申购,开放赎回,
2024-07-26,0.7839,0.7839,0.13%,开放申购,开放赎回,
2024-07-25,0.7829,0.7829,-1.95%,开放申购,开放赎回,
2024-07-24,0.7985,0.7985,-1.07%,开放申购,开放赎回,
2024-07-23,0.8071,0.8071,-0.96%,开放申购,开放赎回,
2024-07-22,0.8149,0.8149,1.27%,开放申购,开放赎回,
2024-07-19,0.8047,0.8047,-1.81%,开放申购,开放赎回,
2024-07-18,0.8195,0.8195,0.22%,开放申购,开放赎回,
2024-07-17,0.8177,0.8177,-0.11%,开放申购,开放赎回,
2024-07-16,0.8186,0.8186,-1.53%,开放申购,开放赎回,
2024-07-15,0.8313,0.8313,-1.35%,开放申购,开放赎回,
2024-07-12,0.8427,0.8427,2.37%,开放申购,开放赎回,
2024-07-11,0.8232,0.8232,1.81%,开放申购,开放赎回,
2024-07-10,0.8086,0.8086,-0.42%,开放申购,开放赎回,
2024-07-09,0.8120,0.8120,-0.04%,开放申购,开放赎回,
2024-07-08,0.8123,0.8123,-1.16%,开放申购,开放赎回,
2024-07-05,0.8218,0.8218,-1.21%,开放申购,开放赎回,
2024-07-04,0.8319,0.8319,0.60%,开放申购,开放赎回,
2024-07-03,0.8269,0.8269,1.25%,开放申购,开放赎回,
2024-07-02,0.8167,0.8167,0.37%,开放申购,开放赎回,
2024-07-01,0.8137,0.8137,-0.01%,暂停申购,暂停赎回,
2024-06-30,0.8138,0.8138,0.00%,开放申购,开放赎回,
2024-06-28,0.8138,0.8138,0.04%,开放申购,开放赎回,
2024-06-27,0.8135,0.8135,-1.86%,开放申购,开放赎回,
2024-06-26,0.8289,0.8289,0.01%,开放申购,开放赎回,
2024-06-25,0.8288,0.8288,0.23%,开放申购,开放赎回,
2024-06-24,0.8269,0.8269,-0.01%,开放申购,开放赎回,
2024-06-21,0.8270,0.8270,-1.54%,开放申购,开放赎回,
2024-06-20,0.8399,0.8399,-0.37%,开放申购,开放赎回,
2024-06-19,0.8430,0.8430,2.84%,开放申购,开放赎回,
2024-06-18,0.8197,0.8197,-0.07%,开放申购,开放赎回,
2024-06-17,0.8203,0.8203,0.10%,开放申购,开放赎回,
2024-06-14,0.8195,0.8195,-0.76%,开放申购,开放赎回,
2024-06-13,0.8258,0.8258,1.16%,开放申购,开放赎回,
2024-06-12,0.8163,0.8163,-1.07%,开放申购,开放赎回,
2024-06-11,0.8251,0.8251,-0.75%,开放申购,开放赎回,
2024-06-07,0.8313,0.8313,-0.62%,开放申购,开放赎回,
2024-06-06,0.8365,0.8365,0.40%,开放申购,开放赎回,
2024-06-05,0.8332,0.8332,-0.02%,开放申购,开放赎回,
2024-06-04,0.8334,0.8334,0.42%,开放申购,开放赎回,
2024-06-03,0.8299,0.8299,1.72%,开放申购,开放赎回,
2024-05-31,0.8159,0.8159,-0.91%,开放申购,开放赎回,
2024-05-30,0.8234,0.8234,-1.33%,开放申购,开放赎回,
2024-05-29,0.8345,0.8345,-1.77%,开放申购,开放赎回,
2024-05-28,0.8495,0.8495,0.14%,开放申购,开放赎回,
2024-05-27,0.8483,0.8483,1.12%,开放申购,开放赎回,
2024-05-24,0.8389,0.8389,-1.39%,开放申购,开放赎回,
2024-05-23,0.8507,0.8507,-1.15%,开放申购,开放赎回,
2024-05-22,0.8606,0.8606,0.00%,开放申购,开放赎回,
2024-05-21,0.8606,0.8606,-1.98%,开放申购,开放赎回,
2024-05-20,0.8780,0.8780,0.27%,开放申购,开放赎回,
2024-05-17,0.8756,0.8756,0.38%,开放申购,开放赎回,
2024-05-16,0.8723,0.8723,1.96%,开放申购,开放赎回,
2024-05-15,0.8555,0.8555,0.00%,暂停申购,暂停赎回,
2024-05-14,0.8555,0.8555,-0.24%,开放申购,开放赎回,
2024-05-13,0.8576,0.8576,0.66%,开放申购,开放赎回,
2024-05-10,0.8520,0.8520,2.13%,开放申购,开放赎回,
2024-05-09,0.8342,0.8342,1.67%,开放申购,开放赎回,
2024-05-08,0.8205,0.8205,-0.81%,开放申购,开放赎回,
2024-05-07,0.8272,0.8272,-0.56%,开放申购,开放赎回,
2024-05-06,0.8319,0.8319,4.41%,开放申购,开放赎回,
2024-04-30,0.7968,0.7968,0.11%,开放申购,开放赎回,
2024-04-29,0.7959,0.7959,0.47%,开放申购,开放赎回,
2024-04-26,0.7922,0.7922,1.98%,开放申购,开放赎回,
2024-04-25,0.7768,0.7768,0.37%,开放申购,开放赎回,
2024-04-24,0.7739,0.7739,2.06%,开放申购,开放赎回,
2024-04-23,0.7583,0.7583,1.98%,开放申购,开放赎回,
2024-04-22,0.7436,0.7436,1.82%,开放申购,开放赎回,
2024-04-19,0.7303,0.7303,-0.88%,开放申购,开放赎回,
2024-04-18,0.7368,0.7368,0.88%,开放申购,开放赎回,
2024-04-17,0.7304,0.7304,0.01%,开放申购,开放赎回,
2024-04-16,0.7303,0.7303,-1.76%,开放申购,开放赎回,
2024-04-15,0.7434,0.7434,-0.59%,开放申购,开放赎回,
2024-04-12,0.7478,0.7478,-1.95%,开放申购,开放赎回,
2024-04-11,0.7627,0.7627,-0.22%,开放申购,开放赎回,
2024-04-10,0.7644,0.7644,1.65%,开放申购,开放赎回,
2024-04-09,0.7520,0.7520,0.53%,开放申购,开放赎回,
2024-04-08,0.7480,0.7480,0.01%,开放申购,开放赎回,
2024-04-03,0.7479,0.7479,-1.22%,开放申购,开放赎回,
2024-04-02,0.7571,0.7571,2.52%,开放申购,开放赎回,
2024-04-01,0.7385,0.7385,-0.03%,暂停申购,暂停赎回,
2024-03-29,0.7387,0.7387,-0.03%,暂停申购,暂停赎回,
2024-03-28,0.7389,0.7389,0.86%,开放申购,开放赎回,
2024-03-27,0.7326,0.7326,-1.15%,开放申购,开放赎回,
2024-03-26,0.7411,0.7411,0.94%,开放申购,开放赎回,
2024-03-25,0.7342,0.7342,0.10%,开放申购,开放赎回,
2024-03-22,0.7335,0.7335,-1.90%,开放申购,开放赎回,
2024-03-21,0.7477,0.7477,1.82%,开放申购,开放赎回,
2024-03-20,0.7343,0.7343,0.05%,开放申购,开放赎回,
2024-03-19,0.7339,0.7339,-1.16%,开放申购,开放赎回,
2024-03-18,0.7425,0.7425,0.13%,开放申购,开放赎回,
2024-03-15,0.7415,0.7415,-1.38%,开放申购,开放赎回,
2024-03-14,0.7519,0.7519,-0.62%,开放申购,开放赎回,
2024-03-13,0.7566,0.7566,0.00%,开放申购,开放赎回,
2024-03-12,0.7566,0.7566,2.95%,开放申购,开放赎回,
2024-03-11,0.7349,0.7349,1.39%,开放申购,开放赎回,
2024-03-08,0.7248,0.7248,0.65%,开放申购,开放赎回,
2024-03-07,0.7201,0.7201,-1.10%,开放申购,开放赎回,
2024-03-06,0.7281,0.7281,1.49%,开放申购,开放赎回,
2024-03-05,0.7174,0.7174,-2.33%,开放申购,开放赎回,
2024-03-04,0.7345,0.7345,0.19%,开放申购,开放赎回,
2024-03-01,0.7331,0.7331,0.85%,开放申购,开放赎回,
2024-02-29,0.7269,0.7269,0.07%,开放申购,开放赎回,
2024-02-28,0.7264,0.7264,-1.64%,开放申购,开放赎回,
2024-02-27,0.7385,0.7385,0.74%,开放申购,开放赎回,
2024-02-26,0.7331,0.7331,-0.56%,开放申购,开放赎回,
2024-02-23,0.7372,0.7372,0.04%,开放申购,开放赎回,
2024-02-22,0.7369,0.7369,1.32%,开放申购,开放赎回,
2024-02-21,0.7273,0.7273,1.61%,开放申购,开放赎回,
2024-02-20,0.7158,0.7158,0.52%,开放申购,开放赎回,
2024-02-19,0.7121,0.7121,1.51%,开放申购,开放赎回,
2024-02-08,0.7015,0.7015,-0.76%,开放申购,开放赎回,
2024-02-07,0.7069,0.7069,-0.21%,开放申购,开放赎回,
2024-02-06,0.7084,0.7084,3.48%,开放申购,开放赎回,
2024-02-05,0.6846,0.6846,0.01%,开放申购,开放赎回,
2024-02-02,0.6845,0.6845,-0.18%,开放申购,开放赎回,
2024-02-01,0.6857,0.6857,0.37%,开放申购,开放赎回,
2024-01-31,0.6832,0.6832,-1.40%,开放申购,开放赎回,
2024-01-30,0.6929,0.6929,-2.26%,开放申购,开放赎回,
2024-01-29,0.7089,0.7089,0.60%,开放申购,开放赎回,
2024-01-26,0.7047,0.7047,-1.44%,开放申购,开放赎回,
2024-01-25,0.7150,0.7150,1.90%,开放申购,开放赎回,
2024-01-24,0.7017,0.7017,2.93%,开放申购,开放赎回,
2024-01-23,0.6817,0.6817,2.37%,开放申购,开放赎回,
2024-01-22,0.6659,0.6659,-2.49%,开放申购,开放赎回,
2024-01-19,0.6829,0.6829,-0.54%,开放申购,开放赎回,
2024-01-18,0.6866,0.6866,0.70%,开放申购,开放赎回,
2024-01-17,0.6818,0.6818,-3.46%,开放申购,开放赎回,
2024-01-16,0.7062,0.7062,-2.04%,开放申购,开放赎回,
2024-01-15,0.7209,0.7209,0.06%,开放申购,开放赎回,
2024-01-12,0.7205,0.7205,-0.33%,开放申购,开放赎回,
2024-01-11,0.7229,0.7229,1.37%,开放申购,开放赎回,
2024-01-10,0.7131,0.7131,-0.56%,开放申购,开放赎回,
2024-01-09,0.7171,0.7171,-0.29%,开放申购,开放赎回,
2024-01-08,0.7192,0.7192,-1.83%,开放申购,开放赎回,
2024-01-05,0.7326,0.7326,-0.46%,开放申购,开放赎回,
2024-01-04,0.7360,0.7360,-0.08%,开放申购,开放赎回,
2024-01-03,0.7366,0.7366,-0.30%,开放申购,开放赎回,
2024-01-02,0.7388,0.7388,-1.51%,开放申购,开放赎回,
2023-12-31,0.7501,0.7501,0.00%,开放申购,开放赎回,
2023-12-29,0.7501,0.7501,-0.21%,开放申购,开放赎回,
2023-12-28,0.7517,0.7517,2.37%,开放申购,开放赎回,
2023-12-27,0.7343,0.7343,1.65%,开放申购,开放赎回,
2023-12-26,0.7224,0.7224,0.00%,暂停申购,暂停赎回,
2023-12-25,0.7224,0.7224,-0.01%,暂停申购,暂停赎回,
2023-12-22,0.7225,0.7225,-2.05%,开放申购,开放赎回,
2023-12-21,0.7376,0.7376,-0.07%,开放申购,开放赎回,
2023-12-20,0.7381,0.7381,0.45%,开放申购,开放赎回,
2023-12-19,0.7348,0.7348,-0.70%,开放申购,开放赎回,
2023-12-18,0.7400,0.7400,-1.06%,开放申购,开放赎回,
2023-12-15,0.7479,0.7479,1.92%,开放申购,开放赎回,
2023-12-14,0.7338,0.7338,1.05%,开放申购,开放赎回,
2023-12-13,0.7262,0.7262,-1.04%,开放申购,开放赎回,
2023-12-12,0.7338,0.7338,1.03%,开放申购,开放赎回,
2023-12-11,0.7263,0.7263,-0.53%,开放申购,开放赎回,
2023-12-08,0.7302,0.7302,-0.30%,开放申购,开放赎回,
2023-12-07,0.7324,0.7324,-0.57%,开放申购,开放赎回,
2023-12-06,0.7366,0.7366,0.85%,开放申购,开放赎回,
2023-12-05,0.7304,0.7304,-1.79%,开放申购,开放赎回,
2023-12-04,0.7437,0.7437,-1.10%,开放申购,开放赎回,
2023-12-01,0.7520,0.7520,-1.26%,开放申购,开放赎回,
2023-11-30,0.7616,0.7616,0.21%,开放申购,开放赎回,
2023-11-29,0.7600,0.7600,-2.59%,开放申购,开放赎回,
2023-11-28,0.7802,0.7802,-1.09%,开放申购,开放赎回,
2023-11-27,0.7888,0.7888,-0.10%,开放申购,开放赎回,
2023-11-24,0.7896,0.7896,-2.02%,开放申购,开放赎回,
2023-11-23,0.8059,0.8059,0.84%,开放申购,开放赎回,
2023-11-22,0.7992,0.7992,-0.30%,开放申购,开放赎回,
2023-11-21,0.8016,0.8016,-0.60%,开放申购,开放赎回,
2023-11-20,0.8064,0.8064,1.66%,开放申购,开放赎回,
2023-11-17,0.7932,0.7932,-1.44%,开放申购,开放赎回,
2023-11-16,0.8048,0.8048,-1.28%,开放申购,开放赎回,
2023-11-15,0.8152,0.8152,3.64%,开放申购,开放赎回,
2023-11-14,0.7866,0.7866,-0.14%,开放申购,开放赎回,
2023-11-13,0.7877,0.7877,1.16%,开放申购,开放赎回,
