净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-04-30,1.9803,1.9803,0.81%,开放申购,开放赎回,
2025-04-29,1.9643,1.9643,-0.12%,开放申购,开放赎回,
2025-04-28,1.9666,1.9666,-0.63%,开放申购,开放赎回,
2025-04-25,1.9790,1.9790,0.55%,开放申购,开放赎回,
2025-04-24,1.9681,1.9681,-0.65%,开放申购,开放赎回,
2025-04-23,1.9810,1.9810,1.02%,开放申购,开放赎回,
2025-04-22,1.9610,1.9610,-0.40%,开放申购,开放赎回,
2025-04-21,1.9688,1.9688,1.50%,开放申购,开放赎回,
2025-04-18,1.9397,1.9397,0.26%,开放申购,开放赎回,
2025-04-17,1.9347,1.9347,0.08%,开放申购,开放赎回,
2025-04-16,1.9332,1.9332,-1.12%,开放申购,开放赎回,
2025-04-15,1.9551,1.9551,-0.13%,开放申购,开放赎回,
2025-04-14,1.9576,1.9576,0.32%,开放申购,开放赎回,
2025-04-11,1.9514,1.9514,1.31%,开放申购,开放赎回,
2025-04-10,1.9262,1.9262,2.12%,开放申购,开放赎回,
2025-04-09,1.8862,1.8862,0.95%,开放申购,开放赎回,
2025-04-08,1.8685,1.8685,1.71%,开放申购,开放赎回,
2025-04-07,1.8371,1.8371,-11.81%,开放申购,开放赎回,
2025-04-03,2.0831,2.0831,-1.77%,开放申购,开放赎回,
2025-04-02,2.1206,2.1206,0.12%,开放申购,开放赎回,
2025-04-01,2.1180,2.1180,-0.08%,开放申购,开放赎回,
2025-03-31,2.1198,2.1198,-1.09%,开放申购,开放赎回,
2025-03-28,2.1432,2.1432,-0.73%,开放申购,开放赎回,
2025-03-27,2.1590,2.1590,0.23%,开放申购,开放赎回,
2025-03-26,2.1540,2.1540,-0.25%,开放申购,开放赎回,
2025-03-25,2.1594,2.1594,-0.31%,开放申购,开放赎回,
2025-03-24,2.1661,2.1661,0.00%,开放申购,开放赎回,
2025-03-21,2.1660,2.1660,-2.06%,开放申购,开放赎回,
2025-03-20,2.2116,2.2116,-0.95%,开放申购,开放赎回,
2025-03-19,2.2328,2.2328,-0.27%,开放申购,开放赎回,
2025-03-18,2.2388,2.2388,0.58%,开放申购,开放赎回,
2025-03-17,2.2259,2.2259,-0.50%,开放申购,开放赎回,
2025-03-14,2.2371,2.2371,2.65%,开放申购,开放赎回,
2025-03-13,2.1793,2.1793,-1.09%,开放申购,开放赎回,
2025-03-12,2.2034,2.2034,-0.55%,开放申购,开放赎回,
2025-03-11,2.2156,2.2156,0.18%,开放申购,开放赎回,
2025-03-10,2.2116,2.2116,-0.24%,开放申购,开放赎回,
2025-03-07,2.2169,2.2169,-1.25%,开放申购,开放赎回,
2025-03-06,2.2450,2.2450,1.92%,开放申购,开放赎回,
2025-03-05,2.2028,2.2028,0.01%,开放申购,开放赎回,
2025-03-04,2.2025,2.2025,-0.28%,开放申购,开放赎回,
2025-03-03,2.2087,2.2087,1.14%,开放申购,开放赎回,
2025-02-28,2.1839,2.1839,-3.63%,开放申购,开放赎回,
2025-02-27,2.2661,2.2661,-0.49%,开放申购,开放赎回,
2025-02-26,2.2773,2.2773,1.17%,开放申购,开放赎回,
2025-02-25,2.2510,2.2510,-1.08%,开放申购,开放赎回,
2025-02-24,2.2756,2.2756,-0.65%,开放申购,开放赎回,
2025-02-21,2.2904,2.2904,2.38%,开放申购,开放赎回,
2025-02-20,2.2372,2.2372,-0.06%,开放申购,开放赎回,
2025-02-19,2.2386,2.2386,1.93%,开放申购,开放赎回,
2025-02-18,2.1963,2.1963,-1.88%,开放申购,开放赎回,
2025-02-17,2.2383,2.2383,0.48%,开放申购,开放赎回,
2025-02-14,2.2277,2.2277,1.70%,开放申购,开放赎回,
2025-02-13,2.1904,2.1904,-0.68%,开放申购,开放赎回,
2025-02-12,2.2054,2.2054,1.72%,开放申购,开放赎回,
2025-02-11,2.1681,2.1681,-1.36%,开放申购,开放赎回,
2025-02-10,2.1980,2.1980,0.41%,开放申购,开放赎回,
2025-02-07,2.1890,2.1890,2.39%,开放申购,开放赎回,
2025-02-06,2.1379,2.1379,2.65%,开放申购,开放赎回,
2025-02-05,2.0827,2.0827,-0.05%,开放申购,开放赎回,
2025-01-27,2.0838,2.0838,-2.59%,开放申购,开放赎回,
2025-01-24,2.1392,2.1392,1.38%,开放申购,开放赎回,
2025-01-23,2.1100,2.1100,-0.35%,开放申购,开放赎回,
2025-01-22,2.1174,2.1174,-0.51%,开放申购,开放赎回,
2025-01-21,2.1283,2.1283,0.34%,开放申购,开放赎回,
2025-01-20,2.1210,2.1210,1.71%,开放申购,开放赎回,
2025-01-17,2.0853,2.0853,0.74%,开放申购,开放赎回,
2025-01-16,2.0700,2.0700,0.62%,开放申购,开放赎回,
2025-01-15,2.0573,2.0573,-1.72%,开放申购,开放赎回,
2025-01-14,2.0934,2.0934,4.46%,开放申购,开放赎回,
2025-01-13,2.0041,2.0041,0.34%,开放申购,开放赎回,
2025-01-10,1.9973,1.9973,-1.67%,开放申购,开放赎回,
2025-01-09,2.0312,2.0312,0.10%,开放申购,开放赎回,
2025-01-08,2.0291,2.0291,-0.93%,开放申购,开放赎回,
2025-01-07,2.0481,2.0481,0.66%,开放申购,开放赎回,
2025-01-06,2.0346,2.0346,-0.08%,开放申购,开放赎回,
2025-01-03,2.0363,2.0363,-2.05%,开放申购,开放赎回,
2025-01-02,2.0789,2.0789,-3.59%,开放申购,开放赎回,
2024-12-31,2.1564,2.1564,-2.78%,开放申购,开放赎回,
2024-12-30,2.2180,2.2180,0.05%,开放申购,开放赎回,
2024-12-27,2.2168,2.2168,-0.22%,开放申购,开放赎回,
2024-12-26,2.2216,2.2216,0.37%,开放申购,开放赎回,
2024-12-25,2.2135,2.2135,-0.52%,开放申购,开放赎回,
2024-12-24,2.2250,2.2250,1.10%,开放申购,开放赎回,
2024-12-23,2.2007,2.2007,-0.93%,开放申购,开放赎回,
2024-12-20,2.2214,2.2214,-0.17%,开放申购,开放赎回,
2024-12-19,2.2252,2.2252,0.49%,开放申购,开放赎回,
2024-12-18,2.2143,2.2143,0.04%,开放申购,开放赎回,
2024-12-17,2.2134,2.2134,-0.01%,开放申购,开放赎回,
2024-12-16,2.2137,2.2137,-1.44%,开放申购,开放赎回,
2024-12-13,2.2460,2.2460,-2.38%,开放申购,开放赎回,
2024-12-12,2.3008,2.3008,1.29%,开放申购,开放赎回,
2024-12-11,2.2716,2.2716,-0.11%,开放申购,开放赎回,
2024-12-10,2.2740,2.2740,0.65%,开放申购,开放赎回,
2024-12-09,2.2593,2.2593,-0.77%,开放申购,开放赎回,
2024-12-06,2.2769,2.2769,1.94%,开放申购,开放赎回,
2024-12-05,2.2336,2.2336,0.35%,开放申购,开放赎回,
2024-12-04,2.2259,2.2259,-1.35%,开放申购,开放赎回,
2024-12-03,2.2564,2.2564,-0.42%,开放申购,开放赎回,
2024-12-02,2.2660,2.2660,1.34%,开放申购,开放赎回,
2024-11-29,2.2361,2.2361,2.36%,开放申购,开放赎回,
2024-11-28,2.1845,2.1845,-1.67%,开放申购,开放赎回,
2024-11-27,2.2216,2.2216,2.59%,开放申购,开放赎回,
2024-11-26,2.1656,2.1656,-1.10%,开放申购,开放赎回,
2024-11-25,2.1897,2.1897,-0.02%,开放申购,开放赎回,
2024-11-22,2.1901,2.1901,-3.77%,开放申购,开放赎回,
2024-11-21,2.2760,2.2760,-0.09%,开放申购,开放赎回,
2024-11-20,2.2780,2.2780,0.47%,开放申购,开放赎回,
2024-11-19,2.2673,2.2673,2.82%,开放申购,开放赎回,
2024-11-18,2.2051,2.2051,-2.20%,开放申购,开放赎回,
2024-11-15,2.2548,2.2548,-3.71%,开放申购,开放赎回,
2024-11-14,2.3416,2.3416,-3.22%,开放申购,开放赎回,
2024-11-13,2.4195,2.4195,1.04%,开放申购,开放赎回,
2024-11-12,2.3947,2.3947,-0.07%,开放申购,开放赎回,
2024-11-11,2.3963,2.3963,2.88%,开放申购,开放赎回,
2024-11-08,2.3292,2.3292,-1.18%,开放申购,开放赎回,
2024-11-07,2.3570,2.3570,3.57%,开放申购,开放赎回,
2024-11-06,2.2758,2.2758,-0.99%,开放申购,开放赎回,
2024-11-05,2.2985,2.2985,4.50%,开放申购,开放赎回,
2024-11-04,2.1996,2.1996,2.76%,开放申购,开放赎回,
2024-11-01,2.1405,2.1405,-1.78%,开放申购,开放赎回,
2024-10-31,2.1794,2.1794,0.57%,开放申购,开放赎回,
2024-10-30,2.1671,2.1671,-1.12%,开放申购,开放赎回,
2024-10-29,2.1916,2.1916,-2.18%,开放申购,开放赎回,
2024-10-28,2.2404,2.2404,-0.43%,开放申购,开放赎回,
2024-10-25,2.2500,2.2500,2.78%,开放申购,开放赎回,
2024-10-24,2.1892,2.1892,-1.30%,开放申购,开放赎回,
2024-10-23,2.2180,2.2180,-0.50%,开放申购,开放赎回,
2024-10-22,2.2292,2.2292,0.28%,开放申购,开放赎回,
2024-10-21,2.2230,2.2230,0.65%,开放申购,开放赎回,
2024-10-18,2.2086,2.2086,7.53%,开放申购,开放赎回,
2024-10-17,2.0540,2.0540,-0.30%,开放申购,开放赎回,
2024-10-16,2.0601,2.0601,-2.11%,开放申购,开放赎回,
2024-10-15,2.1045,2.1045,-3.02%,开放申购,开放赎回,
2024-10-14,2.1701,2.1701,2.46%,开放申购,开放赎回,
2024-10-11,2.1179,2.1179,-4.79%,开放申购,开放赎回,
2024-10-10,2.2245,2.2245,-2.76%,开放申购,开放赎回,
2024-10-09,2.2877,2.2877,-9.69%,开放申购,开放赎回,
2024-10-08,2.5333,2.5333,15.90%,开放申购,开放赎回,
2024-09-30,2.1857,2.1857,14.43%,开放申购,开放赎回,
2024-09-27,1.9100,1.9100,9.44%,开放申购,开放赎回,
2024-09-26,1.7452,1.7452,4.20%,开放申购,开放赎回,
2024-09-25,1.6749,1.6749,1.53%,开放申购,开放赎回,
2024-09-24,1.6496,1.6496,5.24%,开放申购,开放赎回,
2024-09-23,1.5675,1.5675,-0.37%,开放申购,开放赎回,
2024-09-20,1.5734,1.5734,-0.60%,开放申购,开放赎回,
2024-09-19,1.5829,1.5829,0.80%,开放申购,开放赎回,
2024-09-18,1.5704,1.5704,-0.11%,开放申购,开放赎回,
2024-09-13,1.5722,1.5722,-1.01%,开放申购,开放赎回,
2024-09-12,1.5883,1.5883,-0.40%,开放申购,开放赎回,
2024-09-11,1.5947,1.5947,1.13%,开放申购,开放赎回,
2024-09-10,1.5769,1.5769,0.06%,开放申购,开放赎回,
2024-09-09,1.5760,1.5760,0.15%,开放申购,开放赎回,
2024-09-06,1.5737,1.5737,-1.62%,开放申购,开放赎回,
2024-09-05,1.5996,1.5996,0.62%,开放申购,开放赎回,
2024-09-04,1.5898,1.5898,-0.11%,开放申购,开放赎回,
2024-09-03,1.5915,1.5915,1.19%,开放申购,开放赎回,
2024-09-02,1.5728,1.5728,-2.61%,开放申购,开放赎回,
2024-08-30,1.6150,1.6150,2.40%,开放申购,开放赎回,
2024-08-29,1.5772,1.5772,0.61%,开放申购,开放赎回,
2024-08-28,1.5676,1.5676,0.04%,开放申购,开放赎回,
2024-08-27,1.5669,1.5669,-0.89%,开放申购,开放赎回,
2024-08-26,1.5810,1.5810,-0.11%,开放申购,开放赎回,
2024-08-23,1.5827,1.5827,0.02%,开放申购,开放赎回,
2024-08-22,1.5824,1.5824,-0.73%,开放申购,开放赎回,
2024-08-21,1.5940,1.5940,-0.57%,开放申购,开放赎回,
2024-08-20,1.6032,1.6032,-1.27%,开放申购,开放赎回,
2024-08-19,1.6239,1.6239,-0.14%,开放申购,开放赎回,
2024-08-16,1.6261,1.6261,-0.07%,开放申购,开放赎回,
2024-08-15,1.6273,1.6273,0.50%,开放申购,开放赎回,
2024-08-14,1.6192,1.6192,-1.35%,开放申购,开放赎回,
2024-08-13,1.6414,1.6414,0.88%,开放申购,开放赎回,
2024-08-12,1.6271,1.6271,-0.20%,开放申购,开放赎回,
2024-08-09,1.6304,1.6304,-0.94%,开放申购,开放赎回,
2024-08-08,1.6458,1.6458,-0.48%,开放申购,开放赎回,
2024-08-07,1.6537,1.6537,-0.41%,开放申购,开放赎回,
2024-08-06,1.6605,1.6605,1.18%,开放申购,开放赎回,
2024-08-05,1.6412,1.6412,-1.80%,开放申购,开放赎回,
2024-08-02,1.6713,1.6713,-1.58%,开放申购,开放赎回,
2024-08-01,1.6981,1.6981,-1.24%,开放申购,开放赎回,
2024-07-31,1.7194,1.7194,3.31%,开放申购,开放赎回,
2024-07-30,1.6643,1.6643,-0.27%,开放申购,开放赎回,
2024-07-29,1.6688,1.6688,-1.37%,开放申购,开放赎回,
2024-07-26,1.6920,1.6920,0.86%,开放申购,开放赎回,
2024-07-25,1.6775,1.6775,-0.37%,开放申购,开放赎回,
2024-07-24,1.6837,1.6837,-1.16%,开放申购,开放赎回,
2024-07-23,1.7035,1.7035,-2.88%,开放申购,开放赎回,
2024-07-22,1.7541,1.7541,-0.09%,开放申购,开放赎回,
2024-07-19,1.7557,1.7557,0.42%,开放申购,开放赎回,
2024-07-18,1.7483,1.7483,1.18%,开放申购,开放赎回,
2024-07-17,1.7279,1.7279,0.01%,开放申购,开放赎回,
2024-07-16,1.7278,1.7278,1.31%,开放申购,开放赎回,
2024-07-15,1.7054,1.7054,-0.60%,开放申购,开放赎回,
2024-07-12,1.7157,1.7157,-0.07%,开放申购,开放赎回,
2024-07-11,1.7169,1.7169,1.95%,开放申购,开放赎回,
2024-07-10,1.6841,1.6841,-0.05%,开放申购,开放赎回,
2024-07-09,1.6850,1.6850,1.37%,开放申购,开放赎回,
2024-07-08,1.6623,1.6623,-1.54%,开放申购,开放赎回,
2024-07-05,1.6883,1.6883,0.48%,开放申购,开放赎回,
2024-07-04,1.6802,1.6802,-0.74%,开放申购,开放赎回,
2024-07-03,1.6927,1.6927,-0.27%,开放申购,开放赎回,
2024-07-02,1.6973,1.6973,-0.99%,开放申购,开放赎回,
2024-07-01,1.7143,1.7143,-0.03%,开放申购,开放赎回,
2024-06-30,1.7149,1.7149,0.00%,开放申购,开放赎回,
2024-06-28,1.7149,1.7149,-1.10%,开放申购,开放赎回,
2024-06-27,1.7340,1.7340,-1.48%,开放申购,开放赎回,
2024-06-26,1.7601,1.7601,1.73%,开放申购,开放赎回,
2024-06-25,1.7302,1.7302,-1.72%,开放申购,开放赎回,
2024-06-24,1.7605,1.7605,-1.32%,开放申购,开放赎回,
2024-06-21,1.7841,1.7841,-0.36%,开放申购,开放赎回,
2024-06-20,1.7906,1.7906,-1.37%,开放申购,开放赎回,
2024-06-19,1.8154,1.8154,-1.17%,开放申购,开放赎回,
2024-06-18,1.8369,1.8369,0.27%,开放申购,开放赎回,
2024-06-17,1.8319,1.8319,0.77%,开放申购,开放赎回,
2024-06-14,1.8179,1.8179,0.61%,开放申购,开放赎回,
2024-06-13,1.8068,1.8068,-0.01%,开放申购,开放赎回,
2024-06-12,1.8069,1.8069,-0.42%,开放申购,开放赎回,
2024-06-11,1.8146,1.8146,0.33%,开放申购,开放赎回,
2024-06-07,1.8086,1.8086,-2.04%,开放申购,开放赎回,
2024-06-06,1.8462,1.8462,-0.62%,开放申购,开放赎回,
2024-06-05,1.8578,1.8578,-0.51%,开放申购,开放赎回,
2024-06-04,1.8674,1.8674,1.27%,开放申购,开放赎回,
2024-06-03,1.8439,1.8439,0.75%,开放申购,开放赎回,
2024-05-31,1.8302,1.8302,-0.39%,开放申购,开放赎回,
2024-05-30,1.8374,1.8374,0.16%,开放申购,开放赎回,
2024-05-29,1.8345,1.8345,0.27%,开放申购,开放赎回,
2024-05-28,1.8295,1.8295,-1.24%,开放申购,开放赎回,
2024-05-27,1.8524,1.8524,0.66%,开放申购,开放赎回,
2024-05-24,1.8402,1.8402,-1.70%,开放申购,开放赎回,
2024-05-23,1.8720,1.8720,-1.30%,开放申购,开放赎回,
2024-05-22,1.8966,1.8966,0.86%,开放申购,开放赎回,
2024-05-21,1.8805,1.8805,-0.71%,开放申购,开放赎回,
2024-05-20,1.8939,1.8939,0.55%,开放申购,开放赎回,
2024-05-17,1.8835,1.8835,1.06%,开放申购,开放赎回,
2024-05-16,1.8637,1.8637,0.27%,开放申购,开放赎回,
2024-05-15,1.8586,1.8586,-0.84%,开放申购,开放赎回,
2024-05-14,1.8743,1.8743,-0.24%,开放申购,开放赎回,
2024-05-13,1.8789,1.8789,-0.91%,开放申购,开放赎回,
2024-05-10,1.8961,1.8961,-1.08%,开放申购,开放赎回,
2024-05-09,1.9168,1.9168,1.77%,开放申购,开放赎回,
2024-05-08,1.8835,1.8835,-1.37%,开放申购,开放赎回,
2024-05-07,1.9097,1.9097,-0.13%,开放申购,开放赎回,
2024-05-06,1.9122,1.9122,1.86%,开放申购,开放赎回,
2024-04-30,1.8773,1.8773,-1.03%,开放申购,开放赎回,
2024-04-29,1.8969,1.8969,3.31%,开放申购,开放赎回,
2024-04-26,1.8362,1.8362,3.17%,开放申购,开放赎回,
2024-04-25,1.7798,1.7798,-0.04%,开放申购,开放赎回,
2024-04-24,1.7805,1.7805,0.66%,开放申购,开放赎回,
2024-04-23,1.7689,1.7689,0.16%,开放申购,开放赎回,
2024-04-22,1.7660,1.7660,-0.28%,开放申购,开放赎回,
2024-04-19,1.7709,1.7709,-1.66%,开放申购,开放赎回,
2024-04-18,1.8008,1.8008,-0.52%,开放申购,开放赎回,
2024-04-17,1.8103,1.8103,1.99%,开放申购,开放赎回,
2024-04-16,1.7750,1.7750,-1.86%,开放申购,开放赎回,
2024-04-15,1.8087,1.8087,1.74%,开放申购,开放赎回,
2024-04-12,1.7777,1.7777,-1.02%,开放申购,开放赎回,
2024-04-11,1.7960,1.7960,-0.42%,开放申购,开放赎回,
2024-04-10,1.8036,1.8036,-1.95%,开放申购,开放赎回,
2024-04-09,1.8395,1.8395,1.07%,开放申购,开放赎回,
2024-04-08,1.8200,1.8200,-1.72%,开放申购,开放赎回,
2024-04-03,1.8519,1.8519,-1.03%,开放申购,开放赎回,
2024-04-02,1.8711,1.8711,-0.58%,开放申购,开放赎回,
2024-04-01,1.8821,1.8821,2.79%,开放申购,开放赎回,
2024-03-29,1.8310,1.8310,0.60%,开放申购,开放赎回,
2024-03-28,1.8200,1.8200,0.90%,开放申购,开放赎回,
2024-03-27,1.8037,1.8037,-2.66%,开放申购,开放赎回,
2024-03-26,1.8530,1.8530,0.42%,开放申购,开放赎回,
2024-03-25,1.8453,1.8453,-1.82%,开放申购,开放赎回,
2024-03-22,1.8795,1.8795,-1.40%,开放申购,开放赎回,
2024-03-21,1.9062,1.9062,-0.60%,开放申购,开放赎回,
2024-03-20,1.9177,1.9177,0.11%,开放申购,开放赎回,
2024-03-19,1.9156,1.9156,-0.96%,开放申购,开放赎回,
2024-03-18,1.9342,1.9342,2.21%,开放申购,开放赎回,
2024-03-15,1.8923,1.8923,-0.01%,开放申购,开放赎回,
2024-03-14,1.8924,1.8924,-0.61%,开放申购,开放赎回,
2024-03-13,1.9041,1.9041,-0.54%,开放申购,开放赎回,
2024-03-12,1.9145,1.9145,0.78%,开放申购,开放赎回,
2024-03-11,1.8997,1.8997,4.34%,开放申购,开放赎回,
2024-03-08,1.8207,1.8207,0.91%,开放申购,开放赎回,
2024-03-07,1.8042,1.8042,-2.20%,开放申购,开放赎回,
2024-03-06,1.8448,1.8448,-0.06%,开放申购,开放赎回,
2024-03-05,1.8459,1.8459,-0.06%,开放申购,开放赎回,
2024-03-04,1.8471,1.8471,0.56%,开放申购,开放赎回,
2024-03-01,1.8368,1.8368,0.89%,开放申购,开放赎回,
2024-02-29,1.8206,1.8206,3.16%,开放申购,开放赎回,
2024-02-28,1.7649,1.7649,-2.39%,开放申购,开放赎回,
2024-02-27,1.8081,1.8081,2.28%,开放申购,开放赎回,
2024-02-26,1.7678,1.7678,-0.36%,开放申购,开放赎回,
2024-02-23,1.7742,1.7742,0.02%,开放申购,开放赎回,
2024-02-22,1.7739,1.7739,0.29%,开放申购,开放赎回,
2024-02-21,1.7688,1.7688,0.34%,开放申购,开放赎回,
2024-02-20,1.7628,1.7628,-0.02%,开放申购,开放赎回,
2024-02-19,1.7631,1.7631,1.03%,开放申购,开放赎回,
2024-02-08,1.7451,1.7451,0.96%,开放申购,开放赎回,
2024-02-07,1.7285,1.7285,2.00%,开放申购,开放赎回,
2024-02-06,1.6946,1.6946,5.97%,开放申购,开放赎回,
2024-02-05,1.5992,1.5992,0.74%,开放申购,开放赎回,
2024-02-02,1.5875,1.5875,-2.30%,开放申购,开放赎回,
2024-02-01,1.6249,1.6249,0.94%,开放申购,开放赎回,
2024-01-31,1.6098,1.6098,-0.63%,开放申购,开放赎回,
2024-01-30,1.6200,1.6200,-2.33%,开放申购,开放赎回,
2024-01-29,1.6587,1.6587,-3.31%,开放申购,开放赎回,
2024-01-26,1.7154,1.7154,-2.11%,开放申购,开放赎回,
2024-01-25,1.7523,1.7523,1.37%,开放申购,开放赎回,
2024-01-24,1.7286,1.7286,0.48%,开放申购,开放赎回,
2024-01-23,1.7204,1.7204,1.18%,开放申购,开放赎回,
2024-01-22,1.7003,1.7003,-2.69%,开放申购,开放赎回,
2024-01-19,1.7473,1.7473,-0.92%,开放申购,开放赎回,
2024-01-18,1.7636,1.7636,1.82%,开放申购,开放赎回,
2024-01-17,1.7320,1.7320,-2.85%,开放申购,开放赎回,
2024-01-16,1.7828,1.7828,0.36%,开放申购,开放赎回,
2024-01-15,1.7764,1.7764,-0.84%,开放申购,开放赎回,
2024-01-12,1.7915,1.7915,-0.86%,开放申购,开放赎回,
2024-01-11,1.8070,1.8070,1.85%,开放申购,开放赎回,
2024-01-10,1.7742,1.7742,-0.41%,开放申购,开放赎回,
2024-01-09,1.7815,1.7815,0.34%,开放申购,开放赎回,
2024-01-08,1.7754,1.7754,-1.67%,开放申购,开放赎回,
2024-01-05,1.8055,1.8055,-1.38%,开放申购,开放赎回,
2024-01-04,1.8307,1.8307,-1.70%,开放申购,开放赎回,
2024-01-03,1.8624,1.8624,-1.08%,开放申购,开放赎回,
2024-01-02,1.8828,1.8828,-1.78%,开放申购,开放赎回,
2023-12-31,1.9170,1.9170,0.00%,开放申购,开放赎回,
2023-12-29,1.9170,1.9170,0.59%,开放申购,开放赎回,
2023-12-28,1.9057,1.9057,3.65%,开放申购,开放赎回,
2023-12-27,1.8386,1.8386,0.07%,开放申购,开放赎回,
2023-12-26,1.8373,1.8373,-1.19%,开放申购,开放赎回,
2023-12-25,1.8594,1.8594,0.29%,开放申购,开放赎回,
2023-12-22,1.8540,1.8540,-0.35%,开放申购,开放赎回,
2023-12-21,1.8605,1.8605,1.56%,开放申购,开放赎回,
2023-12-20,1.8320,1.8320,-1.29%,开放申购,开放赎回,
2023-12-19,1.8559,1.8559,0.40%,开放申购,开放赎回,
2023-12-18,1.8485,1.8485,-1.47%,开放申购,开放赎回,
2023-12-15,1.8760,1.8760,-0.61%,开放申购,开放赎回,
2023-12-14,1.8875,1.8875,-0.60%,开放申购,开放赎回,
2023-12-13,1.8989,1.8989,-1.58%,开放申购,开放赎回,
2023-12-12,1.9293,1.9293,-0.59%,开放申购,开放赎回,
2023-12-11,1.9408,1.9408,1.17%,开放申购,开放赎回,
2023-12-08,1.9183,1.9183,0.75%,开放申购,开放赎回,
2023-12-07,1.9040,1.9040,-0.25%,开放申购,开放赎回,
2023-12-06,1.9088,1.9088,0.55%,开放申购,开放赎回,
2023-12-05,1.8984,1.8984,-1.88%,开放申购,开放赎回,
2023-12-04,1.9348,1.9348,-0.86%,开放申购,开放赎回,
2023-12-01,1.9515,1.9515,0.18%,开放申购,开放赎回,
2023-11-30,1.9480,1.9480,0.23%,开放申购,开放赎回,
2023-11-29,1.9436,1.9436,-1.00%,开放申购,开放赎回,
2023-11-28,1.9632,1.9632,0.60%,开放申购,开放赎回,
2023-11-27,1.9515,1.9515,-0.58%,开放申购,开放赎回,
2023-11-24,1.9629,1.9629,-1.13%,开放申购,开放赎回,
2023-11-23,1.9854,1.9854,0.55%,开放申购,开放赎回,
2023-11-22,1.9746,1.9746,-1.57%,开放申购,开放赎回,
2023-11-21,2.0060,2.0060,-0.42%,开放申购,开放赎回,
2023-11-20,2.0144,2.0144,0.30%,开放申购,开放赎回,
2023-11-17,2.0083,2.0083,0.39%,开放申购,开放赎回,
2023-11-16,2.0004,2.0004,-1.75%,开放申购,开放赎回,
2023-11-15,2.0361,2.0361,0.50%,开放申购,开放赎回,
2023-11-14,2.0260,2.0260,-0.21%,开放申购,开放赎回,
2023-11-13,2.0302,2.0302,0.18%,开放申购,开放赎回,
2023-11-10,2.0266,2.0266,-0.62%,开放申购,开放赎回,
