end_day,alpha,beta,gamma,season,rss
-600,0.09992382490965497,0.0033480803664312766,0.3075352185662158,15,0.4321279774571161
-580,0.08834553215436819,0.003867938739952404,0.28139459467552064,15,0.4514794073806907
-560,0.08885316944548328,0.0038960882510937576,0.2554150379196212,15,0.4622026095345448
-540,0.08514810881111769,0.004085704354733486,0.2636365491048089,15,0.48385447597857834
-520,0.08585973154108578,0.00419680957662813,0.2698453138579967,15,0.49716483584362187
-500,0.08536999371340999,0.0041777248597836695,0.2730935262914045,15,0.5122695255052703
-480,0.0877319760605631,0.0042036763731728806,0.2731398120651193,15,0.516988239655114
-460,0.0876833315353648,0.004316966194228615,0.27705849563545626,15,0.5412698797054194
-440,0.08898905341168145,0.004409493409085246,0.2917893221138529,15,0.5512277426748149
-420,0.08967514454557043,0.004535624646135038,0.30468335655033174,15,0.5579207613115044
-400,0.08635226253492154,0.004502283454216804,0.3296477207817012,15,0.581504675690085
-380,0.08535772551213937,0.004632028515579243,0.32093167615936724,15,0.5876512573708026
-360,0.08780071055601539,0.004698371116787574,0.31423339361966196,15,0.6033155654610802
-340,0.08842073655866757,0.00452974671345451,0.28603595040501645,15,0.6492444954933958
-320,0.0884402023108145,0.004289119704377728,0.2669304955230048,15,0.6667905655421738
-300,0.08928229488912746,0.004277802668053613,0.25156730695144075,15,0.674981602817202
-280,0.0914651637358836,0.0041545058591151195,0.24187956598267454,15,0.6939284292595747
-260,0.09013286166870384,0.004200880798336411,0.24070570654060658,15,0.6989986030018266
-240,0.09043187590348388,0.004202940346576495,0.23370091445080762,15,0.7097306475869796
-220,0.09022926688398898,0.004273621779385943,0.24521408967884017,15,0.7175999928345136
-200,0.08961405700682344,0.0042824263825859635,0.24873143874435746,15,0.7204346544924647
-180,0.09914514773711042,0.003552130854663779,0.15473592853590482,16,1.234295509890158
-160,0.11930061488028154,0.0033427305627651434,0.18300172678394308,16,1.2834047451985522
-140,0.11607766686187378,0.0033594718639277216,0.16595583467499697,16,1.3195567551709204
-120,0.1295308110220358,0.0029354481086525876,0.03199347330783337,21,1.3659541759445957
-100,0.12503866814222317,0.0029931198211736133,0.030610752169807437,21,1.3917767811523822
-80,0.12459534619611759,0.0029909408220885943,0.030769009140611217,21,1.3969924886655591
-60,0.1252974823931223,0.002934121149424827,0.0332347497863356,21,1.4767799412936793
-40,0.12102679217015182,0.0029599418486246686,0.03258711170082815,21,1.4882232089383896
-20,0.12150407961654967,0.002956795418016213,0.03109638843319878,21,1.4983679825266512
-1,0.12150904608055954,0.002956247241113709,0.031943266230146136,21,1.5097563724643122
