end_day,alpha,beta,gamma,season,rss
-600,0.011366953218625134,0.4760242993148149,0.1173673704980364,11,0.04739848483684894
-580,0.011190852617248361,0.481003005657784,0.10677659725489855,11,0.04787296062746047
-560,0.011501278561946385,0.5,0.08315114581597077,11,0.05405722061715194
-540,0.011708630748805965,0.5,0.10059826889678072,11,0.056226608250586146
-520,0.012116007189543736,0.5,0.09324787243537723,11,0.057692645901238224
-500,0.01213138983655736,0.5,0.10110676795853006,11,0.06267220015370673
-480,0.013686170448898862,0.5,0.16760337472327091,11,0.08154903555701196
-460,0.012926150337563079,0.3805587896354251,0.4264371790308166,11,0.08924930529131281
-440,0.016594728523056133,0.26496637919910576,0.5243216002156975,11,0.09097196802577874
-420,0.010271409961467068,0.46970930220927454,0.43547211834061206,9,0.09018606777376453
-400,0.008942481716555989,0.5,0.49273031710186826,9,0.09565612611689224
-380,0.00868381095536968,0.5,0.5047443322433888,9,0.09824314742951501
-360,0.008555231647094482,0.47569082004458646,0.546599404677793,9,0.10305628445750435
-340,0.07385716629176206,0.0680316711334533,0.08046033375473395,9,0.11294118567376414
-320,0.04855998407448837,0.0729849254075895,0.4494857348153666,12,0.11679140069641072
-300,0.06285614885833951,0.05877345707364737,0.32664605631615873,12,0.12077345876601765
-280,0.063139218496529,0.06660848094826523,0.2822215041556954,12,0.12693611516299477
-260,0.058660890284245544,0.058525821505745305,0.3144231850788305,12,0.13770471373552473
-240,0.06974741488528045,0.044667384690133094,0.3519738206655437,14,0.14016272903380345
-220,0.07018848443444498,0.04868498597591417,0.25939442921434974,12,0.14216364924100566
-200,0.04579263095318151,0.08917689881436529,0.23762517269933103,7,0.1435355445223754
-180,0.07341751405072677,0.040175537039163725,0.3207394966648079,14,0.16552037217868512
-160,0.0814012458527022,0.03774634286409411,0.3145953156680194,14,0.1709044143818388
-140,0.0829756328798729,0.03646608176347399,0.28331036563962136,14,0.17397660198680845
-120,0.08454614817858105,0.03317406646039896,0.30294387502274067,14,0.1803624693692925
-100,0.08422111354089222,0.03305630628880107,0.29565920633670045,14,0.18076624915817974
-80,0.08515807833829409,0.03217053891195537,0.2975684878505655,14,0.18200878523326103
-60,0.08620283394581334,0.03199427300275027,0.3047263228554426,14,0.18439292510513608
-40,0.08522440722320335,0.03192633933674045,0.30733244225878464,14,0.1853263205904489
-20,0.0859142102497088,0.03181616416014011,0.2998087300256719,14,0.1859331348611764
-1,0.08564430651779843,0.031840211963707496,0.30615138788653035,14,0.1867592600567902
