净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-03-20,0.5206,0.5206,-0.69%,开放申购,开放赎回,
2025-03-19,0.5242,0.5242,0.25%,开放申购,开放赎回,
2025-03-18,0.5229,0.5229,1.79%,开放申购,开放赎回,
2025-03-17,0.5137,0.5137,0.10%,开放申购,开放赎回,
2025-03-14,0.5132,0.5132,2.29%,开放申购,开放赎回,
2025-03-13,0.5017,0.5017,-0.59%,开放申购,开放赎回,
2025-03-12,0.5047,0.5047,-0.84%,开放申购,开放赎回,
2025-03-11,0.5090,0.5090,0.14%,开放申购,开放赎回,
2025-03-10,0.5083,0.5083,0.12%,开放申购,开放赎回,
2025-03-07,0.5077,0.5077,-0.92%,开放申购,开放赎回,
2025-03-06,0.5124,0.5124,1.57%,开放申购,开放赎回,
2025-03-05,0.5045,0.5045,-0.41%,开放申购,开放赎回,
2025-03-04,0.5066,0.5066,-0.10%,开放申购,开放赎回,
2025-03-03,0.5071,0.5071,0.34%,开放申购,开放赎回,
2025-02-28,0.5054,0.5054,-2.30%,开放申购,开放赎回,
2025-02-27,0.5173,0.5173,0.25%,开放申购,开放赎回,
2025-02-26,0.5160,0.5160,1.84%,开放申购,开放赎回,
2025-02-25,0.5067,0.5067,-1.00%,开放申购,开放赎回,
2025-02-24,0.5118,0.5118,-1.35%,开放申购,开放赎回,
2025-02-21,0.5188,0.5188,2.85%,开放申购,开放赎回,
2025-02-20,0.5044,0.5044,1.92%,开放申购,开放赎回,
2025-02-19,0.4949,0.4949,0.26%,开放申购,开放赎回,
2025-02-18,0.4936,0.4936,-1.06%,开放申购,开放赎回,
2025-02-17,0.4989,0.4989,0.54%,开放申购,开放赎回,
2025-02-14,0.4962,0.4962,1.78%,开放申购,开放赎回,
2025-02-13,0.4875,0.4875,-0.51%,开放申购,开放赎回,
2025-02-12,0.4900,0.4900,0.12%,开放申购,开放赎回,
2025-02-11,0.4894,0.4894,-1.21%,开放申购,开放赎回,
2025-02-10,0.4954,0.4954,0.81%,开放申购,开放赎回,
2025-02-07,0.4914,0.4914,0.82%,开放申购,开放赎回,
2025-02-06,0.4874,0.4874,1.20%,开放申购,开放赎回,
2025-02-05,0.4816,0.4816,0.33%,开放申购,开放赎回,
2025-01-27,0.4800,0.4800,-0.06%,开放申购,开放赎回,
2025-01-24,0.4803,0.4803,0.52%,开放申购,开放赎回,
2025-01-23,0.4778,0.4778,-0.52%,开放申购,开放赎回,
2025-01-22,0.4803,0.4803,-0.37%,开放申购,开放赎回,
2025-01-21,0.4821,0.4821,-0.47%,开放申购,开放赎回,
2025-01-20,0.4844,0.4844,1.94%,开放申购,开放赎回,
2025-01-17,0.4752,0.4752,0.42%,开放申购,开放赎回,
2025-01-16,0.4732,0.4732,-0.17%,开放申购,开放赎回,
2025-01-15,0.4740,0.4740,-1.02%,开放申购,开放赎回,
2025-01-14,0.4789,0.4789,2.81%,开放申购,开放赎回,
2025-01-13,0.4658,0.4658,0.50%,开放申购,开放赎回,
2025-01-10,0.4635,0.4635,-0.98%,开放申购,开放赎回,
2025-01-09,0.4681,0.4681,-0.19%,开放申购,开放赎回,
2025-01-08,0.4690,0.4690,-0.95%,开放申购,开放赎回,
2025-01-07,0.4735,0.4735,-1.33%,开放申购,开放赎回,
2025-01-06,0.4799,0.4799,0.63%,开放申购,开放赎回,
2025-01-03,0.4769,0.4769,-0.91%,开放申购,开放赎回,
2025-01-02,0.4813,0.4813,-2.29%,开放申购,开放赎回,
2024-12-31,0.4926,0.4926,-1.85%,开放申购,开放赎回,
2024-12-30,0.5019,0.5019,0.18%,开放申购,开放赎回,
2024-12-27,0.5010,0.5010,0.10%,开放申购,开放赎回,
2024-12-26,0.5005,0.5005,-0.48%,开放申购,开放赎回,
2024-12-25,0.5029,0.5029,-0.65%,开放申购,开放赎回,
2024-12-24,0.5062,0.5062,0.84%,开放申购,开放赎回,
2024-12-23,0.5020,0.5020,-1.28%,开放申购,开放赎回,
2024-12-20,0.5085,0.5085,-0.06%,开放申购,开放赎回,
2024-12-19,0.5088,0.5088,-0.25%,开放申购,开放赎回,
2024-12-18,0.5101,0.5101,0.12%,开放申购,开放赎回,
2024-12-17,0.5095,0.5095,-0.62%,开放申购,开放赎回,
2024-12-16,0.5127,0.5127,-1.08%,开放申购,开放赎回,
2024-12-13,0.5183,0.5183,-1.95%,开放申购,开放赎回,
2024-12-12,0.5286,0.5286,0.15%,开放申购,开放赎回,
2024-12-11,0.5278,0.5278,0.06%,开放申购,开放赎回,
2024-12-10,0.5275,0.5275,-0.66%,开放申购,开放赎回,
2024-12-09,0.5310,0.5310,0.49%,开放申购,开放赎回,
2024-12-06,0.5284,0.5284,2.52%,开放申购,开放赎回,
2024-12-05,0.5154,0.5154,-0.27%,开放申购,开放赎回,
2024-12-04,0.5168,0.5168,-1.66%,开放申购,开放赎回,
2024-12-03,0.5255,0.5255,-0.04%,开放申购,开放赎回,
2024-12-02,0.5257,0.5257,0.94%,开放申购,开放赎回,
2024-11-29,0.5208,0.5208,1.76%,开放申购,开放赎回,
2024-11-28,0.5118,0.5118,-0.76%,开放申购,开放赎回,
2024-11-27,0.5157,0.5157,2.28%,开放申购,开放赎回,
2024-11-26,0.5042,0.5042,0.22%,开放申购,开放赎回,
2024-11-25,0.5031,0.5031,0.02%,开放申购,开放赎回,
2024-11-22,0.5030,0.5030,-4.03%,开放申购,开放赎回,
2024-11-21,0.5241,0.5241,-0.19%,开放申购,开放赎回,
2024-11-20,0.5251,0.5251,3.10%,开放申购,开放赎回,
2024-11-19,0.5093,0.5093,0.97%,开放申购,开放赎回,
2024-11-18,0.5044,0.5044,-1.56%,开放申购,开放赎回,
2024-11-15,0.5124,0.5124,-1.86%,开放申购,开放赎回,
2024-11-14,0.5221,0.5221,-2.81%,开放申购,开放赎回,
2024-11-13,0.5372,0.5372,-1.07%,开放申购,开放赎回,
2024-11-12,0.5430,0.5430,0.87%,开放申购,开放赎回,
2024-11-11,0.5383,0.5383,1.37%,开放申购,开放赎回,
2024-11-08,0.5310,0.5310,-0.84%,开放申购,开放赎回,
2024-11-07,0.5355,0.5355,2.37%,开放申购,开放赎回,
2024-11-06,0.5231,0.5231,0.02%,开放申购,开放赎回,
2024-11-05,0.5230,0.5230,2.05%,开放申购,开放赎回,
2024-11-04,0.5125,0.5125,1.30%,开放申购,开放赎回,
2024-11-01,0.5059,0.5059,0.00%,开放申购,开放赎回,
2024-10-31,0.5059,0.5059,-0.57%,开放申购,开放赎回,
2024-10-30,0.5088,0.5088,-1.59%,开放申购,开放赎回,
2024-10-29,0.5170,0.5170,-1.99%,开放申购,开放赎回,
2024-10-28,0.5275,0.5275,1.21%,开放申购,开放赎回,
2024-10-25,0.5212,0.5212,1.46%,开放申购,开放赎回,
2024-10-24,0.5137,0.5137,-0.91%,开放申购,开放赎回,
2024-10-23,0.5184,0.5184,0.04%,开放申购,开放赎回,
2024-10-22,0.5182,0.5182,0.45%,开放申购,开放赎回,
2024-10-21,0.5159,0.5159,0.64%,开放申购,开放赎回,
2024-10-18,0.5126,0.5126,3.89%,开放申购,开放赎回,
2024-10-17,0.4934,0.4934,-0.46%,开放申购,开放赎回,
2024-10-16,0.4957,0.4957,-1.39%,开放申购,开放赎回,
2024-10-15,0.5027,0.5027,-2.39%,开放申购,开放赎回,
2024-10-14,0.5150,0.5150,1.18%,开放申购,开放赎回,
2024-10-11,0.5090,0.5090,-5.25%,开放申购,开放赎回,
2024-10-10,0.5372,0.5372,-0.78%,开放申购,开放赎回,
2024-10-09,0.5414,0.5414,-6.64%,开放申购,开放赎回,
2024-10-08,0.5799,0.5799,8.41%,开放申购,开放赎回,
2024-09-30,0.5349,0.5349,10.15%,开放申购,开放赎回,
2024-09-27,0.4856,0.4856,6.30%,开放申购,开放赎回,
2024-09-26,0.4568,0.4568,3.82%,开放申购,开放赎回,
2024-09-25,0.4400,0.4400,1.10%,开放申购,开放赎回,
2024-09-24,0.4352,0.4352,2.54%,开放申购,开放赎回,
2024-09-23,0.4244,0.4244,-0.40%,开放申购,开放赎回,
2024-09-20,0.4261,0.4261,-1.71%,开放申购,开放赎回,
2024-09-19,0.4335,0.4335,0.72%,开放申购,开放赎回,
2024-09-18,0.4304,0.4304,0.19%,开放申购,开放赎回,
2024-09-13,0.4296,0.4296,-0.65%,开放申购,开放赎回,
2024-09-12,0.4324,0.4324,-0.78%,开放申购,开放赎回,
2024-09-11,0.4358,0.4358,1.51%,开放申购,开放赎回,
2024-09-10,0.4293,0.4293,-0.95%,开放申购,开放赎回,
2024-09-09,0.4334,0.4334,0.02%,开放申购,开放赎回,
2024-09-06,0.4333,0.4333,-1.75%,开放申购,开放赎回,
2024-09-05,0.4410,0.4410,0.85%,开放申购,开放赎回,
2024-09-04,0.4373,0.4373,0.18%,开放申购,开放赎回,
2024-09-03,0.4365,0.4365,0.97%,开放申购,开放赎回,
2024-09-02,0.4323,0.4323,-1.73%,开放申购,开放赎回,
2024-08-30,0.4399,0.4399,0.21%,开放申购,开放赎回,
2024-08-29,0.4390,0.4390,1.27%,开放申购,开放赎回,
2024-08-28,0.4335,0.4335,0.14%,开放申购,开放赎回,
2024-08-27,0.4329,0.4329,0.21%,开放申购,开放赎回,
2024-08-26,0.4320,0.4320,0.37%,开放申购,开放赎回,
2024-08-23,0.4304,0.4304,-0.55%,开放申购,开放赎回,
2024-08-22,0.4328,0.4328,-0.62%,开放申购,开放赎回,
2024-08-21,0.4355,0.4355,-0.98%,开放申购,开放赎回,
2024-08-20,0.4398,0.4398,-1.52%,开放申购,开放赎回,
2024-08-19,0.4466,0.4466,-0.80%,开放申购,开放赎回,
2024-08-16,0.4502,0.4502,0.56%,开放申购,开放赎回,
2024-08-15,0.4477,0.4477,0.74%,开放申购,开放赎回,
2024-08-14,0.4444,0.4444,-1.64%,开放申购,开放赎回,
2024-08-13,0.4518,0.4518,-0.70%,开放申购,开放赎回,
2024-08-12,0.4550,0.4550,1.02%,开放申购,开放赎回,
2024-08-09,0.4504,0.4504,-1.49%,开放申购,开放赎回,
2024-08-08,0.4572,0.4572,0.11%,开放申购,开放赎回,
2024-08-07,0.4567,0.4567,-0.83%,开放申购,开放赎回,
2024-08-06,0.4605,0.4605,1.70%,开放申购,开放赎回,
2024-08-05,0.4528,0.4528,-0.40%,开放申购,开放赎回,
2024-08-02,0.4546,0.4546,0.71%,开放申购,开放赎回,
2024-08-01,0.4514,0.4514,-0.73%,开放申购,开放赎回,
2024-07-31,0.4547,0.4547,4.96%,开放申购,开放赎回,
2024-07-30,0.4332,0.4332,0.07%,开放申购,开放赎回,
2024-07-29,0.4329,0.4329,-1.01%,开放申购,开放赎回,
2024-07-26,0.4373,0.4373,-0.11%,开放申购,开放赎回,
2024-07-25,0.4378,0.4378,0.34%,开放申购,开放赎回,
2024-07-24,0.4363,0.4363,-1.02%,开放申购,开放赎回,
2024-07-23,0.4408,0.4408,-3.38%,开放申购,开放赎回,
2024-07-22,0.4562,0.4562,0.80%,开放申购,开放赎回,
2024-07-19,0.4526,0.4526,0.33%,开放申购,开放赎回,
2024-07-18,0.4511,0.4511,0.65%,开放申购,开放赎回,
2024-07-17,0.4482,0.4482,1.79%,开放申购,开放赎回,
2024-07-16,0.4403,0.4403,0.27%,开放申购,开放赎回,
2024-07-15,0.4391,0.4391,-1.15%,开放申购,开放赎回,
2024-07-12,0.4442,0.4442,0.98%,开放申购,开放赎回,
2024-07-11,0.4399,0.4399,2.56%,开放申购,开放赎回,
2024-07-10,0.4289,0.4289,0.09%,开放申购,开放赎回,
2024-07-09,0.4285,0.4285,0.14%,开放申购,开放赎回,
2024-07-08,0.4279,0.4279,-2.60%,开放申购,开放赎回,
2024-07-05,0.4393,0.4393,3.58%,开放申购,开放赎回,
2024-07-04,0.4241,0.4241,-2.03%,开放申购,开放赎回,
2024-07-03,0.4329,0.4329,-0.37%,开放申购,开放赎回,
2024-07-02,0.4345,0.4345,-0.98%,开放申购,开放赎回,
2024-07-01,0.4388,0.4388,0.23%,开放申购,开放赎回,
2024-06-30,0.4378,0.4378,0.00%,开放申购,开放赎回,
2024-06-28,0.4378,0.4378,-0.97%,开放申购,开放赎回,
2024-06-27,0.4421,0.4421,-2.08%,开放申购,开放赎回,
2024-06-26,0.4515,0.4515,2.03%,开放申购,开放赎回,
2024-06-25,0.4425,0.4425,-0.83%,开放申购,开放赎回,
2024-06-24,0.4462,0.4462,-1.44%,开放申购,开放赎回,
2024-06-21,0.4527,0.4527,0.33%,开放申购,开放赎回,
2024-06-20,0.4512,0.4512,-1.59%,开放申购,开放赎回,
2024-06-19,0.4585,0.4585,-1.31%,开放申购,开放赎回,
2024-06-18,0.4646,0.4646,-1.04%,开放申购,开放赎回,
2024-06-17,0.4695,0.4695,0.36%,开放申购,开放赎回,
2024-06-14,0.4678,0.4678,-1.25%,开放申购,开放赎回,
2024-06-13,0.4737,0.4737,-0.34%,开放申购,开放赎回,
2024-06-12,0.4753,0.4753,0.61%,开放申购,开放赎回,
2024-06-11,0.4724,0.4724,1.11%,开放申购,开放赎回,
2024-06-07,0.4672,0.4672,-0.66%,开放申购,开放赎回,
2024-06-06,0.4703,0.4703,-1.32%,开放申购,开放赎回,
2024-06-05,0.4766,0.4766,-0.19%,开放申购,开放赎回,
2024-06-04,0.4775,0.4775,2.07%,开放申购,开放赎回,
2024-06-03,0.4678,0.4678,-1.02%,开放申购,开放赎回,
2024-05-31,0.4726,0.4726,0.00%,开放申购,开放赎回,
2024-05-30,0.4726,0.4726,0.00%,开放申购,开放赎回,
2024-05-29,0.4726,0.4726,-0.32%,开放申购,开放赎回,
2024-05-28,0.4741,0.4741,-0.52%,开放申购,开放赎回,
2024-05-27,0.4766,0.4766,0.40%,开放申购,开放赎回,
2024-05-24,0.4747,0.4747,-1.02%,开放申购,开放赎回,
2024-05-23,0.4796,0.4796,-1.86%,开放申购,开放赎回,
2024-05-22,0.4887,0.4887,-0.18%,开放申购,开放赎回,
2024-05-21,0.4896,0.4896,-1.23%,开放申购,开放赎回,
2024-05-20,0.4957,0.4957,0.04%,开放申购,开放赎回,
2024-05-17,0.4955,0.4955,0.20%,开放申购,开放赎回,
2024-05-16,0.4945,0.4945,-0.44%,开放申购,开放赎回,
2024-05-15,0.4967,0.4967,-1.78%,开放申购,开放赎回,
2024-05-14,0.5057,0.5057,0.74%,开放申购,开放赎回,
2024-05-13,0.5020,0.5020,-1.01%,开放申购,开放赎回,
2024-05-10,0.5071,0.5071,-1.19%,开放申购,开放赎回,
2024-05-09,0.5132,0.5132,1.22%,开放申购,开放赎回,
2024-05-08,0.5070,0.5070,-0.92%,开放申购,开放赎回,
2024-05-07,0.5117,0.5117,0.06%,开放申购,开放赎回,
2024-05-06,0.5114,0.5114,2.63%,开放申购,开放赎回,
2024-04-30,0.4983,0.4983,0.00%,开放申购,开放赎回,
2024-04-29,0.4983,0.4983,1.74%,开放申购,开放赎回,
2024-04-26,0.4898,0.4898,2.83%,开放申购,开放赎回,
2024-04-25,0.4763,0.4763,1.10%,开放申购,开放赎回,
2024-04-24,0.4711,0.4711,-0.46%,开放申购,开放赎回,
2024-04-23,0.4733,0.4733,0.77%,开放申购,开放赎回,
2024-04-22,0.4697,0.4697,0.86%,开放申购,开放赎回,
2024-04-19,0.4657,0.4657,-1.48%,开放申购,开放赎回,
2024-04-18,0.4727,0.4727,-0.80%,开放申购,开放赎回,
2024-04-17,0.4765,0.4765,1.64%,开放申购,开放赎回,
2024-04-16,0.4688,0.4688,-1.97%,开放申购,开放赎回,
2024-04-15,0.4782,0.4782,0.04%,开放申购,开放赎回,
2024-04-12,0.4780,0.4780,-0.95%,开放申购,开放赎回,
2024-04-11,0.4826,0.4826,-0.82%,开放申购,开放赎回,
2024-04-10,0.4866,0.4866,-1.58%,开放申购,开放赎回,
2024-04-09,0.4944,0.4944,1.98%,开放申购,开放赎回,
2024-04-08,0.4848,0.4848,-1.58%,开放申购,开放赎回,
2024-04-03,0.4926,0.4926,-0.55%,开放申购,开放赎回,
2024-04-02,0.4953,0.4953,-1.53%,开放申购,开放赎回,
2024-04-01,0.5030,0.5030,1.74%,开放申购,开放赎回,
2024-03-29,0.4944,0.4944,-0.28%,开放申购,开放赎回,
2024-03-28,0.4958,0.4958,0.63%,开放申购,开放赎回,
2024-03-27,0.4927,0.4927,-1.32%,开放申购,开放赎回,
2024-03-26,0.4993,0.4993,-0.50%,开放申购,开放赎回,
2024-03-25,0.5018,0.5018,-0.77%,开放申购,开放赎回,
2024-03-22,0.5057,0.5057,-2.20%,开放申购,开放赎回,
2024-03-21,0.5171,0.5171,-0.88%,开放申购,开放赎回,
2024-03-20,0.5217,0.5217,-0.11%,开放申购,开放赎回,
2024-03-19,0.5223,0.5223,-1.77%,开放申购,开放赎回,
2024-03-18,0.5317,0.5317,1.33%,开放申购,开放赎回,
2024-03-15,0.5247,0.5247,-0.21%,开放申购,开放赎回,
2024-03-14,0.5258,0.5258,1.29%,开放申购,开放赎回,
2024-03-13,0.5191,0.5191,-0.38%,开放申购,开放赎回,
2024-03-12,0.5211,0.5211,2.10%,开放申购,开放赎回,
2024-03-11,0.5104,0.5104,2.63%,开放申购,开放赎回,
2024-03-08,0.4973,0.4973,0.36%,开放申购,开放赎回,
2024-03-07,0.4955,0.4955,-4.16%,开放申购,开放赎回,
2024-03-06,0.5170,0.5170,-0.88%,开放申购,开放赎回,
2024-03-05,0.5216,0.5216,-1.42%,开放申购,开放赎回,
2024-03-04,0.5291,0.5291,2.64%,开放申购,开放赎回,
2024-03-01,0.5155,0.5155,-0.04%,开放申购,开放赎回,
2024-02-29,0.5157,0.5157,2.08%,开放申购,开放赎回,
2024-02-28,0.5052,0.5052,-1.62%,开放申购,开放赎回,
2024-02-27,0.5135,0.5135,1.50%,开放申购,开放赎回,
2024-02-26,0.5059,0.5059,0.72%,开放申购,开放赎回,
2024-02-23,0.5023,0.5023,0.18%,开放申购,开放赎回,
2024-02-22,0.5014,0.5014,0.56%,开放申购,开放赎回,
2024-02-21,0.4986,0.4986,0.52%,开放申购,开放赎回,
2024-02-20,0.4960,0.4960,0.69%,开放申购,开放赎回,
2024-02-19,0.4926,0.4926,-0.53%,开放申购,开放赎回,
2024-02-08,0.4952,0.4952,0.08%,开放申购,开放赎回,
2024-02-07,0.4948,0.4948,4.43%,开放申购,开放赎回,
2024-02-06,0.4738,0.4738,8.72%,开放申购,开放赎回,
2024-02-05,0.4358,0.4358,-0.77%,开放申购,开放赎回,
2024-02-02,0.4392,0.4392,-4.23%,开放申购,开放赎回,
2024-02-01,0.4586,0.4586,0.59%,开放申购,开放赎回,
2024-01-31,0.4559,0.4559,-3.57%,开放申购,开放赎回,
2024-01-30,0.4728,0.4728,-2.29%,开放申购,开放赎回,
2024-01-29,0.4839,0.4839,-2.66%,开放申购,开放赎回,
2024-01-26,0.4971,0.4971,-3.72%,开放申购,开放赎回,
2024-01-25,0.5163,0.5163,1.45%,开放申购,开放赎回,
2024-01-24,0.5089,0.5089,0.10%,开放申购,开放赎回,
2024-01-23,0.5084,0.5084,0.87%,开放申购,开放赎回,
2024-01-22,0.5040,0.5040,-3.96%,开放申购,开放赎回,
2024-01-19,0.5248,0.5248,-0.57%,开放申购,开放赎回,
2024-01-18,0.5278,0.5278,0.88%,开放申购,开放赎回,
2024-01-17,0.5232,0.5232,-3.29%,开放申购,开放赎回,
2024-01-16,0.5410,0.5410,-0.13%,开放申购,开放赎回,
2024-01-15,0.5417,0.5417,-0.09%,开放申购,开放赎回,
2024-01-12,0.5422,0.5422,-1.09%,开放申购,开放赎回,
2024-01-11,0.5482,0.5482,1.16%,开放申购,开放赎回,
2024-01-10,0.5419,0.5419,-0.73%,开放申购,开放赎回,
2024-01-09,0.5459,0.5459,-0.02%,开放申购,开放赎回,
2024-01-08,0.5460,0.5460,-1.52%,开放申购,开放赎回,
2024-01-05,0.5544,0.5544,-2.10%,开放申购,开放赎回,
2024-01-04,0.5663,0.5663,-1.17%,开放申购,开放赎回,
2024-01-03,0.5730,0.5730,-0.30%,开放申购,开放赎回,
2024-01-02,0.5747,0.5747,-1.20%,开放申购,开放赎回,
2023-12-31,0.5817,0.5817,0.00%,开放申购,开放赎回,
2023-12-29,0.5817,0.5817,1.39%,开放申购,开放赎回,
2023-12-28,0.5737,0.5737,1.13%,开放申购,开放赎回,
2023-12-27,0.5673,0.5673,0.34%,开放申购,开放赎回,
2023-12-26,0.5654,0.5654,-0.81%,开放申购,开放赎回,
2023-12-25,0.5700,0.5700,0.74%,开放申购,开放赎回,
2023-12-22,0.5658,0.5658,-1.03%,开放申购,开放赎回,
2023-12-21,0.5717,0.5717,0.18%,开放申购,开放赎回,
2023-12-20,0.5707,0.5707,-0.77%,开放申购,开放赎回,
2023-12-19,0.5751,0.5751,-0.69%,开放申购,开放赎回,
2023-12-18,0.5791,0.5791,-0.17%,开放申购,开放赎回,
2023-12-15,0.5801,0.5801,-1.98%,开放申购,开放赎回,
2023-12-14,0.5918,0.5918,0.32%,开放申购,开放赎回,
2023-12-13,0.5899,0.5899,-0.44%,开放申购,开放赎回,
2023-12-12,0.5925,0.5925,-0.54%,开放申购,开放赎回,
2023-12-11,0.5957,0.5957,0.83%,开放申购,开放赎回,
2023-12-08,0.5908,0.5908,0.49%,开放申购,开放赎回,
2023-12-07,0.5879,0.5879,-1.33%,开放申购,开放赎回,
2023-12-06,0.5958,0.5958,0.59%,开放申购,开放赎回,
2023-12-05,0.5923,0.5923,-1.07%,开放申购,开放赎回,
2023-12-04,0.5987,0.5987,-3.00%,开放申购,开放赎回,
2023-12-01,0.6172,0.6172,-0.39%,开放申购,开放赎回,
2023-11-30,0.6196,0.6196,0.65%,开放申购,开放赎回,
2023-11-29,0.6156,0.6156,-1.03%,开放申购,开放赎回,
2023-11-28,0.6220,0.6220,1.80%,开放申购,开放赎回,
2023-11-27,0.6110,0.6110,-0.55%,开放申购,开放赎回,
2023-11-24,0.6144,0.6144,-0.11%,开放申购,开放赎回,
2023-11-23,0.6151,0.6151,0.62%,开放申购,开放赎回,
2023-11-22,0.6113,0.6113,-1.39%,开放申购,开放赎回,
2023-11-21,0.6199,0.6199,0.05%,开放申购,开放赎回,
2023-11-20,0.6196,0.6196,0.80%,开放申购,开放赎回,
2023-11-17,0.6147,0.6147,0.75%,开放申购,开放赎回,
2023-11-16,0.6101,0.6101,-1.44%,开放申购,开放赎回,
2023-11-15,0.6190,0.6190,0.63%,开放申购,开放赎回,
2023-11-14,0.6151,0.6151,-0.28%,开放申购,开放赎回,
2023-11-13,0.6168,0.6168,-1.07%,开放申购,开放赎回,
2023-11-10,0.6235,0.6235,-0.03%,开放申购,开放赎回,
