end_day,alpha,beta,gamma,season,rss
-600,0.02302940182427865,0.023125063872376273,0.05489329212798513,8,0.03863989048436613
-580,0.023493297307497447,0.0230226331853693,0.054987601560796656,8,0.039953158042758376
-560,0.02324514083594916,0.023010489140753692,0.05465191516059803,8,0.04027917147377076
-540,0.023232370546884377,0.022892681505030325,0.05381735339671174,8,0.04391346867765995
-520,0.061978364433504934,0.020839706742502368,0.1179202333827141,16,0.04852664286376369
-500,0.06489842448986854,0.021089383593890558,0.12397030064529854,16,0.05034219890849462
-480,0.06454799907487181,0.020968453286981575,0.1259336737320768,16,0.05097070301375961
-460,0.06461793873014529,0.020971210234006457,0.12862037881817862,16,0.05171937882782631
-440,0.06600247270311892,0.020656666320315462,0.1309681846535509,16,0.05302477445855298
-420,0.06613516932795142,0.020469681551389046,0.12853077314184988,16,0.05475660209185444
-400,0.07770970183047379,0.018837125355398922,0.12434478366218653,21,0.05850943002786014
-380,0.07562154616323845,0.018355094389349423,0.11993434118156415,21,0.059685998771912815
-360,0.08171850366612742,0.01742160350237583,0.119601906376094,21,0.06252614279974286
-340,0.08100850325022244,0.017224353934099657,0.12651009334485838,21,0.07018703038167247
-320,0.07515758379566849,0.01840429916161726,0.1347402497765488,16,0.07091494875152302
-300,0.075094525692044,0.018509463082925268,0.13467162433908228,16,0.07133871559061593
-280,0.07560810409815025,0.018396638151609107,0.1340395721589363,16,0.07418683274509161
-260,0.07587840281705194,0.018390015352319055,0.13605135779491895,16,0.0745767299094098
-240,0.07888440098153289,0.01712336795661584,0.12250434386840311,21,0.07547352615821722
-220,0.07875534329759513,0.01707413771496879,0.12031261173601702,21,0.07621488571429093
-200,0.07566882997843893,0.018347323147761524,0.13435907320257157,16,0.07655005684895508
-180,0.07861407826101714,0.018431577593117057,0.1408502787387498,16,0.08974082348578882
-160,0.08315042277522229,0.018431914279979,0.14417617720145742,16,0.09092015158839864
-140,0.08279167114757205,0.018187906588125947,0.1444539024220669,16,0.09216006189067055
-120,0.08460290912655555,0.017355652691121923,0.14244974629577456,16,0.09522011402447621
-100,0.08311599778174389,0.017464995449214076,0.1408598413486919,16,0.09555526662860181
-80,0.08322813693337341,0.017419674151032145,0.14027762332439683,16,0.09604520421336725
-60,0.08404263563198429,0.017372334621091494,0.14204129764518025,16,0.0976418762084721
-40,0.08402520923403693,0.017399418801078013,0.1420049996091672,16,0.09802473808800369
-20,0.0836805945924357,0.01742891705973533,0.1412973408665188,16,0.09973094542304481
-1,0.08402753643763222,0.017390952769632886,0.13967262775088904,16,0.10087816078120859
