end_day,alpha,beta,gamma,season,rss
-600,0.012932505906421402,0.0374232062040369,0.09405297503396524,7,0.05273731176432392
-580,0.013666307515389456,0.03533903493811817,0.08953714401793847,7,0.054111317872294576
-560,0.07196303474138137,0.020797274778000786,0.10572311310416606,15,0.06648626312410998
-540,0.0665054218515207,0.02112535559180896,0.10959591097018424,15,0.08023132622193738
-520,0.017751078098368657,0.031354366069512994,0.08998640080539262,7,0.0861966592586354
-500,0.065216252215344,0.01963864148516176,0.11549640108325308,15,0.09008943408173453
-480,0.06852763933050662,0.019474993641669137,0.11262090588762776,15,0.09204529068599471
-460,0.07106901187949344,0.020021593729543555,0.11403343831334381,15,0.09601212836419606
-440,0.07138584540174188,0.020037880009838426,0.12191575489860215,15,0.09936703083896992
-420,0.07179520707083469,0.01966266017036053,0.12186544801711456,15,0.10053919407614106
-400,0.07257918510534937,0.01912366846561103,0.12317048586971677,15,0.10469295731493448
-380,0.07213280288723985,0.019131781168014766,0.12283081687302397,15,0.10523480679549053
-360,0.07334104655197993,0.01892722528164382,0.12106768752354437,15,0.10995846585724331
-340,0.07307494316136161,0.01861215480036013,0.11718152502925805,15,0.11860714152046048
-320,0.0670475566093278,0.018394306752886835,0.11466576995175165,15,0.12189536127718409
-300,0.06749858966978756,0.018393157417858144,0.11502912961684061,15,0.12276585723748709
-280,0.06836525386175635,0.018344002971844735,0.11450996513660279,15,0.12420541934218343
-260,0.06880028978065358,0.018470912420951124,0.1157060612032034,15,0.12738539001941024
-240,0.048406524401946927,0.02514423004514309,0.34016843634863914,14,0.1303287454304905
-220,0.04883784318099147,0.024478104338492557,0.33164454864328036,14,0.13261891043588062
-200,0.04996050496662102,0.02387454239091582,0.32994230656879464,14,0.13421272301266501
-180,0.059666515594089385,0.01875204911975556,0.10954210869043535,15,0.18562380398435913
-160,0.07952901288260382,0.01799646092955465,0.114863040320756,15,0.200286939741199
-140,0.07659086240254424,0.015989382053954147,0.14022093168940267,18,0.20672927228213267
-120,0.08205066960744034,0.014573203209464612,0.1338550732243677,18,0.21577919561208175
-100,0.07954342909554575,0.014968065227190363,0.12661205062612232,18,0.21791364342058045
-80,0.07667061488427489,0.01604950166946521,0.1018064125228112,15,0.2227833691988384
-60,0.07528571213769751,0.015906062774766923,0.09963402211131216,15,0.23015974997506522
-40,0.07966784850178679,0.015792004903721152,0.10084617310828706,15,0.23388312293736457
-20,0.08042254916339246,0.0159619677739247,0.10144796087049196,15,0.23533929719131294
-1,0.08049795211906018,0.015948343479571844,0.10125709446285953,15,0.23633171549944054
