净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2024-09-20,0.5042,0.5042,-0.63%,开放申购,开放赎回,
2024-09-19,0.5074,0.5074,0.93%,开放申购,开放赎回,
2024-09-18,0.5027,0.5027,-0.95%,开放申购,开放赎回,
2024-09-13,0.5075,0.5075,-1.07%,开放申购,开放赎回,
2024-09-12,0.5130,0.5130,-1.10%,开放申购,开放赎回,
2024-09-11,0.5187,0.5187,-0.23%,开放申购,开放赎回,
2024-09-10,0.5199,0.5199,0.79%,开放申购,开放赎回,
2024-09-09,0.5158,0.5158,-0.48%,开放申购,开放赎回,
2024-09-06,0.5183,0.5183,-1.52%,开放申购,开放赎回,
2024-09-05,0.5263,0.5263,-0.25%,开放申购,开放赎回,
2024-09-04,0.5276,0.5276,-0.75%,开放申购,开放赎回,
2024-09-03,0.5316,0.5316,0.64%,开放申购,开放赎回,
2024-09-02,0.5282,0.5282,-3.53%,开放申购,开放赎回,
2024-08-30,0.5475,0.5475,3.26%,开放申购,开放赎回,
2024-08-29,0.5302,0.5302,1.13%,开放申购,开放赎回,
2024-08-28,0.5243,0.5243,0.10%,开放申购,开放赎回,
2024-08-27,0.5238,0.5238,-1.47%,开放申购,开放赎回,
2024-08-26,0.5316,0.5316,-0.23%,开放申购,开放赎回,
2024-08-23,0.5328,0.5328,-0.67%,开放申购,开放赎回,
2024-08-22,0.5364,0.5364,-1.45%,开放申购,开放赎回,
2024-08-21,0.5443,0.5443,-0.58%,开放申购,开放赎回,
2024-08-20,0.5475,0.5475,-1.39%,开放申购,开放赎回,
2024-08-19,0.5552,0.5552,-0.02%,开放申购,开放赎回,
2024-08-16,0.5553,0.5553,-0.34%,开放申购,开放赎回,
2024-08-15,0.5572,0.5572,0.54%,开放申购,开放赎回,
2024-08-14,0.5542,0.5542,-1.28%,开放申购,开放赎回,
2024-08-13,0.5614,0.5614,0.72%,开放申购,开放赎回,
2024-08-12,0.5574,0.5574,-0.50%,开放申购,开放赎回,
2024-08-09,0.5602,0.5602,-0.02%,开放申购,开放赎回,
2024-08-08,0.5603,0.5603,0.50%,开放申购,开放赎回,
2024-08-07,0.5575,0.5575,-1.06%,开放申购,开放赎回,
2024-08-06,0.5635,0.5635,0.61%,开放申购,开放赎回,
2024-08-05,0.5601,0.5601,-4.22%,开放申购,开放赎回,
2024-08-02,0.5848,0.5848,-2.61%,开放申购,开放赎回,
2024-08-01,0.6005,0.6005,0.54%,开放申购,开放赎回,
2024-07-31,0.5973,0.5973,3.61%,开放申购,开放赎回,
2024-07-30,0.5765,0.5765,0.96%,开放申购,开放赎回,
2024-07-29,0.5710,0.5710,-1.55%,开放申购,开放赎回,
2024-07-26,0.5800,0.5800,0.80%,开放申购,开放赎回,
2024-07-25,0.5754,0.5754,-0.96%,开放申购,开放赎回,
2024-07-24,0.5810,0.5810,-1.09%,开放申购,开放赎回,
2024-07-23,0.5874,0.5874,-4.64%,开放申购,开放赎回,
2024-07-22,0.6160,0.6160,0.13%,开放申购,开放赎回,
2024-07-19,0.6152,0.6152,2.33%,开放申购,开放赎回,
2024-07-18,0.6012,0.6012,0.30%,开放申购,开放赎回,
2024-07-17,0.5994,0.5994,-1.09%,开放申购,开放赎回,
2024-07-16,0.6060,0.6060,2.92%,开放申购,开放赎回,
2024-07-15,0.5888,0.5888,0.65%,开放申购,开放赎回,
2024-07-12,0.5850,0.5850,0.64%,开放申购,开放赎回,
2024-07-11,0.5813,0.5813,0.90%,开放申购,开放赎回,
2024-07-10,0.5761,0.5761,-0.10%,开放申购,开放赎回,
2024-07-09,0.5767,0.5767,3.80%,开放申购,开放赎回,
2024-07-08,0.5556,0.5556,-0.04%,开放申购,开放赎回,
2024-07-05,0.5558,0.5558,0.07%,开放申购,开放赎回,
2024-07-04,0.5554,0.5554,-1.49%,开放申购,开放赎回,
2024-07-03,0.5638,0.5638,1.26%,开放申购,开放赎回,
2024-07-02,0.5568,0.5568,-1.59%,开放申购,开放赎回,
2024-07-01,0.5658,0.5658,-0.21%,开放申购,开放赎回,
2024-06-30,0.5670,0.5670,0.00%,开放申购,开放赎回,
2024-06-28,0.5670,0.5670,0.21%,开放申购,开放赎回,
2024-06-27,0.5658,0.5658,-1.29%,开放申购,开放赎回,
2024-06-26,0.5732,0.5732,2.12%,开放申购,开放赎回,
2024-06-25,0.5613,0.5613,-3.77%,开放申购,开放赎回,
2024-06-24,0.5833,0.5833,-2.44%,开放申购,开放赎回,
2024-06-21,0.5979,0.5979,0.23%,开放申购,开放赎回,
2024-06-20,0.5965,0.5965,0.35%,开放申购,开放赎回,
2024-06-19,0.5944,0.5944,-0.08%,开放申购,开放赎回,
2024-06-18,0.5949,0.5949,-0.03%,开放申购,开放赎回,
2024-06-17,0.5951,0.5951,2.18%,开放申购,开放赎回,
2024-06-14,0.5824,0.5824,-0.58%,开放申购,开放赎回,
2024-06-13,0.5858,0.5858,0.81%,开放申购,开放赎回,
2024-06-12,0.5811,0.5811,-0.36%,开放申购,开放赎回,
2024-06-11,0.5832,0.5832,3.68%,开放申购,开放赎回,
2024-06-07,0.5625,0.5625,-0.09%,开放申购,开放赎回,
2024-06-06,0.5630,0.5630,-0.23%,开放申购,开放赎回,
2024-06-05,0.5643,0.5643,0.57%,开放申购,开放赎回,
2024-06-04,0.5611,0.5611,-0.05%,开放申购,开放赎回,
2024-06-03,0.5614,0.5614,1.70%,开放申购,开放赎回,
2024-05-31,0.5520,0.5520,-0.34%,开放申购,开放赎回,
2024-05-30,0.5539,0.5539,2.04%,开放申购,开放赎回,
2024-05-29,0.5428,0.5428,-0.46%,开放申购,开放赎回,
2024-05-28,0.5453,0.5453,0.04%,开放申购,开放赎回,
2024-05-27,0.5451,0.5451,3.08%,开放申购,开放赎回,
2024-05-24,0.5288,0.5288,-2.42%,开放申购,开放赎回,
2024-05-23,0.5419,0.5419,-1.54%,开放申购,开放赎回,
2024-05-22,0.5504,0.5504,0.40%,开放申购,开放赎回,
2024-05-21,0.5482,0.5482,-0.67%,开放申购,开放赎回,
2024-05-20,0.5519,0.5519,0.16%,开放申购,开放赎回,
2024-05-17,0.5510,0.5510,1.31%,开放申购,开放赎回,
2024-05-16,0.5439,0.5439,0.06%,开放申购,开放赎回,
2024-05-15,0.5436,0.5436,-1.24%,开放申购,开放赎回,
2024-05-14,0.5504,0.5504,-0.02%,开放申购,开放赎回,
2024-05-13,0.5505,0.5505,-1.06%,开放申购,开放赎回,
2024-05-10,0.5564,0.5564,-1.97%,开放申购,开放赎回,
2024-05-09,0.5676,0.5676,2.29%,开放申购,开放赎回,
2024-05-08,0.5549,0.5549,-1.32%,开放申购,开放赎回,
2024-05-07,0.5623,0.5623,-0.69%,开放申购,开放赎回,
2024-05-06,0.5662,0.5662,0.89%,开放申购,开放赎回,
2024-04-30,0.5612,0.5612,-1.18%,开放申购,开放赎回,
2024-04-29,0.5679,0.5679,3.48%,开放申购,开放赎回,
2024-04-26,0.5488,0.5488,2.60%,开放申购,开放赎回,
2024-04-25,0.5349,0.5349,0.09%,开放申购,开放赎回,
2024-04-24,0.5344,0.5344,1.85%,开放申购,开放赎回,
2024-04-23,0.5247,0.5247,-0.51%,开放申购,开放赎回,
2024-04-22,0.5274,0.5274,0.15%,开放申购,开放赎回,
2024-04-19,0.5266,0.5266,-2.82%,开放申购,开放赎回,
2024-04-18,0.5419,0.5419,-1.02%,开放申购,开放赎回,
2024-04-17,0.5475,0.5475,3.67%,开放申购,开放赎回,
2024-04-16,0.5281,0.5281,-2.83%,开放申购,开放赎回,
2024-04-15,0.5435,0.5435,1.57%,开放申购,开放赎回,
2024-04-12,0.5351,0.5351,0.53%,开放申购,开放赎回,
2024-04-11,0.5323,0.5323,0.13%,开放申购,开放赎回,
2024-04-10,0.5316,0.5316,-2.73%,开放申购,开放赎回,
2024-04-09,0.5465,0.5465,0.92%,开放申购,开放赎回,
2024-04-08,0.5415,0.5415,-2.36%,开放申购,开放赎回,
2024-04-03,0.5546,0.5546,-0.93%,开放申购,开放赎回,
2024-04-02,0.5598,0.5598,-1.58%,开放申购,开放赎回,
2024-04-01,0.5688,0.5688,1.19%,开放申购,开放赎回,
2024-03-29,0.5621,0.5621,0.11%,开放申购,开放赎回,
2024-03-28,0.5615,0.5615,1.48%,开放申购,开放赎回,
2024-03-27,0.5533,0.5533,-2.90%,开放申购,开放赎回,
2024-03-26,0.5698,0.5698,-1.38%,开放申购,开放赎回,
2024-03-25,0.5778,0.5778,-2.43%,开放申购,开放赎回,
2024-03-22,0.5922,0.5922,-0.85%,开放申购,开放赎回,
2024-03-21,0.5973,0.5973,-0.07%,开放申购,开放赎回,
2024-03-20,0.5977,0.5977,-0.05%,开放申购,开放赎回,
2024-03-19,0.5980,0.5980,-1.19%,开放申购,开放赎回,
2024-03-18,0.6052,0.6052,2.61%,开放申购,开放赎回,
2024-03-15,0.5898,0.5898,0.10%,开放申购,开放赎回,
2024-03-14,0.5892,0.5892,-1.72%,开放申购,开放赎回,
2024-03-13,0.5995,0.5995,-0.25%,开放申购,开放赎回,
2024-03-12,0.6010,0.6010,0.40%,开放申购,开放赎回,
2024-03-11,0.5986,0.5986,1.03%,开放申购,开放赎回,
2024-03-08,0.5925,0.5925,2.28%,开放申购,开放赎回,
2024-03-07,0.5793,0.5793,-2.08%,开放申购,开放赎回,
2024-03-06,0.5916,0.5916,-1.37%,开放申购,开放赎回,
2024-03-05,0.5998,0.5998,-0.37%,开放申购,开放赎回,
2024-03-04,0.6020,0.6020,0.53%,开放申购,开放赎回,
2024-03-01,0.5988,0.5988,1.89%,开放申购,开放赎回,
2024-02-29,0.5877,0.5877,6.27%,开放申购,开放赎回,
2024-02-28,0.5530,0.5530,-4.39%,开放申购,开放赎回,
2024-02-27,0.5784,0.5784,4.52%,开放申购,开放赎回,
2024-02-26,0.5534,0.5534,0.55%,开放申购,开放赎回,
2024-02-23,0.5504,0.5504,0.36%,开放申购,开放赎回,
2024-02-22,0.5484,0.5484,1.59%,开放申购,开放赎回,
2024-02-21,0.5398,0.5398,0.32%,开放申购,开放赎回,
2024-02-20,0.5381,0.5381,-0.65%,开放申购,开放赎回,
2024-02-19,0.5416,0.5416,1.98%,开放申购,开放赎回,
2024-02-08,0.5311,0.5311,3.19%,开放申购,开放赎回,
2024-02-07,0.5147,0.5147,2.31%,开放申购,开放赎回,
2024-02-06,0.5031,0.5031,6.82%,开放申购,开放赎回,
2024-02-05,0.4710,0.4710,-1.28%,开放申购,开放赎回,
2024-02-02,0.4771,0.4771,-3.58%,开放申购,开放赎回,
2024-02-01,0.4948,0.4948,1.00%,开放申购,开放赎回,
2024-01-31,0.4899,0.4899,-2.35%,开放申购,开放赎回,
2024-01-30,0.5017,0.5017,-4.04%,开放申购,开放赎回,
2024-01-29,0.5228,0.5228,-2.34%,开放申购,开放赎回,
2024-01-26,0.5353,0.5353,-3.31%,开放申购,开放赎回,
2024-01-25,0.5536,0.5536,2.22%,开放申购,开放赎回,
2024-01-24,0.5416,0.5416,-0.50%,开放申购,开放赎回,
2024-01-23,0.5443,0.5443,0.63%,开放申购,开放赎回,
2024-01-22,0.5409,0.5409,-3.32%,开放申购,开放赎回,
2024-01-19,0.5595,0.5595,-0.30%,开放申购,开放赎回,
2024-01-18,0.5612,0.5612,1.81%,开放申购,开放赎回,
2024-01-17,0.5512,0.5512,-2.44%,开放申购,开放赎回,
2024-01-16,0.5650,0.5650,0.11%,开放申购,开放赎回,
2024-01-15,0.5644,0.5644,0.28%,开放申购,开放赎回,
2024-01-12,0.5628,0.5628,-1.76%,开放申购,开放赎回,
2024-01-11,0.5729,0.5729,1.36%,开放申购,开放赎回,
2024-01-10,0.5652,0.5652,-1.03%,开放申购,开放赎回,
2024-01-09,0.5711,0.5711,-0.24%,开放申购,开放赎回,
2024-01-08,0.5725,0.5725,-3.13%,开放申购,开放赎回,
2024-01-05,0.5910,0.5910,-1.50%,开放申购,开放赎回,
2024-01-04,0.6000,0.6000,-1.35%,开放申购,开放赎回,
2024-01-03,0.6082,0.6082,-1.81%,开放申购,开放赎回,
2024-01-02,0.6194,0.6194,-1.70%,开放申购,开放赎回,
2023-12-31,0.6301,0.6301,0.00%,开放申购,开放赎回,
2023-12-29,0.6301,0.6301,0.45%,开放申购,开放赎回,
2023-12-28,0.6273,0.6273,1.88%,开放申购,开放赎回,
2023-12-27,0.6157,0.6157,1.40%,开放申购,开放赎回,
2023-12-26,0.6072,0.6072,-2.06%,开放申购,开放赎回,
2023-12-25,0.6200,0.6200,-0.85%,开放申购,开放赎回,
2023-12-22,0.6253,0.6253,-1.17%,开放申购,开放赎回,
2023-12-21,0.6327,0.6327,0.84%,开放申购,开放赎回,
2023-12-20,0.6274,0.6274,-1.20%,开放申购,开放赎回,
2023-12-19,0.6350,0.6350,1.15%,开放申购,开放赎回,
2023-12-18,0.6278,0.6278,-1.27%,开放申购,开放赎回,
2023-12-15,0.6359,0.6359,-0.84%,开放申购,开放赎回,
2023-12-14,0.6413,0.6413,-0.28%,开放申购,开放赎回,
2023-12-13,0.6431,0.6431,-1.00%,开放申购,开放赎回,
2023-12-12,0.6496,0.6496,-0.20%,开放申购,开放赎回,
2023-12-11,0.6509,0.6509,1.34%,开放申购,开放赎回,
2023-12-08,0.6423,0.6423,2.23%,开放申购,开放赎回,
2023-12-07,0.6283,0.6283,-1.09%,开放申购,开放赎回,
2023-12-06,0.6352,0.6352,-0.13%,开放申购,开放赎回,
2023-12-05,0.6360,0.6360,-2.63%,开放申购,开放赎回,
2023-12-04,0.6532,0.6532,-1.08%,开放申购,开放赎回,
2023-12-01,0.6603,0.6603,0.30%,开放申购,开放赎回,
2023-11-30,0.6583,0.6583,-0.14%,开放申购,开放赎回,
2023-11-29,0.6592,0.6592,0.02%,开放申购,开放赎回,
2023-11-28,0.6591,0.6591,-0.09%,开放申购,开放赎回,
2023-11-27,0.6597,0.6597,1.31%,开放申购,开放赎回,
2023-11-24,0.6512,0.6512,-1.39%,开放申购,开放赎回,
2023-11-23,0.6604,0.6604,0.87%,开放申购,开放赎回,
2023-11-22,0.6547,0.6547,-1.42%,开放申购,开放赎回,
2023-11-21,0.6641,0.6641,-1.10%,开放申购,开放赎回,
2023-11-20,0.6715,0.6715,-0.56%,开放申购,开放赎回,
2023-11-17,0.6753,0.6753,0.46%,开放申购,开放赎回,
2023-11-16,0.6722,0.6722,-1.67%,开放申购,开放赎回,
2023-11-15,0.6836,0.6836,-0.34%,开放申购,开放赎回,
2023-11-14,0.6859,0.6859,0.94%,开放申购,开放赎回,
2023-11-13,0.6795,0.6795,0.13%,开放申购,开放赎回,
2023-11-10,0.6786,0.6786,-0.38%,开放申购,开放赎回,
