end_day,alpha,beta,gamma,season,rss
-600,0.0947236156059588,0.0017475271573967142,0.007666353827026454,20,0.0459718476522247
-580,0.09873881851503592,0.0017913262423762274,0.013012636172976386,21,0.047186526276009326
-560,0.09703458318131612,0.0019195483012307884,0.015177410196309334,21,0.048713419722676635
-540,0.09477892174746587,0.0018478865819660628,0.022242384816630236,21,0.05157527717811369
-520,0.09685740585614462,0.0018520311601852497,0.011902400970000903,20,0.05706948109055982
-500,0.09645454724665561,0.0019329168002466589,0.012502032291075866,20,0.058080646244607084
-480,0.09464339901187689,0.0017582125609593494,0.014714946028394068,20,0.06319512255373401
-460,0.08833100433028201,0.001551502621461137,0.006953916129920399,20,0.08226719105865862
-440,0.08784963992100335,0.0015536187242612244,0.007924253858058047,20,0.08373571009693406
-420,0.08832838210810169,0.0014977577351209402,0.008752655741142224,20,0.08573983297062276
-400,0.08777794747899342,0.0015122577450133665,0.008652640465236169,20,0.08680275740289477
-380,0.08714756967046004,0.0015049757832870977,0.009516465252160062,20,0.08906497527931619
-360,0.09015856130975529,0.0014636368776659741,0.009423088140082626,20,0.09302038591067706
-340,0.09142616102442463,0.001404988912997711,0.010652808236352904,20,0.0968309534075552
-320,0.09048811511244259,0.001410148648138338,0.010278019905393213,20,0.09766032584698309
-300,0.08810312210561627,0.0015003658507832373,0.010668866488155812,20,0.10130564648106496
-280,0.08786246204879326,0.001506051381475273,0.009804519511262346,20,0.10356879106994829
-260,0.08725592192661216,0.0015692222078367787,0.010491423467503858,20,0.10468554309877304
-240,0.08790790614782723,0.001653813463717682,0.012175306631435115,20,0.10967997841943898
-220,0.08740371800173515,0.001611349921848937,0.011894616036732718,20,0.11031696627646753
-200,0.08770569483366622,0.0015449343962355036,0.012763977979798991,20,0.11205859319967801
-180,0.08465398711714006,0.0014131283103675904,0.009433825637384678,20,0.24568246628565563
-160,0.13876867320425207,0.0015257526897250477,0.016005245808758423,20,0.2898924277342403
-140,0.10102859546209916,0.0019950482670952575,0.3642969048351623,16,0.30114606824387014
-120,0.1033059879816934,0.0014092079958134063,0.3368412476356521,16,0.3240411659321097
-100,0.10278150217933454,0.0015212621162750922,0.30650247360323973,16,0.3269111126529891
-80,0.12992799208325007,0.0011221864568994534,0.016465566824749988,20,0.32843559072817285
-60,0.1031151648692439,0.001336745887095746,0.30673008683287734,16,0.3405230142172322
-40,0.10218416305971202,0.0013752013034431631,0.29665100872303657,16,0.3418321340611009
-20,0.1024032199299697,0.0013931974409390003,0.29733282144419904,16,0.3449589964489222
-1,0.12886055690157872,0.0010508816782735131,0.016475915880448118,20,0.3488896278824995
