end_day,alpha,beta,gamma,season,rss
-1,0.10887476356557595,0.004989220570443157,0.012374587984926086,21,1.1538105154851768
-200,0.09498437898190484,0.002560998252173517,0.012409276424084828,21,0.6889925542748707
-280,0.09746908285070606,0.002644744482764149,0.011651489418608494,21,0.6232555474848875
-240,0.09427634539392306,0.00264053380028066,0.01249826960931845,21,0.6767446432696553
-400,0.12673048100167195,0.0028139455015700632,0.017014947655429994,21,0.2418060404542291
-320,0.03807670555864926,0.006396040342373417,0.3888535272093735,8,0.5796537890583355
-40,0.11716763954327834,0.0019022509854067001,0.013668729670894804,21,1.1035346287131387
-120,0.12952175270909214,0.0017917882344451676,0.012054749230308647,21,0.9364478172574017
-160,0.10581114181646767,0.002038897832565921,0.012398272508245158,21,0.8240982356622013
-80,0.1139057545980411,0.0018555092251106074,0.012760695704670096,21,1.0266081819399477
-360,0.12708170281159273,0.0024531729831077276,0.01793436189995465,21,0.2545490066813453
