end_day,alpha,beta,gamma,season,rss
-1,0.07866636749823025,0.026458554693114894,0.29997485022235404,14,0.1092051234546684
-400,0.09931771806526044,0.03485754974726828,0.5789487121225295,14,0.04068187127665444
-100,0.06759887725461382,0.03223311640416696,0.5053412938863692,14,0.08339707181280792
-450,0.1097027596703465,0.03281846791282114,0.5216371832015534,14,0.038520683249726906
-350,0.09528455491935951,0.03416185052685218,0.5560091214457162,14,0.043229942103278386
-600,0.12477175096346348,0.032826033675445836,0.5889785777007503,14,0.027492550870415407
-50,0.07399334610546145,0.02806748339174751,0.415018521507157,14,0.10178500042376705
-550,0.11628081730551147,0.03177625839177717,0.55851401133065,14,0.03331181932846839
-250,0.09233903627591458,0.03102907308052967,0.4959859128466211,14,0.055020604554071297
-200,0.09236078252773176,0.03080580614872174,0.4826472563716651,14,0.05719101990953854
-500,0.10975825621108447,0.03457602951214869,0.5311766069129642,14,0.035477810866107136
-300,0.08995460625038025,0.03079243203060038,0.5013226967608083,14,0.053522092119245974
-150,0.06932378481887379,0.032279386308972376,0.5157436200161659,14,0.07863582115276899
