净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2024-09-09,0.7808,0.7808,-1.43%,开放申购,开放赎回,
2024-09-06,0.7921,0.7921,-0.81%,开放申购,开放赎回,
2024-09-05,0.7986,0.7986,0.26%,开放申购,开放赎回,
2024-09-04,0.7965,0.7965,0.13%,开放申购,开放赎回,
2024-09-03,0.7955,0.7955,1.69%,开放申购,开放赎回,
2024-09-02,0.7823,0.7823,-1.45%,开放申购,开放赎回,
2024-08-30,0.7938,0.7938,2.28%,开放申购,开放赎回,
2024-08-29,0.7761,0.7761,0.69%,开放申购,开放赎回,
2024-08-28,0.7708,0.7708,-0.68%,开放申购,开放赎回,
2024-08-27,0.7761,0.7761,-1.00%,开放申购,开放赎回,
2024-08-26,0.7839,0.7839,0.19%,开放申购,开放赎回,
2024-08-23,0.7824,0.7824,1.23%,开放申购,开放赎回,
2024-08-22,0.7729,0.7729,-0.44%,开放申购,开放赎回,
2024-08-21,0.7763,0.7763,0.09%,开放申购,开放赎回,
2024-08-20,0.7756,0.7756,-0.75%,开放申购,开放赎回,
2024-08-19,0.7815,0.7815,0.12%,开放申购,开放赎回,
2024-08-16,0.7806,0.7806,0.36%,开放申购,开放赎回,
2024-08-15,0.7778,0.7778,0.79%,开放申购,开放赎回,
2024-08-14,0.7717,0.7717,-0.92%,开放申购,开放赎回,
2024-08-13,0.7789,0.7789,-0.13%,开放申购,开放赎回,
2024-08-12,0.7799,0.7799,-0.29%,开放申购,开放赎回,
2024-08-09,0.7822,0.7822,-0.39%,开放申购,开放赎回,
2024-08-08,0.7853,0.7853,-0.27%,开放申购,开放赎回,
2024-08-07,0.7874,0.7874,0.42%,开放申购,开放赎回,
2024-08-06,0.7841,0.7841,-0.11%,开放申购,开放赎回,
2024-08-05,0.7850,0.7850,-1.34%,开放申购,开放赎回,
2024-08-02,0.7957,0.7957,-1.33%,开放申购,开放赎回,
2024-08-01,0.8064,0.8064,-0.93%,开放申购,开放赎回,
2024-07-31,0.8140,0.8140,3.52%,开放申购,开放赎回,
2024-07-30,0.7863,0.7863,-1.23%,开放申购,开放赎回,
2024-07-29,0.7961,0.7961,-0.72%,开放申购,开放赎回,
2024-07-26,0.8019,0.8019,2.95%,开放申购,开放赎回,
2024-07-25,0.7789,0.7789,0.01%,开放申购,开放赎回,
2024-07-24,0.7788,0.7788,-2.37%,开放申购,开放赎回,
2024-07-23,0.7977,0.7977,-2.86%,开放申购,开放赎回,
2024-07-22,0.8212,0.8212,-0.02%,开放申购,开放赎回,
2024-07-19,0.8214,0.8214,-0.58%,开放申购,开放赎回,
2024-07-18,0.8262,0.8262,0.72%,开放申购,开放赎回,
2024-07-17,0.8203,0.8203,-0.57%,开放申购,开放赎回,
2024-07-16,0.8250,0.8250,-0.07%,开放申购,开放赎回,
2024-07-15,0.8256,0.8256,-0.89%,开放申购,开放赎回,
2024-07-12,0.8330,0.8330,0.74%,开放申购,开放赎回,
2024-07-11,0.8269,0.8269,1.41%,开放申购,开放赎回,
2024-07-10,0.8154,0.8154,0.18%,开放申购,开放赎回,
2024-07-09,0.8139,0.8139,1.71%,开放申购,开放赎回,
2024-07-08,0.8002,0.8002,-0.73%,开放申购,开放赎回,
2024-07-05,0.8061,0.8061,-0.14%,开放申购,开放赎回,
2024-07-04,0.8072,0.8072,-0.28%,开放申购,开放赎回,
2024-07-03,0.8095,0.8095,-0.18%,开放申购,开放赎回,
2024-07-02,0.8110,0.8110,-1.36%,开放申购,开放赎回,
2024-07-01,0.8222,0.8222,0.11%,开放申购,开放赎回,
2024-06-30,0.8213,0.8213,-0.01%,开放申购,开放赎回,
2024-06-28,0.8214,0.8214,0.39%,开放申购,开放赎回,
2024-06-27,0.8182,0.8182,-1.81%,开放申购,开放赎回,
2024-06-26,0.8333,0.8333,0.12%,开放申购,开放赎回,
2024-06-25,0.8323,0.8323,-0.04%,开放申购,开放赎回,
2024-06-24,0.8326,0.8326,-1.14%,开放申购,开放赎回,
2024-06-21,0.8422,0.8422,-0.11%,开放申购,开放赎回,
2024-06-20,0.8431,0.8431,-0.94%,开放申购,开放赎回,
2024-06-19,0.8511,0.8511,-1.37%,开放申购,开放赎回,
2024-06-18,0.8629,0.8629,0.81%,开放申购,开放赎回,
2024-06-17,0.8560,0.8560,-0.12%,开放申购,开放赎回,
2024-06-14,0.8570,0.8570,0.59%,开放申购,开放赎回,
2024-06-13,0.8520,0.8520,-0.15%,开放申购,开放赎回,
2024-06-12,0.8533,0.8533,0.16%,开放申购,开放赎回,
2024-06-11,0.8519,0.8519,0.09%,开放申购,开放赎回,
2024-06-07,0.8511,0.8511,-0.62%,开放申购,开放赎回,
2024-06-06,0.8564,0.8564,-0.06%,开放申购,开放赎回,
2024-06-05,0.8569,0.8569,-0.59%,开放申购,开放赎回,
2024-06-04,0.8620,0.8620,0.31%,开放申购,开放赎回,
2024-06-03,0.8593,0.8593,0.74%,开放申购,开放赎回,
2024-05-31,0.8530,0.8530,0.04%,开放申购,开放赎回,
2024-05-30,0.8527,0.8527,-0.15%,开放申购,开放赎回,
2024-05-29,0.8540,0.8540,0.35%,开放申购,开放赎回,
2024-05-28,0.8510,0.8510,-1.02%,开放申购,开放赎回,
2024-05-27,0.8598,0.8598,1.00%,开放申购,开放赎回,
2024-05-24,0.8513,0.8513,-1.00%,开放申购,开放赎回,
2024-05-23,0.8599,0.8599,-0.85%,开放申购,开放赎回,
2024-05-22,0.8673,0.8673,-0.60%,开放申购,开放赎回,
2024-05-21,0.8725,0.8725,-0.59%,开放申购,开放赎回,
2024-05-20,0.8777,0.8777,-0.39%,开放申购,开放赎回,
2024-05-17,0.8811,0.8811,0.27%,开放申购,开放赎回,
2024-05-16,0.8787,0.8787,-0.36%,开放申购,开放赎回,
2024-05-15,0.8819,0.8819,-0.45%,开放申购,开放赎回,
2024-05-14,0.8859,0.8859,-0.30%,开放申购,开放赎回,
2024-05-13,0.8886,0.8886,0.35%,开放申购,开放赎回,
2024-05-10,0.8855,0.8855,-0.01%,开放申购,开放赎回,
2024-05-09,0.8856,0.8856,1.18%,开放申购,开放赎回,
2024-05-08,0.8753,0.8753,-1.06%,开放申购,开放赎回,
2024-05-07,0.8847,0.8847,-0.54%,开放申购,开放赎回,
2024-05-06,0.8895,0.8895,1.90%,开放申购,开放赎回,
2024-04-30,0.8729,0.8729,0.16%,开放申购,开放赎回,
2024-04-29,0.8715,0.8715,1.41%,开放申购,开放赎回,
2024-04-26,0.8594,0.8594,1.85%,开放申购,开放赎回,
2024-04-25,0.8438,0.8438,0.04%,开放申购,开放赎回,
2024-04-24,0.8435,0.8435,0.61%,开放申购,开放赎回,
2024-04-23,0.8384,0.8384,-1.12%,开放申购,开放赎回,
2024-04-22,0.8479,0.8479,-0.52%,开放申购,开放赎回,
2024-04-19,0.8523,0.8523,-0.50%,开放申购,开放赎回,
2024-04-18,0.8566,0.8566,0.97%,开放申购,开放赎回,
2024-04-17,0.8484,0.8484,1.89%,开放申购,开放赎回,
2024-04-16,0.8327,0.8327,-1.12%,开放申购,开放赎回,
2024-04-15,0.8421,0.8421,1.08%,开放申购,开放赎回,
2024-04-12,0.8331,0.8331,-0.20%,开放申购,开放赎回,
2024-04-11,0.8348,0.8348,0.43%,开放申购,开放赎回,
2024-04-10,0.8312,0.8312,-0.68%,开放申购,开放赎回,
2024-04-09,0.8369,0.8369,-0.30%,开放申购,开放赎回,
2024-04-08,0.8394,0.8394,-0.66%,开放申购,开放赎回,
2024-04-03,0.8450,0.8450,-0.45%,开放申购,开放赎回,
2024-04-02,0.8488,0.8488,-0.64%,开放申购,开放赎回,
2024-04-01,0.8543,0.8543,2.61%,开放申购,开放赎回,
2024-03-29,0.8326,0.8326,-0.20%,开放申购,开放赎回,
2024-03-28,0.8343,0.8343,1.39%,开放申购,开放赎回,
2024-03-27,0.8229,0.8229,-1.33%,开放申购,开放赎回,
2024-03-26,0.8340,0.8340,0.42%,开放申购,开放赎回,
2024-03-25,0.8305,0.8305,-0.57%,开放申购,开放赎回,
2024-03-22,0.8353,0.8353,-0.32%,开放申购,开放赎回,
2024-03-21,0.8380,0.8380,-0.75%,开放申购,开放赎回,
2024-03-20,0.8443,0.8443,-0.05%,开放申购,开放赎回,
2024-03-19,0.8447,0.8447,-0.79%,开放申购,开放赎回,
2024-03-18,0.8514,0.8514,0.70%,开放申购,开放赎回,
2024-03-15,0.8455,0.8455,0.28%,开放申购,开放赎回,
2024-03-14,0.8431,0.8431,-0.14%,开放申购,开放赎回,
2024-03-13,0.8443,0.8443,0.34%,开放申购,开放赎回,
2024-03-12,0.8414,0.8414,0.55%,开放申购,开放赎回,
2024-03-11,0.8368,0.8368,1.48%,开放申购,开放赎回,
2024-03-08,0.8246,0.8246,0.21%,开放申购,开放赎回,
2024-03-07,0.8229,0.8229,-0.41%,开放申购,开放赎回,
2024-03-06,0.8263,0.8263,0.02%,开放申购,开放赎回,
2024-03-05,0.8261,0.8261,0.04%,开放申购,开放赎回,
2024-03-04,0.8258,0.8258,0.18%,开放申购,开放赎回,
2024-03-01,0.8243,0.8243,0.79%,开放申购,开放赎回,
2024-02-29,0.8178,0.8178,2.48%,开放申购,开放赎回,
2024-02-28,0.7980,0.7980,-2.22%,开放申购,开放赎回,
2024-02-27,0.8161,0.8161,2.05%,开放申购,开放赎回,
2024-02-26,0.7997,0.7997,1.07%,开放申购,开放赎回,
2024-02-23,0.7912,0.7912,0.65%,开放申购,开放赎回,
2024-02-22,0.7861,0.7861,0.31%,开放申购,开放赎回,
2024-02-21,0.7837,0.7837,1.12%,开放申购,开放赎回,
2024-02-20,0.7750,0.7750,0.00%,开放申购,开放赎回,
2024-02-19,0.7750,0.7750,0.00%,开放申购,开放赎回,
2024-02-08,0.7750,0.7750,0.70%,开放申购,开放赎回,
2024-02-07,0.7696,0.7696,3.44%,开放申购,开放赎回,
2024-02-06,0.7440,0.7440,4.10%,开放申购,开放赎回,
2024-02-05,0.7147,0.7147,-0.65%,开放申购,开放赎回,
2024-02-02,0.7194,0.7194,-1.49%,开放申购,开放赎回,
2024-02-01,0.7303,0.7303,0.47%,开放申购,开放赎回,
2024-01-31,0.7269,0.7269,-1.54%,开放申购,开放赎回,
2024-01-30,0.7383,0.7383,-1.48%,开放申购,开放赎回,
2024-01-29,0.7494,0.7494,-0.69%,开放申购,开放赎回,
2024-01-26,0.7546,0.7546,-0.47%,开放申购,开放赎回,
2024-01-25,0.7582,0.7582,1.05%,开放申购,开放赎回,
2024-01-24,0.7503,0.7503,1.09%,开放申购,开放赎回,
2024-01-23,0.7422,0.7422,0.76%,开放申购,开放赎回,
2024-01-22,0.7366,0.7366,-3.03%,开放申购,开放赎回,
2024-01-19,0.7596,0.7596,-0.61%,开放申购,开放赎回,
2024-01-18,0.7643,0.7643,0.67%,开放申购,开放赎回,
2024-01-17,0.7592,0.7592,-2.42%,开放申购,开放赎回,
2024-01-16,0.7780,0.7780,0.70%,开放申购,开放赎回,
2024-01-15,0.7726,0.7726,0.29%,开放申购,开放赎回,
2024-01-12,0.7704,0.7704,-0.28%,开放申购,开放赎回,
2024-01-11,0.7726,0.7726,0.95%,开放申购,开放赎回,
2024-01-10,0.7653,0.7653,0.17%,开放申购,开放赎回,
2024-01-09,0.7640,0.7640,0.91%,开放申购,开放赎回,
2024-01-08,0.7571,0.7571,-1.69%,开放申购,开放赎回,
2024-01-05,0.7701,0.7701,-0.19%,开放申购,开放赎回,
2024-01-04,0.7716,0.7716,-0.41%,开放申购,开放赎回,
2024-01-03,0.7748,0.7748,-0.72%,开放申购,开放赎回,
2024-01-02,0.7804,0.7804,-1.39%,开放申购,开放赎回,
2023-12-31,0.7914,0.7914,0.00%,开放申购,开放赎回,
2023-12-29,0.7914,0.7914,0.88%,开放申购,开放赎回,
2023-12-28,0.7845,0.7845,1.27%,开放申购,开放赎回,
2023-12-27,0.7747,0.7747,0.23%,开放申购,开放赎回,
2023-12-26,0.7729,0.7729,-0.91%,开放申购,开放赎回,
2023-12-25,0.7800,0.7800,0.52%,开放申购,开放赎回,
2023-12-22,0.7760,0.7760,0.15%,开放申购,开放赎回,
2023-12-21,0.7748,0.7748,1.32%,开放申购,开放赎回,
2023-12-20,0.7647,0.7647,-2.09%,开放申购,开放赎回,
2023-12-19,0.7810,0.7810,-0.27%,开放申购,开放赎回,
2023-12-18,0.7831,0.7831,-0.39%,开放申购,开放赎回,
2023-12-15,0.7862,0.7862,-0.33%,开放申购,开放赎回,
2023-12-14,0.7888,0.7888,-0.27%,开放申购,开放赎回,
2023-12-13,0.7909,0.7909,-1.15%,开放申购,开放赎回,
2023-12-12,0.8001,0.8001,0.15%,开放申购,开放赎回,
2023-12-11,0.7989,0.7989,1.11%,开放申购,开放赎回,
2023-12-08,0.7901,0.7901,-0.47%,开放申购,开放赎回,
2023-12-07,0.7938,0.7938,0.33%,开放申购,开放赎回,
2023-12-06,0.7912,0.7912,0.22%,开放申购,开放赎回,
2023-12-05,0.7895,0.7895,-1.61%,开放申购,开放赎回,
2023-12-04,0.8024,0.8024,-0.51%,开放申购,开放赎回,
2023-12-01,0.8065,0.8065,-1.14%,开放申购,开放赎回,
2023-11-30,0.8158,0.8158,-0.57%,开放申购,开放赎回,
2023-11-29,0.8205,0.8205,-1.12%,开放申购,开放赎回,
2023-11-28,0.8298,0.8298,1.15%,开放申购,开放赎回,
2023-11-27,0.8204,0.8204,-0.13%,开放申购,开放赎回,
2023-11-24,0.8215,0.8215,-1.23%,开放申购,开放赎回,
2023-11-23,0.8317,0.8317,1.64%,开放申购,开放赎回,
2023-11-22,0.8183,0.8183,-1.30%,开放申购,开放赎回,
2023-11-21,0.8291,0.8291,-0.40%,开放申购,开放赎回,
2023-11-20,0.8324,0.8324,0.20%,开放申购,开放赎回,
2023-11-17,0.8307,0.8307,0.53%,开放申购,开放赎回,
2023-11-16,0.8263,0.8263,-0.58%,开放申购,开放赎回,
2023-11-15,0.8311,0.8311,1.30%,开放申购,开放赎回,
2023-11-14,0.8204,0.8204,0.55%,开放申购,开放赎回,
2023-11-13,0.8159,0.8159,-0.84%,开放申购,开放赎回,
2023-11-10,0.8228,0.8228,-1.06%,开放申购,开放赎回,
