净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-02-13,2.1239,2.1239,2.13%,开放申购,开放赎回,
2025-02-12,2.0796,2.0796,0.91%,开放申购,开放赎回,
2025-02-11,2.0609,2.0609,-0.74%,开放申购,开放赎回,
2025-02-10,2.0763,2.0763,-0.19%,开放申购,开放赎回,
2025-02-07,2.0802,2.0802,0.84%,开放申购,开放赎回,
2025-02-06,2.0628,2.0628,0.46%,开放申购,开放赎回,
2025-02-05,2.0533,2.0533,-1.66%,开放申购,开放赎回,
2025-01-27,2.0880,2.0880,0.16%,开放申购,开放赎回,
2025-01-24,2.0847,2.0847,0.09%,开放申购,开放赎回,
2025-01-23,2.0829,2.0829,0.30%,开放申购,开放赎回,
2025-01-22,2.0766,2.0766,-1.34%,开放申购,开放赎回,
2025-01-21,2.1047,2.1047,-0.56%,开放申购,开放赎回,
2025-01-20,2.1165,2.1165,0.23%,开放申购,开放赎回,
2025-01-17,2.1116,2.1116,0.84%,开放申购,开放赎回,
2025-01-16,2.0940,2.0940,-0.52%,开放申购,开放赎回,
2025-01-15,2.1050,2.1050,-0.77%,开放申购,开放赎回,
2025-01-14,2.1214,2.1214,1.80%,开放申购,开放赎回,
2025-01-13,2.0838,2.0838,0.42%,开放申购,开放赎回,
2025-01-10,2.0751,2.0751,-1.22%,开放申购,开放赎回,
2025-01-09,2.1007,2.1007,-0.27%,开放申购,开放赎回,
2025-01-08,2.1064,2.1064,-0.24%,开放申购,开放赎回,
2025-01-07,2.1115,2.1115,0.09%,开放申购,开放赎回,
2025-01-06,2.1095,2.1095,-1.24%,开放申购,开放赎回,
2025-01-03,2.1359,2.1359,-0.99%,开放申购,开放赎回,
2025-01-02,2.1572,2.1572,-1.96%,开放申购,开放赎回,
2024-12-31,2.2003,2.2003,-0.52%,开放申购,开放赎回,
2024-12-30,2.2118,2.2118,-0.58%,开放申购,开放赎回,
2024-12-27,2.2246,2.2246,0.48%,开放申购,开放赎回,
2024-12-26,2.2139,2.2139,-0.27%,开放申购,开放赎回,
2024-12-25,2.2200,2.2200,-0.46%,开放申购,开放赎回,
2024-12-24,2.2302,2.2302,0.92%,开放申购,开放赎回,
2024-12-23,2.2099,2.2099,-0.50%,开放申购,开放赎回,
2024-12-20,2.2209,2.2209,-0.15%,开放申购,开放赎回,
2024-12-19,2.2242,2.2242,-0.94%,开放申购,开放赎回,
2024-12-18,2.2453,2.2453,-0.15%,开放申购,开放赎回,
2024-12-17,2.2487,2.2487,0.11%,开放申购,开放赎回,
2024-12-16,2.2462,2.2462,-1.26%,开放申购,开放赎回,
2024-12-13,2.2748,2.2748,-2.42%,开放申购,开放赎回,
2024-12-12,2.3311,2.3311,1.93%,开放申购,开放赎回,
2024-12-11,2.2869,2.2869,1.02%,开放申购,开放赎回,
2024-12-10,2.2638,2.2638,1.72%,开放申购,开放赎回,
2024-12-09,2.2256,2.2256,-0.57%,开放申购,开放赎回,
2024-12-06,2.2383,2.2383,0.74%,开放申购,开放赎回,
2024-12-05,2.2218,2.2218,-0.44%,开放申购,开放赎回,
2024-12-04,2.2317,2.2317,-0.84%,开放申购,开放赎回,
2024-12-03,2.2507,2.2507,0.13%,开放申购,开放赎回,
2024-12-02,2.2477,2.2477,0.85%,开放申购,开放赎回,
2024-11-29,2.2287,2.2287,1.27%,开放申购,开放赎回,
2024-11-28,2.2008,2.2008,-0.99%,开放申购,开放赎回,
2024-11-27,2.2227,2.2227,1.09%,开放申购,开放赎回,
2024-11-26,2.1988,2.1988,0.60%,开放申购,开放赎回,
2024-11-25,2.1857,2.1857,-0.37%,开放申购,开放赎回,
2024-11-22,2.1938,2.1938,-3.10%,开放申购,开放赎回,
2024-11-21,2.2641,2.2641,0.03%,开放申购,开放赎回,
2024-11-20,2.2634,2.2634,0.34%,开放申购,开放赎回,
2024-11-19,2.2558,2.2558,-0.08%,开放申购,开放赎回,
2024-11-18,2.2576,2.2576,-1.06%,开放申购,开放赎回,
2024-11-15,2.2819,2.2819,-1.03%,开放申购,开放赎回,
2024-11-14,2.3057,2.3057,-1.38%,开放申购,开放赎回,
2024-11-13,2.3380,2.3380,-0.06%,开放申购,开放赎回,
2024-11-12,2.3393,2.3393,-0.70%,开放申购,开放赎回,
2024-11-11,2.3559,2.3559,-0.72%,开放申购,开放赎回,
2024-11-08,2.3730,2.3730,-1.80%,开放申购,开放赎回,
2024-11-07,2.4164,2.4164,5.42%,开放申购,开放赎回,
2024-11-06,2.2922,2.2922,-0.27%,开放申购,开放赎回,
2024-11-05,2.2983,2.2983,1.76%,开放申购,开放赎回,
2024-11-04,2.2585,2.2585,1.24%,开放申购,开放赎回,
2024-11-01,2.2309,2.2309,0.75%,开放申购,开放赎回,
2024-10-31,2.2142,2.2142,-0.09%,开放申购,开放赎回,
2024-10-30,2.2162,2.2162,-0.69%,开放申购,开放赎回,
2024-10-29,2.2317,2.2317,-1.80%,开放申购,开放赎回,
2024-10-28,2.2727,2.2727,1.81%,开放申购,开放赎回,
2024-10-25,2.2322,2.2322,0.75%,开放申购,开放赎回,
2024-10-24,2.2155,2.2155,-1.52%,开放申购,开放赎回,
2024-10-23,2.2496,2.2496,1.01%,开放申购,开放赎回,
2024-10-22,2.2271,2.2271,1.42%,开放申购,开放赎回,
2024-10-21,2.1959,2.1959,0.42%,开放申购,开放赎回,
2024-10-18,2.1868,2.1868,2.79%,开放申购,开放赎回,
2024-10-17,2.1275,2.1275,-1.88%,开放申购,开放赎回,
2024-10-16,2.1683,2.1683,-1.21%,开放申购,开放赎回,
2024-10-15,2.1948,2.1948,-3.13%,开放申购,开放赎回,
2024-10-14,2.2658,2.2658,0.76%,开放申购,开放赎回,
2024-10-11,2.2488,2.2488,-2.48%,开放申购,开放赎回,
2024-10-10,2.3061,2.3061,1.97%,开放申购,开放赎回,
2024-10-09,2.2616,2.2616,-7.87%,开放申购,开放赎回,
2024-10-08,2.4548,2.4548,2.13%,开放申购,开放赎回,
2024-09-30,2.4037,2.4037,8.18%,开放申购,开放赎回,
2024-09-27,2.2219,2.2219,6.99%,开放申购,开放赎回,
2024-09-26,2.0768,2.0768,7.33%,开放申购,开放赎回,
2024-09-25,1.9350,1.9350,0.68%,开放申购,开放赎回,
2024-09-24,1.9219,1.9219,5.65%,开放申购,开放赎回,
2024-09-23,1.8191,1.8191,-0.12%,开放申购,开放赎回,
2024-09-20,1.8212,1.8212,-0.34%,开放申购,开放赎回,
2024-09-19,1.8274,1.8274,2.09%,开放申购,开放赎回,
2024-09-18,1.7900,1.7900,-1.21%,开放申购,开放赎回,
2024-09-13,1.8119,1.8119,-1.45%,开放申购,开放赎回,
2024-09-12,1.8385,1.8385,-1.86%,开放申购,开放赎回,
2024-09-11,1.8733,1.8733,-0.01%,开放申购,开放赎回,
2024-09-10,1.8735,1.8735,-0.11%,开放申购,开放赎回,
2024-09-09,1.8756,1.8756,-0.92%,开放申购,开放赎回,
2024-09-06,1.8930,1.8930,-1.16%,开放申购,开放赎回,
2024-09-05,1.9153,1.9153,0.59%,开放申购,开放赎回,
2024-09-04,1.9040,1.9040,-1.04%,开放申购,开放赎回,
2024-09-03,1.9240,1.9240,1.11%,开放申购,开放赎回,
2024-09-02,1.9028,1.9028,-2.62%,开放申购,开放赎回,
2024-08-30,1.9540,1.9540,2.22%,开放申购,开放赎回,
2024-08-29,1.9115,1.9115,1.35%,开放申购,开放赎回,
2024-08-28,1.8860,1.8860,-1.27%,开放申购,开放赎回,
2024-08-27,1.9103,1.9103,-0.90%,开放申购,开放赎回,
2024-08-26,1.9276,1.9276,-0.61%,开放申购,开放赎回,
2024-08-23,1.9394,1.9394,0.13%,开放申购,开放赎回,
2024-08-22,1.9369,1.9369,-1.15%,开放申购,开放赎回,
2024-08-21,1.9594,1.9594,-0.97%,开放申购,开放赎回,
2024-08-20,1.9785,1.9785,-1.33%,开放申购,开放赎回,
2024-08-19,2.0051,2.0051,-0.76%,开放申购,开放赎回,
2024-08-16,2.0205,2.0205,-0.73%,开放申购,开放赎回,
2024-08-15,2.0353,2.0353,0.40%,开放申购,开放赎回,
2024-08-14,2.0271,2.0271,-1.30%,开放申购,开放赎回,
2024-08-13,2.0537,2.0537,-0.67%,开放申购,开放赎回,
2024-08-12,2.0675,2.0675,0.12%,开放申购,开放赎回,
2024-08-09,2.0650,2.0650,-0.69%,开放申购,开放赎回,
2024-08-08,2.0793,2.0793,1.38%,开放申购,开放赎回,
2024-08-07,2.0510,2.0510,-0.16%,开放申购,开放赎回,
2024-08-06,2.0543,2.0543,0.37%,开放申购,开放赎回,
2024-08-05,2.0467,2.0467,0.71%,开放申购,开放赎回,
2024-08-02,2.0322,2.0322,0.11%,开放申购,开放赎回,
2024-08-01,2.0299,2.0299,-1.91%,开放申购,开放赎回,
2024-07-31,2.0694,2.0694,2.97%,开放申购,开放赎回,
2024-07-30,2.0098,2.0098,-0.08%,开放申购,开放赎回,
2024-07-29,2.0114,2.0114,-1.61%,开放申购,开放赎回,
2024-07-26,2.0443,2.0443,0.04%,开放申购,开放赎回,
2024-07-25,2.0435,2.0435,0.02%,开放申购,开放赎回,
2024-07-24,2.0430,2.0430,-1.14%,开放申购,开放赎回,
2024-07-23,2.0665,2.0665,-3.31%,开放申购,开放赎回,
2024-07-22,2.1372,2.1372,-1.55%,开放申购,开放赎回,
2024-07-19,2.1709,2.1709,1.14%,开放申购,开放赎回,
2024-07-18,2.1464,2.1464,0.35%,开放申购,开放赎回,
2024-07-17,2.1390,2.1390,1.76%,开放申购,开放赎回,
2024-07-16,2.1021,2.1021,0.05%,开放申购,开放赎回,
2024-07-15,2.1011,2.1011,0.61%,开放申购,开放赎回,
2024-07-12,2.0883,2.0883,0.01%,开放申购,开放赎回,
2024-07-11,2.0881,2.0881,1.90%,开放申购,开放赎回,
2024-07-10,2.0492,2.0492,0.26%,开放申购,开放赎回,
2024-07-09,2.0438,2.0438,-0.07%,开放申购,开放赎回,
2024-07-08,2.0453,2.0453,-1.35%,开放申购,开放赎回,
2024-07-05,2.0733,2.0733,-0.49%,开放申购,开放赎回,
2024-07-04,2.0835,2.0835,-1.00%,开放申购,开放赎回,
2024-07-03,2.1045,2.1045,-0.51%,开放申购,开放赎回,
2024-07-02,2.1152,2.1152,0.24%,开放申购,开放赎回,
2024-07-01,2.1101,2.1101,0.31%,开放申购,开放赎回,
2024-06-30,2.1035,2.1035,0.00%,开放申购,开放赎回,
2024-06-28,2.1035,2.1035,-0.99%,开放申购,开放赎回,
2024-06-27,2.1245,2.1245,-0.72%,开放申购,开放赎回,
2024-06-26,2.1398,2.1398,0.18%,开放申购,开放赎回,
2024-06-25,2.1360,2.1360,-0.06%,开放申购,开放赎回,
2024-06-24,2.1373,2.1373,-0.12%,开放申购,开放赎回,
2024-06-21,2.1399,2.1399,-0.79%,开放申购,开放赎回,
2024-06-20,2.1570,2.1570,-0.96%,开放申购,开放赎回,
2024-06-19,2.1780,2.1780,-0.56%,开放申购,开放赎回,
2024-06-18,2.1902,2.1902,-1.16%,开放申购,开放赎回,
2024-06-17,2.2158,2.2158,-0.52%,开放申购,开放赎回,
2024-06-14,2.2273,2.2273,0.69%,开放申购,开放赎回,
2024-06-13,2.2121,2.2121,-1.65%,开放申购,开放赎回,
2024-06-12,2.2491,2.2491,0.01%,开放申购,开放赎回,
2024-06-11,2.2489,2.2489,-1.58%,开放申购,开放赎回,
2024-06-07,2.2849,2.2849,-0.79%,开放申购,开放赎回,
2024-06-06,2.3031,2.3031,-0.71%,开放申购,开放赎回,
2024-06-05,2.3196,2.3196,-0.92%,开放申购,开放赎回,
2024-06-04,2.3411,2.3411,0.81%,开放申购,开放赎回,
2024-06-03,2.3224,2.3224,0.32%,开放申购,开放赎回,
2024-05-31,2.3151,2.3151,-0.35%,开放申购,开放赎回,
2024-05-30,2.3232,2.3232,-1.18%,开放申购,开放赎回,
2024-05-29,2.3509,2.3509,-0.02%,开放申购,开放赎回,
2024-05-28,2.3514,2.3514,-1.03%,开放申购,开放赎回,
2024-05-27,2.3758,2.3758,0.36%,开放申购,开放赎回,
2024-05-24,2.3672,2.3672,-0.91%,开放申购,开放赎回,
2024-05-23,2.3890,2.3890,-1.20%,开放申购,开放赎回,
2024-05-22,2.4180,2.4180,-0.72%,开放申购,开放赎回,
2024-05-21,2.4355,2.4355,-0.01%,开放申购,开放赎回,
2024-05-20,2.4357,2.4357,0.93%,开放申购,开放赎回,
2024-05-17,2.4132,2.4132,1.26%,开放申购,开放赎回,
2024-05-16,2.3831,2.3831,0.32%,开放申购,开放赎回,
2024-05-15,2.3756,2.3756,-0.79%,开放申购,开放赎回,
2024-05-14,2.3946,2.3946,0.08%,开放申购,开放赎回,
2024-05-13,2.3928,2.3928,-0.78%,开放申购,开放赎回,
2024-05-10,2.4116,2.4116,-0.20%,开放申购,开放赎回,
2024-05-09,2.4164,2.4164,0.38%,开放申购,开放赎回,
2024-05-08,2.4073,2.4073,0.01%,开放申购,开放赎回,
2024-05-07,2.4071,2.4071,0.26%,开放申购,开放赎回,
2024-05-06,2.4008,2.4008,1.95%,开放申购,开放赎回,
2024-04-30,2.3549,2.3549,0.11%,开放申购,开放赎回,
2024-04-29,2.3522,2.3522,0.48%,开放申购,开放赎回,
2024-04-26,2.3410,2.3410,1.28%,开放申购,开放赎回,
2024-04-25,2.3114,2.3114,-0.19%,开放申购,开放赎回,
2024-04-24,2.3157,2.3157,-0.03%,开放申购,开放赎回,
2024-04-23,2.3165,2.3165,0.59%,开放申购,开放赎回,
2024-04-22,2.3028,2.3028,1.79%,开放申购,开放赎回,
2024-04-19,2.2624,2.2624,-0.86%,开放申购,开放赎回,
2024-04-18,2.2820,2.2820,0.63%,开放申购,开放赎回,
2024-04-17,2.2678,2.2678,0.44%,开放申购,开放赎回,
2024-04-16,2.2579,2.2579,-0.78%,开放申购,开放赎回,
2024-04-15,2.2757,2.2757,2.38%,开放申购,开放赎回,
2024-04-12,2.2229,2.2229,-1.55%,开放申购,开放赎回,
2024-04-11,2.2580,2.2580,-0.39%,开放申购,开放赎回,
2024-04-10,2.2669,2.2669,-1.13%,开放申购,开放赎回,
2024-04-09,2.2929,2.2929,-0.23%,开放申购,开放赎回,
2024-04-08,2.2982,2.2982,-2.47%,开放申购,开放赎回,
2024-04-03,2.3565,2.3565,0.34%,开放申购,开放赎回,
2024-04-02,2.3486,2.3486,-0.67%,开放申购,开放赎回,
2024-04-01,2.3644,2.3644,2.04%,开放申购,开放赎回,
2024-03-29,2.3172,2.3172,0.55%,开放申购,开放赎回,
2024-03-28,2.3045,2.3045,-0.24%,开放申购,开放赎回,
2024-03-27,2.3101,2.3101,-1.17%,开放申购,开放赎回,
2024-03-26,2.3375,2.3375,1.10%,开放申购,开放赎回,
2024-03-25,2.3121,2.3121,-0.76%,开放申购,开放赎回,
2024-03-22,2.3297,2.3297,-1.79%,开放申购,开放赎回,
2024-03-21,2.3721,2.3721,0.68%,开放申购,开放赎回,
2024-03-20,2.3561,2.3561,-0.16%,开放申购,开放赎回,
2024-03-19,2.3599,2.3599,1.18%,开放申购,开放赎回,
2024-03-18,2.3323,2.3323,0.29%,开放申购,开放赎回,
2024-03-15,2.3255,2.3255,0.42%,开放申购,开放赎回,
2024-03-14,2.3158,2.3158,-0.35%,开放申购,开放赎回,
2024-03-13,2.3240,2.3240,-1.03%,开放申购,开放赎回,
2024-03-12,2.3482,2.3482,2.78%,开放申购,开放赎回,
2024-03-11,2.2846,2.2846,1.78%,开放申购,开放赎回,
2024-03-08,2.2447,2.2447,-0.54%,开放申购,开放赎回,
2024-03-07,2.2569,2.2569,-0.18%,开放申购,开放赎回,
2024-03-06,2.2610,2.2610,-1.14%,开放申购,开放赎回,
2024-03-05,2.2870,2.2870,1.33%,开放申购,开放赎回,
2024-03-04,2.2570,2.2570,-0.76%,开放申购,开放赎回,
2024-03-01,2.2743,2.2743,-0.25%,开放申购,开放赎回,
2024-02-29,2.2799,2.2799,1.44%,开放申购,开放赎回,
2024-02-28,2.2476,2.2476,-0.80%,开放申购,开放赎回,
2024-02-27,2.2657,2.2657,0.27%,开放申购,开放赎回,
2024-02-26,2.2596,2.2596,-1.05%,开放申购,开放赎回,
2024-02-23,2.2836,2.2836,0.04%,开放申购,开放赎回,
2024-02-22,2.2826,2.2826,0.46%,开放申购,开放赎回,
2024-02-21,2.2722,2.2722,2.55%,开放申购,开放赎回,
2024-02-20,2.2156,2.2156,0.01%,开放申购,开放赎回,
2024-02-19,2.2153,2.2153,-0.24%,开放申购,开放赎回,
2024-02-08,2.2206,2.2206,-0.22%,开放申购,开放赎回,
2024-02-07,2.2255,2.2255,2.18%,开放申购,开放赎回,
2024-02-06,2.1780,2.1780,3.56%,开放申购,开放赎回,
2024-02-05,2.1032,2.1032,1.19%,开放申购,开放赎回,
2024-02-02,2.0784,2.0784,-0.27%,开放申购,开放赎回,
2024-02-01,2.0840,2.0840,0.37%,开放申购,开放赎回,
2024-01-31,2.0764,2.0764,-1.16%,开放申购,开放赎回,
2024-01-30,2.1007,2.1007,-2.22%,开放申购,开放赎回,
2024-01-29,2.1484,2.1484,0.31%,开放申购,开放赎回,
2024-01-26,2.1418,2.1418,-0.05%,开放申购,开放赎回,
2024-01-25,2.1429,2.1429,1.58%,开放申购,开放赎回,
2024-01-24,2.1096,2.1096,0.41%,开放申购,开放赎回,
2024-01-23,2.1009,2.1009,-0.13%,开放申购,开放赎回,
2024-01-22,2.1037,2.1037,-1.93%,开放申购,开放赎回,
2024-01-19,2.1451,2.1451,0.13%,开放申购,开放赎回,
2024-01-18,2.1424,2.1424,1.31%,开放申购,开放赎回,
2024-01-17,2.1146,2.1146,-2.51%,开放申购,开放赎回,
2024-01-16,2.1691,2.1691,0.45%,开放申购,开放赎回,
2024-01-15,2.1594,2.1594,-0.84%,开放申购,开放赎回,
2024-01-12,2.1778,2.1778,0.01%,开放申购,开放赎回,
2024-01-11,2.1776,2.1776,0.62%,开放申购,开放赎回,
2024-01-10,2.1641,2.1641,0.27%,开放申购,开放赎回,
2024-01-09,2.1582,2.1582,-0.06%,开放申购,开放赎回,
2024-01-08,2.1595,2.1595,-1.55%,开放申购,开放赎回,
2024-01-05,2.1934,2.1934,-0.66%,开放申购,开放赎回,
2024-01-04,2.2079,2.2079,-1.53%,开放申购,开放赎回,
2024-01-03,2.2423,2.2423,-0.59%,开放申购,开放赎回,
2024-01-02,2.2555,2.2555,-1.73%,开放申购,开放赎回,
2023-12-31,2.2953,2.2953,-0.01%,开放申购,开放赎回,
2023-12-29,2.2956,2.2956,0.07%,开放申购,开放赎回,
2023-12-28,2.2941,2.2941,2.69%,开放申购,开放赎回,
2023-12-27,2.2340,2.2340,0.73%,开放申购,开放赎回,
2023-12-26,2.2179,2.2179,-0.58%,开放申购,开放赎回,
2023-12-25,2.2309,2.2309,0.67%,开放申购,开放赎回,
2023-12-22,2.2160,2.2160,0.17%,开放申购,开放赎回,
2023-12-21,2.2122,2.2122,1.09%,开放申购,开放赎回,
2023-12-20,2.1884,2.1884,-1.00%,开放申购,开放赎回,
2023-12-19,2.2106,2.2106,-0.20%,开放申购,开放赎回,
2023-12-18,2.2150,2.2150,-0.07%,开放申购,开放赎回,
2023-12-15,2.2166,2.2166,0.07%,开放申购,开放赎回,
2023-12-14,2.2151,2.2151,-1.20%,开放申购,开放赎回,
2023-12-13,2.2420,2.2420,-2.68%,开放申购,开放赎回,
2023-12-12,2.3037,2.3037,0.37%,开放申购,开放赎回,
2023-12-11,2.2951,2.2951,-0.50%,开放申购,开放赎回,
2023-12-08,2.3066,2.3066,-0.23%,开放申购,开放赎回,
2023-12-07,2.3119,2.3119,-0.24%,开放申购,开放赎回,
2023-12-06,2.3175,2.3175,0.64%,开放申购,开放赎回,
2023-12-05,2.3028,2.3028,-1.65%,开放申购,开放赎回,
2023-12-04,2.3414,2.3414,-0.80%,开放申购,开放赎回,
2023-12-01,2.3603,2.3603,-1.39%,开放申购,开放赎回,
2023-11-30,2.3936,2.3936,0.63%,开放申购,开放赎回,
2023-11-29,2.3786,2.3786,-0.27%,开放申购,开放赎回,
2023-11-28,2.3850,2.3850,-0.10%,开放申购,开放赎回,
2023-11-27,2.3873,2.3873,-0.88%,开放申购,开放赎回,
2023-11-24,2.4084,2.4084,0.10%,开放申购,开放赎回,
2023-11-23,2.4061,2.4061,-0.01%,开放申购,开放赎回,
2023-11-22,2.4064,2.4064,-0.47%,开放申购,开放赎回,
2023-11-21,2.4178,2.4178,0.97%,开放申购,开放赎回,
2023-11-20,2.3945,2.3945,0.77%,开放申购,开放赎回,
2023-11-17,2.3763,2.3763,-0.50%,开放申购,开放赎回,
2023-11-16,2.3882,2.3882,-0.91%,开放申购,开放赎回,
2023-11-15,2.4101,2.4101,0.49%,开放申购,开放赎回,
2023-11-14,2.3984,2.3984,0.08%,开放申购,开放赎回,
2023-11-13,2.3966,2.3966,-0.63%,开放申购,开放赎回,
2023-11-10,2.4119,2.4119,-0.65%,开放申购,开放赎回,
