end_day,alpha,beta,gamma,season,rss
-600,0.11418791847888689,0.004147631844752802,0.05171146177690358,24,0.023417204463811788
-580,0.08138216942956203,0.007395991554021084,0.5544424924580439,15,0.0273768487373659
-560,0.022519957944769367,0.3855044683457995,0.021178938072716882,19,0.03630686002236296
-540,0.1010115853897312,0.031081040595391973,0.04462660925110065,24,0.04414226678608556
-520,0.11654311473114991,0.011637917192668885,0.03837378300970552,24,0.06488270891817355
-500,0.11535361148518461,0.014637134288473335,0.03710991795023535,24,0.07706713351740335
-480,0.13548262952272008,0.004552095382625442,0.04357311053176159,24,0.09643176463135508
-460,0.13933953706937297,0.004081880633781435,0.044657604523639365,24,0.10043171172973556
-440,0.1399526012627462,0.0038684517723700613,0.04924852538103725,24,0.10715539979312985
-420,0.14402635090186228,0.0037353844325795317,0.0520948085303767,24,0.11048317982129194
-400,0.14004654558605473,0.0038956916743712305,0.05434074250921692,24,0.11714972264783587
-380,0.14210359939453268,0.003867769849955644,0.054764684722318414,24,0.11962698180372253
-360,0.1435244664251326,0.003619472843394662,0.05571000375562266,24,0.12912234907713732
-340,0.1476045069981406,0.0035911095837564506,0.0569249405541842,24,0.1359637352781645
-320,0.14534813885456832,0.003586366563903914,0.056528589953425495,24,0.14183483313463685
-300,0.13923135859951308,0.0035372451001991845,0.05280001671975476,24,0.14671233912648343
-280,0.14090480602578875,0.0035148572887338495,0.052437737611467194,24,0.14783891271310814
-260,0.1415579940650165,0.0034730146954905887,0.052505575495090384,24,0.14994913315245811
-240,0.14255534828511693,0.003473577091357992,0.05257213001792762,24,0.15152530146200885
-220,0.14031236234121325,0.0034717453496694297,0.0515168439996539,24,0.15272321737594785
-200,0.1387341902062753,0.0034636432602625357,0.05005141023517659,24,0.1542915385324033
-180,0.13990748273372383,0.00337588730604992,0.05341452805076503,24,0.17778876225177195
-160,0.1492756714603218,0.0033968496166055387,0.055853964817806905,24,0.18127615722090606
-140,0.15432950345297325,0.0035054672514903645,0.0567583043058958,24,0.18644418900523255
-120,0.1485109272950485,0.003221031849030013,0.05714075486296878,24,0.2000843394069268
-100,0.13323850742129612,0.0035160469323638893,0.05164944788987695,24,0.2171212777903832
-80,0.12995131844114474,0.0035091909805878394,0.05005578025170604,24,0.2233849271621045
-60,0.12764655949136441,0.003327438352795785,0.0479873340997573,24,0.23454228353567597
-40,0.12714326973281828,0.0033408360067555955,0.047666540115534235,24,0.2353062565789557
-20,0.12749939693559448,0.003368732868320661,0.047700119946686596,24,0.23602193860405543
-1,0.12724629020669534,0.0033742110361849845,0.047177230470964567,24,0.2372130013541539
