end_day,alpha,beta,gamma,season,rss
-600,0.1367733544709277,0.004972791235726575,0.033875941755025334,18,0.029851894525280392
-580,0.13133073112775032,0.005122045016357241,0.03316918764163884,18,0.030465629006008153
-560,0.13255223633719385,0.005128972053308391,0.03346021773259189,18,0.03138142856530221
-540,0.1297739914869427,0.005161868939102092,0.04051145012459028,18,0.03302274884624215
-520,0.130073807689565,0.0051725933424849975,0.03890337889196602,18,0.03451579374897584
-500,0.12730962220629605,0.005180758097825937,0.03898537674904278,18,0.035543413286567314
-480,0.13154384686929835,0.005139405582307353,0.04293645204145329,18,0.03637045867245087
-460,0.12368634120488754,0.005207923855158996,0.03659288962576401,18,0.04045242272635127
-440,0.12661700107761414,0.005195685661472275,0.0394859259375171,18,0.04140699967446028
-420,0.1300628116763294,0.005176830490863757,0.04099050274848443,18,0.042442321489277984
-400,0.1299376299198343,0.0051828491827549845,0.04597791864316064,18,0.04364248863052263
-380,0.12872510806717893,0.005243529728752024,0.04459942984017915,18,0.0446528182754022
-360,0.1291049195121218,0.005271476021527594,0.04812322445785424,18,0.04561246710523609
-340,0.13117370163901654,0.005145099738057325,0.05069236794164385,18,0.048884035705030866
-320,0.12939757384115086,0.005064422981895132,0.04974091728520534,18,0.05092093762943474
-300,0.13051906740799019,0.005066299876903964,0.049948763636541146,18,0.051181470726952366
-280,0.1300374265519446,0.005124612299098361,0.048180665597372,18,0.05255454295889049
-260,0.12886775342556178,0.0050786146623400235,0.04833846046424592,18,0.05295405935281457
-240,0.12826924664524217,0.005091257212778232,0.0490077812403552,18,0.053339116183138226
-220,0.12790858656765036,0.0050544894036916345,0.04765294830365781,18,0.05439785669833947
-200,0.12956488312322373,0.005017291923425549,0.048388762470235644,18,0.0548948072575884
-180,0.10304480928733255,0.005190367241445026,0.21406645883165426,23,0.09206074772464443
-160,0.10705715517409535,0.005926937478741434,0.2516659606994632,16,0.09524659122028703
-140,0.10090610314135497,0.005950914694264102,0.2588113275019171,16,0.09829163386646039
-120,0.12045800109922607,0.004984894265746576,0.04914445388328582,18,0.10163238959689333
-100,0.11843779626188243,0.005113438713370682,0.04877524695984809,18,0.10241306078264581
-80,0.11852253170061249,0.005118962012036343,0.048939172889231844,18,0.10286735502739291
-60,0.1007464066084251,0.0055928391235479154,0.25690380018785797,16,0.10729978981173795
-40,0.0998845424715363,0.005649330183453755,0.24133262615507903,16,0.10803318298676885
-20,0.10056500949569903,0.005631058253203447,0.23659605547290108,16,0.10835469690947938
-1,0.10224948975283073,0.00558525597789541,0.2170763495970577,16,0.10915688871332875
