end_day,alpha,beta,gamma,season,rss
-600,0.08600873470505191,0.013280773237781613,0.1336832747697184,24,0.05425670096070721
-580,0.03462797175800903,0.16745890191211468,0.0001,19,0.05887806082043797
-560,0.036658910925027766,0.14938490527328332,0.21854234089620533,22,0.0980431875720035
-540,0.022913724583476063,0.327809823199573,0.1673455726181957,22,0.11508773239613573
-520,0.0796454847316955,0.02957162977555927,0.0001,19,0.20169296910855536
-500,0.0687291793117837,0.026502292703422737,0.44515447728359897,16,0.24105395604836982
-480,0.022477229251976885,0.4010669850062741,0.0001,19,0.30091419712252554
-460,0.02187061767177573,0.414616107911569,0.0001,13,0.3106371475636084
-440,0.020597849027334792,0.44361302711866857,0.0001,11,0.3332267482312137
-420,0.02213357914073032,0.4113743522125865,0.0001,19,0.3547540414575668
-400,0.020897135101054967,0.42725967772439377,0.0001,7,0.38801452922793545
-380,0.023793390024370444,0.3694173272901328,0.0001,7,0.42710793944642483
-360,0.07243525034040163,0.012507235776687642,0.6621975395160116,15,0.4679177533049095
-340,0.1531925823230187,0.005923347083157028,0.11345692952719723,24,0.49430729050022315
-320,0.15087671513642192,0.005373432016378836,0.11397900845726855,24,0.5115242897665286
-300,0.14148476228457085,0.006036097170149888,0.10198612320633275,24,0.5339218174555985
-280,0.14219740957138582,0.0061560994857669344,0.09684930258800838,24,0.5440600843677841
-260,0.1418731822436819,0.0064467348326611345,0.09527161904807473,24,0.5478116742771396
-240,0.14177382543474845,0.00662420308523965,0.09444966702042441,24,0.551578575158663
-220,0.13986746708685793,0.006336878809975095,0.09168978079342145,24,0.5575205739110858
-200,0.13898480195462382,0.006147787484223147,0.08897250350269541,24,0.5640160458831095
-180,0.14563871272770237,0.005189410498827076,0.09853530780745,24,0.6171608890204201
-160,0.15079767390356283,0.004990000585313302,0.09917522732574319,24,0.6232300209759255
-140,0.1530783936955872,0.005043232487643631,0.09830901300715053,24,0.6318010178744269
-120,0.1529231798091673,0.004705674116542219,0.09941616471440982,24,0.659417172275486
-100,0.13331806567155846,0.0051786992394316994,0.08753197828325136,24,0.7448115181051275
-80,0.12701229520848042,0.006375031960685675,0.04554093991376252,20,0.7636381644167527
-60,0.12665153203942053,0.005682792731587544,0.05233092855427526,20,0.7985063062089092
-40,0.12506025000612048,0.005787878153106679,0.04963769580191093,20,0.8022729237940502
-20,0.12522790531121772,0.005838158177217231,0.046422818213318805,20,0.811620164520297
-1,0.1227337147678017,0.006242645600801318,0.06926296100511402,18,0.8173284259245283
