end_day,alpha,beta,gamma,season,rss
-600,0.09644476865632128,0.009470319777247107,0.0579612884418742,21,0.07399220744880447
-580,0.11396446107379243,0.008801919747430798,0.02629090886291538,18,0.08112860862140193
-560,0.10348015102659938,0.008934202892865629,0.02750875250283291,18,0.08661622434317706
-540,0.0878616053646416,0.009350638560070592,0.13332538392925164,21,0.09032587101009144
-520,0.10363748059852805,0.009114482662114811,0.0831304528045057,17,0.09369426986893065
-500,0.10372406123031885,0.009148849253773185,0.08387506527182824,17,0.09456270017372624
-480,0.10403507123275127,0.008910097687305985,0.0800486690712893,17,0.09859165857658761
-460,0.1012768657654427,0.008890855130448176,0.09543886040993525,17,0.10769872686784583
-440,0.10155296855854201,0.008895263666077588,0.09363735572222191,17,0.10942933649695763
-420,0.10152180662043597,0.008874123726629688,0.09424570051378717,17,0.11085752942547035
-400,0.1009095174897355,0.008882729863814883,0.09354989389424663,17,0.11237816529188303
-380,0.0999661915532773,0.008909076069815274,0.09229285230619488,17,0.11406413313863033
-360,0.1012670532331482,0.008918969859218003,0.09459598144203524,17,0.11718785186547864
-340,0.10053853435769868,0.008882277715937475,0.09084717589882095,17,0.12371667110398413
-320,0.09925937284075871,0.008773272133758439,0.08968834697611677,17,0.12703317157208444
-300,0.10307789994733033,0.008675300978694837,0.0889093063925086,17,0.1304429506096253
-280,0.1041235152380775,0.008655750000575413,0.08725078562703632,17,0.13113666680638156
-260,0.10352552582051495,0.008508551038012034,0.08713849296595387,17,0.13774535306003383
-240,0.10581619370989898,0.008468060197860366,0.0889140274522441,17,0.13883415252579956
-220,0.10684726277934087,0.008498989029342395,0.09029185409753739,17,0.1401307335056472
-200,0.10755311070926862,0.008561865953589818,0.09019742521336453,17,0.14159741051940242
-180,0.09725904533574606,0.008253539920979477,0.0870890498840617,17,0.1890962006811832
-160,0.11620359005291596,0.00796543142519734,0.10411055859348518,17,0.2059783167335995
-140,0.11565359538282415,0.008161016525576117,0.10953528541530229,17,0.21181172021940783
-120,0.11208542064670196,0.007754959424662433,0.10628864521236098,17,0.22557008223286584
-100,0.10850484520496702,0.007878181963719038,0.10249133412912856,17,0.22842707405588333
-80,0.10966711079185053,0.007945017217160085,0.10385222616724511,17,0.23374016798518593
-60,0.10462051960401249,0.007795437262034975,0.09933148280100826,17,0.24714218706193058
-40,0.10371645592189703,0.007843311163808361,0.09915562688102197,17,0.2484541499722937
-20,0.10381355589376853,0.007818836393032337,0.09740643203317294,17,0.24981140782720568
-1,0.10398630749827617,0.007812919069144768,0.09381000488861542,17,0.25335059214635414
