净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-07-08,1.1280,1.1280,0.82%,开放申购,开放赎回,
2025-07-07,1.1188,1.1188,-0.11%,开放申购,开放赎回,
2025-07-04,1.1200,1.1200,-0.41%,开放申购,开放赎回,
2025-07-03,1.1246,1.1246,-0.20%,开放申购,开放赎回,
2025-07-02,1.1269,1.1269,1.03%,开放申购,开放赎回,
2025-07-01,1.1154,1.1154,0.83%,开放申购,开放赎回,
2025-06-30,1.1062,1.1062,0.21%,开放申购,开放赎回,
2025-06-27,1.1039,1.1039,0.74%,开放申购,开放赎回,
2025-06-26,1.0958,1.0958,0.11%,开放申购,开放赎回,
2025-06-25,1.0946,1.0946,0.42%,开放申购,开放赎回,
2025-06-24,1.0900,1.0900,0.00%,开放申购,开放赎回,
2025-06-23,1.0900,1.0900,0.41%,开放申购,开放赎回,
2025-06-20,1.0855,1.0855,-0.21%,开放申购,开放赎回,
2025-06-19,1.0878,1.0878,-1.05%,开放申购,开放赎回,
2025-06-18,1.0993,1.0993,-0.43%,开放申购,开放赎回,
2025-06-17,1.1040,1.1040,0.21%,开放申购,开放赎回,
2025-06-16,1.1017,1.1017,0.10%,开放申购,开放赎回,
2025-06-13,1.1006,1.1006,0.32%,开放申购,开放赎回,
2025-06-12,1.0971,1.0971,0.42%,开放申购,开放赎回,
2025-06-11,1.0925,1.0925,0.97%,开放申购,开放赎回,
2025-06-10,1.0820,1.0820,-0.32%,开放申购,开放赎回,
2025-06-09,1.0855,1.0855,-0.01%,开放申购,开放赎回,
2025-06-06,1.0856,1.0856,0.97%,开放申购,开放赎回,
2025-06-05,1.0752,1.0752,-0.21%,开放申购,开放赎回,
2025-06-04,1.0775,1.0775,0.87%,开放申购,开放赎回,
2025-06-03,1.0682,1.0682,0.43%,开放申购,开放赎回,
2025-05-30,1.0636,1.0636,-0.55%,开放申购,开放赎回,
2025-05-29,1.0695,1.0695,0.33%,开放申购,开放赎回,
2025-05-28,1.0660,1.0660,0.33%,开放申购,开放赎回,
2025-05-27,1.0625,1.0625,-0.98%,开放申购,开放赎回,
2025-05-26,1.0730,1.0730,0.11%,开放申购,开放赎回,
2025-05-23,1.0718,1.0718,-0.33%,开放申购,开放赎回,
2025-05-22,1.0753,1.0753,-0.87%,开放申购,开放赎回,
2025-05-21,1.0847,1.0847,1.41%,开放申购,开放赎回,
2025-05-20,1.0696,1.0696,0.00%,开放申购,开放赎回,
2025-05-19,1.0696,1.0696,-0.21%,开放申购,开放赎回,
2025-05-16,1.0719,1.0719,-0.11%,开放申购,开放赎回,
2025-05-15,1.0731,1.0731,-0.44%,开放申购,开放赎回,
2025-05-14,1.0778,1.0778,0.76%,开放申购,开放赎回,
2025-05-13,1.0697,1.0697,0.22%,开放申购,开放赎回,
2025-05-12,1.0674,1.0674,0.43%,开放申购,开放赎回,
2025-05-09,1.0628,1.0628,-0.22%,开放申购,开放赎回,
2025-05-08,1.0651,1.0651,-0.55%,开放申购,开放赎回,
2025-05-07,1.0710,1.0710,0.77%,开放申购,开放赎回,
2025-05-06,1.0628,1.0628,1.65%,开放申购,开放赎回,
2025-04-30,1.0455,1.0455,-0.44%,开放申购,开放赎回,
2025-04-29,1.0501,1.0501,-0.33%,开放申购,开放赎回,
2025-04-28,1.0536,1.0536,-0.66%,开放申购,开放赎回,
2025-04-25,1.0606,1.0606,0.00%,开放申购,开放赎回,
2025-04-24,1.0606,1.0606,-0.33%,开放申购,开放赎回,
2025-04-23,1.0641,1.0641,-0.98%,开放申购,开放赎回,
2025-04-22,1.0746,1.0746,0.11%,开放申购,开放赎回,
2025-04-21,1.0734,1.0734,1.65%,开放申购,开放赎回,
2025-04-18,1.0560,1.0560,-0.23%,开放申购,开放赎回,
2025-04-17,1.0584,1.0584,-0.33%,开放申购,开放赎回,
2025-04-16,1.0619,1.0619,0.00%,开放申购,开放赎回,
2025-04-15,1.0619,1.0619,-0.43%,开放申购,开放赎回,
2025-04-14,1.0665,1.0665,1.54%,开放申购,开放赎回,
2025-04-11,1.0503,1.0503,0.00%,开放申购,开放赎回,
2025-04-10,1.0503,1.0503,1.69%,开放申购,开放赎回,
2025-04-09,1.0328,1.0328,1.02%,开放申购,开放赎回,
2025-04-08,1.0224,1.0224,2.21%,开放申购,开放赎回,
2025-04-07,1.0003,1.0003,-6.93%,开放申购,开放赎回,
2025-04-03,1.0748,1.0748,-0.54%,开放申购,开放赎回,
2025-04-02,1.0806,1.0806,-0.63%,开放申购,开放赎回,
2025-04-01,1.0875,1.0875,0.97%,开放申购,开放赎回,
2025-03-31,1.0771,1.0771,-0.96%,开放申购,开放赎回,
2025-03-28,1.0875,1.0875,-1.06%,开放申购,开放赎回,
2025-03-27,1.0991,1.0991,-0.95%,开放申购,开放赎回,
2025-03-26,1.1096,1.1096,-0.41%,开放申购,开放赎回,
2025-03-25,1.1142,1.1142,1.25%,开放申购,开放赎回,
2025-03-24,1.1004,1.1004,1.17%,开放申购,开放赎回,
2025-03-21,1.0877,1.0877,-0.85%,开放申购,开放赎回,
2025-03-20,1.0970,1.0970,-0.11%,开放申购,开放赎回,
2025-03-19,1.0982,1.0982,-0.21%,开放申购,开放赎回,
2025-03-18,1.1005,1.1005,0.53%,开放申购,开放赎回,
2025-03-17,1.0947,1.0947,-0.43%,开放申购,开放赎回,
2025-03-14,1.0994,1.0994,0.42%,开放申购,开放赎回,
2025-03-13,1.0948,1.0948,1.51%,开放申购,开放赎回,
2025-03-12,1.0785,1.0785,-0.22%,开放申购,开放赎回,
2025-03-11,1.0809,1.0809,0.76%,开放申购,开放赎回,
2025-03-10,1.0727,1.0727,1.09%,开放申购,开放赎回,
2025-03-07,1.0611,1.0611,0.77%,开放申购,开放赎回,
2025-03-06,1.0530,1.0530,0.78%,开放申购,开放赎回,
2025-03-05,1.0449,1.0449,-0.11%,开放申购,开放赎回,
2025-03-04,1.0461,1.0461,0.00%,开放申购,开放赎回,
2025-03-03,1.0461,1.0461,1.12%,开放申购,开放赎回,
2025-02-28,1.0345,1.0345,-1.22%,开放申购,开放赎回,
2025-02-27,1.0473,1.0473,-0.23%,开放申购,开放赎回,
2025-02-26,1.0497,1.0497,1.01%,开放申购,开放赎回,
2025-02-25,1.0392,1.0392,-1.00%,开放申购,开放赎回,
2025-02-24,1.0497,1.0497,-0.01%,开放申购,开放赎回,
2025-02-21,1.0498,1.0498,-0.32%,开放申购,开放赎回,
2025-02-20,1.0532,1.0532,0.10%,开放申购,开放赎回,
2025-02-19,1.0521,1.0521,0.22%,开放申购,开放赎回,
2025-02-18,1.0498,1.0498,-0.98%,开放申购,开放赎回,
2025-02-17,1.0602,1.0602,-1.40%,开放申购,开放赎回,
2025-02-14,1.0752,1.0752,-0.01%,开放申购,开放赎回,
2025-02-13,1.0753,1.0753,-0.32%,开放申购,开放赎回,
2025-02-12,1.0787,1.0787,-0.33%,开放申购,开放赎回,
2025-02-11,1.0823,1.0823,0.11%,开放申购,开放赎回,
2025-02-10,1.0811,1.0811,-0.01%,开放申购,开放赎回,
2025-02-07,1.0812,1.0812,0.97%,开放申购,开放赎回,
2025-02-06,1.0708,1.0708,0.65%,开放申购,开放赎回,
2025-02-05,1.0639,1.0639,-0.44%,开放申购,开放赎回,
2025-01-27,1.0686,1.0686,0.43%,开放申购,开放赎回,
2025-01-24,1.0640,1.0640,0.99%,开放申购,开放赎回,
2025-01-23,1.0536,1.0536,-0.11%,开放申购,开放赎回,
2025-01-22,1.0548,1.0548,-0.33%,开放申购,开放赎回,
2025-01-21,1.0583,1.0583,-0.65%,开放申购,开放赎回,
2025-01-20,1.0652,1.0652,-0.98%,开放申购,开放赎回,
2025-01-17,1.0757,1.0757,0.21%,开放申购,开放赎回,
2025-01-16,1.0734,1.0734,1.20%,开放申购,开放赎回,
2025-01-15,1.0607,1.0607,-0.76%,开放申购,开放赎回,
2025-01-14,1.0688,1.0688,1.65%,开放申购,开放赎回,
2025-01-13,1.0515,1.0515,0.78%,开放申购,开放赎回,
2025-01-10,1.0434,1.0434,-0.88%,开放申购,开放赎回,
2025-01-09,1.0527,1.0527,-0.32%,开放申购,开放赎回,
2025-01-08,1.0561,1.0561,-1.09%,开放申购,开放赎回,
2025-01-07,1.0677,1.0677,0.32%,开放申购,开放赎回,
2025-01-06,1.0643,1.0643,0.22%,开放申购,开放赎回,
2025-01-03,1.0620,1.0620,0.00%,开放申购,开放赎回,
2025-01-02,1.0620,1.0620,-1.81%,开放申购,开放赎回,
2024-12-31,1.0816,1.0816,-1.38%,开放申购,开放赎回,
2024-12-30,1.0967,1.0967,0.53%,开放申购,开放赎回,
2024-12-27,1.0909,1.0909,0.00%,开放申购,开放赎回,
2024-12-26,1.0909,1.0909,-0.21%,开放申购,开放赎回,
2024-12-25,1.0932,1.0932,0.00%,开放申购,开放赎回,
2024-12-24,1.0932,1.0932,0.75%,开放申购,开放赎回,
2024-12-23,1.0851,1.0851,-0.32%,开放申购,开放赎回,
2024-12-20,1.0886,1.0886,-1.27%,开放申购,开放赎回,
2024-12-19,1.1026,1.1026,-1.24%,开放申购,开放赎回,
2024-12-18,1.1164,1.1164,0.52%,开放申购,开放赎回,
2024-12-17,1.1106,1.1106,-0.22%,开放申购,开放赎回,
2024-12-16,1.1130,1.1130,-0.31%,开放申购,开放赎回,
2024-12-13,1.1165,1.1165,-2.42%,开放申购,开放赎回,
2024-12-12,1.1442,1.1442,0.40%,开放申购,开放赎回,
2024-12-11,1.1396,1.1396,0.91%,开放申购,开放赎回,
2024-12-10,1.1293,1.1293,-0.10%,开放申购,开放赎回,
2024-12-09,1.1304,1.1304,0.41%,开放申购,开放赎回,
2024-12-06,1.1258,1.1258,1.45%,开放申购,开放赎回,
2024-12-05,1.1097,1.1097,-0.31%,开放申购,开放赎回,
2024-12-04,1.1132,1.1132,0.11%,开放申购,开放赎回,
