净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2025-05-12,0.8230,0.8230,-1.67%,开放申购,开放赎回,
2025-05-09,0.8370,0.8370,0.84%,开放申购,开放赎回,
2025-05-08,0.8300,0.8300,-0.84%,开放申购,开放赎回,
2025-05-07,0.8370,0.8370,-1.41%,开放申购,开放赎回,
2025-05-06,0.8490,0.8490,2.78%,开放申购,开放赎回,
2025-04-30,0.8260,0.8260,-0.96%,开放申购,开放赎回,
2025-04-29,0.8340,0.8340,-0.95%,开放申购,开放赎回,
2025-04-28,0.8420,0.8420,0.60%,开放申购,开放赎回,
2025-04-25,0.8370,0.8370,-0.59%,开放申购,开放赎回,
2025-04-24,0.8420,0.8420,1.08%,开放申购,开放赎回,
2025-04-23,0.8330,0.8330,-1.88%,开放申购,开放赎回,
2025-04-22,0.8490,0.8490,,开放申购,开放赎回,
2025-04-17,0.8410,0.8410,0.24%,开放申购,开放赎回,
2025-04-16,0.8390,0.8390,2.57%,开放申购,开放赎回,
2025-04-15,0.8180,0.8180,0.25%,开放申购,开放赎回,
2025-04-14,0.8160,0.8160,0.00%,开放申购,开放赎回,
2025-04-11,0.8160,0.8160,0.99%,开放申购,开放赎回,
2025-04-10,0.8080,0.8080,0.87%,开放申购,开放赎回,
2025-04-09,0.8010,0.8010,0.63%,开放申购,开放赎回,
2025-04-08,0.7960,0.7960,-0.62%,开放申购,开放赎回,
2025-04-07,0.8010,0.8010,-2.91%,开放申购,开放赎回,
2025-04-03,0.8250,0.8250,-1.79%,开放申购,开放赎回,
2025-04-02,0.8400,0.8400,0.12%,开放申购,开放赎回,
2025-04-01,0.8390,0.8390,0.12%,开放申购,开放赎回,
2025-03-31,0.8380,0.8380,1.58%,开放申购,开放赎回,
2025-03-28,0.8250,0.8250,0.12%,开放申购,开放赎回,
2025-03-27,0.8240,0.8240,0.61%,开放申购,开放赎回,
2025-03-26,0.8190,0.8190,0.24%,开放申购,开放赎回,
2025-03-25,0.8170,0.8170,0.12%,开放申购,开放赎回,
2025-03-24,0.8160,0.8160,0.25%,开放申购,开放赎回,
2025-03-21,0.8140,0.8140,-0.37%,开放申购,开放赎回,
2025-03-20,0.8170,0.8170,0.37%,开放申购,开放赎回,
2025-03-19,0.8140,0.8140,0.37%,开放申购,开放赎回,
2025-03-18,0.8110,0.8110,0.37%,开放申购,开放赎回,
2025-03-17,0.8080,0.8080,0.62%,开放申购,开放赎回,
2025-03-14,0.8030,0.8030,0.12%,开放申购,开放赎回,
2025-03-13,0.8020,0.8020,0.50%,开放申购,开放赎回,
2025-03-12,0.7980,0.7980,0.63%,开放申购,开放赎回,
2025-03-11,0.7930,0.7930,0.76%,开放申购,开放赎回,
2025-03-10,0.7870,0.7870,-0.88%,开放申购,开放赎回,
2025-03-07,0.7940,0.7940,0.76%,开放申购,开放赎回,
2025-03-06,0.7880,0.7880,-0.13%,开放申购,开放赎回,
2025-03-05,0.7890,0.7890,-0.63%,开放申购,开放赎回,
2025-03-04,0.7940,0.7940,-0.50%,开放申购,开放赎回,
2025-03-03,0.7980,0.7980,0.38%,开放申购,开放赎回,
2025-02-28,0.7950,0.7950,-0.50%,开放申购,开放赎回,
2025-02-27,0.7990,0.7990,-0.37%,开放申购,开放赎回,
2025-02-26,0.8020,0.8020,0.00%,开放申购,开放赎回,
2025-02-25,0.8020,0.8020,-1.47%,开放申购,开放赎回,
2025-02-24,0.8140,0.8140,0.12%,开放申购,开放赎回,
2025-02-21,0.8130,0.8130,-0.85%,开放申购,开放赎回,
2025-02-20,0.8200,0.8200,0.12%,开放申购,开放赎回,
2025-02-19,0.8190,0.8190,0.37%,开放申购,开放赎回,
2025-02-18,0.8160,0.8160,,开放申购,开放赎回,
2025-02-14,0.8070,0.8070,-0.74%,开放申购,开放赎回,
2025-02-13,0.8130,0.8130,0.12%,开放申购,开放赎回,
2025-02-12,0.8120,0.8120,-0.37%,开放申购,开放赎回,
2025-02-11,0.8150,0.8150,0.25%,开放申购,开放赎回,
2025-02-10,0.8130,0.8130,1.37%,开放申购,开放赎回,
2025-02-07,0.8020,0.8020,0.00%,开放申购,开放赎回,
2025-02-06,0.8020,0.8020,0.00%,开放申购,开放赎回,
2025-02-05,0.8020,0.8020,1.26%,开放申购,开放赎回,
2025-01-27,0.7920,0.7920,-1.12%,开放申购,开放赎回,
2025-01-24,0.8010,0.8010,0.25%,开放申购,开放赎回,
2025-01-23,0.7990,0.7990,-0.37%,开放申购,开放赎回,
2025-01-22,0.8020,0.8020,0.12%,开放申购,开放赎回,
2025-01-21,0.8010,0.8010,,开放申购,开放赎回,
2025-01-17,0.8010,0.8010,-0.12%,开放申购,开放赎回,
2025-01-16,0.8020,0.8020,-0.12%,开放申购,开放赎回,
2025-01-15,0.8030,0.8030,1.01%,开放申购,开放赎回,
2025-01-14,0.7950,0.7950,-0.13%,开放申购,开放赎回,
2025-01-13,0.7960,0.7960,0.25%,开放申购,开放赎回,
2025-01-10,0.7940,0.7940,,开放申购,开放赎回,
2025-01-08,0.7800,0.7800,-0.13%,开放申购,开放赎回,
2025-01-07,0.7810,0.7810,0.39%,开放申购,开放赎回,
2025-01-06,0.7780,0.7780,0.13%,开放申购,开放赎回,
2025-01-03,0.7770,0.7770,-0.38%,开放申购,开放赎回,
2025-01-02,0.7800,0.7800,1.43%,开放申购,开放赎回,
2024-12-31,0.7690,0.7690,0.65%,开放申购,开放赎回,
2024-12-30,0.7640,0.7640,0.00%,开放申购,开放赎回,
2024-12-27,0.7640,0.7640,,开放申购,开放赎回,
2024-12-24,0.7610,0.7610,0.53%,开放申购,开放赎回,
2024-12-23,0.7570,0.7570,-0.53%,开放申购,开放赎回,
2024-12-20,0.7610,0.7610,0.66%,开放申购,开放赎回,
2024-12-19,0.7560,0.7560,-0.53%,开放申购,开放赎回,
2024-12-18,0.7600,0.7600,-0.52%,开放申购,开放赎回,
2024-12-17,0.7640,0.7640,-0.65%,开放申购,开放赎回,
2024-12-16,0.7690,0.7690,-0.13%,开放申购,开放赎回,
2024-12-13,0.7700,0.7700,0.13%,开放申购,开放赎回,
2024-12-12,0.7690,0.7690,-0.90%,开放申购,开放赎回,
2024-12-11,0.7760,0.7760,0.78%,开放申购,开放赎回,
2024-12-10,0.7700,0.7700,0.79%,开放申购,开放赎回,
2024-12-09,0.7640,0.7640,1.06%,开放申购,开放赎回,
2024-12-06,0.7560,0.7560,-0.40%,开放申购,开放赎回,
2024-12-05,0.7590,0.7590,-0.91%,开放申购,开放赎回,
2024-12-04,0.7660,0.7660,-0.26%,开放申购,开放赎回,
2024-12-03,0.7680,0.7680,1.19%,开放申购,开放赎回,
2024-12-02,0.7590,0.7590,-0.91%,开放申购,开放赎回,
2024-11-29,0.7660,0.7660,,开放申购,开放赎回,
2024-11-27,0.7620,0.7620,-0.13%,开放申购,开放赎回,
2024-11-26,0.7630,0.7630,0.13%,开放申购,开放赎回,
2024-11-25,0.7620,0.7620,-2.31%,开放申购,开放赎回,
2024-11-22,0.7800,0.7800,1.04%,开放申购,开放赎回,
2024-11-21,0.7720,0.7720,0.65%,开放申购,开放赎回,
2024-11-20,0.7670,0.7670,0.39%,开放申购,开放赎回,
2024-11-19,0.7640,0.7640,0.53%,开放申购,开放赎回,
2024-11-18,0.7600,0.7600,1.47%,开放申购,开放赎回,
2024-11-15,0.7490,0.7490,-0.27%,开放申购,开放赎回,
2024-11-14,0.7510,0.7510,0.00%,开放申购,开放赎回,
2024-11-13,0.7510,0.7510,-0.53%,开放申购,开放赎回,
2024-11-12,0.7550,0.7550,-0.13%,开放申购,开放赎回,
2024-11-11,0.7560,0.7560,-1.69%,开放申购,开放赎回,
2024-11-08,0.7690,0.7690,-1.41%,开放申购,开放赎回,
2024-11-07,0.7800,0.7800,1.69%,开放申购,开放赎回,
2024-11-06,0.7670,0.7670,-1.79%,开放申购,开放赎回,
2024-11-05,0.7810,0.7810,0.51%,开放申购,开放赎回,
2024-11-04,0.7770,0.7770,0.91%,开放申购,开放赎回,
2024-11-01,0.7700,0.7700,-0.26%,开放申购,开放赎回,
2024-10-31,0.7720,0.7720,-0.52%,开放申购,开放赎回,
2024-10-30,0.7760,0.7760,1.17%,开放申购,开放赎回,
2024-10-29,0.7670,0.7670,0.13%,开放申购,开放赎回,
2024-10-28,0.7660,0.7660,-1.67%,开放申购,开放赎回,
2024-10-25,0.7790,0.7790,0.39%,开放申购,开放赎回,
2024-10-24,0.7760,0.7760,0.13%,开放申购,开放赎回,
2024-10-23,0.7750,0.7750,-0.90%,开放申购,开放赎回,
2024-10-22,0.7820,0.7820,1.82%,开放申购,开放赎回,
2024-10-21,0.7680,0.7680,0.26%,开放申购,开放赎回,
2024-10-18,0.7660,0.7660,-0.13%,开放申购,开放赎回,
2024-10-17,0.7670,0.7670,0.39%,开放申购,开放赎回,
2024-10-16,0.7640,0.7640,0.66%,开放申购,开放赎回,
2024-10-15,0.7590,0.7590,-1.30%,开放申购,开放赎回,
2024-10-14,0.7690,0.7690,,开放申购,开放赎回,
2024-10-10,0.7700,0.7700,1.45%,开放申购,开放赎回,
2024-10-09,0.7590,0.7590,-0.78%,开放申购,开放赎回,
2024-10-08,0.7650,0.7650,2.55%,开放申购,开放赎回,
2024-09-30,0.7460,0.7460,-0.27%,开放申购,开放赎回,
2024-09-27,0.7480,0.7480,-0.80%,开放申购,开放赎回,
2024-09-26,0.7540,0.7540,-0.40%,开放申购,开放赎回,
2024-09-25,0.7570,0.7570,-0.66%,开放申购,开放赎回,
2024-09-24,0.7620,0.7620,1.20%,开放申购,开放赎回,
2024-09-23,0.7530,0.7530,-0.13%,开放申购,开放赎回,
2024-09-20,0.7540,0.7540,0.13%,开放申购,开放赎回,
2024-09-19,0.7530,0.7530,,开放申购,开放赎回,
2024-09-13,0.7450,0.7450,0.27%,开放申购,开放赎回,
2024-09-12,0.7430,0.7430,2.06%,开放申购,开放赎回,
2024-09-11,0.7280,0.7280,0.28%,开放申购,开放赎回,
2024-09-10,0.7260,0.7260,-0.27%,开放申购,开放赎回,
2024-09-09,0.7280,0.7280,,开放申购,开放赎回,
2024-09-05,0.7350,0.7350,0.27%,开放申购,开放赎回,
2024-09-04,0.7330,0.7330,-0.27%,开放申购,开放赎回,
2024-09-03,0.7350,0.7350,,开放申购,开放赎回,
2024-08-30,0.7450,0.7450,-1.32%,开放申购,开放赎回,
2024-08-29,0.7550,0.7550,0.80%,开放申购,开放赎回,
2024-08-28,0.7490,0.7490,-0.93%,开放申购,开放赎回,
2024-08-27,0.7560,0.7560,0.53%,开放申购,开放赎回,
2024-08-26,0.7520,0.7520,0.00%,开放申购,开放赎回,
2024-08-23,0.7520,0.7520,1.48%,开放申购,开放赎回,
2024-08-22,0.7410,0.7410,-0.80%,开放申购,开放赎回,
2024-08-21,0.7470,0.7470,-0.13%,开放申购,开放赎回,
2024-08-20,0.7480,0.7480,-0.53%,开放申购,开放赎回,
2024-08-19,0.7520,0.7520,-0.40%,开放申购,开放赎回,
2024-08-16,0.7550,0.7550,0.80%,开放申购,开放赎回,
2024-08-15,0.7490,0.7490,0.54%,开放申购,开放赎回,
2024-08-14,0.7450,0.7450,-0.80%,开放申购,开放赎回,
2024-08-13,0.7510,0.7510,-0.27%,开放申购,开放赎回,
2024-08-12,0.7530,0.7530,1.62%,开放申购,开放赎回,
2024-08-09,0.7410,0.7410,0.27%,开放申购,开放赎回,
2024-08-08,0.7390,0.7390,1.09%,开放申购,开放赎回,
2024-08-07,0.7310,0.7310,0.69%,开放申购,开放赎回,
2024-08-06,0.7260,0.7260,-0.55%,开放申购,开放赎回,
2024-08-05,0.7300,0.7300,-0.95%,开放申购,开放赎回,
2024-08-02,0.7370,0.7370,-0.94%,开放申购,开放赎回,
2024-08-01,0.7440,0.7440,-0.67%,开放申购,开放赎回,
2024-07-31,0.7490,0.7490,1.90%,开放申购,开放赎回,
2024-07-30,0.7350,0.7350,0.41%,开放申购,开放赎回,
2024-07-29,0.7320,0.7320,-0.27%,开放申购,开放赎回,
2024-07-26,0.7340,0.7340,0.00%,开放申购,开放赎回,
2024-07-25,0.7340,0.7340,-0.81%,开放申购,开放赎回,
2024-07-24,0.7400,0.7400,-0.13%,开放申购,开放赎回,
2024-07-23,0.7410,0.7410,-0.13%,开放申购,开放赎回,
2024-07-22,0.7420,0.7420,0.00%,开放申购,开放赎回,
2024-07-19,0.7420,0.7420,-1.46%,开放申购,开放赎回,
2024-07-18,0.7530,0.7530,-0.53%,开放申购,开放赎回,
2024-07-17,0.7570,0.7570,-0.13%,开放申购,开放赎回,
2024-07-16,0.7580,0.7580,0.80%,开放申购,开放赎回,
2024-07-15,0.7520,0.7520,0.00%,开放申购,开放赎回,
2024-07-12,0.7520,0.7520,-0.13%,开放申购,开放赎回,
2024-07-11,0.7530,0.7530,1.07%,开放申购,开放赎回,
2024-07-10,0.7450,0.7450,0.27%,开放申购,开放赎回,
2024-07-09,0.7430,0.7430,-0.27%,开放申购,开放赎回,
2024-07-08,0.7450,0.7450,-1.19%,开放申购,开放赎回,
2024-07-05,0.7540,0.7540,,开放申购,开放赎回,
2024-07-03,0.7480,0.7480,0.81%,开放申购,开放赎回,
2024-07-02,0.7420,0.7420,,开放申购,开放赎回,
2024-06-30,0.7370,0.7370,-0.14%,开放申购,开放赎回,
2024-06-28,0.7380,0.7380,0.00%,开放申购,开放赎回,
2024-06-27,0.7380,0.7380,0.82%,开放申购,开放赎回,
2024-06-26,0.7320,0.7320,-0.54%,开放申购,开放赎回,
2024-06-25,0.7360,0.7360,-0.54%,开放申购,开放赎回,
2024-06-24,0.7400,0.7400,0.41%,开放申购,开放赎回,
2024-06-21,0.7370,0.7370,-1.07%,开放申购,开放赎回,
2024-06-20,0.7450,0.7450,,开放申购,开放赎回,
2024-06-18,0.7390,0.7390,0.54%,开放申购,开放赎回,
2024-06-17,0.7350,0.7350,-0.27%,开放申购,开放赎回,
2024-06-14,0.7370,0.7370,0.68%,开放申购,开放赎回,
2024-06-13,0.7320,0.7320,-0.41%,开放申购,开放赎回,
2024-06-12,0.7350,0.7350,0.14%,开放申购,开放赎回,
2024-06-11,0.7340,0.7340,1.24%,开放申购,开放赎回,
2024-06-07,0.7250,0.7250,-2.29%,开放申购,开放赎回,
2024-06-06,0.7420,0.7420,0.82%,开放申购,开放赎回,
2024-06-05,0.7360,0.7360,0.82%,开放申购,开放赎回,
2024-06-04,0.7300,0.7300,-0.82%,开放申购,开放赎回,
2024-06-03,0.7360,0.7360,-0.14%,开放申购,开放赎回,
2024-05-31,0.7370,0.7370,-0.67%,开放申购,开放赎回,
2024-05-30,0.7420,0.7420,-0.40%,开放申购,开放赎回,
2024-05-29,0.7450,0.7450,-0.80%,开放申购,开放赎回,
2024-05-28,0.7510,0.7510,,开放申购,开放赎回,
2024-05-24,0.7420,0.7420,0.27%,开放申购,开放赎回,
2024-05-23,0.7400,0.7400,-1.20%,开放申购,开放赎回,
2024-05-22,0.7490,0.7490,-1.45%,开放申购,开放赎回,
2024-05-21,0.7600,0.7600,-0.13%,开放申购,开放赎回,
2024-05-20,0.7610,0.7610,0.53%,开放申购,开放赎回,
2024-05-17,0.7570,0.7570,1.20%,开放申购,开放赎回,
2024-05-16,0.7480,0.7480,,开放申购,开放赎回,
2024-05-14,0.7420,0.7420,0.27%,开放申购,开放赎回,
2024-05-13,0.7400,0.7400,-0.27%,开放申购,开放赎回,
2024-05-10,0.7420,0.7420,0.27%,开放申购,开放赎回,
2024-05-09,0.7400,0.7400,0.95%,开放申购,开放赎回,
2024-05-08,0.7330,0.7330,-0.27%,开放申购,开放赎回,
2024-05-07,0.7350,0.7350,-0.14%,开放申购,开放赎回,
2024-05-06,0.7360,0.7360,0.55%,开放申购,开放赎回,
2024-04-30,0.7320,0.7320,-1.61%,开放申购,开放赎回,
2024-04-29,0.7440,0.7440,-0.13%,开放申购,开放赎回,
2024-04-26,0.7450,0.7450,0.13%,开放申购,开放赎回,
2024-04-25,0.7440,0.7440,0.54%,开放申购,开放赎回,
2024-04-24,0.7400,0.7400,-0.13%,开放申购,开放赎回,
2024-04-23,0.7410,0.7410,0.00%,开放申购,开放赎回,
2024-04-22,0.7410,0.7410,-1.20%,开放申购,开放赎回,
2024-04-19,0.7500,0.7500,0.54%,开放申购,开放赎回,
2024-04-18,0.7460,0.7460,0.00%,开放申购,开放赎回,
2024-04-17,0.7460,0.7460,-0.93%,开放申购,开放赎回,
2024-04-16,0.7530,0.7530,0.13%,开放申购,开放赎回,
2024-04-15,0.7520,0.7520,0.94%,开放申购,开放赎回,
2024-04-12,0.7450,0.7450,-0.53%,开放申购,开放赎回,
2024-04-11,0.7490,0.7490,0.81%,开放申购,开放赎回,
2024-04-10,0.7430,0.7430,-0.40%,开放申购,开放赎回,
2024-04-09,0.7460,0.7460,0.13%,开放申购,开放赎回,
2024-04-08,0.7450,0.7450,1.09%,开放申购,开放赎回,
2024-04-03,0.7370,0.7370,0.96%,开放申购,开放赎回,
2024-04-02,0.7300,0.7300,,开放申购,开放赎回,
2024-03-28,0.7170,0.7170,1.13%,开放申购,开放赎回,
2024-03-27,0.7090,0.7090,0.42%,开放申购,开放赎回,
2024-03-26,0.7060,0.7060,-0.28%,开放申购,开放赎回,
2024-03-25,0.7080,0.7080,0.43%,开放申购,开放赎回,
2024-03-22,0.7050,0.7050,-0.56%,开放申购,开放赎回,
2024-03-21,0.7090,0.7090,-0.14%,开放申购,开放赎回,
2024-03-20,0.7100,0.7100,0.42%,开放申购,开放赎回,
2024-03-19,0.7070,0.7070,0.00%,开放申购,开放赎回,
2024-03-18,0.7070,0.7070,0.43%,开放申购,开放赎回,
2024-03-15,0.7040,0.7040,0.00%,开放申购,开放赎回,
2024-03-14,0.7040,0.7040,0.00%,开放申购,开放赎回,
2024-03-13,0.7040,0.7040,0.86%,开放申购,开放赎回,
2024-03-12,0.6980,0.6980,-0.57%,开放申购,开放赎回,
2024-03-11,0.7020,0.7020,0.29%,开放申购,开放赎回,
2024-03-08,0.7000,0.7000,0.29%,开放申购,开放赎回,
2024-03-07,0.6980,0.6980,0.43%,开放申购,开放赎回,
2024-03-06,0.6950,0.6950,0.58%,开放申购,开放赎回,
2024-03-05,0.6910,0.6910,0.00%,开放申购,开放赎回,
2024-03-04,0.6910,0.6910,0.88%,开放申购,开放赎回,
2024-03-01,0.6850,0.6850,1.18%,开放申购,开放赎回,
2024-02-29,0.6770,0.6770,0.15%,开放申购,开放赎回,
2024-02-28,0.6760,0.6760,-0.15%,开放申购,开放赎回,
2024-02-27,0.6770,0.6770,0.30%,开放申购,开放赎回,
2024-02-26,0.6750,0.6750,0.15%,开放申购,开放赎回,
2024-02-23,0.6740,0.6740,-0.30%,开放申购,开放赎回,
2024-02-22,0.6760,0.6760,0.15%,开放申购,开放赎回,
2024-02-21,0.6750,0.6750,0.15%,开放申购,开放赎回,
2024-02-20,0.6740,0.6740,,开放申购,开放赎回,
2024-02-08,0.6790,0.6790,0.30%,开放申购,开放赎回,
2024-02-07,0.6770,0.6770,0.15%,开放申购,开放赎回,
2024-02-06,0.6760,0.6760,0.30%,开放申购,开放赎回,
2024-02-05,0.6740,0.6740,0.00%,开放申购,开放赎回,
2024-02-02,0.6740,0.6740,-0.88%,开放申购,开放赎回,
2024-02-01,0.6800,0.6800,-0.15%,开放申购,开放赎回,
2024-01-31,0.6810,0.6810,-0.44%,开放申购,开放赎回,
2024-01-30,0.6840,0.6840,0.29%,开放申购,开放赎回,
2024-01-29,0.6820,0.6820,0.00%,开放申购,开放赎回,
2024-01-26,0.6820,0.6820,0.29%,开放申购,开放赎回,
2024-01-25,0.6800,0.6800,0.44%,开放申购,开放赎回,
2024-01-24,0.6770,0.6770,-0.15%,开放申购,开放赎回,
2024-01-23,0.6780,0.6780,0.59%,开放申购,开放赎回,
2024-01-22,0.6740,0.6740,-0.15%,开放申购,开放赎回,
2024-01-19,0.6750,0.6750,0.00%,开放申购,开放赎回,
2024-01-18,0.6750,0.6750,0.75%,开放申购,开放赎回,
2024-01-17,0.6700,0.6700,-0.59%,开放申购,开放赎回,
2024-01-16,0.6740,0.6740,,开放申购,开放赎回,
2024-01-12,0.6790,0.6790,0.44%,开放申购,开放赎回,
2024-01-11,0.6760,0.6760,0.45%,开放申购,开放赎回,
2024-01-10,0.6730,0.6730,-0.30%,开放申购,开放赎回,
2024-01-09,0.6750,0.6750,0.45%,开放申购,开放赎回,
2024-01-08,0.6720,0.6720,-1.18%,开放申购,开放赎回,
2024-01-05,0.6800,0.6800,0.29%,开放申购,开放赎回,
2024-01-04,0.6780,0.6780,-0.15%,开放申购,开放赎回,
2024-01-03,0.6790,0.6790,0.44%,开放申购,开放赎回,
2024-01-02,0.6760,0.6760,-0.44%,开放申购,开放赎回,
2023-12-31,0.6790,0.6790,0.00%,开放申购,开放赎回,
2023-12-29,0.6790,0.6790,-0.59%,开放申购,开放赎回,
2023-12-28,0.6830,0.6830,-0.73%,开放申购,开放赎回,
2023-12-27,0.6880,0.6880,,开放申购,开放赎回,
2023-12-22,0.6820,0.6820,0.00%,开放申购,开放赎回,
2023-12-21,0.6820,0.6820,0.44%,开放申购,开放赎回,
2023-12-20,0.6790,0.6790,-0.88%,开放申购,开放赎回,
2023-12-19,0.6850,0.6850,0.74%,开放申购,开放赎回,
2023-12-18,0.6800,0.6800,0.29%,开放申购,开放赎回,
2023-12-15,0.6780,0.6780,-0.59%,开放申购,开放赎回,
2023-12-14,0.6820,0.6820,1.04%,开放申购,开放赎回,
2023-12-13,0.6750,0.6750,1.50%,开放申购,开放赎回,
2023-12-12,0.6650,0.6650,-0.75%,开放申购,开放赎回,
2023-12-11,0.6700,0.6700,-0.59%,开放申购,开放赎回,
2023-12-08,0.6740,0.6740,-0.44%,开放申购,开放赎回,
2023-12-07,0.6770,0.6770,0.30%,开放申购,开放赎回,
2023-12-06,0.6750,0.6750,-1.03%,开放申购,开放赎回,
2023-12-05,0.6820,0.6820,-0.29%,开放申购,开放赎回,
2023-12-04,0.6840,0.6840,-1.44%,开放申购,开放赎回,
2023-12-01,0.6940,0.6940,0.58%,开放申购,开放赎回,
2023-11-30,0.6900,0.6900,-0.86%,开放申购,开放赎回,
2023-11-29,0.6960,0.6960,0.29%,开放申购,开放赎回,
2023-11-28,0.6940,0.6940,1.02%,开放申购,开放赎回,
2023-11-27,0.6870,0.6870,0.00%,开放申购,开放赎回,
2023-11-24,0.6870,0.6870,,开放申购,开放赎回,
2023-11-22,0.6890,0.6890,-0.86%,开放申购,开放赎回,
2023-11-21,0.6950,0.6950,0.43%,开放申购,开放赎回,
2023-11-20,0.6920,0.6920,0.29%,开放申购,开放赎回,
2023-11-17,0.6900,0.6900,0.58%,开放申购,开放赎回,
2023-11-16,0.6860,0.6860,-0.72%,开放申购,开放赎回,
2023-11-15,0.6910,0.6910,-0.29%,开放申购,开放赎回,
2023-11-14,0.6930,0.6930,0.29%,开放申购,开放赎回,
2023-11-13,0.6910,0.6910,1.02%,开放申购,开放赎回,
2023-11-10,0.6840,0.6840,-0.29%,开放申购,开放赎回,
2023-11-09,0.6860,0.6860,0.00%,开放申购,开放赎回,
2023-11-08,0.6860,0.6860,-1.01%,开放申购,开放赎回,
2023-11-07,0.6930,0.6930,-1.42%,开放申购,开放赎回,
2023-11-06,0.7030,0.7030,-0.14%,开放申购,开放赎回,
2023-11-03,0.7040,0.7040,-0.14%,开放申购,开放赎回,
2023-11-02,0.7050,0.7050,0.71%,开放申购,开放赎回,
2023-11-01,0.7000,0.7000,-0.14%,开放申购,开放赎回,
2023-10-31,0.7010,0.7010,-0.28%,开放申购,开放赎回,
2023-10-30,0.7030,0.7030,-0.99%,开放申购,开放赎回,
2023-10-27,0.7100,0.7100,1.00%,开放申购,开放赎回,
2023-10-26,0.7030,0.7030,-0.28%,开放申购,开放赎回,
2023-10-25,0.7050,0.7050,0.43%,开放申购,开放赎回,
2023-10-24,0.7020,0.7020,,开放申购,开放赎回,
2023-10-20,0.7090,0.7090,-0.28%,开放申购,开放赎回,
2023-10-19,0.7110,0.7110,0.85%,开放申购,开放赎回,
2023-10-18,0.7050,0.7050,1.00%,开放申购,开放赎回,
2023-10-17,0.6980,0.6980,0.14%,开放申购,开放赎回,
2023-10-16,0.6970,0.6970,-0.29%,开放申购,开放赎回,
2023-10-13,0.6990,0.6990,2.49%,开放申购,开放赎回,
2023-10-12,0.6820,0.6820,-0.15%,开放申购,开放赎回,
2023-10-11,0.6830,0.6830,0.00%,开放申购,开放赎回,
2023-10-10,0.6830,0.6830,-0.15%,开放申购,开放赎回,
2023-10-09,0.6840,0.6840,-1.72%,开放申购,开放赎回,
2023-09-28,0.6960,0.6960,0.00%,开放申购,开放赎回,
2023-09-27,0.6960,0.6960,-0.29%,开放申购,开放赎回,
2023-09-26,0.6980,0.6980,-0.29%,开放申购,开放赎回,
2023-09-25,0.7000,0.7000,-0.43%,开放申购,开放赎回,
2023-09-22,0.7030,0.7030,0.14%,开放申购,开放赎回,
2023-09-21,0.7020,0.7020,-0.57%,开放申购,开放赎回,
2023-09-20,0.7060,0.7060,-0.28%,开放申购,开放赎回,
2023-09-19,0.7080,0.7080,0.00%,开放申购,开放赎回,
2023-09-18,0.7080,0.7080,0.00%,开放申购,开放赎回,
