end_day,alpha,beta,gamma,season,rss
-600,0.11047965833178461,0.004801242732485788,0.03515124728312826,18,0.019966452135788668
-580,0.11375226085511116,0.0049567086413280165,0.038153846300241955,18,0.020213079180811187
-560,0.11084041847060809,0.004515419054287504,0.03691326351109899,18,0.020633666684996776
-540,0.11068477956340989,0.004623534832652695,0.04239634256879409,18,0.021261098959140003
-520,0.11299364600589137,0.004294805492452076,0.04830898838592991,18,0.02311611599557765
-500,0.11320696830675266,0.004306780474791589,0.04903712711815709,18,0.02339711261917981
-480,0.11356238705710084,0.0044614376647242404,0.0508406160349161,18,0.024142499679154272
-460,0.11958173026232588,0.004508208340894292,0.10697282449663278,17,0.026742713646035598
-440,0.10753502617681021,0.004439885506445571,0.04916786257326279,18,0.02755086533509605
-420,0.10981972035395686,0.004183283797405161,0.05061288776131139,18,0.028643148539923696
-400,0.1080361619661126,0.004282887555756206,0.05455080626552839,18,0.029400336504820664
-380,0.10724880641491032,0.004321935432201975,0.05409030488486674,18,0.030138159252855987
-360,0.1150505127866291,0.004688799222505656,0.10588501311378822,17,0.03179901983750314
-340,0.10950851194008969,0.004178946949517474,0.06473388035216672,18,0.03574411705024073
-320,0.10599236028016051,0.003971650611602477,0.06313020765350037,18,0.03771850918960516
-300,0.10935885540629325,0.003982251172506659,0.06446690942679335,18,0.03819261883371876
-280,0.10925828191369052,0.004152030400826017,0.06279927271643918,18,0.03943685023511313
-260,0.10703645188613045,0.00392221797379331,0.06264933323943128,18,0.0401186719992146
-240,0.10782624245460379,0.0038723561390483266,0.06362820542600839,18,0.04030437769493725
-220,0.1087659320225583,0.0037313206279760746,0.06441536242561241,18,0.04135927113430313
-200,0.11147496676872486,0.0036354021487890998,0.06430126284491779,18,0.042575754681729354
-180,0.08755865528678147,0.0017889982289238944,0.1903232400799989,24,0.0720441831594382
-160,0.1126610949518644,0.004178114021795384,0.10863067945909484,17,0.0782322177797018
-140,0.11069269607212577,0.004169533003546095,0.08055008226750034,18,0.08035718036331148
-120,0.10933885594188451,0.003614983373650094,0.10871854080853638,17,0.08481554894691358
-100,0.10631188301932125,0.0036161535953743037,0.07856938791199387,18,0.08579975696453013
-80,0.10704638890513782,0.003959491288517586,0.10613577887441794,17,0.08634971062020028
-60,0.10605883002636686,0.003636803031616122,0.10643148897132548,17,0.0911039549467833
-40,0.1038520578686696,0.003763433862889079,0.10472365238096122,17,0.0917244969398034
-20,0.10436491338259976,0.003805116675641635,0.10404734887556454,17,0.09223281571426631
-1,0.10475880712282089,0.0038265382451171015,0.10172841715249809,17,0.09317708224468133
